tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,number,port,control,value,channel,program,note,velocity,frame_rate,hours,minutes,seconds,frames,sub_frames
4320,note_on,24,0,1,,,,,,,,,,,0,,65,100,,,,,,
4320,note_on,288,0,3,,,,,,,,,,,2,,70,100,,,,,,
4320,note_on,24,0,6,,,,,,,,,,,4,,38,100,,,,,,
4320,note_on,24,0,7,,,,,,,,,,,5,,65,100,,,,,,
4320,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
4320,note_on,288,0,4,,,,,,,,,,,3,,58,100,,,,,,
4320,note_on,24,0,8,,,,,,,,,,,6,,50,100,,,,,,
4536,note_on,216,0,1,,,,,,,,,,,0,,65,0,,,,,,
4536,note_on,216,0,6,,,,,,,,,,,4,,38,0,,,,,,
4536,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
4536,note_on,216,0,5,,,,,,,,,,,4,,50,0,,,,,,
4536,note_on,216,0,2,,,,,,,,,,,1,,65,0,,,,,,
4536,note_on,216,0,7,,,,,,,,,,,5,,65,0,,,,,,
4536,note_on,216,0,4,,,,,,,,,,,3,,58,0,,,,,,
4536,note_on,216,0,8,,,,,,,,,,,6,,50,0,,,,,,
4536,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
4560,note_on,24,0,5,,,,,,,,,,,4,,51,100,,,,,,
4560,note_on,24,0,8,,,,,,,,,,,6,,51,100,,,,,,
4560,note_on,24,0,1,,,,,,,,,,,0,,67,100,,,,,,
4560,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
4560,note_on,24,0,2,,,,,,,,,,,1,,67,100,,,,,,
4560,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
4560,note_on,24,0,4,,,,,,,,,,,3,,58,100,,,,,,
4560,note_on,24,0,7,,,,,,,,,,,5,,67,100,,,,,,
4560,note_on,24,0,6,,,,,,,,,,,4,,39,100,,,,,,
4776,note_on,216,0,1,,,,,,,,,,,0,,67,0,,,,,,
4776,note_on,216,0,2,,,,,,,,,,,1,,67,0,,,,,,
4776,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
4776,note_on,216,0,7,,,,,,,,,,,5,,67,0,,,,,,
4776,note_on,216,0,6,,,,,,,,,,,4,,39,0,,,,,,
4776,note_on,216,0,4,,,,,,,,,,,3,,58,0,,,,,,
4776,note_on,216,0,8,,,,,,,,,,,6,,51,0,,,,,,
4776,note_on,216,0,5,,,,,,,,,,,4,,51,0,,,,,,
4776,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
4800,note_on,24,0,4,,,,,,,,,,,3,,58,100,,,,,,
4800,note_on,24,0,1,,,,,,,,,,,0,,65,100,,,,,,
4800,note_on,24,0,6,,,,,,,,,,,4,,38,100,,,,,,
4800,note_on,24,0,8,,,,,,,,,,,6,,50,100,,,,,,
4800,note_on,24,0,7,,,,,,,,,,,5,,65,100,,,,,,
4800,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
4800,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
4800,note_on,24,0,2,,,,,,,,,,,1,,65,100,,,,,,
4800,note_on,24,0,5,,,,,,,,,,,4,,50,100,,,,,,
5016,note_on,216,0,7,,,,,,,,,,,5,,65,0,,,,,,
5016,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
5016,note_on,216,0,4,,,,,,,,,,,3,,58,0,,,,,,
5016,note_on,216,0,2,,,,,,,,,,,1,,65,0,,,,,,
5016,note_on,216,0,8,,,,,,,,,,,6,,50,0,,,,,,
5016,note_on,216,0,5,,,,,,,,,,,4,,50,0,,,,,,
5016,note_on,216,0,6,,,,,,,,,,,4,,38,0,,,,,,
5016,note_on,216,0,1,,,,,,,,,,,0,,65,0,,,,,,
5016,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
5040,note_on,24,0,5,,,,,,,,,,,4,,48,100,,,,,,
5040,note_on,24,0,8,,,,,,,,,,,6,,48,100,,,,,,
5040,note_on,24,0,6,,,,,,,,,,,4,,36,100,,,,,,
5040,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
5040,note_on,24,0,2,,,,,,,,,,,1,,75,100,,,,,,
5040,note_on,24,0,1,,,,,,,,,,,0,,75,100,,,,,,
5040,note_on,24,0,7,,,,,,,,,,,5,,63,100,,,,,,
5040,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
5040,note_on,24,0,4,,,,,,,,,,,3,,60,100,,,,,,
5256,note_on,216,0,6,,,,,,,,,,,4,,36,0,,,,,,
5256,note_on,216,0,7,,,,,,,,,,,5,,63,0,,,,,,
5256,note_on,216,0,2,,,,,,,,,,,1,,75,0,,,,,,
5256,note_on,216,0,4,,,,,,,,,,,3,,60,0,,,,,,
5256,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
5256,note_on,216,0,8,,,,,,,,,,,6,,48,0,,,,,,
5256,note_on,216,0,5,,,,,,,,,,,4,,48,0,,,,,,
5256,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
5256,note_on,216,0,1,,,,,,,,,,,0,,75,0,,,,,,
5280,note_on,24,0,4,,,,,,,,,,,3,,60,100,,,,,,
5280,note_on,24,0,5,,,,,,,,,,,4,,60,100,,,,,,
5280,note_on,24,0,3,,,,,,,,,,,2,,69,100,,,,,,
5280,note_on,24,0,6,,,,,,,,,,,4,,48,100,,,,,,
5280,note_on,24,0,2,,,,,,,,,,,1,,74,100,,,,,,
5280,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
5280,note_on,24,0,7,,,,,,,,,,,5,,63,100,,,,,,
5280,note_on,24,0,1,,,,,,,,,,,0,,74,100,,,,,,
5280,note_on,24,0,8,,,,,,,,,,,6,,60,100,,,,,,
5388,note_on,108,0,2,,,,,,,,,,,1,,74,0,,,,,,
5388,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
5400,note_on,12,0,2,,,,,,,,,,,1,,72,100,,,,,,
5400,note_on,12,0,1,,,,,,,,,,,0,,72,100,,,,,,
5496,note_on,0,0,7,,,,,,,,,,,5,,69,0,,,,,,
5496,note_on,216,0,7,,,,,,,,,,,5,,63,0,,,,,,
5496,note_on,216,0,6,,,,,,,,,,,4,,48,0,,,,,,
5496,note_on,216,0,5,,,,,,,,,,,4,,60,0,,,,,,
5496,note_on,216,0,3,,,,,,,,,,,2,,69,0,,,,,,
5496,note_on,216,0,4,,,,,,,,,,,3,,60,0,,,,,,
5496,note_on,216,0,8,,,,,,,,,,,6,,60,0,,,,,,
5508,note_on,108,0,2,,,,,,,,,,,1,,72,0,,,,,,
5508,note_on,108,0,1,,,,,,,,,,,0,,72,0,,,,,,
5520,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
5520,note_on,24,0,6,,,,,,,,,,,4,,46,100,,,,,,
5520,note_on,24,0,5,,,,,,,,,,,4,,58,100,,,,,,
5520,note_on,12,0,2,,,,,,,,,,,1,,74,100,,,,,,
5520,note_on,24,0,7,,,,,,,,,,,5,,62,100,,,,,,
5520,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
5520,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
5520,note_on,24,0,8,,,,,,,,,,,6,,58,100,,,,,,
5520,note_on,24,0,4,,,,,,,,,,,3,,65,100,,,,,,
5736,note_on,216,0,1,,,,,,,,,,,0,,74,0,,,,,,
5736,note_on,216,0,6,,,,,,,,,,,4,,46,0,,,,,,
5736,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
5736,note_on,216,0,7,,,,,,,,,,,5,,62,0,,,,,,
5736,note_on,216,0,2,,,,,,,,,,,1,,74,0,,,,,,
5736,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
5736,note_on,216,0,5,,,,,,,,,,,4,,58,0,,,,,,
5736,note_on,216,0,4,,,,,,,,,,,3,,65,0,,,,,,
5736,note_on,216,0,8,,,,,,,,,,,6,,58,0,,,,,,
5760,note_on,24,0,5,,,,,,,,,,,4,,50,100,,,,,,
5760,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
5760,note_on,24,0,6,,,,,,,,,,,4,,38,100,,,,,,
5760,note_on,24,0,7,,,,,,,,,,,5,,65,100,,,,,,
5760,note_on,24,0,2,,,,,,,,,,,1,,77,100,,,,,,
5760,note_on,24,0,4,,,,,,,,,,,3,,58,100,,,,,,
5760,note_on,24,0,1,,,,,,,,,,,0,,77,100,,,,,,
5760,note_on,24,0,8,,,,,,,,,,,6,,50,100,,,,,,
5760,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
5976,note_on,216,0,4,,,,,,,,,,,3,,58,0,,,,,,
5976,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
5976,note_on,216,0,7,,,,,,,,,,,5,,65,0,,,,,,
5976,note_on,216,0,6,,,,,,,,,,,4,,38,0,,,,,,
5976,note_on,216,0,1,,,,,,,,,,,0,,77,0,,,,,,
5976,note_on,216,0,5,,,,,,,,,,,4,,50,0,,,,,,
5976,note_on,216,0,2,,,,,,,,,,,1,,77,0,,,,,,
5976,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
5976,note_on,216,0,8,,,,,,,,,,,6,,50,0,,,,,,
6000,note_on,24,0,8,,,,,,,,,,,6,,51,100,,,,,,
6000,note_on,0,0,7,,,,,,,,,,,5,,67,100,,,,,,
6000,note_on,24,0,4,,,,,,,,,,,3,,58,100,,,,,,
6000,note_on,24,0,7,,,,,,,,,,,5,,60,100,,,,,,
6000,note_on,24,0,1,,,,,,,,,,,0,,75,100,,,,,,
6000,note_on,24,0,2,,,,,,,,,,,1,,75,100,,,,,,
6000,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
6000,note_on,24,0,6,,,,,,,,,,,4,,39,100,,,,,,
6000,note_on,24,0,3,,,,,,,,,,,2,,67,100,,,,,,
6000,note_on,24,0,5,,,,,,,,,,,4,,51,100,,,,,,
6108,note_on,108,0,2,,,,,,,,,,,1,,75,0,,,,,,
6108,note_on,108,0,1,,,,,,,,,,,0,,75,0,,,,,,
6120,note_on,12,0,2,,,,,,,,,,,1,,74,100,,,,,,
6120,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
6216,note_on,216,0,4,,,,,,,,,,,3,,58,0,,,,,,
6216,note_on,216,0,3,,,,,,,,,,,2,,67,0,,,,,,
6228,note_on,108,0,2,,,,,,,,,,,1,,74,0,,,,,,
6228,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
6240,note_on,24,0,3,,,,,,,,,,,2,,67,100,,,,,,
6240,note_on,12,0,2,,,,,,,,,,,1,,72,100,,,,,,
6240,note_on,12,0,1,,,,,,,,,,,0,,72,100,,,,,,
6240,note_on,24,0,4,,,,,,,,,,,3,,63,100,,,,,,
6348,note_on,108,0,2,,,,,,,,,,,1,,72,0,,,,,,
6348,note_on,108,0,1,,,,,,,,,,,0,,72,0,,,,,,
6360,note_on,12,0,1,,,,,,,,,,,0,,70,100,,,,,,
6360,note_on,12,0,2,,,,,,,,,,,1,,70,100,,,,,,
6432,note_on,0,0,7,,,,,,,,,,,5,,67,0,,,,,,
6432,note_on,432,0,7,,,,,,,,,,,5,,60,0,,,,,,
6432,note_on,432,0,5,,,,,,,,,,,4,,51,0,,,,,,
6432,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
6432,note_on,432,0,6,,,,,,,,,,,4,,39,0,,,,,,
6432,note_on,432,0,8,,,,,,,,,,,6,,51,0,,,,,,
6456,note_on,216,0,3,,,,,,,,,,,2,,67,0,,,,,,
6456,note_on,216,0,4,,,,,,,,,,,3,,63,0,,,,,,
6468,note_on,108,0,2,,,,,,,,,,,1,,70,0,,,,,,
6468,note_on,108,0,1,,,,,,,,,,,0,,70,0,,,,,,
6480,note_on,48,0,6,,,,,,,,,,,4,,41,100,,,,,,
6480,note_on,48,0,8,,,,,,,,,,,6,,53,100,,,,,,
6480,note_on,24,0,4,,,,,,,,,,,3,,60,100,,,,,,
6480,note_on,12,0,1,,,,,,,,,,,0,,69,100,,,,,,
6480,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
6480,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
6480,note_on,12,0,2,,,,,,,,,,,1,,69,100,,,,,,
6480,note_on,48,0,5,,,,,,,,,,,4,,53,100,,,,,,
6480,note_on,48,0,7,,,,,,,,,,,5,,60,100,,,,,,
6480,note_on,24,0,3,,,,,,,,,,,2,,65,100,,,,,,
6696,note_on,216,0,3,,,,,,,,,,,2,,65,0,,,,,,
6696,note_on,216,0,1,,,,,,,,,,,0,,69,0,,,,,,
6696,note_on,216,0,2,,,,,,,,,,,1,,69,0,,,,,,
6696,note_on,216,0,6,,,,,,,,,,,4,,41,0,,,,,,
6696,note_on,216,0,8,,,,,,,,,,,6,,53,0,,,,,,
6696,note_on,216,0,7,,,,,,,,,,,5,,60,0,,,,,,
6696,note_on,216,0,5,,,,,,,,,,,4,,53,0,,,,,,
6696,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
6696,note_on,0,0,7,,,,,,,,,,,5,,69,0,,,,,,
6720,note_on,24,0,3,,,,,,,,,,,2,,67,100,,,,,,
6720,note_on,24,0,6,,,,,,,,,,,4,,38,100,,,,,,
6720,note_on,24,0,5,,,,,,,,,,,4,,50,100,,,,,,
6720,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
6720,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
6720,note_on,24,0,7,,,,,,,,,,,5,,58,100,,,,,,
6720,note_on,24,0,2,,,,,,,,,,,1,,70,100,,,,,,
6720,note_on,24,0,1,,,,,,,,,,,0,,70,100,,,,,,
6720,note_on,24,0,8,,,,,,,,,,,6,,50,100,,,,,,
6912,note_on,432,0,4,,,,,,,,,,,3,,60,0,,,,,,
6936,note_on,216,0,5,,,,,,,,,,,4,,50,0,,,,,,
6936,note_on,216,0,1,,,,,,,,,,,0,,70,0,,,,,,
6936,note_on,216,0,6,,,,,,,,,,,4,,38,0,,,,,,
6936,note_on,216,0,2,,,,,,,,,,,1,,70,0,,,,,,
6936,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
6936,note_on,216,0,7,,,,,,,,,,,5,,58,0,,,,,,
6936,note_on,216,0,3,,,,,,,,,,,2,,67,0,,,,,,
6936,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
6936,note_on,216,0,8,,,,,,,,,,,6,,50,0,,,,,,
6960,note_on,24,0,8,,,,,,,,,,,6,,48,100,,,,,,
6960,note_on,24,0,2,,,,,,,,,,,1,,72,100,,,,,,
6960,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
6960,note_on,48,0,4,,,,,,,,,,,3,,63,100,,,,,,
6960,note_on,24,0,1,,,,,,,,,,,0,,72,100,,,,,,
6960,note_on,0,0,7,,,,,,,,,,,5,,63,100,,,,,,
6960,note_on,24,0,7,,,,,,,,,,,5,,60,100,,,,,,
6960,note_on,24,0,6,,,,,,,,,,,4,,36,100,,,,,,
6960,note_on,24,0,3,,,,,,,,,,,2,,69,100,,,,,,
6960,note_on,24,0,5,,,,,,,,,,,4,,48,100,,,,,,
7176,note_on,216,0,8,,,,,,,,,,,6,,48,0,,,,,,
7176,note_on,216,0,1,,,,,,,,,,,0,,72,0,,,,,,
7176,note_on,216,0,6,,,,,,,,,,,4,,36,0,,,,,,
7176,note_on,216,0,5,,,,,,,,,,,4,,48,0,,,,,,
7176,note_on,216,0,4,,,,,,,,,,,3,,63,0,,,,,,
7176,note_on,216,0,2,,,,,,,,,,,1,,72,0,,,,,,
7176,note_on,0,0,7,,,,,,,,,,,5,,69,0,,,,,,
7176,note_on,216,0,3,,,,,,,,,,,2,,69,0,,,,,,
7176,note_on,216,0,7,,,,,,,,,,,5,,60,0,,,,,,
7176,note_on,0,0,7,,,,,,,,,,,5,,63,0,,,,,,
7200,note_on,24,0,6,,,,,,,,,,,4,,34,100,,,,,,
7200,note_on,24,0,8,,,,,,,,,,,6,,46,100,,,,,,
7200,note_on,24,0,2,,,,,,,,,,,1,,74,100,,,,,,
7200,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
7200,note_on,24,0,7,,,,,,,,,,,5,,62,100,,,,,,
7200,note_on,24,0,1,,,,,,,,,,,0,,74,100,,,,,,
7200,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
7200,note_on,24,0,4,,,,,,,,,,,3,,65,100,,,,,,
7200,note_on,24,0,5,,,,,,,,,,,4,,46,100,,,,,,
7200,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
7416,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
7416,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
7416,note_on,216,0,4,,,,,,,,,,,3,,65,0,,,,,,
7416,note_on,216,0,2,,,,,,,,,,,1,,74,0,,,,,,
7416,note_on,216,0,1,,,,,,,,,,,0,,74,0,,,,,,
7416,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
7416,note_on,216,0,8,,,,,,,,,,,6,,46,0,,,,,,
7416,note_on,216,0,6,,,,,,,,,,,4,,34,0,,,,,,
7416,note_on,216,0,5,,,,,,,,,,,4,,46,0,,,,,,
7416,note_on,216,0,7,,,,,,,,,,,5,,62,0,,,,,,
7440,note_on,24,0,4,,,,,,,,,,,3,,67,100,,,,,,
7440,note_on,24,0,6,,,,,,,,,,,4,,39,100,,,,,,
7440,note_on,24,0,1,,,,,,,,,,,0,,75,100,,,,,,
7440,note_on,24,0,5,,,,,,,,,,,4,,51,100,,,,,,
7440,note_on,24,0,2,,,,,,,,,,,1,,75,100,,,,,,
7440,note_on,24,0,3,,,,,,,,,,,2,,67,100,,,,,,
7440,note_on,24,0,8,,,,,,,,,,,6,,51,100,,,,,,
7440,note_on,24,0,7,,,,,,,,,,,5,,60,100,,,,,,
7440,note_on,0,0,7,,,,,,,,,,,5,,67,100,,,,,,
7440,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
7548,note_on,108,0,1,,,,,,,,,,,0,,75,0,,,,,,
7548,note_on,108,0,2,,,,,,,,,,,1,,75,0,,,,,,
7560,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
7560,note_on,12,0,2,,,,,,,,,,,1,,74,100,,,,,,
7656,note_on,216,0,7,,,,,,,,,,,5,,60,0,,,,,,
7656,note_on,216,0,8,,,,,,,,,,,6,,51,0,,,,,,
7656,note_on,216,0,6,,,,,,,,,,,4,,39,0,,,,,,
7656,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
7656,note_on,216,0,4,,,,,,,,,,,3,,67,0,,,,,,
7656,note_on,216,0,3,,,,,,,,,,,2,,67,0,,,,,,
7656,note_on,216,0,5,,,,,,,,,,,4,,51,0,,,,,,
7656,note_on,0,0,7,,,,,,,,,,,5,,67,0,,,,,,
7668,note_on,108,0,2,,,,,,,,,,,1,,74,0,,,,,,
7668,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
7680,note_on,24,0,4,,,,,,,,,,,3,,60,100,,,,,,
7680,note_on,24,0,6,,,,,,,,,,,4,,41,100,,,,,,
7680,note_on,12,0,2,,,,,,,,,,,1,,72,100,,,,,,
7680,note_on,24,0,8,,,,,,,,,,,6,,53,100,,,,,,
7680,note_on,12,0,1,,,,,,,,,,,0,,72,100,,,,,,
7680,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
7680,note_on,24,0,3,,,,,,,,,,,2,,69,100,,,,,,
7680,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
7680,note_on,24,0,5,,,,,,,,,,,4,,53,100,,,,,,
7680,note_on,24,0,7,,,,,,,,,,,5,,60,100,,,,,,
7788,note_on,108,0,1,,,,,,,,,,,0,,72,0,,,,,,
7788,note_on,108,0,2,,,,,,,,,,,1,,72,0,,,,,,
7800,note_on,12,0,2,,,,,,,,,,,1,,74,100,,,,,,
7800,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
7896,note_on,216,0,7,,,,,,,,,,,5,,60,0,,,,,,
7896,note_on,0,0,7,,,,,,,,,,,5,,69,0,,,,,,
7896,note_on,216,0,6,,,,,,,,,,,4,,41,0,,,,,,
7896,note_on,216,0,4,,,,,,,,,,,3,,60,0,,,,,,
7896,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
7896,note_on,216,0,8,,,,,,,,,,,6,,53,0,,,,,,
7896,note_on,216,0,3,,,,,,,,,,,2,,69,0,,,,,,
7896,note_on,216,0,5,,,,,,,,,,,4,,53,0,,,,,,
7908,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
7908,note_on,108,0,2,,,,,,,,,,,1,,74,0,,,,,,
7920,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
7920,note_on,24,0,6,,,,,,,,,,,4,,34,100,,,,,,
7920,note_on,12,0,2,,,,,,,,,,,1,,70,100,,,,,,
7920,note_on,24,0,4,,,,,,,,,,,3,,62,100,,,,,,
7920,note_on,24,0,7,,,,,,,,,,,5,,62,100,,,,,,
7920,note_on,24,0,3,,,,,,,,,,,2,,65,100,,,,,,
7920,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
7920,note_on,24,0,8,,,,,,,,,,,6,,46,100,,,,,,
7920,note_on,12,0,1,,,,,,,,,,,0,,70,100,,,,,,
7920,note_on,24,0,5,,,,,,,,,,,4,,46,100,,,,,,
8136,note_on,216,0,1,,,,,,,,,,,0,,70,0,,,,,,
8160,note_on,24,0,1,,,,,,,,,,,0,,58,100,,,,,,
8268,note_on,108,0,1,,,,,,,,,,,0,,58,0,,,,,,
8280,note_on,12,0,1,,,,,,,,,,,0,,60,100,,,,,,
8352,note_on,432,0,8,,,,,,,,,,,6,,46,0,,,,,,
8352,note_on,432,0,7,,,,,,,,,,,5,,62,0,,,,,,
8352,note_on,432,0,2,,,,,,,,,,,1,,70,0,,,,,,
8352,note_on,432,0,3,,,,,,,,,,,2,,65,0,,,,,,
8352,note_on,432,0,4,,,,,,,,,,,3,,62,0,,,,,,
8352,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
8352,note_on,432,0,6,,,,,,,,,,,4,,34,0,,,,,,
8352,note_on,432,0,5,,,,,,,,,,,4,,46,0,,,,,,
8352,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
8388,note_on,108,0,1,,,,,,,,,,,0,,60,0,,,,,,
8400,note_on,12,0,1,,,,,,,,,,,0,,62,100,,,,,,
8508,note_on,108,0,1,,,,,,,,,,,0,,62,0,,,,,,
8520,note_on,12,0,1,,,,,,,,,,,0,,63,100,,,,,,
8628,note_on,108,0,1,,,,,,,,,,,0,,63,0,,,,,,
8640,note_on,12,0,1,,,,,,,,,,,0,,65,100,,,,,,
8640,note_on,0,0,9,,,,,,,,,,,7,,65,100,,,,,,
8640,note_on,8640,0,9,,,,,,,,,,,7,,62,100,,,,,,
8640,note_on,288,0,3,,,,,,,,,,,2,,62,100,,,,,,
8640,note_on,288,0,5,,,,,,,,,,,4,,46,100,,,,,,
8640,note_on,288,0,2,,,,,,,,,,,1,,65,100,,,,,,
8640,note_on,288,0,8,,,,,,,,,,,6,,46,100,,,,,,
8640,note_on,288,0,4,,,,,,,,,,,3,,58,100,,,,,,
8640,note_on,288,0,6,,,,,,,,,,,4,,34,100,,,,,,
8640,note_on,288,0,7,,,,,,,,,,,5,,58,100,,,,,,
8640,note_on,8640,0,10,,,,,,,,,,,8,,46,100,,,,,,
8640,note_on,0,0,7,,,,,,,,,,,5,,62,100,,,,,,
8640,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
8748,note_on,108,0,1,,,,,,,,,,,0,,65,0,,,,,,
8760,note_on,12,0,1,,,,,,,,,,,0,,70,100,,,,,,
8856,note_on,216,0,7,,,,,,,,,,,5,,58,0,,,,,,
8856,note_on,216,0,9,,,,,,,,,,,7,,62,0,,,,,,
8856,note_on,216,0,5,,,,,,,,,,,4,,46,0,,,,,,
8856,note_on,216,0,2,,,,,,,,,,,1,,65,0,,,,,,
8856,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
8856,note_on,216,0,10,,,,,,,,,,,8,,46,0,,,,,,
8856,note_on,216,0,6,,,,,,,,,,,4,,34,0,,,,,,
8856,note_on,0,0,7,,,,,,,,,,,5,,62,0,,,,,,
8856,note_on,216,0,8,,,,,,,,,,,6,,46,0,,,,,,
8856,note_on,0,0,9,,,,,,,,,,,7,,65,0,,,,,,
8856,note_on,216,0,3,,,,,,,,,,,2,,62,0,,,,,,
8856,note_on,216,0,4,,,,,,,,,,,3,,58,0,,,,,,
8868,note_on,108,0,1,,,,,,,,,,,0,,70,0,,,,,,
8880,note_on,24,0,3,,,,,,,,,,,2,,65,100,,,,,,
8880,note_on,12,0,1,,,,,,,,,,,0,,70,100,,,,,,
8880,note_on,24,0,9,,,,,,,,,,,7,,58,100,,,,,,
8880,note_on,0,0,9,,,,,,,,,,,7,,65,100,,,,,,
8880,note_on,24,0,6,,,,,,,,,,,4,,38,100,,,,,,
8880,note_on,24,0,2,,,,,,,,,,,1,,70,100,,,,,,
8880,note_on,24,0,4,,,,,,,,,,,3,,58,100,,,,,,
8880,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
8880,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
8880,note_on,24,0,10,,,,,,,,,,,8,,50,100,,,,,,
8880,note_on,24,0,7,,,,,,,,,,,5,,58,100,,,,,,
8880,note_on,24,0,8,,,,,,,,,,,6,,50,100,,,,,,
8880,note_on,24,0,5,,,,,,,,,,,4,,50,100,,,,,,
8988,note_on,108,0,1,,,,,,,,,,,0,,70,0,,,,,,
9000,note_on,12,0,1,,,,,,,,,,,0,,72,100,,,,,,
9096,note_on,216,0,4,,,,,,,,,,,3,,58,0,,,,,,
9096,note_on,216,0,5,,,,,,,,,,,4,,50,0,,,,,,
9096,note_on,216,0,7,,,,,,,,,,,5,,58,0,,,,,,
9096,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
9096,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
9096,note_on,216,0,2,,,,,,,,,,,1,,70,0,,,,,,
9096,note_on,216,0,6,,,,,,,,,,,4,,38,0,,,,,,
9096,note_on,216,0,10,,,,,,,,,,,8,,50,0,,,,,,
9096,note_on,216,0,3,,,,,,,,,,,2,,65,0,,,,,,
9096,note_on,216,0,8,,,,,,,,,,,6,,50,0,,,,,,
9096,note_on,0,0,9,,,,,,,,,,,7,,65,0,,,,,,
9096,note_on,216,0,9,,,,,,,,,,,7,,58,0,,,,,,
9108,note_on,108,0,1,,,,,,,,,,,0,,72,0,,,,,,
9120,note_on,24,0,3,,,,,,,,,,,2,,69,100,,,,,,
9120,note_on,0,0,9,,,,,,,,,,,7,,69,100,,,,,,
9120,note_on,24,0,4,,,,,,,,,,,3,,65,100,,,,,,
9120,note_on,24,0,9,,,,,,,,,,,7,,60,100,,,,,,
9120,note_on,24,0,6,,,,,,,,,,,4,,41,100,,,,,,
9120,note_on,24,0,2,,,,,,,,,,,1,,72,100,,,,,,
9120,note_on,24,0,5,,,,,,,,,,,4,,53,100,,,,,,
9120,note_on,12,0,1,,,,,,,,,,,0,,72,100,,,,,,
9120,note_on,24,0,10,,,,,,,,,,,8,,53,100,,,,,,
9120,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
9120,note_on,24,0,8,,,,,,,,,,,6,,53,100,,,,,,
9120,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
