tick,type,data,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
142464,note_on,,4,0,1,,,,,,,,,,0,,66,100
142556,note_on,,92,0,1,,,,,,,,,,0,,66,0
142560,note_on,,4,0,1,,,,,,,,,,0,,67,100
142592,note_on,,128,0,2,,,,,,,,,,1,,50,0
142652,note_on,,92,0,1,,,,,,,,,,0,,67,0
142656,note_on,,4,0,1,,,,,,,,,,0,,64,100
142656,note_on,,64,0,2,,,,,,,,,,1,,48,100
142748,note_on,,92,0,1,,,,,,,,,,0,,64,0
142752,note_on,,4,0,1,,,,,,,,,,0,,66,100
142784,note_on,,128,0,2,,,,,,,,,,1,,57,0
142844,note_on,,92,0,1,,,,,,,,,,0,,66,0
142844,note_on,,60,0,2,,,,,,,,,,1,,48,0
142848,note_on,,4,0,1,,,,,,,,,,0,,62,100
142848,note_on,,4,0,2,,,,,,,,,,1,,46,100
142940,note_on,,92,0,1,,,,,,,,,,0,,62,0
142944,note_on,,4,0,1,,,,,,,,,,0,,79,100
143036,note_on,,92,0,1,,,,,,,,,,0,,79,0
143040,note_on,,4,0,1,,,,,,,,,,0,,78,100
143040,note_on,,192,0,2,,,,,,,,,,1,,50,100
143132,note_on,,92,0,1,,,,,,,,,,0,,78,0
143136,note_on,,4,0,1,,,,,,,,,,0,,79,100
143168,note_on,,128,0,2,,,,,,,,,,1,,46,0
143228,note_on,,92,0,1,,,,,,,,,,0,,79,0
143228,note_on,,60,0,2,,,,,,,,,,1,,50,0
143232,note_on,,4,0,1,,,,,,,,,,0,,69,100
143232,note_on,,4,0,2,,,,,,,,,,1,,48,100
143324,note_on,,92,0,1,,,,,,,,,,0,,69,0
143328,note_on,,4,0,1,,,,,,,,,,0,,79,100
143420,note_on,,92,0,1,,,,,,,,,,0,,79,0
143424,note_on,,4,0,1,,,,,,,,,,0,,78,100
143424,note_on,,192,0,2,,,,,,,,,,1,,51,100
143516,note_on,,92,0,1,,,,,,,,,,0,,78,0
143520,note_on,,4,0,1,,,,,,,,,,0,,79,100
143552,note_on,,128,0,2,,,,,,,,,,1,,48,0
143612,note_on,,92,0,1,,,,,,,,,,0,,79,0
143612,note_on,,60,0,2,,,,,,,,,,1,,51,0
143616,note_on,,4,0,2,,,,,,,,,,1,,57,100
143616,note_on,,4,0,1,,,,,,,,,,0,,69,100
143708,note_on,,92,0,1,,,,,,,,,,0,,69,0
143712,note_on,,4,0,1,,,,,,,,,,0,,79,100
143804,note_on,,92,0,1,,,,,,,,,,0,,79,0
143808,note_on,,192,0,2,,,,,,,,,,1,,60,100
143808,note_on,,4,0,1,,,,,,,,,,0,,78,100
143900,note_on,,92,0,1,,,,,,,,,,0,,78,0
143904,note_on,,4,0,1,,,,,,,,,,0,,79,100
143936,note_on,,128,0,2,,,,,,,,,,1,,57,0
143996,note_on,,60,0,2,,,,,,,,,,1,,60,0
143996,note_on,,92,0,1,,,,,,,,,,0,,79,0
144000,note_on,,4,0,2,,,,,,,,,,1,,50,100
144000,note_on,,4,0,1,,,,,,,,,,0,,70,100
144092,note_on,,92,0,1,,,,,,,,,,0,,70,0
144096,note_on,,4,0,1,,,,,,,,,,0,,79,100
144188,note_on,,92,0,1,,,,,,,,,,0,,79,0
144192,note_on,,4,0,1,,,,,,,,,,0,,74,100
144192,note_on,,192,0,2,,,,,,,,,,1,,58,100
144284,note_on,,92,0,1,,,,,,,,,,0,,74,0
144288,note_on,,4,0,1,,,,,,,,,,0,,79,100
144320,note_on,,128,0,2,,,,,,,,,,1,,50,0
144380,note_on,,60,0,2,,,,,,,,,,1,,58,0
144380,note_on,,92,0,1,,,,,,,,,,0,,79,0
144384,note_on,,4,0,2,,,,,,,,,,1,,51,100
144384,note_on,,4,0,1,,,,,,,,,,0,,72,100
144476,note_on,,92,0,1,,,,,,,,,,0,,72,0
144480,note_on,,4,0,1,,,,,,,,,,0,,79,100
144572,note_on,,92,0,1,,,,,,,,,,0,,79,0
144576,note_on,,4,0,1,,,,,,,,,,0,,78,100
144576,note_on,,192,0,2,,,,,,,,,,1,,60,100
144668,note_on,,92,0,1,,,,,,,,,,0,,78,0
144672,note_on,,4,0,1,,,,,,,,,,0,,79,100
144704,note_on,,128,0,2,,,,,,,,,,1,,51,0
144764,note_on,,92,0,1,,,,,,,,,,0,,79,0
144764,note_on,,60,0,2,,,,,,,,,,1,,60,0
144768,note_on,,4,0,1,,,,,,,,,,0,,74,100
144768,note_on,,4,0,2,,,,,,,,,,1,,50,100
144860,note_on,,92,0,1,,,,,,,,,,0,,74,0
144864,note_on,,4,0,1,,,,,,,,,,0,,79,100
144956,note_on,,92,0,1,,,,,,,,,,0,,79,0
144960,note_on,,4,0,1,,,,,,,,,,0,,78,100
144960,note_on,,192,0,2,,,,,,,,,,1,,58,100
145052,note_on,,92,0,1,,,,,,,,,,0,,78,0
145056,note_on,,4,0,1,,,,,,,,,,0,,79,100
145088,note_on,,128,0,2,,,,,,,,,,1,,50,0
145148,note_on,,60,0,2,,,,,,,,,,1,,58,0
145148,note_on,,92,0,1,,,,,,,,,,0,,79,0
145152,note_on,,4,0,2,,,,,,,,,,1,,48,100
145152,note_on,,4,0,1,,,,,,,,,,0,,75,100
145244,note_on,,92,0,1,,,,,,,,,,0,,75,0
145248,note_on,,4,0,1,,,,,,,,,,0,,79,100
145340,note_on,,92,0,1,,,,,,,,,,0,,79,0
145344,note_on,,192,0,2,,,,,,,,,,1,,57,100
145344,note_on,,4,0,1,,,,,,,,,,0,,78,100
145436,note_on,,92,0,1,,,,,,,,,,0,,78,0
145440,note_on,,4,0,1,,,,,,,,,,0,,79,100
145472,note_on,,128,0,2,,,,,,,,,,1,,48,0
145532,note_on,,60,0,2,,,,,,,,,,1,,57,0
145532,note_on,,92,0,1,,,,,,,,,,0,,79,0
145536,note_on,,4,0,2,,,,,,,,,,1,,46,100
145536,note_on,,4,0,1,,,,,,,,,,0,,74,100
145628,note_on,,92,0,1,,,,,,,,,,0,,74,0
145632,note_on,,4,0,1,,,,,,,,,,0,,79,100
145724,note_on,,92,0,1,,,,,,,,,,0,,79,0
145728,note_on,,192,0,2,,,,,,,,,,1,,55,100
145728,note_on,,4,0,1,,,,,,,,,,0,,78,100
145820,note_on,,92,0,1,,,,,,,,,,0,,78,0
145824,note_on,,4,0,1,,,,,,,,,,0,,79,100
145856,note_on,,128,0,2,,,,,,,,,,1,,46,0
145916,note_on,,92,0,1,,,,,,,,,,0,,79,0
145916,note_on,,60,0,2,,,,,,,,,,1,,55,0
145920,note_on,,4,0,1,,,,,,,,,,0,,72,100
145920,note_on,,4,0,2,,,,,,,,,,1,,45,100
146012,note_on,,92,0,1,,,,,,,,,,0,,72,0
146016,note_on,,4,0,1,,,,,,,,,,0,,79,100
146108,note_on,,92,0,1,,,,,,,,,,0,,79,0
146108,note_on,,188,0,2,,,,,,,,,,1,,45,0
146112,note_on,,4,0,1,,,,,,,,,,0,,70,100
146112,note_on,,4,0,2,,,,,,,,,,1,,43,100
146204,note_on,,92,0,1,,,,,,,,,,0,,70,0
146208,note_on,,4,0,1,,,,,,,,,,0,,79,100
146300,note_on,,92,0,1,,,,,,,,,,0,,79,0
146300,note_on,,188,0,2,,,,,,,,,,1,,43,0
146304,note_on,,4,0,1,,,,,,,,,,0,,69,100
146304,note_on,,4,0,2,,,,,,,,,,1,,50,100
146396,note_on,,92,0,1,,,,,,,,,,0,,69,0
146400,note_on,,4,0,1,,,,,,,,,,0,,79,100
146492,note_on,,92,0,1,,,,,,,,,,0,,79,0
146492,note_on,,188,0,2,,,,,,,,,,1,,50,0
146496,note_on,,4,0,1,,,,,,,,,,0,,74,100
146496,note_on,,4,0,2,,,,,,,,,,1,,38,100
146588,note_on,,92,0,1,,,,,,,,,,0,,74,0
146592,note_on,,4,0,1,,,,,,,,,,0,,78,100
146684,note_on,,92,0,1,,,,,,,,,,0,,78,0
146684,note_on,,188,0,2,,,,,,,,,,1,,38,0
146688,note_on,,4,0,2,,,,,,,,,,1,,43,100
146688,note_on,,4,0,1,,,,,,,,,,0,,79,100
146780,note_on,,92,0,1,,,,,,,,,,0,,79,0
146784,note_on,,4,0,1,,,,,,,,,,0,,74,100
146876,note_on,,92,0,1,,,,,,,,,,0,,74,0
146880,note_on,,4,0,1,,,,,,,,,,0,,72,100
146972,note_on,,92,0,1,,,,,,,,,,0,,72,0
146976,note_on,,4,0,1,,,,,,,,,,0,,74,100
147068,note_on,,92,0,1,,,,,,,,,,0,,74,0
147072,note_on,,4,0,1,,,,,,,,,,0,,70,100
147164,note_on,,92,0,1,,,,,,,,,,0,,70,0
147168,note_on,,4,0,1,,,,,,,,,,0,,72,100
147260,note_on,,92,0,1,,,,,,,,,,0,,72,0
147264,note_on,,4,0,1,,,,,,,,,,0,,69,100
147356,note_on,,92,0,1,,,,,,,,,,0,,69,0
147360,note_on,,4,0,1,,,,,,,,,,0,,70,100
147360,note_on,,672,0,2,,,,,,,,,,1,,43,0
147452,note_on,,92,0,1,,,,,,,,,,0,,70,0
147456,note_on,,4,0,1,,,,,,,,,,0,,67,100
147548,note_on,,92,0,1,,,,,,,,,,0,,67,0
147552,note_on,,4,0,1,,,,,,,,,,0,,69,100
147552,note_on,,192,0,2,,,,,,,,,,1,,62,100
147644,note_on,,92,0,2,,,,,,,,,,1,,62,0
147644,note_on,,92,0,1,,,,,,,,,,0,,69,0
147648,note_on,,4,0,1,,,,,,,,,,0,,70,100
147648,note_on,,4,0,2,,,,,,,,,,1,,60,100
147740,note_on,,92,0,1,,,,,,,,,,0,,70,0
147740,note_on,,92,0,2,,,,,,,,,,1,,60,0
147744,note_on,,4,0,1,,,,,,,,,,0,,72,100
147744,note_on,,4,0,2,,,,,,,,,,1,,62,100
147836,note_on,,92,0,2,,,,,,,,,,1,,62,0
147836,note_on,,92,0,1,,,,,,,,,,0,,72,0
147840,note_on,,4,0,1,,,,,,,,,,0,,70,100
147840,set_tempo,,9216,1,0,,,,,,714286,,,,,,,
147840,note_on,,4,0,2,,,,,,,,,,1,,55,100
147932,note_on,,92,0,2,,,,,,,,,,1,,55,0
147936,note_on,,4,0,2,,,,,,,,,,1,,62,100
148028,note_on,,92,0,2,,,,,,,,,,1,,62,0
148028,note_on,,188,0,1,,,,,,,,,,0,,70,0
148032,note_on,,4,0,1,,,,,,,,,,0,,67,100
148032,note_on,,4,0,2,,,,,,,,,,1,,60,100
148124,note_on,,92,0,2,,,,,,,,,,1,,60,0
148128,note_on,,4,0,2,,,,,,,,,,1,,62,100
148220,note_on,,188,0,1,,,,,,,,,,0,,67,0
148220,note_on,,92,0,2,,,,,,,,,,1,,62,0
148224,note_on,,4,0,1,,,,,,,,,,0,,74,100
148224,note_on,,4,0,2,,,,,,,,,,1,,58,100
148316,note_on,,92,0,2,,,,,,,,,,1,,58,0
148320,note_on,,4,0,2,,,,,,,,,,1,,62,100
148412,note_on,,188,0,1,,,,,,,,,,0,,74,0
148412,note_on,,92,0,2,,,,,,,,,,1,,62,0
148416,note_on,,4,0,2,,,,,,,,,,1,,55,100
148416,note_on,,4,0,1,,,,,,,,,,0,,70,100
148508,note_on,,92,0,2,,,,,,,,,,1,,55,0
148512,note_on,,4,0,2,,,,,,,,,,1,,58,100
148604,note_on,,188,0,1,,,,,,,,,,0,,70,0
148604,note_on,,92,0,2,,,,,,,,,,1,,58,0
148608,note_on,,4,0,1,,,,,,,,,,0,,79,100
148608,note_on,,4,0,2,,,,,,,,,,1,,51,100
148700,note_on,,92,0,2,,,,,,,,,,1,,51,0
148704,note_on,,4,0,2,,,,,,,,,,1,,60,100
148796,note_on,,92,0,2,,,,,,,,,,1,,60,0
148796,note_on,,188,0,1,,,,,,,,,,0,,79,0
148800,note_on,,4,0,1,,,,,,,,,,0,,75,100
148800,note_on,,4,0,2,,,,,,,,,,1,,58,100
148892,note_on,,92,0,2,,,,,,,,,,1,,58,0
148896,note_on,,4,0,2,,,,,,,,,,1,,60,100
148988,note_on,,92,0,2,,,,,,,,,,1,,60,0
148988,note_on,,188,0,1,,,,,,,,,,0,,75,0
148992,note_on,,4,0,1,,,,,,,,,,0,,69,100
148992,note_on,,4,0,2,,,,,,,,,,1,,53,100
149084,note_on,,92,0,2,,,,,,,,,,1,,53,0
149088,note_on,,4,0,2,,,,,,,,,,1,,60,100
149180,note_on,,188,0,1,,,,,,,,,,0,,69,0
149180,note_on,,92,0,2,,,,,,,,,,1,,60,0
149184,note_on,,4,0,1,,,,,,,,,,0,,65,100
149184,note_on,,4,0,2,,,,,,,,,,1,,58,100
149276,note_on,,92,0,2,,,,,,,,,,1,,58,0
149280,note_on,,4,0,2,,,,,,,,,,1,,60,100
149372,note_on,,188,0,1,,,,,,,,,,0,,65,0
149372,note_on,,92,0,2,,,,,,,,,,1,,60,0
149376,note_on,,4,0,1,,,,,,,,,,0,,72,100
149376,note_on,,4,0,2,,,,,,,,,,1,,57,100
149468,note_on,,92,0,2,,,,,,,,,,1,,57,0
149472,note_on,,4,0,2,,,,,,,,,,1,,60,100
149564,note_on,,92,0,2,,,,,,,,,,1,,60,0
149564,note_on,,188,0,1,,,,,,,,,,0,,72,0
149568,note_on,,4,0,1,,,,,,,,,,0,,69,100
149568,note_on,,4,0,2,,,,,,,,,,1,,53,100
149660,note_on,,92,0,2,,,,,,,,,,1,,53,0
149664,note_on,,4,0,2,,,,,,,,,,1,,57,100
149756,note_on,,188,0,1,,,,,,,,,,0,,69,0
149756,note_on,,92,0,2,,,,,,,,,,1,,57,0
149760,note_on,,4,0,2,,,,,,,,,,1,,50,100
149760,note_on,,4,0,1,,,,,,,,,,0,,77,100
149852,note_on,,92,0,2,,,,,,,,,,1,,50,0
149856,note_on,,4,0,2,,,,,,,,,,1,,58,100
149948,note_on,,92,0,2,,,,,,,,,,1,,58,0
149948,note_on,,188,0,1,,,,,,,,,,0,,77,0
149952,note_on,,4,0,2,,,,,,,,,,1,,57,100
149952,note_on,,4,0,1,,,,,,,,,,0,,74,100
150044,note_on,,92,0,2,,,,,,,,,,1,,57,0
150048,note_on,,4,0,2,,,,,,,,,,1,,58,100
150140,note_on,,188,0,1,,,,,,,,,,0,,74,0
150140,note_on,,92,0,2,,,,,,,,,,1,,58,0
150144,note_on,,4,0,2,,,,,,,,,,1,,51,100
150144,note_on,,4,0,1,,,,,,,,,,0,,67,100
150236,note_on,,92,0,2,,,,,,,,,,1,,51,0
150240,note_on,,4,0,2,,,,,,,,,,1,,58,100
150332,note_on,,188,0,1,,,,,,,,,,0,,67,0
150332,note_on,,92,0,2,,,,,,,,,,1,,58,0
150336,note_on,,4,0,1,,,,,,,,,,0,,63,100
150336,note_on,,4,0,2,,,,,,,,,,1,,57,100
150428,note_on,,92,0,2,,,,,,,,,,1,,57,0
150432,note_on,,4,0,2,,,,,,,,,,1,,58,100
150524,note_on,,188,0,1,,,,,,,,,,0,,63,0
150524,note_on,,92,0,2,,,,,,,,,,1,,58,0
150528,note_on,,4,0,2,,,,,,,,,,1,,55,100
150528,note_on,,4,0,1,,,,,,,,,,0,,70,100
150620,note_on,,92,0,2,,,,,,,,,,1,,55,0
150624,note_on,,4,0,2,,,,,,,,,,1,,58,100
150716,note_on,,92,0,2,,,,,,,,,,1,,58,0
150716,note_on,,188,0,1,,,,,,,,,,0,,70,0
150720,note_on,,4,0,2,,,,,,,,,,1,,51,100
150720,note_on,,4,0,1,,,,,,,,,,0,,67,100
150812,note_on,,92,0,2,,,,,,,,,,1,,51,0
150816,note_on,,4,0,2,,,,,,,,,,1,,55,100
150908,note_on,,92,0,2,,,,,,,,,,1,,55,0
150908,note_on,,188,0,1,,,,,,,,,,0,,67,0
150912,note_on,,4,0,1,,,,,,,,,,0,,75,100
150912,note_on,,4,0,2,,,,,,,,,,1,,48,100
151004,note_on,,92,0,2,,,,,,,,,,1,,48,0
151008,note_on,,4,0,2,,,,,,,,,,1,,57,100
151100,note_on,,92,0,2,,,,,,,,,,1,,57,0
151100,note_on,,188,0,1,,,,,,,,,,0,,75,0
151104,note_on,,4,0,1,,,,,,,,,,0,,72,100
151104,note_on,,4,0,2,,,,,,,,,,1,,55,100
151196,note_on,,92,0,2,,,,,,,,,,1,,55,0
151200,note_on,,4,0,2,,,,,,,,,,1,,57,100
151292,note_on,,188,0,1,,,,,,,,,,0,,72,0
151292,note_on,,92,0,2,,,,,,,,,,1,,57,0
151296,note_on,,4,0,2,,,,,,,,,,1,,50,100
151296,note_on,,4,0,1,,,,,,,,,,0,,66,100
151388,note_on,,92,0,2,,,,,,,,,,1,,50,0
151392,note_on,,4,0,2,,,,,,,,,,1,,62,100
151484,note_on,,188,0,1,,,,,,,,,,0,,66,0
151484,note_on,,92,0,2,,,,,,,,,,1,,62,0
151488,note_on,,4,0,1,,,,,,,,,,0,,69,100
151488,note_on,,4,0,2,,,,,,,,,,1,,60,100
151580,note_on,,92,0,2,,,,,,,,,,1,,60,0
151584,note_on,,4,0,2,,,,,,,,,,1,,62,100
151676,note_on,,92,0,2,,,,,,,,,,1,,62,0
151676,note_on,,188,0,1,,,,,,,,,,0,,69,0
151680,note_on,,4,0,1,,,,,,,,,,0,,72,100
151680,note_on,,4,0,2,,,,,,,,,,1,,57,100
151772,note_on,,92,0,2,,,,,,,,,,1,,57,0
151776,note_on,,4,0,2,,,,,,,,,,1,,62,100
151868,note_on,,188,0,1,,,,,,,,,,0,,72,0
151868,note_on,,92,0,2,,,,,,,,,,1,,62,0
151872,note_on,,4,0,2,,,,,,,,,,1,,60,100
151872,note_on,,4,0,1,,,,,,,,,,0,,69,100
151964,note_on,,92,0,2,,,,,,,,,,1,,60,0
151968,note_on,,4,0,2,,,,,,,,,,1,,62,100
152060,note_on,,188,0,1,,,,,,,,,,0,,69,0
152060,note_on,,92,0,2,,,,,,,,,,1,,62,0
152064,note_on,,4,0,1,,,,,,,,,,0,,69,100
152064,note_on,,4,0,2,,,,,,,,,,1,,54,100
152064,note_on,,0,0,1,,,,,,,,,,0,,81,100
152156,note_on,,92,0,2,,,,,,,,,,1,,54,0
152160,note_on,,4,0,2,,,,,,,,,,1,,62,100
152252,note_on,,0,0,1,,,,,,,,,,0,,69,0
152252,note_on,,188,0,1,,,,,,,,,,0,,81,0
152252,note_on,,92,0,2,,,,,,,,,,1,,62,0
152256,note_on,,4,0,2,,,,,,,,,,1,,60,100
152256,note_on,,4,0,1,,,,,,,,,,0,,69,100
152256,note_on,,0,0,1,,,,,,,,,,0,,72,100
152348,note_on,,92,0,2,,,,,,,,,,1,,60,0
152352,note_on,,4,0,2,,,,,,,,,,1,,62,100
152444,note_on,,92,0,2,,,,,,,,,,1,,62,0
152444,note_on,,188,0,1,,,,,,,,,,0,,72,0
152444,note_on,,0,0,1,,,,,,,,,,0,,69,0
152448,note_on,,4,0,2,,,,,,,,,,1,,55,100
152448,note_on,,4,0,1,,,,,,,,,,0,,70,100
152540,note_on,,92,0,2,,,,,,,,,,1,,55,0
152544,note_on,,4,0,2,,,,,,,,,,1,,58,100
152636,note_on,,188,0,1,,,,,,,,,,0,,70,0
152636,note_on,,92,0,2,,,,,,,,,,1,,58,0
152640,note_on,,4,0,1,,,,,,,,,,0,,67,100
152640,note_on,,4,0,2,,,,,,,,,,1,,57,100
152640,note_on,,0,0,1,,,,,,,,,,0,,70,100
152732,note_on,,92,0,2,,,,,,,,,,1,,57,0
152736,note_on,,4,0,2,,,,,,,,,,1,,58,100
152828,note_on,,92,0,2,,,,,,,,,,1,,58,0
152828,note_on,,188,0,1,,,,,,,,,,0,,70,0
152828,note_on,,0,0,1,,,,,,,,,,0,,67,0
152832,note_on,,4,0,2,,,,,,,,,,1,,46,100
152832,note_on,,4,0,1,,,,,,,,,,0,,74,100
152924,note_on,,92,0,2,,,,,,,,,,1,,46,0
152928,note_on,,4,0,2,,,,,,,,,,1,,55,100
153020,note_on,,92,0,2,,,,,,,,,,1,,55,0
153020,note_on,,188,0,1,,,,,,,,,,0,,74,0
153024,note_on,,4,0,1,,,,,,,,,,0,,67,100
153024,note_on,,4,0,2,,,,,,,,,,1,,54,100
153116,note_on,,92,0,2,,,,,,,,,,1,,54,0
153120,note_on,,4,0,2,,,,,,,,,,1,,55,100
153212,note_on,,92,0,2,,,,,,,,,,1,,55,0
153212,note_on,,188,0,1,,,,,,,,,,0,,67,0
153216,note_on,,4,0,1,,,,,,,,,,0,,79,100
153216,note_on,,4,0,2,,,,,,,,,,1,,46,100
153308,note_on,,92,0,2,,,,,,,,,,1,,46,0
153312,note_on,,4,0,2,,,,,,,,,,1,,55,100
153404,note_on,,188,0,1,,,,,,,,,,0,,79,0
153404,note_on,,92,0,2,,,,,,,,,,1,,55,0
153408,note_on,,4,0,2,,,,,,,,,,1,,54,100
153408,note_on,,4,0,1,,,,,,,,,,0,,74,100
153500,note_on,,92,0,2,,,,,,,,,,1,,54,0
153504,note_on,,4,0,2,,,,,,,,,,1,,55,100
153596,note_on,,92,0,2,,,,,,,,,,1,,55,0
153596,note_on,,188,0,1,,,,,,,,,,0,,74,0
153600,note_on,,4,0,2,,,,,,,,,,1,,48,100
153600,note_on,,4,0,1,,,,,,,,,,0,,75,100
153692,note_on,,92,0,2,,,,,,,,,,1,,48,0
153696,note_on,,4,0,2,,,,,,,,,,1,,56,100
153788,note_on,,92,0,2,,,,,,,,,,1,,56,0
153788,note_on,,188,0,1,,,,,,,,,,0,,75,0
153792,note_on,,4,0,2,,,,,,,,,,1,,55,100
153792,note_on,,4,0,1,,,,,,,,,,0,,68,100
153884,note_on,,92,0,2,,,,,,,,,,1,,55,0
153888,note_on,,4,0,2,,,,,,,,,,1,,56,100
153980,note_on,,92,0,2,,,,,,,,,,1,,56,0
153980,note_on,,188,0,1,,,,,,,,,,0,,68,0
153984,note_on,,4,0,1,,,,,,,,,,0,,77,100
153984,note_on,,4,0,2,,,,,,,,,,1,,50,100
154076,note_on,,92,0,2,,,,,,,,,,1,,50,0
154080,note_on,,4,0,2,,,,,,,,,,1,,56,100
154172,note_on,,92,0,2,,,,,,,,,,1,,56,0
154172,note_on,,188,0,1,,,,,,,,,,0,,77,0
154176,note_on,,4,0,1,,,,,,,,,,0,,68,100
154176,note_on,,4,0,2,,,,,,,,,,1,,55,100
154268,note_on,,92,0,2,,,,,,,,,,1,,55,0
154272,note_on,,4,0,2,,,,,,,,,,1,,56,100
154364,note_on,,188,0,1,,,,,,,,,,0,,68,0
154364,note_on,,92,0,2,,,,,,,,,,1,,56,0
154368,note_on,,4,0,1,,,,,,,,,,0,,67,100
154368,note_on,,4,0,2,,,,,,,,,,1,,52,100
154460,note_on,,92,0,2,,,,,,,,,,1,,52,0
154464,note_on,,4,0,2,,,,,,,,,,1,,55,100
154556,note_on,,188,0,1,,,,,,,,,,0,,67,0
154556,note_on,,92,0,2,,,,,,,,,,1,,55,0
154560,note_on,,4,0,1,,,,,,,,,,0,,70,100
154560,note_on,,4,0,2,,,,,,,,,,1,,54,100
154652,note_on,,92,0,2,,,,,,,,,,1,,54,0
154656,note_on,,4,0,2,,,,,,,,,,1,,55,100
154748,note_on,,188,0,1,,,,,,,,,,0,,70,0
154748,note_on,,92,0,2,,,,,,,,,,1,,55,0
154752,note_on,,4,0,2,,,,,,,,,,1,,48,100
154752,note_on,,4,0,1,,,,,,,,,,0,,75,100
154844,note_on,,92,0,2,,,,,,,,,,1,,48,0
154848,note_on,,4,0,2,,,,,,,,,,1,,55,100
154940,note_on,,188,0,1,,,,,,,,,,0,,75,0
154940,note_on,,92,0,2,,,,,,,,,,1,,55,0
154944,note_on,,4,0,2,,,,,,,,,,1,,54,100
154944,note_on,,4,0,1,,,,,,,,,,0,,72,100
155036,note_on,,92,0,2,,,,,,,,,,1,,54,0
155040,note_on,,4,0,2,,,,,,,,,,1,,55,100
155132,note_on,,92,0,2,,,,,,,,,,1,,55,0
155132,note_on,,188,0,1,,,,,,,,,,0,,72,0
155136,note_on,,4,0,2,,,,,,,,,,1,,50,100
155136,note_on,,4,0,1,,,,,,,,,,0,,70,100
155228,note_on,,92,0,2,,,,,,,,,,1,,50,0
155232,note_on,,4,0,2,,,,,,,,,,1,,55,100
155324,note_on,,92,0,2,,,,,,,,,,1,,55,0
155324,note_on,,188,0,1,,,,,,,,,,0,,70,0
155328,note_on,,4,0,2,,,,,,,,,,1,,48,100
155328,note_on,,4,0,1,,,,,,,,,,0,,79,100
155420,note_on,,92,0,2,,,,,,,,,,1,,48,0
155424,note_on,,4,0,2,,,,,,,,,,1,,55,100
155516,note_on,,92,0,2,,,,,,,,,,1,,55,0
155516,note_on,,188,0,1,,,,,,,,,,0,,79,0
155520,note_on,,4,0,1,,,,,,,,,,0,,69,100
155520,note_on,,4,0,2,,,,,,,,,,1,,50,100
155612,note_on,,92,0,2,,,,,,,,,,1,,50,0
155616,note_on,,4,0,2,,,,,,,,,,1,,55,100
155708,note_on,,92,0,2,,,,,,,,,,1,,55,0
155708,note_on,,188,0,1,,,,,,,,,,0,,69,0
155712,note_on,,4,0,1,,,,,,,,,,0,,74,100
155712,note_on,,4,0,2,,,,,,,,,,1,,50,100
155804,note_on,,92,0,2,,,,,,,,,,1,,50,0
155808,note_on,,4,0,2,,,,,,,,,,1,,54,100
155900,note_on,,188,0,1,,,,,,,,,,0,,74,0
155900,note_on,,92,0,2,,,,,,,,,,1,,54,0
155904,note_on,,4,0,2,,,,,,,,,,1,,55,100
155904,note_on,,4,0,1,,,,,,,,,,0,,72,100
155996,note_on,,92,0,2,,,,,,,,,,1,,55,0
155996,note_on,,92,0,1,,,,,,,,,,0,,72,0
156000,note_on,,4,0,1,,,,,,,,,,0,,70,100
156000,note_on,,4,0,2,,,,,,,,,,1,,50,100
156044,note_on,,44,0,1,,,,,,,,,,0,,70,0
156048,note_on,,4,0,1,,,,,,,,,,0,,72,100
156092,note_on,,44,0,1,,,,,,,,,,0,,72,0
156092,note_on,,92,0,2,,,,,,,,,,1,,50,0
156096,note_on,,4,0,2,,,,,,,,,,1,,48,100
156096,note_on,,4,0,1,,,,,,,,,,0,,70,100
156188,note_on,,92,0,1,,,,,,,,,,0,,70,0
156188,note_on,,92,0,2,,,,,,,,,,1,,48,0
156192,note_on,,4,0,1,,,,,,,,,,0,,69,100
156192,note_on,,4,0,2,,,,,,,,,,1,,50,100
156284,note_on,,92,0,1,,,,,,,,,,0,,69,0
156284,note_on,,92,0,2,,,,,,,,,,1,,50,0
156288,note_on,,4,0,2,,,,,,,,,,1,,46,100
156288,note_on,,4,0,1,,,,,,,,,,0,,67,100
156380,note_on,,92,0,2,,,,,,,,,,1,,46,0
156384,note_on,,4,0,2,,,,,,,,,,1,,50,100
156476,note_on,,92,0,2,,,,,,,,,,1,,50,0
156480,note_on,,4,0,2,,,,,,,,,,1,,48,100
156572,note_on,,92,0,2,,,,,,,,,,1,,48,0
156576,note_on,,4,0,2,,,,,,,,,,1,,50,100
156668,note_on,,92,0,2,,,,,,,,,,1,,50,0
156672,note_on,,4,0,2,,,,,,,,,,1,,43,100
156764,note_on,,92,0,2,,,,,,,,,,1,,43,0
156768,note_on,,4,0,2,,,,,,,,,,1,,50,100
156860,note_on,,92,0,2,,,,,,,,,,1,,50,0
156864,note_on,,4,0,2,,,,,,,,,,1,,52,100
156956,note_on,,92,0,2,,,,,,,,,,1,,52,0
156960,note_on,,4,0,2,,,,,,,,,,1,,54,100
156960,note_on,,672,0,1,,,,,,,,,,0,,67,0
157052,note_on,,92,0,2,,,,,,,,,,1,,54,0
157056,note_on,,4,0,2,,,,,,,,,,1,,55,100
157056,note_on,,96,0,1,,,,,,,,,,0,,70,100
157056,set_tempo,,9216,1,0,,,,,,638298,,,,,,,
157148,note_on,,92,0,1,,,,,,,,,,0,,70,0
157148,note_on,,92,0,2,,,,,,,,,,1,,55,0
