tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,note,velocity
62912,note_off,,,,,128,0,9,,,,,1,,66,100
62912,note_off,,,,,128,0,14,,,,,5,,54,100
62912,note_off,,,,,128,0,12,,,,,4,,42,100
62912,note_off,,,,,128,0,10,,,,,2,,69,100
62976,note_on,,,,,64,0,10,,,,,2,,63,81
62976,note_on,,,,,64,0,9,,,,,1,,71,81
63104,note_off,,,,,128,0,10,,,,,2,,63,100
63104,note_off,,,,,128,0,9,,,,,1,,71,100
63168,note_on,,,,,64,0,9,,,,,1,,71,83
63168,note_on,,,,,256,0,13,,,,,5,,78,100
63168,note_on,,,,,64,0,10,,,,,2,,66,83
63168,note_on,,,,,0,0,13,,,,,5,,71,100
63168,note_on,,,,,256,0,12,,,,,4,,51,83
63168,note_on,,,,,256,0,11,,,,,3,,63,83
63168,note_on,,,,,256,0,14,,,,,5,,63,100
63296,note_off,,,,,128,0,11,,,,,3,,63,100
63296,note_off,,,,,0,0,13,,,,,5,,71,100
63296,note_off,,,,,128,0,9,,,,,1,,71,100
63296,note_off,,,,,128,0,13,,,,,5,,78,100
63296,note_off,,,,,128,0,14,,,,,5,,63,100
63296,note_off,,,,,128,0,12,,,,,4,,51,100
63296,note_off,,,,,128,0,10,,,,,2,,66,100
63360,note_on,,,,,64,0,11,,,,,3,,51,85
63360,note_on,,,,,0,0,13,,,,,5,,71,100
63360,note_on,,,,,64,0,13,,,,,5,,66,100
63360,note_on,,,,,64,0,14,,,,,5,,51,100
63360,note_on,,,,,64,0,12,,,,,4,,51,85
63360,note_on,,,,,64,0,9,,,,,1,,71,85
63488,note_off,,,,,128,0,11,,,,,3,,51,100
63488,note_off,,,,,128,0,12,,,,,4,,51,100
63488,note_off,,,,,128,0,9,,,,,1,,71,100
63488,note_off,,,,,0,0,13,,,,,5,,71,100
63488,note_off,,,,,128,0,13,,,,,5,,66,100
63488,note_off,,,,,128,0,14,,,,,5,,51,100
63552,note_on,,,,,64,0,13,,,,,5,,63,100
63552,note_on,,,,,64,0,9,,,,,1,,71,88
63552,note_on,,,,,64,0,12,,,,,4,,47,88
63552,note_on,,,,,64,0,14,,,,,5,,47,100
63552,note_on,,,,,0,0,13,,,,,5,,66,100
63552,note_on,,,,,256,0,10,,,,,2,,54,88
63552,note_on,,,,,64,0,11,,,,,3,,47,88
63680,note_off,,,,,128,0,9,,,,,1,,71,100
63680,note_off,,,,,128,0,10,,,,,2,,54,100
63680,note_off,,,,,128,0,14,,,,,5,,47,100
63680,note_off,,,,,128,0,11,,,,,3,,47,100
63680,note_off,,,,,0,0,13,,,,,5,,66,100
63680,note_off,,,,,128,0,13,,,,,5,,63,100
63680,note_off,,,,,128,0,12,,,,,4,,47,100
63744,note_on,,,,,64,0,9,,,,,1,,71,88
63744,note_on,,,,,64,0,10,,,,,2,,55,88
63808,note_off,,,,,64,0,9,,,,,1,,71,100
63840,note_on,,,,,32,0,9,,,,,1,,69,86
63872,note_off,,,,,128,0,10,,,,,2,,55,100
63904,note_off,,,,,64,0,9,,,,,1,,69,100
63936,note_on,,,,,256,0,14,,,,,5,,52,100
63936,note_on,,,,,256,0,12,,,,,4,,40,83
63936,note_on,,,,,0,0,13,,,,,5,,71,100
63936,note_on,,,,,256,0,13,,,,,5,,67,100
63936,note_on,,,,,32,0,9,,,,,1,,67,83
63936,note_on,,,,,64,0,10,,,,,2,,59,83
63936,note_on,,,,,256,0,11,,,,,3,,52,83
64000,note_off,,,,,64,0,9,,,,,1,,67,100
64032,note_on,,,,,32,0,9,,,,,1,,66,81
64064,note_off,,,,,0,0,13,,,,,5,,71,100
64064,note_off,,,,,128,0,10,,,,,2,,59,100
64064,note_off,,,,,128,0,11,,,,,3,,52,100
64064,note_off,,,,,128,0,12,,,,,4,,40,100
64064,note_off,,,,,128,0,13,,,,,5,,67,100
64064,note_off,,,,,128,0,14,,,,,5,,52,100
64096,note_off,,,,,64,0,9,,,,,1,,66,100
64128,note_on,,,,,0,0,13,,,,,5,,67,100
64128,note_on,,,,,64,0,13,,,,,5,,59,100
64128,note_on,,,,,64,0,14,,,,,5,,40,100
64128,note_on,,,,,64,0,11,,,,,3,,40,78
64128,note_on,,,,,32,0,9,,,,,1,,67,78
64128,note_on,,,,,64,0,12,,,,,4,,40,78
64256,note_off,,,,,128,0,9,,,,,1,,67,100
64256,note_off,,,,,128,0,12,,,,,4,,40,100
64256,note_off,,,,,128,0,13,,,,,5,,59,100
64256,note_off,,,,,0,0,13,,,,,5,,67,100
64256,note_off,,,,,128,0,11,,,,,3,,40,100
64256,note_off,,,,,128,0,14,,,,,5,,40,100
64320,note_on,,,,,256,0,10,,,,,2,,67,73
64320,note_on,,,,,64,0,11,,,,,3,,52,73
64320,note_on,,,,,64,0,12,,,,,4,,40,73
64320,note_on,,,,,64,0,9,,,,,1,,64,73
64320,note_on,,,,,0,0,13,,,,,5,,71,100
64320,note_on,,,,,64,0,14,,,,,5,,52,100
64320,note_on,,,,,64,0,13,,,,,5,,67,100
64448,note_off,,,,,128,0,12,,,,,4,,40,100
64448,note_off,,,,,128,0,10,,,,,2,,67,100
64448,note_off,,,,,128,0,13,,,,,5,,67,100
64448,note_off,,,,,128,0,14,,,,,5,,52,100
64448,note_off,,,,,128,0,11,,,,,3,,52,100
64448,note_off,,,,,0,0,13,,,,,5,,71,100
64448,note_off,,,,,128,0,9,,,,,1,,64,100
64512,note_on,,,,,64,0,13,,,,,5,,69,100
64512,note_on,,,,,64,0,14,,,,,5,,54,100
64512,note_on,,,,,64,0,10,,,,,2,,66,85
64512,note_on,,,,,64,0,12,,,,,4,,42,85
64512,note_on,,,,,64,0,9,,,,,1,,81,85
64512,note_on,,,,,64,0,11,,,,,3,,54,85
64512,note_on,,,,,0,0,13,,,,,5,,75,100
64640,note_off,,,,,128,0,10,,,,,2,,66,100
64640,note_off,,,,,128,0,14,,,,,5,,54,100
64640,note_off,,,,,128,0,11,,,,,3,,54,100
64640,note_off,,,,,128,0,9,,,,,1,,81,100
64640,note_off,,,,,128,0,13,,,,,5,,69,100
64640,note_off,,,,,0,0,13,,,,,5,,75,100
64640,note_off,,,,,128,0,12,,,,,4,,42,100
64704,note_on,,,,,64,0,9,,,,,1,,78,86
64768,note_off,,,,,64,0,9,,,,,1,,78,100
64800,note_on,,,,,32,0,9,,,,,1,,79,86
64864,note_off,,,,,64,0,9,,,,,1,,79,100
64896,note_on,,,,,256,0,10,,,,,2,,67,87
64896,note_on,,,,,256,0,14,,,,,5,,52,100
64896,note_on,,,,,32,0,9,,,,,1,,81,87
64896,note_on,,,,,256,0,13,,,,,5,,67,100
64896,note_on,,,,,0,0,13,,,,,5,,69,100
64896,note_on,,,,,256,0,11,,,,,3,,52,87
64896,note_on,,,,,256,0,12,,,,,4,,40,87
65024,note_off,,,,,128,0,12,,,,,4,,40,100
65024,note_off,,,,,128,0,9,,,,,1,,81,100
65024,note_off,,,,,128,0,13,,,,,5,,67,100
65024,note_off,,,,,128,0,11,,,,,3,,52,100
65024,note_off,,,,,128,0,10,,,,,2,,67,100
65024,note_off,,,,,128,0,14,,,,,5,,52,100
65024,note_off,,,,,0,0,13,,,,,5,,69,100
65088,note_on,,,,,64,0,9,,,,,1,,81,88
65216,note_off,,,,,128,0,9,,,,,1,,81,100
65280,note_on,,,,,256,0,10,,,,,2,,66,89
65280,note_on,,,,,256,0,12,,,,,4,,39,89
65280,note_on,,,,,0,0,13,,,,,5,,66,100
65280,note_on,,,,,256,0,11,,,,,3,,51,89
65280,note_on,,,,,256,0,14,,,,,5,,51,100
65280,note_on,,,,,64,0,9,,,,,1,,81,89
65280,note_on,,,,,256,0,13,,,,,5,,69,100
65408,note_off,,,,,128,0,9,,,,,1,,81,100
65408,note_off,,,,,128,0,12,,,,,4,,39,100
65408,note_off,,,,,128,0,13,,,,,5,,69,100
65408,note_off,,,,,0,0,13,,,,,5,,66,100
65408,note_off,,,,,128,0,10,,,,,2,,66,100
65408,note_off,,,,,128,0,11,,,,,3,,51,100
65408,note_off,,,,,128,0,14,,,,,5,,51,100
65472,note_on,,,,,64,0,9,,,,,1,,78,91
65536,note_off,,,,,64,0,9,,,,,1,,78,100
65568,note_on,,,,,32,0,9,,,,,1,,79,91
65632,note_off,,,,,64,0,9,,,,,1,,79,100
65664,note_on,,,,,0,0,13,,,,,5,,64,100
65664,note_on,,,,,256,0,11,,,,,3,,49,92
65664,note_on,,,,,256,0,10,,,,,2,,64,92
65664,note_on,,,,,256,0,14,,,,,5,,49,100
65664,note_on,,,,,256,0,12,,,,,4,,37,92
65664,note_on,,,,,32,0,9,,,,,1,,81,92
65664,note_on,,,,,256,0,13,,,,,5,,69,100
65792,note_off,,,,,128,0,9,,,,,1,,81,100
65792,note_off,,,,,128,0,11,,,,,3,,49,100
65792,note_off,,,,,128,0,13,,,,,5,,69,100
65792,note_off,,,,,128,0,12,,,,,4,,37,100
65792,note_off,,,,,128,0,10,,,,,2,,64,100
65792,note_off,,,,,0,0,13,,,,,5,,64,100
65792,note_off,,,,,128,0,14,,,,,5,,49,100
65856,note_on,,,,,64,0,9,,,,,1,,81,93
65984,note_off,,,,,128,0,9,,,,,1,,81,100
66048,note_on,,,,,256,0,13,,,,,5,,63,100
66048,note_on,,,,,0,0,13,,,,,5,,66,100
66048,note_on,,,,,256,0,12,,,,,4,,35,94
66048,note_on,,,,,64,0,9,,,,,1,,81,94
66048,note_on,,,,,256,0,14,,,,,5,,47,100
66048,note_on,,,,,256,0,10,,,,,2,,63,94
66048,note_on,,,,,256,0,11,,,,,3,,47,94
66048,note_on,,,,,0,0,13,,,,,5,,69,100
66176,note_off,,,,,0,0,13,,,,,5,,69,100
66176,note_off,,,,,128,0,14,,,,,5,,47,100
66176,note_off,,,,,0,0,13,,,,,5,,66,100
66176,note_off,,,,,128,0,11,,,,,3,,47,100
66176,note_off,,,,,128,0,9,,,,,1,,81,100
66176,note_off,,,,,128,0,13,,,,,5,,63,100
66176,note_off,,,,,128,0,12,,,,,4,,35,100
66240,note_on,,,,,64,0,13,,,,,5,,75,100
66240,note_on,,,,,64,0,14,,,,,5,,59,100
66240,note_on,,,,,64,0,9,,,,,1,,78,96
66240,note_on,,,,,64,0,12,,,,,4,,47,96
66240,note_on,,,,,0,0,13,,,,,5,,69,100
66240,note_on,,,,,64,0,11,,,,,3,,59,96
66304,note_off,,,,,64,0,9,,,,,1,,78,100
66336,note_on,,,,,32,0,9,,,,,1,,79,96
66368,note_off,,,,,0,0,13,,,,,5,,69,100
66368,note_off,,,,,128,0,13,,,,,5,,75,100
66368,note_off,,,,,128,0,11,,,,,3,,59,100
66368,note_off,,,,,128,0,14,,,,,5,,59,100
66368,note_off,,,,,128,0,12,,,,,4,,47,100
66400,note_off,,,,,64,0,9,,,,,1,,79,100
66432,note_on,,,,,0,0,13,,,,,5,,69,100
66432,note_on,,,,,64,0,13,,,,,5,,71,100
66432,note_off,,,,,384,0,10,,,,,2,,63,100
66432,note_on,,,,,64,0,12,,,,,4,,39,97
66432,note_on,,,,,32,0,9,,,,,1,,81,97
66432,note_on,,,,,64,0,11,,,,,3,,51,97
66432,note_on,,,,,64,0,14,,,,,5,,51,100
66560,note_off,,,,,128,0,11,,,,,3,,51,100
66560,note_off,,,,,128,0,9,,,,,1,,81,100
66560,note_off,,,,,0,0,13,,,,,5,,69,100
66560,note_off,,,,,128,0,12,,,,,4,,39,100
66560,note_off,,,,,128,0,13,,,,,5,,71,100
66560,note_off,,,,,128,0,14,,,,,5,,51,100
66624,note_on,,,,,0,0,13,,,,,5,,66,100
66624,note_on,,,,,64,0,12,,,,,4,,35,98
66624,note_on,,,,,64,0,14,,,,,5,,47,100
66624,note_on,,,,,64,0,9,,,,,1,,83,98
66624,note_on,,,,,192,0,10,,,,,2,,63,98
66624,note_on,,,,,64,0,11,,,,,3,,47,98
66624,note_on,,,,,64,0,13,,,,,5,,63,100
66752,note_off,,,,,128,0,13,,,,,5,,63,100
66752,note_off,,,,,128,0,10,,,,,2,,63,100
66752,note_off,,,,,128,0,9,,,,,1,,83,100
66752,note_off,,,,,128,0,11,,,,,3,,47,100
66752,note_off,,,,,128,0,14,,,,,5,,47,100
66752,note_off,,,,,128,0,12,,,,,4,,35,100
66752,note_off,,,,,0,0,13,,,,,5,,66,100
66816,note_on,,,,,64,0,12,,,,,4,,40,99
66816,note_on,,,,,64,0,11,,,,,3,,52,99
66816,note_on,,,,,0,0,13,,,,,5,,64,100
66816,note_on,,,,,64,0,13,,,,,5,,67,100
66816,note_on,,,,,64,0,14,,,,,5,,52,100
66816,note_on,,,,,64,0,9,,,,,1,,79,99
66816,note_on,,,,,64,0,10,,,,,2,,59,99
66944,note_off,,,,,128,0,13,,,,,5,,67,100
66944,note_off,,,,,128,0,11,,,,,3,,52,100
66944,note_off,,,,,128,0,12,,,,,4,,40,100
66944,note_off,,,,,128,0,14,,,,,5,,52,100
67008,note_on,,,,,64,0,14,,,,,5,,54,100
67008,note_on,,,,,64,0,13,,,,,5,,66,100
67008,note_on,,,,,64,0,11,,,,,3,,54,100
67008,note_on,,,,,64,0,12,,,,,4,,42,100
67072,note_off,,,,,256,0,10,,,,,2,,59,100
67072,note_off,,,,,64,0,13,,,,,5,,64,100
67136,note_off,,,,,128,0,14,,,,,5,,54,100
67136,note_off,,,,,128,0,12,,,,,4,,42,100
67136,note_off,,,,,128,0,11,,,,,3,,54,100
67136,note_off,,,,,64,0,13,,,,,5,,66,100
67200,note_on,,,,,64,0,14,,,,,5,,55,100
67200,note_on,,,,,128,0,10,,,,,2,,71,100
67200,note_on,,,,,64,0,13,,,,,5,,71,100
67200,note_on,,,,,0,0,13,,,,,5,,67,100
67200,note_off,,,,,384,0,9,,,,,1,,79,100
67200,note_on,,,,,64,0,11,,,,,3,,55,100
67200,note_on,,,,,64,0,12,,,,,4,,43,100
67328,note_off,,,,,128,0,12,,,,,4,,43,100
67328,note_off,,,,,128,0,14,,,,,5,,55,100
67328,note_off,,,,,128,0,13,,,,,5,,67,100
67328,note_off,,,,,128,0,10,,,,,2,,71,100
67328,note_off,,,,,128,0,11,,,,,3,,55,100
67392,note_on,,,,,0,0,13,,,,,5,,69,100
67392,note_on,,,,,64,0,12,,,,,4,,45,100
67392,note_on,,,,,64,0,14,,,,,5,,57,100
67392,note_on,,,,,64,0,10,,,,,2,,72,100
67392,note_on,,,,,64,0,11,,,,,3,,57,100
67392,note_on,,,,,192,0,9,,,,,1,,78,100
67392,note_on,,,,,64,0,13,,,,,5,,66,100
67456,note_off,,,,,64,0,9,,,,,1,,78,100
67456,note_off,,,,,64,0,13,,,,,5,,71,100
67488,note_on,,,,,32,0,9,,,,,1,,76,100
67520,note_off,,,,,128,0,14,,,,,5,,57,100
67520,note_off,,,,,128,0,12,,,,,4,,45,100
67520,note_off,,,,,128,0,10,,,,,2,,72,100
67520,note_off,,,,,0,0,13,,,,,5,,69,100
67520,note_off,,,,,64,0,13,,,,,5,,66,100
67520,note_off,,,,,128,0,11,,,,,3,,57,100
67552,note_off,,,,,64,0,9,,,,,1,,76,100
67584,note_on,,,,,64,0,12,,,,,4,,39,100
67584,note_on,,,,,64,0,10,,,,,2,,66,100
67584,note_on,,,,,0,0,13,,,,,5,,69,100
67584,note_on,,,,,64,0,13,,,,,5,,71,100
67584,note_on,,,,,64,0,11,,,,,3,,51,100
67584,note_on,,,,,32,0,9,,,,,1,,83,100
67584,note_on,,,,,64,0,14,,,,,5,,51,100
67712,note_off,,,,,0,0,13,,,,,5,,69,100
67712,note_off,,,,,128,0,13,,,,,5,,71,100
67712,note_off,,,,,128,0,9,,,,,1,,83,100
67712,note_off,,,,,128,0,11,,,,,3,,51,100
67712,note_off,,,,,128,0,10,,,,,2,,66,100
67712,note_off,,,,,128,0,12,,,,,4,,39,100
67712,note_off,,,,,128,0,14,,,,,5,,51,100
67776,note_on,,,,,64,0,11,,,,,3,,52,100
67776,note_on,,,,,0,0,13,,,,,5,,67,100
67776,note_on,,,,,64,0,13,,,,,5,,71,100
67776,note_on,,,,,64,0,10,,,,,2,,71,100
67776,note_on,,,,,64,0,14,,,,,5,,52,100
67776,note_on,,,,,64,0,12,,,,,4,,40,100
67776,note_on,,,,,64,0,9,,,,,1,,81,100
67840,note_off,,,,,64,0,9,,,,,1,,81,100
67872,note_on,,,,,32,0,9,,,,,1,,79,100
67904,note_off,,,,,0,0,13,,,,,5,,67,100
67904,note_off,,,,,128,0,14,,,,,5,,52,100
67904,note_off,,,,,128,0,10,,,,,2,,71,100
67904,note_off,,,,,128,0,12,,,,,4,,40,100
67904,note_off,,,,,128,0,13,,,,,5,,71,100
67904,note_off,,,,,128,0,11,,,,,3,,52,100
67936,note_off,,,,,64,0,9,,,,,1,,79,100
67968,note_on,,,,,64,0,10,,,,,2,,63,100
67968,note_on,,,,,64,0,14,,,,,5,,59,100
67968,note_on,,,,,0,0,13,,,,,5,,66,100
67968,note_on,,,,,64,0,12,,,,,4,,47,100
67968,note_on,,,,,32,0,9,,,,,1,,78,100
67968,note_on,,,,,64,0,11,,,,,3,,59,100
67968,note_on,,,,,64,0,13,,,,,5,,64,100
68032,note_off,,,,,64,0,9,,,,,1,,78,100
68064,note_on,,,,,32,0,9,,,,,1,,76,100
68096,note_off,,,,,128,0,14,,,,,5,,59,100
68096,note_off,,,,,128,0,13,,,,,5,,64,100
68096,note_off,,,,,128,0,10,,,,,2,,63,100
68096,note_off,,,,,128,0,11,,,,,3,,59,100
68096,note_off,,,,,128,0,12,,,,,4,,47,100
68128,note_off,,,,,64,0,9,,,,,1,,76,100
68160,note_on,,,,,64,0,13,,,,,5,,63,100
68160,note_on,,,,,64,0,10,,,,,2,,71,100
68160,note_on,,,,,64,0,14,,,,,5,,47,100
68160,note_on,,,,,32,0,9,,,,,1,,75,100
68160,note_on,,,,,64,0,12,,,,,4,,35,100
68160,note_on,,,,,64,0,11,,,,,3,,47,100
68224,note_off,,,,,64,0,13,,,,,5,,66,100
68224,note_off,,,,,64,0,9,,,,,1,,75,100
68256,note_on,,,,,32,0,9,,,,,1,,78,100
68288,note_off,,,,,128,0,10,,,,,2,,71,100
68288,note_off,,,,,128,0,12,,,,,4,,35,100
68288,note_off,,,,,64,0,13,,,,,5,,63,100
68288,note_off,,,,,128,0,14,,,,,5,,47,100
68288,note_off,,,,,128,0,11,,,,,3,,47,100
68320,note_off,,,,,64,0,9,,,,,1,,78,100
68352,note_on,,,,,0,0,13,,,,,5,,67,100
68352,note_on,,,,,64,0,12,,,,,4,,40,100
68352,note_on,,,,,64,0,11,,,,,3,,40,100
68352,note_on,,,,,32,0,9,,,,,1,,76,100
68352,note_on,,,,,64,0,13,,,,,5,,64,100
68352,note_on,,,,,64,0,10,,,,,2,,67,100
68352,note_on,,,,,64,0,14,,,,,5,,40,100
68480,note_off,,,,,128,0,12,,,,,4,,40,100
68480,note_off,,,,,128,0,13,,,,,5,,64,100
68480,note_off,,,,,128,0,14,,,,,5,,40,100
68480,note_off,,,,,128,0,11,,,,,3,,40,100
68480,note_off,,,,,0,0,13,,,,,5,,67,100
68480,note_off,,,,,128,0,9,,,,,1,,76,100
68544,note_on,,,,,64,0,13,,,,,5,,71,100
68544,note_on,,,,,64,0,11,,,,,3,,52,96
68544,note_on,,,,,64,0,14,,,,,5,,52,100
68544,note_on,,,,,64,0,12,,,,,4,,40,96
68544,note_on,,,,,64,0,9,,,,,1,,64,96
68544,note_on,,,,,0,0,13,,,,,5,,67,100
68608,note_off,,,,,256,0,10,,,,,2,,67,100
68672,note_off,,,,,0,0,13,,,,,5,,67,100
68672,note_off,,,,,128,0,13,,,,,5,,71,100
68672,note_off,,,,,128,0,11,,,,,3,,52,100
68672,note_off,,,,,128,0,12,,,,,4,,40,100
68672,note_off,,,,,128,0,14,,,,,5,,52,100
68672,note_off,,,,,128,0,9,,,,,1,,64,100
68736,note_on,,,,,64,0,12,,,,,4,,43,91
68736,note_on,,,,,64,0,11,,,,,3,,55,91
68736,note_on,,,,,64,0,13,,,,,5,,76,100
68736,note_on,,,,,0,0,13,,,,,5,,71,100
68736,note_on,,,,,64,0,14,,,,,5,,55,100
68864,note_off,,,,,128,0,14,,,,,5,,55,100
68864,note_off,,,,,128,0,11,,,,,3,,55,100
68864,note_off,,,,,128,0,12,,,,,4,,43,100
68864,note_off,,,,,128,0,13,,,,,5,,76,100
68864,note_off,,,,,0,0,13,,,,,5,,71,100
68928,note_on,,,,,64,0,12,,,,,4,,40,86
68928,note_on,,,,,64,0,13,,,,,5,,67,100
68928,note_on,,,,,0,0,13,,,,,5,,71,100
68928,note_on,,,,,64,0,14,,,,,5,,52,100
68928,note_on,,,,,64,0,11,,,,,3,,52,86
68928,note_on,,,,,14912,0,8,,,,,0,,76,100
69056,note_off,,,,,0,0,13,,,,,5,,71,100
69056,note_off,,,,,128,0,13,,,,,5,,67,100
69056,note_off,,,,,128,0,12,,,,,4,,40,100
69056,note_off,,,,,128,0,14,,,,,5,,52,100
69056,note_off,,,,,128,0,8,,,,,0,,76,100
69056,note_off,,,,,128,0,11,,,,,3,,52,100
69120,note_on,,,,,64,0,12,,,,,4,,39,80
69120,note_on,,,,,64,0,8,,,,,0,,83,100
69120,note_on,,,,,64,0,11,,,,,3,,51,80
69120,note_on,,,,,0,0,13,,,,,5,,69,100
69120,note_on,,,,,64,0,13,,,,,5,,71,100
69120,note_on,,,,,64,0,14,,,,,5,,51,100
69248,note_off,,,,,128,0,11,,,,,3,,51,100
69248,note_off,,,,,128,0,8,,,,,0,,83,100
69248,note_off,,,,,0,0,13,,,,,5,,69,100
69248,note_off,,,,,128,0,14,,,,,5,,51,100
69248,note_off,,,,,128,0,13,,,,,5,,71,100
69248,note_off,,,,,128,0,12,,,,,4,,39,100
69312,note_on,,,,,64,0,8,,,,,0,,81,100
69312,note_on,,,,,0,0,13,,,,,5,,71,100
69312,note_on,,,,,64,0,14,,,,,5,,52,100
69312,note_on,,,,,64,0,13,,,,,5,,67,100
69312,note_on,,,,,64,0,12,,,,,4,,40,80
69312,note_on,,,,,64,0,11,,,,,3,,52,80
69376,note_off,,,,,64,0,8,,,,,0,,81,100
69408,note_on,,,,,32,0,8,,,,,0,,79,100
69440,note_off,,,,,128,0,13,,,,,5,,67,100
69440,note_off,,,,,128,0,12,,,,,4,,40,100
69440,note_off,,,,,0,0,13,,,,,5,,71,100
69440,note_off,,,,,128,0,14,,,,,5,,52,100
69440,note_off,,,,,128,0,11,,,,,3,,52,100
69472,note_off,,,,,64,0,8,,,,,0,,79,100
69504,note_on,,,,,64,0,13,,,,,5,,64,100
69504,note_on,,,,,0,0,13,,,,,5,,66,100
69504,note_on,,,,,32,0,8,,,,,0,,78,100
69504,note_on,,,,,64,0,11,,,,,3,,59,80
69504,note_on,,,,,64,0,12,,,,,4,,47,80
69504,note_on,,,,,64,0,14,,,,,5,,59,100
69568,note_off,,,,,64,0,8,,,,,0,,78,100
69600,note_on,,,,,32,0,8,,,,,0,,76,100
69632,note_off,,,,,128,0,13,,,,,5,,64,100
69632,note_off,,,,,128,0,14,,,,,5,,59,100
69632,note_off,,,,,128,0,11,,,,,3,,59,100
69632,note_off,,,,,128,0,12,,,,,4,,47,100
69664,note_off,,,,,64,0,8,,,,,0,,76,100
69696,note_on,,,,,32,0,8,,,,,0,,75,100
69696,note_on,,,,,64,0,14,,,,,5,,47,100
69696,note_on,,,,,64,0,12,,,,,4,,35,80
69696,note_on,,,,,64,0,11,,,,,3,,47,80
69696,note_on,,,,,64,0,13,,,,,5,,63,100
69760,note_off,,,,,64,0,8,,,,,0,,75,100
69760,note_off,,,,,64,0,13,,,,,5,,66,100
69792,note_on,,,,,32,0,8,,,,,0,,78,100
69824,note_off,,,,,128,0,11,,,,,3,,47,100
69824,note_off,,,,,64,0,13,,,,,5,,63,100
69824,note_off,,,,,128,0,12,,,,,4,,35,100
69824,note_off,,,,,128,0,14,,,,,5,,47,100
69856,note_off,,,,,64,0,8,,,,,0,,78,100
69888,note_on,,,,,32,0,8,,,,,0,,76,100
69888,note_on,,,,,64,0,13,,,,,5,,64,100
69888,note_on,,,,,64,0,12,,,,,4,,40,80
69888,note_on,,,,,0,0,13,,,,,5,,67,100
69888,note_on,,,,,64,0,11,,,,,3,,40,80
69888,note_on,,,,,0,0,13,,,,,5,,59,100
69888,note_on,,,,,64,0,14,,,,,5,,40,100
70016,note_off,,,,,128,0,8,,,,,0,,76,100
70016,note_off,,,,,0,0,13,,,,,5,,59,100
70016,note_off,,,,,128,0,14,,,,,5,,40,100
70016,note_off,,,,,0,0,13,,,,,5,,67,100
70016,note_off,,,,,128,0,12,,,,,4,,40,100
70016,note_off,,,,,128,0,13,,,,,5,,64,100
70016,note_off,,,,,128,0,11,,,,,3,,40,100
70080,note_on,,,,,64,0,8,,,,,0,,64,100
70080,note_on,,,,,64,0,11,,,,,3,,52,80
70080,note_on,,,,,64,0,14,,,,,5,,52,100
70080,note_on,,,,,64,0,12,,,,,4,,40,80
70080,note_on,,,,,0,0,13,,,,,5,,67,100
70080,note_on,,,,,64,0,13,,,,,5,,71,100
70208,note_off,,,,,128,0,8,,,,,0,,64,100
70208,note_off,,,,,128,0,11,,,,,3,,52,100
70208,note_off,,,,,128,0,12,,,,,4,,40,100
70208,note_off,,,,,0,0,13,,,,,5,,67,100
70208,note_off,,,,,128,0,14,,,,,5,,52,100
70208,note_off,,,,,128,0,13,,,,,5,,71,100
70272,note_on,,,,,64,0,12,,,,,4,,43,80
70272,note_on,,,,,64,0,14,,,,,5,,55,100
70272,note_on,,,,,64,0,13,,,,,5,,76,100
70272,note_on,,,,,0,0,13,,,,,5,,71,100
70272,note_on,,,,,64,0,11,,,,,3,,55,80
70400,note_off,,,,,128,0,13,,,,,5,,76,100
70400,note_off,,,,,0,0,13,,,,,5,,71,100
70400,note_off,,,,,128,0,14,,,,,5,,55,100
70400,note_off,,,,,128,0,12,,,,,4,,43,100
70400,note_off,,,,,128,0,11,,,,,3,,55,100
70464,note_on,,,,,0,0,13,,,,,5,,71,100
70464,note_on,,,,,64,0,13,,,,,5,,67,100
70464,note_on,,,,,64,0,14,,,,,5,,52,100
70464,note_on,,,,,64,0,12,,,,,4,,40,80
70464,note_on,,,,,64,0,11,,,,,3,,52,80
70464,note_on,,,,,256,0,8,,,,,0,,83,100
70528,note_off,,,,,64,0,8,,,,,0,,83,100
70560,note_on,,,,,32,0,8,,,,,0,,84,100
70592,note_off,,,,,128,0,14,,,,,5,,52,100
70592,note_off,,,,,0,0,13,,,,,5,,71,100
70592,note_off,,,,,128,0,13,,,,,5,,67,100
70592,note_off,,,,,128,0,12,,,,,4,,40,100
70592,note_off,,,,,128,0,11,,,,,3,,52,100
70624,note_off,,,,,64,0,8,,,,,0,,84,100
70656,note_on,,,,,2048,0,10,,,,,2,,71,80
70656,note_on,,,,,32,0,8,,,,,0,,86,100
70656,note_on,,,,,1984,0,9,,,,,1,,71,80
70784,note_off,,,,,128,0,8,,,,,0,,86,100
70848,note_on,,,,,256,0,14,,,,,5,,59,100
70848,note_on,,,,,256,0,13,,,,,5,,74,100
70848,note_on,,,,,0,0,13,,,,,5,,65,100
70848,note_on,,,,,64,0,8,,,,,0,,86,100
70848,note_on,,,,,256,0,12,,,,,4,,47,80
70848,note_on,,,,,256,0,11,,,,,3,,59,80
70912,note_off,,,,,256,0,9,,,,,1,,71,100
70912,note_off,,,,,256,0,10,,,,,2,,71,100
70976,note_off,,,,,128,0,8,,,,,0,,86,100
70976,note_off,,,,,0,0,13,,,,,5,,65,100
70976,note_off,,,,,128,0,13,,,,,5,,74,100
70976,note_off,,,,,128,0,12,,,,,4,,47,100
70976,note_off,,,,,128,0,14,,,,,5,,59,100
