tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
8438,note_on,32,0,3,,,,,,,,,,2,,53,0
8453,note_on,18,0,2,,,,,,,,,,1,,74,0
8457,note_on,20,0,1,,,,,,,,,,0,,82,0
8466,note_on,13,0,2,,,,,,,,,,1,,74,83
8467,note_on,29,0,3,,,,,,,,,,2,,41,71
8468,note_on,11,0,1,,,,,,,,,,0,,82,81
8495,note_on,29,0,2,,,,,,,,,,1,,75,66
8496,note_on,1,0,2,,,,,,,,,,1,,74,0
8497,note_on,29,0,1,,,,,,,,,,0,,82,0
8498,note_on,1,0,1,,,,,,,,,,0,,84,81
8501,note_on,34,0,3,,,,,,,,,,2,,41,0
8514,note_on,18,0,2,,,,,,,,,,1,,75,0
8520,note_on,22,0,1,,,,,,,,,,0,,84,0
8526,note_on,12,0,2,,,,,,,,,,1,,75,76
8527,note_on,26,0,3,,,,,,,,,,2,,41,69
8529,note_on,9,0,1,,,,,,,,,,0,,84,70
8555,note_on,29,0,2,,,,,,,,,,1,,75,0
8556,note_on,1,0,2,,,,,,,,,,1,,74,71
8556,note_on,27,0,1,,,,,,,,,,0,,82,79
8557,note_on,1,0,1,,,,,,,,,,0,,84,0
8559,note_on,32,0,3,,,,,,,,,,2,,41,0
8575,note_on,19,0,2,,,,,,,,,,1,,74,0
8578,note_on,21,0,1,,,,,,,,,,0,,82,0
8586,note_on,11,0,2,,,,,,,,,,1,,74,60
8586,note_on,8,0,1,,,,,,,,,,0,,82,64
8587,note_on,28,0,3,,,,,,,,,,2,,53,68
8614,note_on,28,0,2,,,,,,,,,,1,,72,72
8615,note_on,1,0,2,,,,,,,,,,1,,74,0
8617,note_on,31,0,1,,,,,,,,,,0,,82,0
8617,note_on,0,0,1,,,,,,,,,,0,,81,83
8623,note_on,36,0,3,,,,,,,,,,2,,53,0
8636,note_on,21,0,2,,,,,,,,,,1,,72,0
8639,note_on,22,0,1,,,,,,,,,,0,,81,0
8644,note_on,8,0,2,,,,,,,,,,1,,72,75
8646,note_on,7,0,1,,,,,,,,,,0,,81,91
8647,note_on,24,0,3,,,,,,,,,,2,,53,75
8673,note_on,29,0,2,,,,,,,,,,1,,72,0
8677,note_on,31,0,1,,,,,,,,,,0,,81,0
8682,note_on,35,0,3,,,,,,,,,,2,,53,0
8705,note_on,32,0,2,,,,,,,,,,1,,74,72
8705,note_on,28,0,1,,,,,,,,,,0,,82,70
8707,note_on,25,0,3,,,,,,,,,,2,,46,75
8734,note_on,29,0,2,,,,,,,,,,1,,74,0
8736,note_on,31,0,1,,,,,,,,,,0,,82,0
8745,note_on,38,0,3,,,,,,,,,,2,,46,0
8767,note_on,33,0,2,,,,,,,,,,1,,72,78
8768,note_on,32,0,1,,,,,,,,,,0,,82,75
8768,note_on,23,0,3,,,,,,,,,,2,,53,72
8795,note_on,28,0,2,,,,,,,,,,1,,72,0
8797,note_on,29,0,1,,,,,,,,,,0,,82,0
8804,note_on,36,0,3,,,,,,,,,,2,,53,0
8826,note_on,31,0,2,,,,,,,,,,1,,72,85
8826,note_on,29,0,1,,,,,,,,,,0,,81,79
8827,note_on,23,0,3,,,,,,,,,,2,,41,76
8854,note_on,28,0,1,,,,,,,,,,0,,81,0
8856,note_on,30,0,2,,,,,,,,,,1,,72,0
8865,note_on,38,0,3,,,,,,,,,,2,,41,0
8886,note_on,21,0,3,,,,,,,,,,2,,46,76
8888,note_on,32,0,2,,,,,,,,,,1,,70,81
8888,note_on,34,0,1,,,,,,,,,,0,,82,81
8925,note_on,39,0,3,,,,,,,,,,2,,46,0
8949,note_on,24,0,3,,,,,,,,,,2,,48,83
8988,note_on,39,0,3,,,,,,,,,,2,,48,0
9002,set_tempo,881,1,0,,,,,,545455,,,,,,,
9007,note_on,19,0,3,,,,,,,,,,2,,50,75
9019,note_on,131,0,2,,,,,,,,,,1,,70,0
9020,note_on,132,0,1,,,,,,,,,,0,,82,0
9046,note_on,39,0,3,,,,,,,,,,2,,50,0
9063,note_on,17,0,3,,,,,,,,,,2,,46,75
9064,note_on,45,0,2,,,,,,,,,,1,,74,71
9064,note_on,44,0,1,,,,,,,,,,0,,82,83
9102,note_on,39,0,3,,,,,,,,,,2,,46,0
9113,note_on,49,0,1,,,,,,,,,,0,,82,0
9114,note_on,50,0,2,,,,,,,,,,1,,74,0
9124,note_on,10,0,2,,,,,,,,,,1,,72,76
9125,note_on,23,0,3,,,,,,,,,,2,,53,72
9125,note_on,12,0,1,,,,,,,,,,0,,81,90
9151,note_on,26,0,1,,,,,,,,,,0,,81,0
9151,note_on,27,0,2,,,,,,,,,,1,,72,0
9163,note_on,38,0,3,,,,,,,,,,2,,53,0
9181,note_on,30,0,1,,,,,,,,,,0,,81,91
9183,note_on,32,0,2,,,,,,,,,,1,,69,75
9184,note_on,21,0,3,,,,,,,,,,2,,53,76
9225,note_on,41,0,3,,,,,,,,,,2,,53,0
9230,note_on,49,0,1,,,,,,,,,,0,,81,0
9230,note_on,47,0,2,,,,,,,,,,1,,69,0
9241,note_on,11,0,1,,,,,,,,,,0,,79,81
9245,note_on,15,0,2,,,,,,,,,,1,,70,76
9246,note_on,21,0,3,,,,,,,,,,2,,51,76
9267,note_on,26,0,1,,,,,,,,,,0,,79,0
9271,note_on,26,0,2,,,,,,,,,,1,,70,0
9289,note_on,43,0,3,,,,,,,,,,2,,51,0
9303,note_on,32,0,2,,,,,,,,,,1,,72,72
9304,note_on,37,0,1,,,,,,,,,,0,,79,91
9306,note_on,17,0,3,,,,,,,,,,2,,45,90
9329,note_on,26,0,2,,,,,,,,,,1,,72,0
9332,note_on,28,0,1,,,,,,,,,,0,,79,0
9345,note_on,39,0,3,,,,,,,,,,2,,45,0
9364,note_on,35,0,2,,,,,,,,,,1,,74,73
9366,note_on,21,0,3,,,,,,,,,,2,,46,76
9367,note_on,35,0,1,,,,,,,,,,0,,77,73
9394,note_on,0,0,1,,,,,,,,,,0,,75,72
9394,note_on,27,0,1,,,,,,,,,,0,,77,0
9401,note_on,35,0,3,,,,,,,,,,2,,46,0
9414,note_on,20,0,1,,,,,,,,,,0,,75,0
9424,note_on,10,0,1,,,,,,,,,,0,,74,77
9425,note_on,24,0,3,,,,,,,,,,2,,48,76
9442,note_on,18,0,1,,,,,,,,,,0,,74,0
9455,note_on,13,0,1,,,,,,,,,,0,,72,83
9464,note_on,39,0,3,,,,,,,,,,2,,48,0
9474,note_on,19,0,1,,,,,,,,,,0,,72,0
9485,note_on,21,0,3,,,,,,,,,,2,,50,78
9488,note_on,14,0,1,,,,,,,,,,0,,70,83
9493,note_on,129,0,2,,,,,,,,,,1,,74,0
9510,note_on,22,0,1,,,,,,,,,,0,,70,0
9519,note_on,34,0,3,,,,,,,,,,2,,50,0
9541,note_on,22,0,3,,,,,,,,,,2,,46,81
9543,note_on,50,0,2,,,,,,,,,,1,,77,92
9545,note_on,35,0,1,,,,,,,,,,0,,86,86
9574,note_on,33,0,3,,,,,,,,,,2,,46,0
9586,note_on,41,0,1,,,,,,,,,,0,,86,0
9591,note_on,48,0,2,,,,,,,,,,1,,77,0
9602,note_on,11,0,2,,,,,,,,,,1,,79,92
9604,note_on,18,0,1,,,,,,,,,,0,,84,93
9605,note_on,31,0,3,,,,,,,,,,2,,51,93
9629,note_on,27,0,2,,,,,,,,,,1,,79,0
9633,note_on,29,0,1,,,,,,,,,,0,,84,0
9640,note_on,35,0,3,,,,,,,,,,2,,51,0
9662,note_on,33,0,2,,,,,,,,,,1,,79,80
9664,note_on,24,0,3,,,,,,,,,,2,,52,81
9664,note_on,31,0,1,,,,,,,,,,0,,84,83
9709,note_on,45,0,3,,,,,,,,,,2,,52,0
9711,note_on,49,0,2,,,,,,,,,,1,,79,0
9714,note_on,50,0,1,,,,,,,,,,0,,84,0
9722,note_on,11,0,2,,,,,,,,,,1,,74,68
9725,note_on,16,0,3,,,,,,,,,,2,,53,83
9725,note_on,11,0,1,,,,,,,,,,0,,82,81
9748,note_on,26,0,2,,,,,,,,,,1,,74,0
9751,note_on,26,0,1,,,,,,,,,,0,,82,0
9761,note_on,36,0,3,,,,,,,,,,2,,53,0
9783,note_on,35,0,2,,,,,,,,,,1,,72,75
9783,note_on,32,0,1,,,,,,,,,,0,,81,90
9788,note_on,27,0,3,,,,,,,,,,2,,41,85
9810,note_on,27,0,2,,,,,,,,,,1,,72,0
9818,note_on,35,0,1,,,,,,,,,,0,,81,0
9826,note_on,38,0,3,,,,,,,,,,2,,41,0
9840,marker,838,1,0,,,,,,,,,,,,,
9840,note_on,22,0,1,,,,,,,,,,0,,82,85
9842,note_on,32,0,2,,,,,,,,,,1,,70,75
9848,note_on,22,0,3,,,,,,,,,,2,,46,75
9874,note_on,34,0,1,,,,,,,,,,0,,81,83
9876,note_on,2,0,1,,,,,,,,,,0,,82,0
9898,note_on,22,0,1,,,,,,,,,,0,,81,0
9903,note_on,5,0,1,,,,,,,,,,0,,82,81
9922,note_on,19,0,1,,,,,,,,,,0,,82,0
9932,note_on,10,0,1,,,,,,,,,,0,,84,85
9955,note_on,23,0,1,,,,,,,,,,0,,84,0
9963,note_on,8,0,1,,,,,,,,,,0,,82,74
9972,note_on,130,0,2,,,,,,,,,,1,,70,0
9981,note_on,133,0,3,,,,,,,,,,2,,46,0
9996,note_on,33,0,1,,,,,,,,,,0,,82,0
10023,note_on,42,0,3,,,,,,,,,,2,,46,83
10024,note_on,52,0,2,,,,,,,,,,1,,82,87
10024,note_on,28,0,1,,,,,,,,,,0,,86,90
10062,note_on,39,0,3,,,,,,,,,,2,,46,0
10068,note_on,44,0,1,,,,,,,,,,0,,86,0
10070,note_on,46,0,2,,,,,,,,,,1,,82,0
10083,note_on,15,0,1,,,,,,,,,,0,,84,88
10083,note_on,13,0,2,,,,,,,,,,1,,81,81
10085,note_on,23,0,3,,,,,,,,,,2,,53,81
10109,note_on,26,0,2,,,,,,,,,,1,,81,0
10112,note_on,29,0,1,,,,,,,,,,0,,84,0
10117,note_on,32,0,3,,,,,,,,,,2,,53,0
10143,note_on,26,0,3,,,,,,,,,,2,,53,70
10144,note_on,35,0,2,,,,,,,,,,1,,81,83
10146,note_on,34,0,1,,,,,,,,,,0,,81,85
10189,note_on,46,0,3,,,,,,,,,,2,,53,0
10194,note_on,50,0,2,,,,,,,,,,1,,81,0
10199,note_on,53,0,1,,,,,,,,,,0,,81,0
10203,note_on,4,0,1,,,,,,,,,,0,,82,81
10204,note_on,15,0,3,,,,,,,,,,2,,51,81
10205,note_on,11,0,2,,,,,,,,,,1,,79,85
10230,note_on,27,0,1,,,,,,,,,,0,,82,0
10234,note_on,29,0,2,,,,,,,,,,1,,79,0
10240,note_on,36,0,3,,,,,,,,,,2,,51,0
10264,note_on,34,0,1,,,,,,,,,,0,,84,85
10264,note_on,30,0,2,,,,,,,,,,1,,79,76
10265,note_on,25,0,3,,,,,,,,,,2,,45,83
10297,note_on,33,0,1,,,,,,,,,,0,,84,0
10300,note_on,36,0,2,,,,,,,,,,1,,79,0
10301,note_on,36,0,3,,,,,,,,,,2,,45,0
10324,note_on,24,0,2,,,,,,,,,,1,,77,81
10325,note_on,28,0,1,,,,,,,,,,0,,86,83
10326,note_on,25,0,3,,,,,,,,,,2,,46,72
10349,note_on,25,0,2,,,,,,,,,,1,,77,0
10354,note_on,5,0,2,,,,,,,,,,1,,75,72
10361,note_on,35,0,3,,,,,,,,,,2,,46,0
10373,note_on,19,0,2,,,,,,,,,,1,,75,0
10381,note_on,20,0,3,,,,,,,,,,2,,48,81
10382,note_on,9,0,2,,,,,,,,,,1,,74,71
10401,note_on,19,0,2,,,,,,,,,,1,,74,0
10411,note_on,10,0,2,,,,,,,,,,1,,72,72
10417,note_on,36,0,3,,,,,,,,,,2,,48,0
10430,note_on,19,0,2,,,,,,,,,,1,,72,0
10441,note_on,24,0,3,,,,,,,,,,2,,50,72
10442,note_on,12,0,2,,,,,,,,,,1,,70,81
10460,note_on,135,0,1,,,,,,,,,,0,,86,0
10469,note_on,27,0,2,,,,,,,,,,1,,70,0
10477,note_on,36,0,3,,,,,,,,,,2,,50,0
10498,note_on,21,0,3,,,,,,,,,,2,,46,75
10501,note_on,32,0,2,,,,,,,,,,1,,74,72
10502,note_on,42,0,1,,,,,,,,,,0,,77,90
10535,note_on,37,0,3,,,,,,,,,,2,,46,0
10546,note_on,44,0,1,,,,,,,,,,0,,77,0
10548,note_on,47,0,2,,,,,,,,,,1,,74,0
10562,note_on,16,0,1,,,,,,,,,,0,,79,90
10563,note_on,15,0,2,,,,,,,,,,1,,72,76
10563,note_on,28,0,3,,,,,,,,,,2,,51,85
10588,note_on,25,0,2,,,,,,,,,,1,,72,0
10589,note_on,27,0,1,,,,,,,,,,0,,79,0
10596,note_on,33,0,3,,,,,,,,,,2,,51,0
10622,note_on,26,0,3,,,,,,,,,,2,,52,72
10622,note_on,33,0,1,,,,,,,,,,0,,79,93
10625,note_on,37,0,2,,,,,,,,,,1,,72,74
10668,note_on,46,0,3,,,,,,,,,,2,,52,0
10673,note_on,51,0,1,,,,,,,,,,0,,79,0
10674,note_on,49,0,2,,,,,,,,,,1,,72,0
10682,note_on,14,0,3,,,,,,,,,,2,,53,81
10684,note_on,10,0,2,,,,,,,,,,1,,70,72
10685,note_on,12,0,1,,,,,,,,,,0,,74,76
10709,note_on,25,0,2,,,,,,,,,,1,,70,0
10711,note_on,26,0,1,,,,,,,,,,0,,74,0
10716,note_on,34,0,3,,,,,,,,,,2,,53,0
10743,note_on,32,0,1,,,,,,,,,,0,,72,79
10744,note_on,35,0,2,,,,,,,,,,1,,69,78
10746,note_on,30,0,3,,,,,,,,,,2,,41,85
10770,note_on,27,0,1,,,,,,,,,,0,,72,0
10781,note_on,35,0,3,,,,,,,,,,2,,41,0
10783,note_on,39,0,2,,,,,,,,,,1,,69,0
10802,note_on,19,0,2,,,,,,,,,,1,,70,81
10803,note_on,33,0,1,,,,,,,,,,0,,70,83
10805,note_on,24,0,3,,,,,,,,,,2,,46,75
10833,note_on,0,0,2,,,,,,,,,,1,,69,78
10833,note_on,31,0,2,,,,,,,,,,1,,70,0
10854,note_on,21,0,2,,,,,,,,,,1,,69,0
10861,note_on,7,0,2,,,,,,,,,,1,,70,63
10879,note_on,18,0,2,,,,,,,,,,1,,70,0
10888,note_on,9,0,2,,,,,,,,,,1,,72,75
10912,note_on,24,0,2,,,,,,,,,,1,,72,0
10918,note_on,6,0,2,,,,,,,,,,1,,70,75
10936,note_on,131,0,3,,,,,,,,,,2,,46,0
10941,note_on,138,0,1,,,,,,,,,,0,,70,0
10977,note_on,41,0,3,,,,,,,,,,2,,46,70
10977,note_on,36,0,1,,,,,,,,,,0,,77,93
10980,note_on,62,0,2,,,,,,,,,,1,,70,0
11012,note_on,35,0,3,,,,,,,,,,2,,46,0
11027,note_on,50,0,1,,,,,,,,,,0,,77,0
11038,note_on,11,0,1,,,,,,,,,,0,,82,85
11041,note_on,29,0,3,,,,,,,,,,2,,46,75
11079,note_on,41,0,1,,,,,,,,,,0,,82,0
11099,note_on,20,0,1,,,,,,,,,,0,,77,93
11137,note_on,38,0,1,,,,,,,,,,0,,77,0
11160,note_on,23,0,1,,,,,,,,,,0,,74,83
11172,note_on,12,0,1,,,,,,,,,,0,,74,0
11172,note_on,0,0,1,,,,,,,,,,0,,75,69
11185,note_on,13,0,1,,,,,,,,,,0,,75,0
11187,note_on,146,0,3,,,,,,,,,,2,,46,0
11187,note_on,2,0,1,,,,,,,,,,0,,74,66
11197,note_on,10,0,1,,,,,,,,,,0,,75,70
11199,note_on,2,0,1,,,,,,,,,,0,,74,0
11208,note_on,9,0,1,,,,,,,,,,0,,75,0
11210,note_on,2,0,1,,,,,,,,,,0,,74,68
11221,note_on,11,0,1,,,,,,,,,,0,,74,0
11221,note_on,34,0,3,,,,,,,,,,2,,46,76
11223,note_on,2,0,1,,,,,,,,,,0,,72,88
11252,note_on,29,0,1,,,,,,,,,,0,,72,0
11252,note_on,0,0,1,,,,,,,,,,0,,70,83
11260,note_on,39,0,3,,,,,,,,,,2,,46,0
11276,note_on,24,0,1,,,,,,,,,,0,,70,0
11282,note_on,6,0,1,,,,,,,,,,0,,77,102
11283,note_on,303,0,2,,,,,,,,,,1,,77,97
11284,note_on,24,0,3,,,,,,,,,,2,,45,81
11317,note_on,35,0,1,,,,,,,,,,0,,78,47
11319,note_on,36,0,2,,,,,,,,,,1,,77,0
11322,note_on,5,0,1,,,,,,,,,,0,,78,0
11342,note_on,23,0,2,,,,,,,,,,1,,72,90
11379,note_on,37,0,2,,,,,,,,,,1,,72,0
11402,note_on,23,0,2,,,,,,,,,,1,,69,93
11413,note_on,0,0,2,,,,,,,,,,1,,70,76
11413,note_on,11,0,2,,,,,,,,,,1,,69,0
11414,note_on,92,0,1,,,,,,,,,,0,,77,0
11425,note_on,12,0,2,,,,,,,,,,1,,70,0
11425,note_on,141,0,3,,,,,,,,,,2,,45,0
11426,note_on,1,0,2,,,,,,,,,,1,,69,85
11431,note_on,17,0,1,,,,,,,,,,0,,77,91
11436,note_on,10,0,2,,,,,,,,,,1,,70,75
11439,note_on,3,0,2,,,,,,,,,,1,,69,0
11453,note_on,14,0,2,,,,,,,,,,1,,70,0
11453,note_on,0,0,2,,,,,,,,,,1,,69,72
11460,note_on,29,0,1,,,,,,,,,,0,,77,0
11461,note_on,1,0,1,,,,,,,,,,0,,79,90
11461,note_on,36,0,3,,,,,,,,,,2,,53,81
11463,note_on,10,0,2,,,,,,,,,,1,,69,0
11466,note_on,3,0,2,,,,,,,,,,1,,67,92
11486,note_on,25,0,1,,,,,,,,,,0,,79,0
11488,note_on,2,0,1,,,,,,,,,,0,,81,95
11492,note_on,26,0,2,,,,,,,,,,1,,67,0
11493,note_on,1,0,2,,,,,,,,,,1,,65,75
11500,note_on,39,0,3,,,,,,,,,,2,,53,0
11516,note_on,28,0,1,,,,,,,,,,0,,81,0
11520,note_on,0,0,2,,,,,,,,,,1,,70,87
11520,note_on,27,0,2,,,,,,,,,,1,,65,0
11520,note_on,4,0,1,,,,,,,,,,0,,82,91
11521,note_on,21,0,3,,,,,,,,,,2,,50,78
11545,note_on,25,0,1,,,,,,,,,,0,,82,0
11558,note_on,37,0,3,,,,,,,,,,2,,50,0
11580,note_on,35,0,1,,,,,,,,,,0,,77,95
11583,note_on,25,0,3,,,,,,,,,,2,,46,75
11611,note_on,31,0,1,,,,,,,,,,0,,77,0
11620,note_on,100,0,2,,,,,,,,,,1,,70,0
11626,note_on,43,0,3,,,,,,,,,,2,,46,0
11642,note_on,31,0,1,,,,,,,,,,0,,74,81
11654,note_on,12,0,1,,,,,,,,,,0,,75,70
11655,note_on,1,0,1,,,,,,,,,,0,,74,0
11669,note_on,49,0,2,,,,,,,,,,1,,72,78
11669,note_on,14,0,1,,,,,,,,,,0,,75,0
11670,note_on,1,0,1,,,,,,,,,,0,,74,61
11683,note_on,13,0,1,,,,,,,,,,0,,75,68
11685,note_on,2,0,1,,,,,,,,,,0,,74,0
11688,note_on,19,0,2,,,,,,,,,,1,,72,0
11694,note_on,9,0,1,,,,,,,,,,0,,75,0
11695,note_on,1,0,1,,,,,,,,,,0,,74,61
11700,note_on,12,0,2,,,,,,,,,,1,,74,82
11703,note_on,77,0,3,,,,,,,,,,2,,46,71
11706,note_on,11,0,1,,,,,,,,,,0,,74,0
11709,note_on,3,0,1,,,,,,,,,,0,,72,83
11720,note_on,20,0,2,,,,,,,,,,1,,74,0
11730,note_on,10,0,2,,,,,,,,,,1,,75,87
11737,note_on,28,0,1,,,,,,,,,,0,,70,85
11737,note_on,34,0,3,,,,,,,,,,2,,46,0
11738,note_on,1,0,1,,,,,,,,,,0,,72,0
11753,note_on,23,0,2,,,,,,,,,,1,,75,0
11762,note_on,24,0,1,,,,,,,,,,0,,70,0
11764,note_on,27,0,3,,,,,,,,,,2,,45,85
11765,note_on,12,0,2,,,,,,,,,,1,,77,105
11768,note_on,6,0,1,,,,,,,,,,0,,77,97
11797,note_on,32,0,2,,,,,,,,,,1,,77,0
11827,note_on,30,0,2,,,,,,,,,,1,,72,90
11860,note_on,33,0,2,,,,,,,,,,1,,72,0
11881,note_on,21,0,2,,,,,,,,,,1,,69,81
11896,note_on,15,0,2,,,,,,,,,,1,,70,75
11897,note_on,129,0,1,,,,,,,,,,0,,77,0
11897,note_on,1,0,2,,,,,,,,,,1,,69,0
11906,note_on,142,0,3,,,,,,,,,,2,,45,0
11908,note_on,11,0,2,,,,,,,,,,1,,70,0
11909,note_on,1,0,2,,,,,,,,,,1,,69,87
11915,note_on,18,0,1,,,,,,,,,,0,,77,95
11920,note_on,0,0,2,,,,,,,,,,1,,70,81
11920,note_on,11,0,2,,,,,,,,,,1,,69,0
11930,note_on,10,0,2,,,,,,,,,,1,,69,81
11936,note_on,6,0,2,,,,,,,,,,1,,70,0
11940,note_on,25,0,1,,,,,,,,,,0,,77,0
11942,note_on,36,0,3,,,,,,,,,,2,,53,72
11942,note_on,6,0,2,,,,,,,,,,1,,67,90
11943,note_on,1,0,2,,,,,,,,,,1,,69,0
11944,note_on,4,0,1,,,,,,,,,,0,,79,97
11965,note_on,21,0,1,,,,,,,,,,0,,79,0
11972,note_on,29,0,2,,,,,,,,,,1,,65,85
11974,note_on,2,0,2,,,,,,,,,,1,,67,0
11975,note_on,10,0,1,,,,,,,,,,0,,81,95
11979,note_on,37,0,3,,,,,,,,,,2,,53,0
11995,note_on,20,0,1,,,,,,,,,,0,,81,0
12000,note_on,21,0,3,,,,,,,,,,2,,50,78
12001,note_on,27,0,2,,,,,,,,,,1,,65,0
12002,note_on,7,0,1,,,,,,,,,,0,,82,88
12004,note_on,3,0,2,,,,,,,,,,1,,70,87
12031,note_on,29,0,1,,,,,,,,,,0,,77,91
12032,note_on,1,0,1,,,,,,,,,,0,,82,0
12048,note_on,16,0,1,,,,,,,,,,0,,77,0
12059,note_on,11,0,1,,,,,,,,,,0,,82,88
12076,note_on,17,0,1,,,,,,,,,,0,,82,0
12089,note_on,13,0,1,,,,,,,,,,0,,77,98
12089,note_on,85,0,2,,,,,,,,,,1,,70,0
12110,note_on,21,0,1,,,,,,,,,,0,,77,0
12118,note_on,8,0,1,,,,,,,,,,0,,82,81
12124,note_on,124,0,3,,,,,,,,,,2,,50,0
12144,note_on,26,0,1,,,,,,,,,,0,,82,0
12145,note_on,1,0,1,,,,,,,,,,0,,81,91
12165,note_on,20,0,1,,,,,,,,,,0,,81,0
12174,note_on,85,0,2,,,,,,,,,,1,,74,85
12176,note_on,11,0,1,,,,,,,,,,0,,79,95
12178,note_on,54,0,3,,,,,,,,,,2,,46,81
12196,note_on,20,0,1,,,,,,,,,,0,,79,0
12206,note_on,10,0,1,,,,,,,,,,0,,77,91
12209,note_on,31,0,3,,,,,,,,,,2,,46,0
12226,note_on,52,0,2,,,,,,,,,,1,,74,0
12228,note_on,22,0,1,,,,,,,,,,0,,77,0
12237,note_on,11,0,2,,,,,,,,,,1,,75,87
12239,note_on,30,0,3,,,,,,,,,,2,,51,85
12240,note_on,12,0,1,,,,,,,,,,0,,79,95
12266,note_on,29,0,2,,,,,,,,,,1,,75,0
12268,note_on,2,0,2,,,,,,,,,,1,,70,75
12272,note_on,33,0,3,,,,,,,,,,2,,51,0
12283,note_on,15,0,2,,,,,,,,,,1,,70,0
12298,note_on,15,0,2,,,,,,,,,,1,,75,83
12301,note_on,29,0,3,,,,,,,,,,2,,39,81
12312,note_on,14,0,2,,,,,,,,,,1,,75,0
12328,note_on,16,0,2,,,,,,,,,,1,,70,81
12340,note_on,39,0,3,,,,,,,,,,2,,39,0
12345,note_on,17,0,2,,,,,,,,,,1,,70,0
12358,note_on,13,0,2,,,,,,,,,,1,,75,81
12389,note_on,0,0,2,,,,,,,,,,1,,74,71
12389,note_on,31,0,2,,,,,,,,,,1,,75,0
12405,note_on,165,0,1,,,,,,,,,,0,,79,0
12405,note_on,16,0,2,,,,,,,,,,1,,74,0
12419,note_on,14,0,2,,,,,,,,,,1,,72,85
12424,note_on,84,0,3,,,,,,,,,,2,,51,76
12425,note_on,20,0,1,,,,,,,,,,0,,79,95
12436,note_on,17,0,2,,,,,,,,,,1,,72,0
12449,note_on,13,0,2,,,,,,,,,,1,,70,76
12457,note_on,33,0,3,,,,,,,,,,2,,51,0
12463,note_on,38,0,1,,,,,,,,,,0,,79,0
12471,note_on,22,0,2,,,,,,,,,,1,,70,0
12480,note_on,17,0,1,,,,,,,,,,0,,80,89
12482,note_on,25,0,3,,,,,,,,,,2,,56,69
12484,note_on,13,0,2,,,,,,,,,,1,,72,82
12507,note_on,27,0,1,,,,,,,,,,0,,75,63
12512,note_on,5,0,1,,,,,,,,,,0,,80,0
12516,note_on,34,0,3,,,,,,,,,,2,,56,0
12528,note_on,16,0,1,,,,,,,,,,0,,75,0
12538,note_on,10,0,1,,,,,,,,,,0,,80,87
12541,note_on,25,0,3,,,,,,,,,,2,,44,65
12555,note_on,17,0,1,,,,,,,,,,0,,80,0
12567,note_on,12,0,1,,,,,,,,,,0,,75,74
12577,note_on,93,0,2,,,,,,,,,,1,,72,0
12579,note_on,38,0,3,,,,,,,,,,2,,44,0
12590,note_on,23,0,1,,,,,,,,,,0,,75,0
12597,note_on,7,0,1,,,,,,,,,,0,,80,89
12623,note_on,26,0,1,,,,,,,,,,0,,80,0
12626,note_on,3,0,1,,,,,,,,,,0,,79,83
12647,note_on,21,0,1,,,,,,,,,,0,,79,0
12655,note_on,76,0,3,,,,,,,,,,2,,56,76
12657,note_on,10,0,1,,,,,,,,,,0,,77,85
12657,note_on,80,0,2,,,,,,,,,,1,,72,79
12676,note_on,19,0,1,,,,,,,,,,0,,77,0
12686,note_on,10,0,1,,,,,,,,,,0,,75,74
12688,note_on,33,0,3,,,,,,,,,,2,,56,0
12697,note_on,40,0,2,,,,,,,,,,1,,72,0
12706,note_on,20,0,1,,,,,,,,,,0,,75,0
12718,note_on,30,0,3,,,,,,,,,,2,,50,84
12718,note_on,12,0,1,,,,,,,,,,0,,77,85
12719,note_on,22,0,2,,,,,,,,,,1,,74,79
12749,note_on,0,0,2,,,,,,,,,,1,,69,79
12749,note_on,30,0,2,,,,,,,,,,1,,74,0
12752,note_on,34,0,3,,,,,,,,,,2,,50,0
12766,note_on,17,0,2,,,,,,,,,,1,,69,0
12781,note_on,29,0,3,,,,,,,,,,2,,38,69
12782,note_on,16,0,2,,,,,,,,,,1,,74,74
12799,note_on,17,0,2,,,,,,,,,,1,,74,0
12812,note_on,13,0,2,,,,,,,,,,1,,69,87
12817,note_on,36,0,3,,,,,,,,,,2,,38,0
12828,note_on,16,0,2,,,,,,,,,,1,,69,0
12844,note_on,16,0,2,,,,,,,,,,1,,74,69
12872,note_on,28,0,2,,,,,,,,,,1,,69,82
12874,note_on,2,0,2,,,,,,,,,,1,,74,0
12884,note_on,166,0,1,,,,,,,,,,0,,77,0
12891,note_on,17,0,2,,,,,,,,,,1,,69,0
12901,note_on,10,0,2,,,,,,,,,,1,,74,75
12901,note_on,84,0,3,,,,,,,,,,2,,50,70
12902,note_on,18,0,1,,,,,,,,,,0,,77,90
12921,note_on,20,0,2,,,,,,,,,,1,,74,0
12932,note_on,11,0,2,,,,,,,,,,1,,69,90
12934,note_on,33,0,3,,,,,,,,,,2,,50,0
12938,note_on,36,0,1,,,,,,,,,,0,,77,0
12949,note_on,17,0,2,,,,,,,,,,1,,69,0
12958,note_on,20,0,1,,,,,,,,,,0,,79,90
12959,note_on,25,0,3,,,,,,,,,,2,,55,63
12964,note_on,15,0,2,,,,,,,,,,1,,71,78
12990,note_on,0,0,1,,,,,,,,,,0,,74,67
12990,note_on,32,0,1,,,,,,,,,,0,,79,0
