tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
16896,note_on,2,0,3,,,,,,,,6,,,71,92
16896,note_on,6368,0,2,,,,,,,,5,,,74,92
16990,note_on,94,0,4,,,,,,,,7,,,43,0
16992,note_on,2,0,4,,,,,,,,7,,,55,92
17038,note_on,142,0,2,,,,,,,,5,,,74,0
17040,note_on,2,0,2,,,,,,,,5,,,76,92
17086,note_on,94,0,4,,,,,,,,7,,,55,0
17086,note_on,46,0,2,,,,,,,,5,,,76,0
17088,note_on,2,0,2,,,,,,,,5,,,74,92
17088,note_on,2,0,4,,,,,,,,7,,,43,92
17152,note_on,256,0,3,,,,,,,,6,,,71,0
17182,note_on,94,0,2,,,,,,,,5,,,74,0
17182,note_on,94,0,4,,,,,,,,7,,,43,0
17184,note_on,32,0,3,,,,,,,,6,,,72,92
17184,note_on,2,0,2,,,,,,,,5,,,76,92
17184,note_on,2,0,4,,,,,,,,7,,,43,92
17278,note_on,94,0,4,,,,,,,,7,,,43,0
17280,note_on,2,0,4,,,,,,,,7,,,55,92
17344,note_on,160,0,2,,,,,,,,5,,,76,0
17374,note_on,94,0,4,,,,,,,,7,,,55,0
17376,note_on,32,0,2,,,,,,,,5,,,76,92
17376,note_on,2,0,4,,,,,,,,7,,,43,92
17424,note_on,528,0,1,,,,,,,,0,,,67,0
17440,note_on,256,0,3,,,,,,,,6,,,72,0
17470,note_on,94,0,4,,,,,,,,7,,,43,0
17470,note_on,94,0,2,,,,,,,,5,,,76,0
17472,note_on,2,0,4,,,,,,,,7,,,43,92
17472,note_on,2,0,2,,,,,,,,5,,,78,92
17472,note_on,32,0,3,,,,,,,,6,,,72,92
17494,note_on,22,0,2,,,,,,,,5,,,78,0
17496,note_on,2,0,2,,,,,,,,5,,,76,92
17518,note_on,22,0,2,,,,,,,,5,,,76,0
17520,note_on,2,0,2,,,,,,,,5,,,78,92
17542,note_on,22,0,2,,,,,,,,5,,,78,0
17544,note_on,2,0,2,,,,,,,,5,,,76,92
17566,note_on,22,0,2,,,,,,,,5,,,76,0
17566,note_on,94,0,4,,,,,,,,7,,,43,0
17568,note_on,2,0,4,,,,,,,,7,,,55,92
17568,note_on,2,0,2,,,,,,,,5,,,78,92
17590,note_on,22,0,2,,,,,,,,5,,,78,0
17592,note_on,2,0,2,,,,,,,,5,,,76,92
17614,note_on,22,0,2,,,,,,,,5,,,76,0
17616,note_on,2,0,2,,,,,,,,5,,,78,92
17632,note_on,160,0,3,,,,,,,,6,,,72,0
17638,note_on,22,0,2,,,,,,,,5,,,78,0
17640,note_on,2,0,2,,,,,,,,5,,,76,92
17662,note_on,22,0,2,,,,,,,,5,,,76,0
17662,note_on,94,0,4,,,,,,,,7,,,55,0
17664,note_on,2,0,2,,,,,,,,5,,,74,92
17664,note_on,2,0,4,,,,,,,,7,,,43,92
17664,note_on,32,0,3,,,,,,,,6,,,71,92
17758,note_on,94,0,4,,,,,,,,7,,,43,0
17758,note_on,94,0,3,,,,,,,,6,,,71,0
17758,note_on,94,0,2,,,,,,,,5,,,74,0
17760,note_on,2,0,4,,,,,,,,7,,,43,92
17760,note_on,2,0,2,,,,,,,,5,,,74,92
17760,note_on,2,0,3,,,,,,,,6,,,71,92
17854,note_on,94,0,4,,,,,,,,7,,,43,0
17856,note_on,2,0,4,,,,,,,,7,,,55,92
17950,note_on,94,0,4,,,,,,,,7,,,55,0
17952,note_on,2,0,4,,,,,,,,7,,,43,92
18016,note_on,256,0,3,,,,,,,,6,,,71,0
18016,note_on,256,0,2,,,,,,,,5,,,74,0
18046,note_on,94,0,4,,,,,,,,7,,,43,0
18048,note_on,2,0,4,,,,,,,,7,,,45,92
18048,note_on,32,0,2,,,,,,,,5,,,72,92
18048,note_on,32,0,3,,,,,,,,6,,,66,92
18142,note_on,94,0,4,,,,,,,,7,,,45,0
18144,note_on,2,0,4,,,,,,,,7,,,57,92
18190,note_on,142,0,2,,,,,,,,5,,,72,0
18192,note_on,2,0,2,,,,,,,,5,,,74,92
18238,note_on,94,0,4,,,,,,,,7,,,57,0
18238,note_on,46,0,2,,,,,,,,5,,,74,0
18240,note_on,2,0,2,,,,,,,,5,,,72,92
18240,note_on,2,0,4,,,,,,,,7,,,45,92
18304,note_on,256,0,3,,,,,,,,6,,,66,0
18334,note_on,94,0,2,,,,,,,,5,,,72,0
18334,note_on,94,0,4,,,,,,,,7,,,45,0
18336,note_on,2,0,2,,,,,,,,5,,,81,92
18336,note_on,2,0,4,,,,,,,,7,,,42,92
18336,note_on,32,0,3,,,,,,,,6,,,72,92
18336,note_on,0,0,3,,,,,,,,6,,,74,92
18430,note_on,94,0,4,,,,,,,,7,,,42,0
18432,note_on,2,0,4,,,,,,,,7,,,54,92
18496,note_on,160,0,3,,,,,,,,6,,,72,0
18496,note_on,160,0,2,,,,,,,,5,,,81,0
18496,note_on,0,0,3,,,,,,,,6,,,74,0
18526,note_on,94,0,4,,,,,,,,7,,,54,0
18528,note_on,2,0,4,,,,,,,,7,,,42,92
18528,note_on,32,0,2,,,,,,,,5,,,72,92
18528,note_on,32,0,3,,,,,,,,6,,,69,92
18622,note_on,94,0,3,,,,,,,,6,,,69,0
18622,note_on,94,0,4,,,,,,,,7,,,42,0
18622,note_on,94,0,2,,,,,,,,5,,,72,0
18624,note_on,2,0,4,,,,,,,,7,,,43,92
18624,note_on,2,0,3,,,,,,,,6,,,62,92
18624,note_on,0,0,3,,,,,,,,6,,,69,92
18624,note_on,2,0,2,,,,,,,,5,,,74,92
18646,note_on,22,0,2,,,,,,,,5,,,74,0
18648,note_on,2,0,2,,,,,,,,5,,,72,92
18670,note_on,22,0,2,,,,,,,,5,,,72,0
18672,note_on,2,0,2,,,,,,,,5,,,74,92
18694,note_on,22,0,2,,,,,,,,5,,,74,0
18696,note_on,2,0,2,,,,,,,,5,,,72,92
18718,note_on,94,0,4,,,,,,,,7,,,43,0
18718,note_on,22,0,2,,,,,,,,5,,,72,0
18720,note_on,2,0,4,,,,,,,,7,,,55,92
18720,note_on,2,0,2,,,,,,,,5,,,74,92
18742,note_on,22,0,2,,,,,,,,5,,,74,0
18744,note_on,2,0,2,,,,,,,,5,,,72,92
18766,note_on,22,0,2,,,,,,,,5,,,72,0
18768,note_on,2,0,2,,,,,,,,5,,,74,92
18784,note_on,160,0,3,,,,,,,,6,,,69,0
18790,note_on,22,0,2,,,,,,,,5,,,74,0
18792,note_on,2,0,2,,,,,,,,5,,,72,92
18814,note_on,22,0,2,,,,,,,,5,,,72,0
18814,note_on,94,0,4,,,,,,,,7,,,55,0
18816,note_on,32,0,3,,,,,,,,6,,,67,92
18816,note_on,2,0,4,,,,,,,,7,,,43,92
18816,note_on,2,0,2,,,,,,,,5,,,71,92
18910,note_on,94,0,3,,,,,,,,6,,,67,0
18910,note_on,94,0,2,,,,,,,,5,,,71,0
18910,note_on,94,0,4,,,,,,,,7,,,43,0
18912,note_on,2,0,3,,,,,,,,6,,,67,92
18912,note_on,2,0,2,,,,,,,,5,,,71,92
18912,note_on,1488,0,1,,,,,,,,0,,,74,92
18912,note_on,2,0,4,,,,,,,,7,,,43,92
19006,note_on,94,0,4,,,,,,,,7,,,43,0
19008,note_on,2,0,4,,,,,,,,7,,,55,92
19102,note_on,94,0,4,,,,,,,,7,,,55,0
19104,note_on,2,0,4,,,,,,,,7,,,43,92
19168,note_on,256,0,3,,,,,,,,6,,,62,0
19168,note_on,0,0,3,,,,,,,,6,,,67,0
19198,note_on,94,0,4,,,,,,,,7,,,43,0
19200,note_on,32,0,3,,,,,,,,6,,,65,75
19200,note_on,2,0,4,,,,,,,,7,,,44,75
19294,note_on,94,0,4,,,,,,,,7,,,44,0
19296,note_on,2,0,4,,,,,,,,7,,,56,75
19342,note_on,430,0,2,,,,,,,,5,,,71,0
19344,note_on,432,0,1,,,,,,,,0,,,74,0
19344,note_on,0,0,1,,,,,,,,0,,,76,92
19344,note_on,2,0,2,,,,,,,,5,,,72,75
19390,note_on,46,0,2,,,,,,,,5,,,72,0
19390,note_on,94,0,4,,,,,,,,7,,,56,0
19392,note_on,0,0,1,,,,,,,,0,,,77,92
19392,note_on,2,0,4,,,,,,,,7,,,44,75
19392,note_on,2,0,2,,,,,,,,5,,,74,75
19392,note_on,48,0,1,,,,,,,,0,,,76,0
19456,note_on,256,0,3,,,,,,,,6,,,65,0
19486,note_on,94,0,2,,,,,,,,5,,,74,0
19486,note_on,94,0,1,,,,,,,,0,,,77,0
19486,note_on,94,0,4,,,,,,,,7,,,44,0
19488,note_on,2,0,4,,,,,,,,7,,,44,75
19488,note_on,32,0,3,,,,,,,,6,,,64,75
19488,note_on,2,0,2,,,,,,,,5,,,72,75
19488,note_on,2,0,1,,,,,,,,0,,,76,92
19582,note_on,94,0,4,,,,,,,,7,,,44,0
19584,note_on,2,0,4,,,,,,,,7,,,56,75
19648,note_on,160,0,2,,,,,,,,5,,,72,0
19648,note_on,160,0,3,,,,,,,,6,,,64,0
19648,note_on,160,0,1,,,,,,,,0,,,76,0
19678,note_on,94,0,4,,,,,,,,7,,,56,0
19680,note_on,2,0,4,,,,,,,,7,,,44,75
19680,note_on,32,0,1,,,,,,,,0,,,74,92
19680,note_on,32,0,3,,,,,,,,6,,,62,75
19680,note_on,32,0,2,,,,,,,,5,,,71,75
19774,note_on,94,0,1,,,,,,,,0,,,74,0
19774,note_on,94,0,2,,,,,,,,5,,,71,0
19774,note_on,94,0,3,,,,,,,,6,,,62,0
19774,note_on,94,0,4,,,,,,,,7,,,44,0
19776,note_on,2,0,2,,,,,,,,5,,,69,75
19776,note_on,2,0,4,,,,,,,,7,,,45,75
19776,note_on,2,0,3,,,,,,,,6,,,60,75
19776,note_on,2,0,1,,,,,,,,0,,,72,92
19870,note_on,94,0,4,,,,,,,,7,,,45,0
19872,note_on,2,0,4,,,,,,,,7,,,57,75
19918,note_on,142,0,3,,,,,,,,6,,,60,0
19920,note_on,2,0,3,,,,,,,,6,,,62,75
19936,note_on,160,0,1,,,,,,,,0,,,72,0
19936,note_on,160,0,2,,,,,,,,5,,,69,0
19966,note_on,94,0,4,,,,,,,,7,,,57,0
19966,note_on,46,0,3,,,,,,,,6,,,62,0
19968,note_on,32,0,1,,,,,,,,0,,,71,92
19968,note_on,32,0,2,,,,,,,,5,,,68,75
19968,note_on,2,0,4,,,,,,,,7,,,52,75
19968,note_on,2,0,3,,,,,,,,6,,,64,75
20062,note_on,94,0,2,,,,,,,,5,,,68,0
20062,note_on,94,0,4,,,,,,,,7,,,52,0
20062,note_on,94,0,3,,,,,,,,6,,,64,0
20062,note_on,94,0,1,,,,,,,,0,,,71,0
20064,note_on,2,0,2,,,,,,,,5,,,69,75
20064,note_on,2,0,4,,,,,,,,7,,,45,75
20064,note_on,2,0,3,,,,,,,,6,,,60,75
20064,note_on,2,0,1,,,,,,,,0,,,72,92
20158,note_on,94,0,4,,,,,,,,7,,,45,0
20160,note_on,2,0,4,,,,,,,,7,,,57,75
20224,note_on,160,0,2,,,,,,,,5,,,69,0
20224,note_on,160,0,1,,,,,,,,0,,,72,0
20224,note_on,160,0,3,,,,,,,,6,,,60,0
20254,note_on,94,0,4,,,,,,,,7,,,57,0
20256,note_on,32,0,1,,,,,,,,0,,,74,92
20256,note_on,32,0,2,,,,,,,,5,,,71,75
20256,note_on,2,0,4,,,,,,,,7,,,52,75
20256,note_on,32,0,3,,,,,,,,6,,,67,75
20350,note_on,94,0,4,,,,,,,,7,,,52,0
20350,note_on,94,0,2,,,,,,,,5,,,71,0
20350,note_on,94,0,3,,,,,,,,6,,,67,0
20350,note_on,94,0,1,,,,,,,,0,,,74,0
20352,note_on,2,0,2,,,,,,,,5,,,72,75
20352,note_on,2,0,3,,,,,,,,6,,,69,75
20352,note_on,2,0,1,,,,,,,,0,,,76,92
20352,note_on,2,0,4,,,,,,,,7,,,45,75
20446,note_on,94,0,2,,,,,,,,5,,,72,0
20446,note_on,94,0,4,,,,,,,,7,,,45,0
20448,note_on,2,0,4,,,,,,,,7,,,57,75
20448,note_on,96,0,1,,,,,,,,0,,,76,0
20448,note_on,2,0,2,,,,,,,,5,,,71,75
20448,note_on,0,0,1,,,,,,,,0,,,74,92
20512,note_on,160,0,3,,,,,,,,6,,,69,0
20542,note_on,94,0,1,,,,,,,,0,,,74,0
20542,note_on,94,0,4,,,,,,,,7,,,57,0
20542,note_on,94,0,2,,,,,,,,5,,,71,0
20544,note_on,2,0,4,,,,,,,,7,,,45,75
20544,note_on,2,0,2,,,,,,,,5,,,69,75
20544,note_on,2,0,1,,,,,,,,0,,,72,92
20544,note_on,32,0,3,,,,,,,,6,,,72,75
20638,note_on,94,0,4,,,,,,,,7,,,45,0
20638,note_on,94,0,1,,,,,,,,0,,,72,0
20638,note_on,94,0,3,,,,,,,,6,,,72,0
20638,note_on,94,0,2,,,,,,,,5,,,69,0
20640,note_on,2,0,4,,,,,,,,7,,,50,75
20640,note_on,2,0,2,,,,,,,,5,,,77,75
20640,note_on,2,0,1,,,,,,,,0,,,71,92
20640,note_on,2,0,3,,,,,,,,6,,,71,75
20734,note_on,94,0,4,,,,,,,,7,,,50,0
20736,note_on,2,0,4,,,,,,,,7,,,62,75
20736,note_on,96,0,1,,,,,,,,0,,,71,0
20736,note_on,0,0,1,,,,,,,,0,,,72,92
20800,note_on,160,0,3,,,,,,,,6,,,71,0
20830,note_on,94,0,4,,,,,,,,7,,,62,0
20830,note_on,94,0,1,,,,,,,,0,,,72,0
20832,note_on,2,0,4,,,,,,,,7,,,50,75
20832,note_on,32,0,3,,,,,,,,6,,,69,75
20832,note_on,2,0,1,,,,,,,,0,,,69,92
20896,note_on,256,0,2,,,,,,,,5,,,77,0
20926,note_on,94,0,3,,,,,,,,6,,,69,0
20926,note_on,94,0,4,,,,,,,,7,,,50,0
20926,note_on,94,0,1,,,,,,,,0,,,69,0
20928,note_on,2,0,4,,,,,,,,7,,,52,75
20928,note_on,2,0,1,,,,,,,,0,,,69,92
20928,note_on,32,0,2,,,,,,,,5,,,71,75
20928,note_on,2,0,3,,,,,,,,6,,,69,75
21022,note_on,94,0,4,,,,,,,,7,,,52,0
21024,note_on,2,0,4,,,,,,,,7,,,64,75
21070,note_on,142,0,2,,,,,,,,5,,,71,0
21072,note_on,2,0,2,,,,,,,,5,,,72,75
21088,note_on,160,0,3,,,,,,,,6,,,69,0
21088,note_on,160,0,1,,,,,,,,0,,,69,0
21118,note_on,46,0,2,,,,,,,,5,,,72,0
21118,note_on,94,0,4,,,,,,,,7,,,64,0
21120,note_on,32,0,3,,,,,,,,6,,,68,75
21120,note_on,2,0,2,,,,,,,,5,,,71,75
21120,note_on,2,0,4,,,,,,,,7,,,52,75
21120,note_on,32,0,1,,,,,,,,0,,,68,92
21214,note_on,94,0,2,,,,,,,,5,,,71,0
21214,note_on,94,0,3,,,,,,,,6,,,68,0
21214,note_on,94,0,4,,,,,,,,7,,,52,0
21214,note_on,94,0,1,,,,,,,,0,,,68,0
21216,note_on,2,0,4,,,,,,,,7,,,50,75
21216,note_on,2,0,2,,,,,,,,5,,,71,75
21216,note_on,0,0,3,,,,,,,,6,,,68,75
21216,note_on,2,0,3,,,,,,,,6,,,64,75
21310,note_on,94,0,4,,,,,,,,7,,,50,0
21312,note_on,2,0,4,,,,,,,,7,,,62,75
21358,note_on,142,0,2,,,,,,,,5,,,71,0
21360,note_on,2,0,2,,,,,,,,5,,,72,75
21406,note_on,94,0,4,,,,,,,,7,,,62,0
21406,note_on,46,0,2,,,,,,,,5,,,72,0
21408,note_on,2,0,4,,,,,,,,7,,,50,75
21408,note_on,2,0,2,,,,,,,,5,,,71,75
21472,note_on,256,0,3,,,,,,,,6,,,64,0
21472,note_on,0,0,3,,,,,,,,6,,,68,0
21502,note_on,94,0,2,,,,,,,,5,,,71,0
21502,note_on,94,0,4,,,,,,,,7,,,50,0
21504,note_on,2,0,4,,,,,,,,7,,,49,60
21504,note_on,290,0,1,,,,,,,,0,,,69,75
21504,note_on,32,0,3,,,,,,,,6,,,64,60
21504,note_on,2,0,2,,,,,,,,5,,,76,60
21504,note_on,0,0,3,,,,,,,,6,,,69,60
21598,note_on,94,0,4,,,,,,,,7,,,49,0
21600,note_on,2,0,4,,,,,,,,7,,,61,60
21664,note_on,160,0,2,,,,,,,,5,,,76,0
21694,note_on,94,0,4,,,,,,,,7,,,61,0
21696,note_on,2,0,4,,,,,,,,7,,,49,60
21696,note_on,32,0,2,,,,,,,,5,,,69,60
21760,note_on,0,0,3,,,,,,,,6,,,69,0
21760,note_on,256,0,3,,,,,,,,6,,,64,0
21790,note_on,94,0,4,,,,,,,,7,,,49,0
21790,note_on,94,0,2,,,,,,,,5,,,69,0
21792,note_on,32,0,3,,,,,,,,6,,,64,60
21792,note_on,2,0,4,,,,,,,,7,,,49,60
21886,note_on,94,0,4,,,,,,,,7,,,49,0
21888,note_on,2,0,4,,,,,,,,7,,,61,60
21888,note_on,96,0,3,,,,,,,,6,,,69,60
21952,note_on,448,0,1,,,,,,,,0,,,69,0
21982,note_on,94,0,4,,,,,,,,7,,,61,0
21982,note_on,94,0,3,,,,,,,,6,,,69,0
21984,note_on,2,0,4,,,,,,,,7,,,49,60
21984,note_on,32,0,1,,,,,,,,0,,,76,75
21984,note_on,2,0,3,,,,,,,,6,,,67,60
22048,note_on,64,0,3,,,,,,,,6,,,64,0
22078,note_on,94,0,4,,,,,,,,7,,,49,0
22078,note_on,30,0,3,,,,,,,,6,,,67,0
22078,note_on,94,0,1,,,,,,,,0,,,76,0
22080,note_on,0,0,3,,,,,,,,6,,,65,60
22080,note_on,2,0,3,,,,,,,,6,,,62,60
22080,note_on,2,0,1,,,,,,,,0,,,65,75
22080,note_on,2,0,4,,,,,,,,7,,,50,60
22174,note_on,94,0,3,,,,,,,,6,,,62,0
22174,note_on,0,0,3,,,,,,,,6,,,65,0
22174,note_on,94,0,4,,,,,,,,7,,,50,0
22176,note_on,2,0,4,,,,,,,,7,,,62,60
22176,note_on,2,0,3,,,,,,,,6,,,64,60
22176,note_on,0,0,3,,,,,,,,6,,,67,60
22270,note_on,94,0,4,,,,,,,,7,,,62,0
22270,note_on,94,0,3,,,,,,,,6,,,64,0
22270,note_on,0,0,3,,,,,,,,6,,,67,0
22272,note_on,2,0,4,,,,,,,,7,,,50,60
22272,note_on,2,0,3,,,,,,,,6,,,65,60
22272,note_on,0,0,3,,,,,,,,6,,,69,60
22366,note_on,94,0,4,,,,,,,,7,,,50,0
22366,note_on,94,0,3,,,,,,,,6,,,65,0
22366,note_on,0,0,3,,,,,,,,6,,,69,0
22368,note_on,2,0,4,,,,,,,,7,,,50,60
22368,note_on,0,0,3,,,,,,,,6,,,70,60
22368,note_on,2,0,3,,,,,,,,6,,,65,60
22462,note_on,94,0,4,,,,,,,,7,,,50,0
22464,note_on,2,0,4,,,,,,,,7,,,62,60
22464,note_on,0,0,1,,,,,,,,0,,,70,92
22464,note_on,384,0,1,,,,,,,,0,,,65,0
22528,note_on,160,0,3,,,,,,,,6,,,70,0
22558,note_on,94,0,4,,,,,,,,7,,,62,0
22560,note_on,96,0,1,,,,,,,,0,,,70,0
22560,note_on,0,0,1,,,,,,,,0,,,69,92
22560,note_on,32,0,3,,,,,,,,6,,,69,60
22560,note_on,2,0,4,,,,,,,,7,,,50,60
22624,note_on,64,0,3,,,,,,,,6,,,65,0
22654,note_on,30,0,3,,,,,,,,6,,,69,0
22654,note_on,94,0,4,,,,,,,,7,,,50,0
22656,note_on,2,0,3,,,,,,,,6,,,60,60
22656,note_on,0,0,3,,,,,,,,6,,,67,60
22656,note_on,0,0,1,,,,,,,,0,,,67,92
22656,note_on,96,0,1,,,,,,,,0,,,69,0
22656,note_on,2,0,4,,,,,,,,7,,,52,60
22750,note_on,94,0,3,,,,,,,,6,,,67,0
22750,note_on,94,0,4,,,,,,,,7,,,52,0
22752,note_on,2,0,3,,,,,,,,6,,,64,60
22752,note_on,2,0,4,,,,,,,,7,,,60,60
22846,note_on,94,0,4,,,,,,,,7,,,60,0
22846,note_on,94,0,3,,,,,,,,6,,,64,0
22848,note_on,2,0,3,,,,,,,,6,,,65,60
22848,note_on,2,0,4,,,,,,,,7,,,52,60
22942,note_on,94,0,4,,,,,,,,7,,,52,0
22942,note_on,94,0,3,,,,,,,,6,,,65,0
22944,note_on,2,0,3,,,,,,,,6,,,67,60
22944,note_on,2,0,4,,,,,,,,7,,,52,60
23038,note_on,0,0,3,,,,,,,,6,,,67,0
23038,note_on,94,0,4,,,,,,,,7,,,52,0
23038,note_on,94,0,3,,,,,,,,6,,,60,0
23040,note_on,2,0,3,,,,,,,,6,,,69,60
23040,note_on,384,0,1,,,,,,,,0,,,67,0
23040,note_on,0,0,1,,,,,,,,0,,,72,92
23040,note_on,2,0,4,,,,,,,,7,,,60,60
23134,note_on,94,0,4,,,,,,,,7,,,60,0
23134,note_on,94,0,3,,,,,,,,6,,,69,0
23136,note_on,2,0,4,,,,,,,,7,,,52,60
23136,note_on,96,0,1,,,,,,,,0,,,72,0
23136,note_on,2,0,3,,,,,,,,6,,,67,60
23136,note_on,0,0,3,,,,,,,,6,,,70,60
23136,note_on,0,0,1,,,,,,,,0,,,70,92
23230,note_on,0,0,3,,,,,,,,6,,,70,0
23230,note_on,94,0,3,,,,,,,,6,,,67,0
23230,note_on,94,0,4,,,,,,,,7,,,52,0
23232,note_on,2,0,4,,,,,,,,7,,,53,60
23232,note_on,96,0,1,,,,,,,,0,,,70,0
23232,note_on,2,0,3,,,,,,,,6,,,65,60
23232,note_on,0,0,1,,,,,,,,0,,,69,92
23232,note_on,0,0,3,,,,,,,,6,,,69,60
23326,note_on,94,0,3,,,,,,,,6,,,65,0
23326,note_on,94,0,4,,,,,,,,7,,,53,0
23326,note_on,0,0,3,,,,,,,,6,,,69,0
23328,note_on,2,0,3,,,,,,,,6,,,65,60
23328,note_on,2,0,4,,,,,,,,7,,,60,60
23422,note_on,94,0,4,,,,,,,,7,,,60,0
23422,note_on,94,0,3,,,,,,,,6,,,65,0
23424,note_on,0,0,3,,,,,,,,6,,,67,60
23424,note_on,2,0,4,,,,,,,,7,,,53,60
23424,note_on,2,0,3,,,,,,,,6,,,64,60
23518,note_on,94,0,3,,,,,,,,6,,,64,0
23518,note_on,0,0,3,,,,,,,,6,,,67,0
23518,note_on,94,0,4,,,,,,,,7,,,53,0
23520,note_on,2,0,4,,,,,,,,7,,,54,60
23520,note_on,0,0,3,,,,,,,,6,,,69,60
23520,note_on,2,0,3,,,,,,,,6,,,62,60
23614,note_on,0,0,3,,,,,,,,6,,,69,0
23614,note_on,94,0,3,,,,,,,,6,,,62,0
23614,note_on,94,0,4,,,,,,,,7,,,54,0
23616,note_on,2,0,4,,,,,,,,7,,,62,60
23616,note_on,2,0,3,,,,,,,,6,,,71,60
23616,note_on,384,0,1,,,,,,,,0,,,69,0
23616,note_on,0,0,1,,,,,,,,0,,,74,92
23710,note_on,94,0,4,,,,,,,,7,,,62,0
23710,note_on,94,0,3,,,,,,,,6,,,71,0
23712,note_on,2,0,4,,,,,,,,7,,,54,60
23712,note_on,0,0,1,,,,,,,,0,,,72,92
23712,note_on,96,0,1,,,,,,,,0,,,74,0
23712,note_on,0,0,3,,,,,,,,6,,,72,60
23712,note_on,2,0,3,,,,,,,,6,,,69,60
23806,note_on,0,0,3,,,,,,,,6,,,72,0
23806,note_on,94,0,3,,,,,,,,6,,,69,0
23806,note_on,94,0,4,,,,,,,,7,,,54,0
23808,note_on,0,0,1,,,,,,,,0,,,71,92
23808,note_on,2,0,4,,,,,,,,7,,,55,60
23808,note_on,0,0,3,,,,,,,,6,,,71,60
23808,note_on,2,0,3,,,,,,,,6,,,67,60
23808,note_on,96,0,1,,,,,,,,0,,,72,0
23902,note_on,0,0,3,,,,,,,,6,,,71,0
23902,note_on,94,0,3,,,,,,,,6,,,67,0
23902,note_on,94,0,4,,,,,,,,7,,,55,0
23904,note_on,0,0,3,,,,,,,,6,,,74,60
23904,note_on,2,0,3,,,,,,,,6,,,71,60
23904,note_on,2,0,4,,,,,,,,7,,,62,60
23998,note_on,94,0,4,,,,,,,,7,,,62,0
23998,note_on,94,0,3,,,,,,,,6,,,71,0
23998,note_on,0,0,3,,,,,,,,6,,,74,0
24000,note_on,2,0,4,,,,,,,,7,,,55,60
24000,note_on,2,0,3,,,,,,,,6,,,69,60
24000,note_on,0,0,3,,,,,,,,6,,,72,60
24094,note_on,94,0,4,,,,,,,,7,,,55,0
24094,note_on,94,0,3,,,,,,,,6,,,69,0
24094,note_on,0,0,3,,,,,,,,6,,,72,0
24096,note_on,2,0,4,,,,,,,,7,,,56,60
24096,note_on,0,0,3,,,,,,,,6,,,71,60
24096,note_on,2,0,3,,,,,,,,6,,,64,60
24190,note_on,94,0,3,,,,,,,,6,,,64,0
24190,note_on,94,0,4,,,,,,,,7,,,56,0
24190,note_on,0,0,3,,,,,,,,6,,,71,0
24192,note_on,2,0,4,,,,,,,,7,,,64,60
24192,note_on,0,0,1,,,,,,,,0,,,76,92
24192,note_on,384,0,1,,,,,,,,0,,,71,0
24192,note_on,2,0,3,,,,,,,,6,,,72,60
24286,note_on,94,0,3,,,,,,,,6,,,72,0
24286,note_on,94,0,4,,,,,,,,7,,,64,0
24288,note_on,0,0,1,,,,,,,,0,,,74,92
24288,note_on,2,0,4,,,,,,,,7,,,56,60
24288,note_on,96,0,1,,,,,,,,0,,,76,0
24288,note_on,0,0,3,,,,,,,,6,,,74,60
24288,note_on,2,0,3,,,,,,,,6,,,71,60
24382,note_on,94,0,4,,,,,,,,7,,,56,0
24382,note_on,0,0,3,,,,,,,,6,,,74,0
24382,note_on,94,0,3,,,,,,,,6,,,71,0
24384,note_on,2,0,4,,,,,,,,7,,,45,60
24384,note_on,0,0,3,,,,,,,,6,,,73,60
24384,note_on,2,0,3,,,,,,,,6,,,69,60
24384,note_on,0,0,1,,,,,,,,0,,,73,92
24384,note_on,96,0,1,,,,,,,,0,,,74,0
24478,note_on,0,0,3,,,,,,,,6,,,73,0
24478,note_on,94,0,4,,,,,,,,7,,,45,0
24478,note_on,94,0,3,,,,,,,,6,,,69,0
24480,note_on,96,0,1,,,,,,,,0,,,73,0
24480,note_on,0,0,3,,,,,,,,6,,,74,60
24480,note_on,2,0,3,,,,,,,,6,,,71,60
24480,note_on,0,0,1,,,,,,,,0,,,71,92
24480,note_on,2,0,4,,,,,,,,7,,,57,60
24574,note_on,94,0,1,,,,,,,,0,,,71,0
24574,note_on,0,0,3,,,,,,,,6,,,74,0
24574,note_on,94,0,4,,,,,,,,7,,,57,0
24574,note_on,94,0,3,,,,,,,,6,,,71,0
24576,note_on,0,0,3,,,,,,,,6,,,76,60
24576,note_on,2,0,3,,,,,,,,6,,,73,60
24576,note_on,2,0,4,,,,,,,,7,,,45,60
24576,note_on,2,0,1,,,,,,,,0,,,69,92
24670,note_on,94,0,4,,,,,,,,7,,,45,0
24670,note_on,94,0,1,,,,,,,,0,,,69,0
24670,note_on,94,0,3,,,,,,,,6,,,73,0
24670,note_on,0,0,3,,,,,,,,6,,,76,0
24672,note_on,2,0,3,,,,,,,,6,,,73,60
24672,note_on,2,0,4,,,,,,,,7,,,45,60
24672,note_on,0,0,3,,,,,,,,6,,,76,60
24766,note_on,94,0,4,,,,,,,,7,,,45,0
24768,note_on,2,0,4,,,,,,,,7,,,57,60
24814,note_on,0,0,3,,,,,,,,6,,,76,0
24814,note_on,142,0,3,,,,,,,,6,,,73,0
24816,note_on,0,0,3,,,,,,,,6,,,74,60
24816,note_on,2,0,3,,,,,,,,6,,,71,60
24862,note_on,94,0,4,,,,,,,,7,,,57,0
24862,note_on,46,0,3,,,,,,,,6,,,71,0
