tick,type,time,meta,track,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,port,program,channel,control,value,note,velocity
35038,note_on,94,0,7,,,,,,,,,10,,,44,0
35038,note_on,94,0,2,,,,,,,,,6,,,56,0
35038,note_on,94,0,1,,,,,,,,,5,,,68,0
35038,note_on,94,0,3,,,,,,,,,0,,,68,0
35040,note_on,2,0,6,,,,,,,,,3,,,54,60
35040,note_on,2,0,1,,,,,,,,,5,,,66,108
35040,note_on,2,0,2,,,,,,,,,6,,,54,92
35040,note_on,2,0,3,,,,,,,,,0,,,66,60
35040,note_on,2,0,7,,,,,,,,,10,,,42,60
35086,note_on,46,0,6,,,,,,,,,3,,,54,0
35086,note_on,46,0,7,,,,,,,,,10,,,42,0
35086,note_on,46,0,1,,,,,,,,,5,,,66,0
35086,note_on,46,0,2,,,,,,,,,6,,,54,0
35086,note_on,46,0,3,,,,,,,,,0,,,66,0
35088,note_on,2,0,7,,,,,,,,,10,,,40,60
35088,note_on,2,0,3,,,,,,,,,0,,,64,60
35088,note_on,2,0,2,,,,,,,,,6,,,52,92
35088,note_on,2,0,1,,,,,,,,,5,,,64,108
35088,note_on,2,0,6,,,,,,,,,3,,,52,60
35134,note_on,46,0,6,,,,,,,,,3,,,52,0
35134,note_on,46,0,2,,,,,,,,,6,,,52,0
35134,note_on,46,0,3,,,,,,,,,0,,,64,0
35134,note_on,46,0,1,,,,,,,,,5,,,64,0
35134,note_on,46,0,7,,,,,,,,,10,,,40,0
35136,note_on,2,0,7,,,,,,,,,10,,,47,60
35136,note_on,2,0,6,,,,,,,,,3,,,59,60
35136,note_on,2,0,3,,,,,,,,,0,,,71,60
35136,note_on,2,0,2,,,,,,,,,6,,,59,92
35136,note_on,2,0,1,,,,,,,,,5,,,71,108
35230,note_on,94,0,7,,,,,,,,,10,,,47,0
35230,note_on,94,0,3,,,,,,,,,0,,,71,0
35230,note_on,94,0,2,,,,,,,,,6,,,59,0
35230,note_on,94,0,6,,,,,,,,,3,,,59,0
35230,note_on,94,0,1,,,,,,,,,5,,,71,0
35232,note_on,2,0,6,,,,,,,,,3,,,47,60
35232,note_on,2,0,1,,,,,,,,,5,,,59,108
35232,note_on,2,0,2,,,,,,,,,6,,,47,92
35232,note_on,2,0,7,,,,,,,,,10,,,35,60
35232,note_on,2,0,3,,,,,,,,,0,,,59,60
35326,note_on,94,0,2,,,,,,,,,6,,,47,0
35326,note_on,94,0,6,,,,,,,,,3,,,47,0
35326,note_on,94,0,1,,,,,,,,,5,,,59,0
35326,note_on,94,0,7,,,,,,,,,10,,,35,0
35326,note_on,94,0,3,,,,,,,,,0,,,59,0
35328,note_on,2,0,2,,,,,,,,,6,,,52,92
35328,note_on,2,0,1,,,,,,,,,5,,,76,108
35328,note_on,2,0,6,,,,,,,,,3,,,52,60
35328,note_on,8288,0,5,,,,,,,,,2,,,64,45
35328,note_on,2,0,3,,,,,,,,,0,,,80,45
35328,note_on,8288,0,4,,,,,,,,,1,,,71,45
35374,note_on,46,0,1,,,,,,,,,5,,,76,0
35376,note_on,2,0,1,,,,,,,,,5,,,80,108
35396,note_on,68,0,4,,,,,,,,,1,,,71,0
35396,note_on,68,0,5,,,,,,,,,2,,,64,0
35396,note_on,68,0,3,,,,,,,,,0,,,80,0
35422,note_on,46,0,1,,,,,,,,,5,,,80,0
35424,note_on,28,0,4,,,,,,,,,1,,,71,45
35424,note_on,2,0,1,,,,,,,,,5,,,83,108
35424,note_on,28,0,5,,,,,,,,,2,,,64,45
35424,note_on,28,0,3,,,,,,,,,0,,,80,45
35470,note_on,46,0,1,,,,,,,,,5,,,83,0
35472,note_on,2,0,1,,,,,,,,,5,,,80,108
35488,note_on,160,0,6,,,,,,,,,3,,,52,0
35488,note_on,160,0,2,,,,,,,,,6,,,52,0
35492,note_on,68,0,5,,,,,,,,,2,,,64,0
35492,note_on,68,0,4,,,,,,,,,1,,,71,0
35492,note_on,68,0,3,,,,,,,,,0,,,80,0
35518,note_on,46,0,1,,,,,,,,,5,,,80,0
35520,note_on,28,0,3,,,,,,,,,0,,,80,45
35520,note_on,2,0,1,,,,,,,,,5,,,83,108
35520,note_on,28,0,5,,,,,,,,,2,,,64,45
35520,note_on,28,0,4,,,,,,,,,1,,,71,45
35566,note_on,46,0,1,,,,,,,,,5,,,83,0
35568,note_on,2,0,1,,,,,,,,,5,,,80,108
35588,note_on,68,0,5,,,,,,,,,2,,,64,0
35588,note_on,68,0,4,,,,,,,,,1,,,71,0
35588,note_on,68,0,3,,,,,,,,,0,,,80,0
35614,note_on,46,0,1,,,,,,,,,5,,,80,0
35616,note_on,28,0,4,,,,,,,,,1,,,71,45
35616,note_on,28,0,3,,,,,,,,,0,,,80,45
35616,note_on,2,0,1,,,,,,,,,5,,,76,108
35616,note_on,28,0,5,,,,,,,,,2,,,64,45
35662,note_on,46,0,1,,,,,,,,,5,,,76,0
35664,note_on,2,0,1,,,,,,,,,5,,,80,108
35684,note_on,68,0,5,,,,,,,,,2,,,64,0
35684,note_on,68,0,3,,,,,,,,,0,,,80,0
35684,note_on,68,0,4,,,,,,,,,1,,,71,0
35710,note_on,46,0,1,,,,,,,,,5,,,80,0
35712,note_on,28,0,5,,,,,,,,,2,,,64,45
35712,note_on,28,0,4,,,,,,,,,1,,,71,45
35712,note_on,2,0,1,,,,,,,,,5,,,76,108
35712,note_on,28,0,3,,,,,,,,,0,,,80,45
35758,note_on,46,0,1,,,,,,,,,5,,,76,0
35760,note_on,2,0,1,,,,,,,,,5,,,80,108
35780,note_on,68,0,4,,,,,,,,,1,,,71,0
35780,note_on,68,0,5,,,,,,,,,2,,,64,0
35780,note_on,68,0,3,,,,,,,,,0,,,80,0
35806,note_on,46,0,1,,,,,,,,,5,,,80,0
35808,note_on,2,0,1,,,,,,,,,5,,,83,108
35808,note_on,28,0,3,,,,,,,,,0,,,80,45
35808,note_on,28,0,4,,,,,,,,,1,,,71,45
35808,note_on,28,0,5,,,,,,,,,2,,,64,45
35854,note_on,46,0,1,,,,,,,,,5,,,83,0
35856,note_on,2,0,1,,,,,,,,,5,,,80,108
35876,note_on,68,0,5,,,,,,,,,2,,,64,0
35876,note_on,68,0,4,,,,,,,,,1,,,71,0
35876,note_on,68,0,3,,,,,,,,,0,,,80,0
35902,note_on,46,0,1,,,,,,,,,5,,,80,0
35904,note_on,28,0,5,,,,,,,,,2,,,64,45
35904,note_on,2,0,1,,,,,,,,,5,,,83,108
35904,note_on,28,0,4,,,,,,,,,1,,,71,45
35904,note_on,28,0,3,,,,,,,,,0,,,80,45
35950,note_on,46,0,1,,,,,,,,,5,,,83,0
35952,note_on,2,0,1,,,,,,,,,5,,,80,108
35972,note_on,68,0,4,,,,,,,,,1,,,71,0
35972,note_on,68,0,3,,,,,,,,,0,,,80,0
35972,note_on,68,0,5,,,,,,,,,2,,,64,0
35998,note_on,46,0,1,,,,,,,,,5,,,80,0
36000,note_on,28,0,4,,,,,,,,,1,,,71,45
36000,note_on,28,0,5,,,,,,,,,2,,,64,45
36000,note_on,28,0,3,,,,,,,,,0,,,80,45
36000,note_on,2,0,1,,,,,,,,,5,,,76,108
36046,note_on,46,0,1,,,,,,,,,5,,,76,0
36048,note_on,2,0,1,,,,,,,,,5,,,80,108
36068,note_on,68,0,4,,,,,,,,,1,,,71,0
36068,note_on,68,0,5,,,,,,,,,2,,,64,0
36068,note_on,68,0,3,,,,,,,,,0,,,80,0
36094,note_on,46,0,1,,,,,,,,,5,,,80,0
36096,note_on,28,0,3,,,,,,,,,0,,,78,45
36096,note_on,2,0,1,,,,,,,,,5,,,75,108
36096,note_on,0,0,2,,,,,,,,,6,,,54,92
36096,note_on,608,0,6,,,,,,,,,3,,,47,60
36096,note_on,28,0,4,,,,,,,,,1,,,75,45
36096,note_on,608,0,2,,,,,,,,,6,,,47,92
36096,note_on,28,0,5,,,,,,,,,2,,,59,45
36096,note_on,0,0,2,,,,,,,,,6,,,59,92
36142,note_on,46,0,1,,,,,,,,,5,,,75,0
36144,note_on,2,0,1,,,,,,,,,5,,,78,108
36164,note_on,68,0,5,,,,,,,,,2,,,59,0
36164,note_on,68,0,3,,,,,,,,,0,,,78,0
36164,note_on,68,0,4,,,,,,,,,1,,,75,0
36190,note_on,46,0,1,,,,,,,,,5,,,78,0
36192,note_on,28,0,5,,,,,,,,,2,,,59,45
36192,note_on,28,0,3,,,,,,,,,0,,,78,45
36192,note_on,28,0,4,,,,,,,,,1,,,75,45
36192,note_on,2,0,1,,,,,,,,,5,,,83,108
36238,note_on,46,0,1,,,,,,,,,5,,,83,0
36240,note_on,2,0,1,,,,,,,,,5,,,78,108
36256,note_on,160,0,6,,,,,,,,,3,,,47,0
36256,note_on,0,0,2,,,,,,,,,6,,,59,0
36256,note_on,0,0,2,,,,,,,,,6,,,54,0
36256,note_on,160,0,2,,,,,,,,,6,,,47,0
36260,note_on,68,0,3,,,,,,,,,0,,,78,0
36260,note_on,68,0,5,,,,,,,,,2,,,59,0
36260,note_on,68,0,4,,,,,,,,,1,,,75,0
36286,note_on,46,0,1,,,,,,,,,5,,,78,0
36288,note_on,28,0,5,,,,,,,,,2,,,59,45
36288,note_on,28,0,4,,,,,,,,,1,,,75,45
36288,note_on,28,0,3,,,,,,,,,0,,,78,45
36288,note_on,2,0,1,,,,,,,,,5,,,83,108
36334,note_on,46,0,1,,,,,,,,,5,,,83,0
36336,note_on,2,0,1,,,,,,,,,5,,,78,108
36356,note_on,68,0,5,,,,,,,,,2,,,59,0
36356,note_on,68,0,4,,,,,,,,,1,,,75,0
36356,note_on,68,0,3,,,,,,,,,0,,,78,0
36382,note_on,46,0,1,,,,,,,,,5,,,78,0
36384,note_on,28,0,5,,,,,,,,,2,,,59,45
36384,note_on,28,0,4,,,,,,,,,1,,,75,45
36384,note_on,28,0,3,,,,,,,,,0,,,78,45
36384,note_on,2,0,1,,,,,,,,,5,,,75,108
36430,note_on,46,0,1,,,,,,,,,5,,,75,0
36432,note_on,2,0,1,,,,,,,,,5,,,78,108
36452,note_on,68,0,5,,,,,,,,,2,,,59,0
36452,note_on,68,0,3,,,,,,,,,0,,,78,0
36452,note_on,68,0,4,,,,,,,,,1,,,75,0
36478,note_on,46,0,1,,,,,,,,,5,,,78,0
36480,note_on,28,0,5,,,,,,,,,2,,,59,45
36480,note_on,28,0,4,,,,,,,,,1,,,75,45
36480,note_on,28,0,3,,,,,,,,,0,,,78,45
36480,note_on,2,0,1,,,,,,,,,5,,,75,108
36526,note_on,46,0,1,,,,,,,,,5,,,75,0
36528,note_on,2,0,1,,,,,,,,,5,,,78,108
36548,note_on,68,0,3,,,,,,,,,0,,,78,0
36548,note_on,68,0,4,,,,,,,,,1,,,75,0
36548,note_on,68,0,5,,,,,,,,,2,,,59,0
36574,note_on,46,0,1,,,,,,,,,5,,,78,0
36576,note_on,28,0,5,,,,,,,,,2,,,59,45
36576,note_on,28,0,3,,,,,,,,,0,,,78,45
36576,note_on,28,0,4,,,,,,,,,1,,,75,45
36576,note_on,2,0,1,,,,,,,,,5,,,83,108
36622,note_on,46,0,1,,,,,,,,,5,,,83,0
36624,note_on,2,0,1,,,,,,,,,5,,,78,108
36644,note_on,68,0,3,,,,,,,,,0,,,78,0
36644,note_on,68,0,4,,,,,,,,,1,,,75,0
36644,note_on,68,0,5,,,,,,,,,2,,,59,0
36670,note_on,46,0,1,,,,,,,,,5,,,78,0
36672,note_on,28,0,3,,,,,,,,,0,,,78,45
36672,note_on,28,0,4,,,,,,,,,1,,,75,45
36672,note_on,2,0,1,,,,,,,,,5,,,83,108
36672,note_on,28,0,5,,,,,,,,,2,,,59,45
36718,note_on,46,0,1,,,,,,,,,5,,,83,0
36720,note_on,2,0,1,,,,,,,,,5,,,78,108
36740,note_on,68,0,3,,,,,,,,,0,,,78,0
36740,note_on,68,0,5,,,,,,,,,2,,,59,0
36740,note_on,68,0,4,,,,,,,,,1,,,75,0
36766,note_on,46,0,1,,,,,,,,,5,,,78,0
36768,note_on,28,0,4,,,,,,,,,1,,,75,45
36768,note_on,2,0,1,,,,,,,,,5,,,75,108
36768,note_on,28,0,3,,,,,,,,,0,,,78,45
36768,note_on,28,0,5,,,,,,,,,2,,,59,45
36814,note_on,46,0,1,,,,,,,,,5,,,75,0
36816,note_on,2,0,1,,,,,,,,,5,,,78,108
36836,note_on,68,0,3,,,,,,,,,0,,,78,0
36836,note_on,68,0,5,,,,,,,,,2,,,59,0
36836,note_on,68,0,4,,,,,,,,,1,,,75,0
36862,note_on,46,0,1,,,,,,,,,5,,,78,0
36864,note_on,2,0,1,,,,,,,,,5,,,76,108
36864,note_on,608,0,2,,,,,,,,,6,,,52,92
36864,note_on,0,0,2,,,,,,,,,6,,,56,92
36864,note_on,0,0,2,,,,,,,,,6,,,59,92
36864,note_on,28,0,5,,,,,,,,,2,,,64,45
36864,note_on,28,0,4,,,,,,,,,1,,,71,45
36864,note_on,608,0,6,,,,,,,,,3,,,52,60
36864,note_on,28,0,3,,,,,,,,,0,,,80,45
36910,note_on,46,0,1,,,,,,,,,5,,,76,0
36912,note_on,2,0,1,,,,,,,,,5,,,80,108
36932,note_on,68,0,3,,,,,,,,,0,,,80,0
36932,note_on,68,0,5,,,,,,,,,2,,,64,0
36932,note_on,68,0,4,,,,,,,,,1,,,71,0
36958,note_on,46,0,1,,,,,,,,,5,,,80,0
36960,note_on,28,0,5,,,,,,,,,2,,,64,45
36960,note_on,28,0,3,,,,,,,,,0,,,80,45
36960,note_on,2,0,1,,,,,,,,,5,,,83,108
36960,note_on,28,0,4,,,,,,,,,1,,,71,45
37006,note_on,46,0,1,,,,,,,,,5,,,83,0
37008,note_on,2,0,1,,,,,,,,,5,,,80,108
37024,note_on,160,0,6,,,,,,,,,3,,,52,0
37024,note_on,160,0,2,,,,,,,,,6,,,52,0
37024,note_on,0,0,2,,,,,,,,,6,,,56,0
37024,note_on,0,0,2,,,,,,,,,6,,,59,0
37028,note_on,68,0,3,,,,,,,,,0,,,80,0
37028,note_on,68,0,5,,,,,,,,,2,,,64,0
37028,note_on,68,0,4,,,,,,,,,1,,,71,0
37054,note_on,46,0,1,,,,,,,,,5,,,80,0
37056,note_on,2,0,1,,,,,,,,,5,,,83,108
37056,note_on,28,0,3,,,,,,,,,0,,,80,45
37056,note_on,28,0,4,,,,,,,,,1,,,71,45
37056,note_on,28,0,5,,,,,,,,,2,,,64,45
37102,note_on,46,0,1,,,,,,,,,5,,,83,0
37104,note_on,2,0,1,,,,,,,,,5,,,80,108
37124,note_on,68,0,4,,,,,,,,,1,,,71,0
37124,note_on,68,0,3,,,,,,,,,0,,,80,0
37124,note_on,68,0,5,,,,,,,,,2,,,64,0
37150,note_on,46,0,1,,,,,,,,,5,,,80,0
37152,note_on,2,0,1,,,,,,,,,5,,,76,108
37152,note_on,28,0,4,,,,,,,,,1,,,71,45
37152,note_on,28,0,5,,,,,,,,,2,,,64,45
37152,note_on,28,0,3,,,,,,,,,0,,,80,45
37198,note_on,46,0,1,,,,,,,,,5,,,76,0
37200,note_on,2,0,1,,,,,,,,,5,,,80,108
37220,note_on,68,0,3,,,,,,,,,0,,,80,0
37220,note_on,68,0,5,,,,,,,,,2,,,64,0
37220,note_on,68,0,4,,,,,,,,,1,,,71,0
37246,note_on,46,0,1,,,,,,,,,5,,,80,0
37248,note_on,28,0,4,,,,,,,,,1,,,71,45
37248,note_on,28,0,3,,,,,,,,,0,,,80,45
37248,note_on,2,0,1,,,,,,,,,5,,,76,108
37248,note_on,28,0,5,,,,,,,,,2,,,64,45
37294,note_on,46,0,1,,,,,,,,,5,,,76,0
37296,note_on,2,0,1,,,,,,,,,5,,,80,108
37316,note_on,68,0,5,,,,,,,,,2,,,64,0
37316,note_on,68,0,3,,,,,,,,,0,,,80,0
37316,note_on,68,0,4,,,,,,,,,1,,,71,0
37342,note_on,46,0,1,,,,,,,,,5,,,80,0
37344,note_on,28,0,4,,,,,,,,,1,,,71,45
37344,note_on,28,0,3,,,,,,,,,0,,,80,45
37344,note_on,2,0,1,,,,,,,,,5,,,83,108
37344,note_on,28,0,5,,,,,,,,,2,,,64,45
37390,note_on,46,0,1,,,,,,,,,5,,,83,0
37392,note_on,2,0,1,,,,,,,,,5,,,80,108
37412,note_on,68,0,5,,,,,,,,,2,,,64,0
37412,note_on,68,0,3,,,,,,,,,0,,,80,0
37412,note_on,68,0,4,,,,,,,,,1,,,71,0
37438,note_on,46,0,1,,,,,,,,,5,,,80,0
37440,note_on,2,0,1,,,,,,,,,5,,,83,108
37440,note_on,28,0,5,,,,,,,,,2,,,64,45
37440,note_on,28,0,3,,,,,,,,,0,,,80,45
37440,note_on,28,0,4,,,,,,,,,1,,,71,45
37486,note_on,46,0,1,,,,,,,,,5,,,83,0
37488,note_on,2,0,1,,,,,,,,,5,,,80,108
37508,note_on,68,0,4,,,,,,,,,1,,,71,0
37508,note_on,68,0,3,,,,,,,,,0,,,80,0
37508,note_on,68,0,5,,,,,,,,,2,,,64,0
37534,note_on,46,0,1,,,,,,,,,5,,,80,0
37536,note_on,28,0,4,,,,,,,,,1,,,71,45
37536,note_on,2,0,1,,,,,,,,,5,,,76,108
37536,note_on,28,0,3,,,,,,,,,0,,,80,45
37536,note_on,28,0,5,,,,,,,,,2,,,64,45
37582,note_on,46,0,1,,,,,,,,,5,,,76,0
37584,note_on,2,0,1,,,,,,,,,5,,,80,108
37604,note_on,68,0,4,,,,,,,,,1,,,71,0
37604,note_on,68,0,3,,,,,,,,,0,,,80,0
37604,note_on,68,0,5,,,,,,,,,2,,,64,0
37630,note_on,46,0,1,,,,,,,,,5,,,80,0
37632,note_on,28,0,4,,,,,,,,,1,,,71,45
37632,note_on,0,0,2,,,,,,,,,6,,,64,92
37632,note_on,608,0,6,,,,,,,,,3,,,52,60
37632,note_on,28,0,3,,,,,,,,,0,,,80,45
37632,note_on,0,0,2,,,,,,,,,6,,,59,92
37632,note_on,608,0,2,,,,,,,,,6,,,52,92
37632,note_on,2,0,1,,,,,,,,,5,,,71,108
37632,note_on,28,0,5,,,,,,,,,2,,,64,45
37678,note_on,46,0,1,,,,,,,,,5,,,71,0
37680,note_on,2,0,1,,,,,,,,,5,,,76,108
37700,note_on,68,0,5,,,,,,,,,2,,,64,0
37700,note_on,68,0,4,,,,,,,,,1,,,71,0
37700,note_on,68,0,3,,,,,,,,,0,,,80,0
37726,note_on,46,0,1,,,,,,,,,5,,,76,0
37728,note_on,28,0,3,,,,,,,,,0,,,80,45
37728,note_on,28,0,5,,,,,,,,,2,,,64,45
37728,note_on,28,0,4,,,,,,,,,1,,,71,45
37728,note_on,2,0,1,,,,,,,,,5,,,80,108
37774,note_on,46,0,1,,,,,,,,,5,,,80,0
37776,note_on,2,0,1,,,,,,,,,5,,,76,108
37792,note_on,160,0,6,,,,,,,,,3,,,52,0
37792,note_on,0,0,2,,,,,,,,,6,,,64,0
37792,note_on,0,0,2,,,,,,,,,6,,,59,0
37792,note_on,160,0,2,,,,,,,,,6,,,52,0
37796,note_on,68,0,4,,,,,,,,,1,,,71,0
37796,note_on,68,0,3,,,,,,,,,0,,,80,0
37796,note_on,68,0,5,,,,,,,,,2,,,64,0
37822,note_on,46,0,1,,,,,,,,,5,,,76,0
37824,note_on,28,0,5,,,,,,,,,2,,,64,45
37824,note_on,28,0,4,,,,,,,,,1,,,71,45
37824,note_on,28,0,3,,,,,,,,,0,,,80,45
37824,note_on,2,0,1,,,,,,,,,5,,,80,108
37870,note_on,46,0,1,,,,,,,,,5,,,80,0
37872,note_on,2,0,1,,,,,,,,,5,,,76,108
37892,note_on,68,0,3,,,,,,,,,0,,,80,0
37892,note_on,68,0,5,,,,,,,,,2,,,64,0
37892,note_on,68,0,4,,,,,,,,,1,,,71,0
37918,note_on,46,0,1,,,,,,,,,5,,,76,0
37920,note_on,2,0,1,,,,,,,,,5,,,71,108
37920,note_on,28,0,3,,,,,,,,,0,,,80,45
37920,note_on,28,0,5,,,,,,,,,2,,,64,45
37920,note_on,28,0,4,,,,,,,,,1,,,71,45
37966,note_on,46,0,1,,,,,,,,,5,,,71,0
37968,note_on,2,0,1,,,,,,,,,5,,,76,108
37988,note_on,68,0,4,,,,,,,,,1,,,71,0
37988,note_on,68,0,3,,,,,,,,,0,,,80,0
37988,note_on,68,0,5,,,,,,,,,2,,,64,0
38014,note_on,46,0,1,,,,,,,,,5,,,76,0
38016,note_on,28,0,3,,,,,,,,,0,,,80,45
38016,note_on,2,0,1,,,,,,,,,5,,,71,108
38016,note_on,28,0,4,,,,,,,,,1,,,71,45
38016,note_on,28,0,5,,,,,,,,,2,,,64,45
38062,note_on,46,0,1,,,,,,,,,5,,,71,0
38064,note_on,2,0,1,,,,,,,,,5,,,76,108
38084,note_on,68,0,3,,,,,,,,,0,,,80,0
38084,note_on,68,0,5,,,,,,,,,2,,,64,0
38084,note_on,68,0,4,,,,,,,,,1,,,71,0
38110,note_on,46,0,1,,,,,,,,,5,,,76,0
38112,note_on,28,0,4,,,,,,,,,1,,,71,45
38112,note_on,28,0,5,,,,,,,,,2,,,64,45
38112,note_on,28,0,3,,,,,,,,,0,,,80,45
38112,note_on,2,0,1,,,,,,,,,5,,,80,108
38158,note_on,46,0,1,,,,,,,,,5,,,80,0
38160,note_on,2,0,1,,,,,,,,,5,,,76,108
38180,note_on,68,0,5,,,,,,,,,2,,,64,0
38180,note_on,68,0,4,,,,,,,,,1,,,71,0
38180,note_on,68,0,3,,,,,,,,,0,,,80,0
38206,note_on,46,0,1,,,,,,,,,5,,,76,0
38208,note_on,28,0,3,,,,,,,,,0,,,80,45
38208,note_on,28,0,4,,,,,,,,,1,,,76,45
38208,note_on,28,0,5,,,,,,,,,2,,,64,45
38208,note_on,2,0,1,,,,,,,,,5,,,80,108
38254,note_on,46,0,1,,,,,,,,,5,,,80,0
38256,note_on,2,0,1,,,,,,,,,5,,,76,108
38276,note_on,68,0,3,,,,,,,,,0,,,80,0
38276,note_on,68,0,4,,,,,,,,,1,,,76,0
38276,note_on,68,0,5,,,,,,,,,2,,,64,0
38302,note_on,46,0,1,,,,,,,,,5,,,76,0
38304,note_on,28,0,3,,,,,,,,,0,,,80,45
38304,note_on,28,0,4,,,,,,,,,1,,,76,45
38304,note_on,28,0,5,,,,,,,,,2,,,64,45
38304,note_on,2,0,1,,,,,,,,,5,,,71,108
38350,note_on,46,0,1,,,,,,,,,5,,,71,0
38352,note_on,2,0,1,,,,,,,,,5,,,76,108
38372,note_on,68,0,3,,,,,,,,,0,,,80,0
38372,note_on,68,0,5,,,,,,,,,2,,,64,0
38372,note_on,68,0,4,,,,,,,,,1,,,76,0
38398,note_on,46,0,1,,,,,,,,,5,,,76,0
38400,note_on,0,0,2,,,,,,,,,6,,,61,92
38400,note_on,0,0,2,,,,,,,,,6,,,58,92
38400,note_on,608,0,6,,,,,,,,,3,,,54,60
38400,note_on,28,0,5,,,,,,,,,2,,,66,45
38400,note_on,608,0,2,,,,,,,,,6,,,54,92
38400,note_on,28,0,3,,,,,,,,,0,,,82,45
38400,note_on,2,0,1,,,,,,,,,5,,,76,108
38400,note_on,28,0,4,,,,,,,,,1,,,76,45
38446,note_on,46,0,1,,,,,,,,,5,,,76,0
38448,note_on,2,0,1,,,,,,,,,5,,,82,108
38468,note_on,68,0,4,,,,,,,,,1,,,76,0
38468,note_on,68,0,3,,,,,,,,,0,,,82,0
38468,note_on,68,0,5,,,,,,,,,2,,,66,0
38494,note_on,46,0,1,,,,,,,,,5,,,82,0
38496,note_on,2,0,1,,,,,,,,,5,,,85,108
38496,note_on,28,0,4,,,,,,,,,1,,,76,45
38496,note_on,28,0,3,,,,,,,,,0,,,82,45
38496,note_on,28,0,5,,,,,,,,,2,,,66,45
38542,note_on,46,0,1,,,,,,,,,5,,,85,0
38544,note_on,2,0,1,,,,,,,,,5,,,82,108
38560,note_on,160,0,2,,,,,,,,,6,,,54,0
38560,note_on,0,0,2,,,,,,,,,6,,,58,0
38560,note_on,160,0,6,,,,,,,,,3,,,54,0
38560,note_on,0,0,2,,,,,,,,,6,,,61,0
38564,note_on,68,0,4,,,,,,,,,1,,,76,0
38564,note_on,68,0,3,,,,,,,,,0,,,82,0
38564,note_on,68,0,5,,,,,,,,,2,,,66,0
38590,note_on,46,0,1,,,,,,,,,5,,,82,0
38592,note_on,28,0,3,,,,,,,,,0,,,82,45
38592,note_on,28,0,4,,,,,,,,,1,,,76,45
38592,note_on,28,0,5,,,,,,,,,2,,,66,45
38592,note_on,2,0,1,,,,,,,,,5,,,85,108
38638,note_on,46,0,1,,,,,,,,,5,,,85,0
38640,note_on,2,0,1,,,,,,,,,5,,,82,108
38660,note_on,68,0,4,,,,,,,,,1,,,76,0
38660,note_on,68,0,3,,,,,,,,,0,,,82,0
38660,note_on,68,0,5,,,,,,,,,2,,,66,0
38686,note_on,46,0,1,,,,,,,,,5,,,82,0
38688,note_on,28,0,5,,,,,,,,,2,,,66,45
38688,note_on,28,0,4,,,,,,,,,1,,,76,45
38688,note_on,2,0,1,,,,,,,,,5,,,76,108
38688,note_on,28,0,3,,,,,,,,,0,,,82,45
38734,note_on,46,0,1,,,,,,,,,5,,,76,0
38736,note_on,2,0,1,,,,,,,,,5,,,82,108
38756,note_on,68,0,4,,,,,,,,,1,,,76,0
38756,note_on,68,0,3,,,,,,,,,0,,,82,0
38756,note_on,68,0,5,,,,,,,,,2,,,66,0
38782,note_on,46,0,1,,,,,,,,,5,,,82,0
38784,note_on,28,0,4,,,,,,,,,1,,,76,45
38784,note_on,28,0,3,,,,,,,,,0,,,82,45
38784,note_on,28,0,5,,,,,,,,,2,,,66,45
38784,note_on,2,0,1,,,,,,,,,5,,,76,108
38830,note_on,46,0,1,,,,,,,,,5,,,76,0
38832,note_on,2,0,1,,,,,,,,,5,,,82,108
38852,note_on,68,0,4,,,,,,,,,1,,,76,0
38852,note_on,68,0,5,,,,,,,,,2,,,66,0
38852,note_on,68,0,3,,,,,,,,,0,,,82,0
38878,note_on,46,0,1,,,,,,,,,5,,,82,0
38880,note_on,28,0,3,,,,,,,,,0,,,82,45
38880,note_on,28,0,4,,,,,,,,,1,,,76,45
38880,note_on,2,0,1,,,,,,,,,5,,,85,108
38880,note_on,28,0,5,,,,,,,,,2,,,66,45
38926,note_on,46,0,1,,,,,,,,,5,,,85,0
38928,note_on,2,0,1,,,,,,,,,5,,,82,108
38948,note_on,68,0,3,,,,,,,,,0,,,82,0
38948,note_on,68,0,5,,,,,,,,,2,,,66,0
38948,note_on,68,0,4,,,,,,,,,1,,,76,0
38974,note_on,46,0,1,,,,,,,,,5,,,82,0
38976,note_on,28,0,5,,,,,,,,,2,,,66,45
38976,note_on,28,0,3,,,,,,,,,0,,,82,45
38976,note_on,28,0,4,,,,,,,,,1,,,76,45
38976,note_on,2,0,1,,,,,,,,,5,,,85,108
39022,note_on,46,0,1,,,,,,,,,5,,,85,0
39024,note_on,2,0,1,,,,,,,,,5,,,82,108
39044,note_on,68,0,5,,,,,,,,,2,,,66,0
39044,note_on,68,0,4,,,,,,,,,1,,,76,0
39044,note_on,68,0,3,,,,,,,,,0,,,82,0
39070,note_on,46,0,1,,,,,,,,,5,,,82,0
39072,note_on,28,0,5,,,,,,,,,2,,,66,45
39072,note_on,28,0,4,,,,,,,,,1,,,76,45
39072,note_on,2,0,1,,,,,,,,,5,,,76,108
39072,note_on,28,0,3,,,,,,,,,0,,,82,45
39118,note_on,46,0,1,,,,,,,,,5,,,76,0
39120,note_on,2,0,1,,,,,,,,,5,,,82,108
39140,note_on,68,0,4,,,,,,,,,1,,,76,0
39140,note_on,68,0,5,,,,,,,,,2,,,66,0
39140,note_on,68,0,3,,,,,,,,,0,,,82,0
39166,note_on,46,0,1,,,,,,,,,5,,,82,0
