tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
12807,note_on,24,0,3,,,,,,,,,,2,,51,0
12848,note_on,41,0,3,,,,,,,,,,2,,53,68
12871,note_on,23,0,3,,,,,,,,,,2,,53,0
12890,note_on,167,0,1,,,,,,,,,,0,,81,0
12902,note_on,12,0,1,,,,,,,,,,0,,79,64
12910,note_on,39,0,3,,,,,,,,,,2,,50,68
12929,note_on,27,0,1,,,,,,,,,,0,,79,0
12931,note_on,2,0,1,,,,,,,,,,0,,77,73
12933,note_on,23,0,3,,,,,,,,,,2,,50,0
12960,note_on,29,0,1,,,,,,,,,,0,,77,0
12962,note_on,2,0,1,,,,,,,,,,0,,82,87
12968,note_on,35,0,3,,,,,,,,,,2,,55,68
12990,note_on,28,0,1,,,,,,,,,,0,,82,0
12993,note_on,25,0,3,,,,,,,,,,2,,55,0
13020,note_on,30,0,1,,,,,,,,,,0,,81,69
13025,note_on,32,0,3,,,,,,,,,,2,,57,68
13047,note_on,27,0,1,,,,,,,,,,0,,81,0
13049,note_on,2,0,1,,,,,,,,,,0,,79,82
13051,note_on,26,0,3,,,,,,,,,,2,,57,0
13075,note_on,26,0,1,,,,,,,,,,0,,79,0
13077,note_on,2,0,1,,,,,,,,,,0,,77,85
13080,note_on,29,0,3,,,,,,,,,,2,,58,68
13103,note_on,26,0,1,,,,,,,,,,0,,77,0
13106,note_on,26,0,3,,,,,,,,,,2,,58,0
13138,note_on,32,0,3,,,,,,,,,,2,,60,68
13139,note_on,36,0,1,,,,,,,,,,0,,76,80
13165,note_on,27,0,3,,,,,,,,,,2,,60,0
13166,note_on,27,0,1,,,,,,,,,,0,,76,0
13201,note_on,36,0,3,,,,,,,,,,2,,57,68
13202,note_on,36,0,1,,,,,,,,,,0,,77,91
13226,note_on,25,0,3,,,,,,,,,,2,,57,0
13262,note_on,36,0,3,,,,,,,,,,2,,55,68
13286,note_on,24,0,3,,,,,,,,,,2,,55,0
13325,note_on,39,0,3,,,,,,,,,,2,,57,68
13351,note_on,26,0,3,,,,,,,,,,2,,57,0
13362,note_on,160,0,1,,,,,,,,,,0,,77,0
13386,note_on,35,0,3,,,,,,,,,,2,,53,68
13411,note_on,25,0,3,,,,,,,,,,2,,53,0
13441,note_on,79,0,1,,,,,,,,,,0,,82,85
13450,note_on,39,0,3,,,,,,,,,,2,,55,68
13467,note_on,26,0,1,,,,,,,,,,0,,82,0
13475,note_on,25,0,3,,,,,,,,,,2,,55,0
13501,note_on,34,0,1,,,,,,,,,,0,,81,65
13507,note_on,32,0,3,,,,,,,,,,2,,57,68
13528,note_on,27,0,1,,,,,,,,,,0,,81,0
13531,note_on,3,0,1,,,,,,,,,,0,,79,69
13533,note_on,26,0,3,,,,,,,,,,2,,57,0
13557,note_on,26,0,1,,,,,,,,,,0,,79,0
13560,note_on,3,0,1,,,,,,,,,,0,,77,85
13562,note_on,29,0,3,,,,,,,,,,2,,58,68
13584,note_on,24,0,1,,,,,,,,,,0,,77,0
13588,note_on,26,0,3,,,,,,,,,,2,,58,0
13621,note_on,37,0,1,,,,,,,,,,0,,76,82
13622,note_on,34,0,3,,,,,,,,,,2,,60,68
13647,note_on,25,0,3,,,,,,,,,,2,,60,0
13648,note_on,27,0,1,,,,,,,,,,0,,76,0
13680,note_on,32,0,1,,,,,,,,,,0,,77,89
13682,note_on,35,0,3,,,,,,,,,,2,,57,68
13706,note_on,26,0,1,,,,,,,,,,0,,77,0
13706,note_on,24,0,3,,,,,,,,,,2,,57,0
13741,note_on,35,0,3,,,,,,,,,,2,,58,68
13741,note_on,35,0,1,,,,,,,,,,0,,75,71
13766,note_on,25,0,3,,,,,,,,,,2,,58,0
13768,note_on,27,0,1,,,,,,,,,,0,,75,0
13770,note_on,2,0,1,,,,,,,,,,0,,74,65
13799,note_on,29,0,1,,,,,,,,,,0,,74,0
13800,note_on,1,0,1,,,,,,,,,,0,,72,67
13802,note_on,36,0,3,,,,,,,,,,2,,57,68
13826,note_on,24,0,3,,,,,,,,,,2,,57,0
13827,note_on,27,0,1,,,,,,,,,,0,,72,0
13859,note_on,33,0,3,,,,,,,,,,2,,55,68
13859,note_on,32,0,1,,,,,,,,,,0,,70,85
13884,note_on,25,0,3,,,,,,,,,,2,,55,0
13886,note_on,27,0,1,,,,,,,,,,0,,70,0
13920,note_on,36,0,3,,,,,,,,,,2,,53,68
13922,note_on,36,0,1,,,,,,,,,,0,,72,70
13938,note_on,16,0,1,,,,,,,,,,0,,72,0
13938,note_on,0,0,1,,,,,,,,,,0,,74,65
13946,note_on,26,0,3,,,,,,,,,,2,,53,0
13957,note_on,19,0,1,,,,,,,,,,0,,74,0
13958,note_on,1,0,1,,,,,,,,,,0,,72,67
13975,note_on,17,0,1,,,,,,,,,,0,,72,0
13976,note_on,1,0,1,,,,,,,,,,0,,74,59
13983,note_on,37,0,3,,,,,,,,,,2,,51,68
13993,note_on,17,0,1,,,,,,,,,,0,,74,0
13994,note_on,1,0,1,,,,,,,,,,0,,72,64
14008,note_on,25,0,3,,,,,,,,,,2,,51,0
14010,note_on,16,0,1,,,,,,,,,,0,,72,0
14012,note_on,2,0,1,,,,,,,,,,0,,74,59
14028,note_on,16,0,1,,,,,,,,,,0,,74,0
14029,note_on,1,0,1,,,,,,,,,,0,,72,65
14039,note_on,31,0,3,,,,,,,,,,2,,53,68
14043,note_on,14,0,1,,,,,,,,,,0,,72,0
14043,note_on,0,0,1,,,,,,,,,,0,,74,59
14061,note_on,18,0,1,,,,,,,,,,0,,74,0
14062,note_on,1,0,1,,,,,,,,,,0,,72,65
14064,note_on,25,0,3,,,,,,,,,,2,,53,0
14075,note_on,13,0,1,,,,,,,,,,0,,72,0
14076,note_on,1,0,1,,,,,,,,,,0,,74,57
14093,note_on,17,0,1,,,,,,,,,,0,,74,0
14094,note_on,1,0,1,,,,,,,,,,0,,72,65
14106,note_on,42,0,3,,,,,,,,,,2,,41,68
14108,note_on,14,0,1,,,,,,,,,,0,,72,0
14108,note_on,0,0,1,,,,,,,,,,0,,74,55
14124,note_on,16,0,1,,,,,,,,,,0,,74,0
14126,note_on,2,0,1,,,,,,,,,,0,,72,63
14131,note_on,25,0,3,,,,,,,,,,2,,41,0
14143,note_on,17,0,1,,,,,,,,,,0,,72,0
14144,note_on,1,0,1,,,,,,,,,,0,,74,61
14158,note_on,14,0,1,,,,,,,,,,0,,72,65
14159,note_on,1,0,1,,,,,,,,,,0,,74,0
14170,note_on,39,0,3,,,,,,,,,,2,,46,69
14177,note_on,18,0,1,,,,,,,,,,0,,72,0
14177,note_on,0,0,1,,,,,,,,,,0,,70,61
14233,note_on,6453,0,2,,,,,,,,,,1,,77,82
14254,note_on,21,0,2,,,,,,,,,,1,,77,0
14272,note_on,102,0,3,,,,,,,,,,2,,46,0
14296,note_on,42,0,2,,,,,,,,,,1,,82,68
14304,note_on,127,0,1,,,,,,,,,,0,,70,0
14348,note_on,76,0,3,,,,,,,,,,2,,58,77
14367,set_tempo,14367,1,0,,,,,,530973,,,,,,,
14370,set_tempo,3,1,0,,,,,,535714,,,,,,,
14371,set_tempo,1,1,0,,,,,,540541,,,,,,,
14372,set_tempo,1,1,0,,,,,,545455,,,,,,,
14373,note_on,25,0,3,,,,,,,,,,2,,58,0
14373,set_tempo,1,1,0,,,,,,550459,,,,,,,
14374,set_tempo,1,1,0,,,,,,555556,,,,,,,
14376,set_tempo,2,1,0,,,,,,560748,,,,,,,
14378,set_tempo,2,1,0,,,,,,566038,,,,,,,
14379,set_tempo,1,1,0,,,,,,571429,,,,,,,
14380,set_tempo,1,1,0,,,,,,576923,,,,,,,
14382,set_tempo,2,1,0,,,,,,582524,,,,,,,
14383,set_tempo,1,1,0,,,,,,588235,,,,,,,
14384,set_tempo,1,1,0,,,,,,594059,,,,,,,
14386,set_tempo,2,1,0,,,,,,600000,,,,,,,
14388,set_tempo,2,1,0,,,,,,606061,,,,,,,
14389,set_tempo,1,1,0,,,,,,612245,,,,,,,
14390,set_tempo,1,1,0,,,,,,618557,,,,,,,
14391,set_tempo,1,1,0,,,,,,625000,,,,,,,
14392,set_tempo,1,1,0,,,,,,576923,,,,,,,
14394,set_tempo,2,1,0,,,,,,530973,,,,,,,
14406,note_on,33,0,3,,,,,,,,,,2,,50,77
14462,note_on,166,0,2,,,,,,,,,,1,,82,0
14464,note_on,58,0,3,,,,,,,,,,2,,50,0
14464,note_on,2,0,2,,,,,,,,,,1,,77,75
14466,note_on,2,0,3,,,,,,,,,,2,,48,70
14483,note_on,19,0,2,,,,,,,,,,1,,77,0
14485,note_on,19,0,3,,,,,,,,,,2,,48,0
14523,note_on,40,0,2,,,,,,,,,,1,,82,82
14525,note_on,40,0,3,,,,,,,,,,2,,46,78
14544,note_on,19,0,3,,,,,,,,,,2,,46,0
14546,note_on,23,0,2,,,,,,,,,,1,,82,0
14581,note_on,277,0,1,,,,,,,,,,0,,77,87
14584,note_on,38,0,2,,,,,,,,,,1,,84,79
14584,note_on,40,0,3,,,,,,,,,,2,,57,82
14601,note_on,17,0,3,,,,,,,,,,2,,57,0
14607,note_on,23,0,2,,,,,,,,,,1,,84,0
14608,note_on,27,0,1,,,,,,,,,,0,,77,0
14640,note_on,32,0,1,,,,,,,,,,0,,82,63
14642,note_on,41,0,3,,,,,,,,,,2,,58,77
14644,note_on,37,0,2,,,,,,,,,,1,,86,91
14742,note_on,100,0,3,,,,,,,,,,2,,58,0
14748,note_on,104,0,2,,,,,,,,,,1,,86,0
14757,note_on,117,0,1,,,,,,,,,,0,,82,0
14759,note_on,2,0,1,,,,,,,,,,0,,81,70
14761,note_on,13,0,2,,,,,,,,,,1,,84,91
14766,note_on,24,0,3,,,,,,,,,,2,,53,82
14858,note_on,92,0,3,,,,,,,,,,2,,53,0
14874,note_on,115,0,1,,,,,,,,,,0,,81,0
14875,note_on,114,0,2,,,,,,,,,,1,,84,0
14879,note_on,5,0,1,,,,,,,,,,0,,82,67
14886,note_on,11,0,2,,,,,,,,,,1,,82,82
14889,note_on,31,0,3,,,,,,,,,,2,,46,71
14941,note_on,55,0,2,,,,,,,,,,1,,82,0
14943,note_on,2,0,2,,,,,,,,,,1,,77,93
14947,note_on,0,0,3,,,,,,,,,,2,,48,76
14947,note_on,58,0,3,,,,,,,,,,2,,46,0
14968,note_on,25,0,2,,,,,,,,,,1,,77,0
14973,note_on,26,0,3,,,,,,,,,,2,,48,0
15004,note_on,36,0,2,,,,,,,,,,1,,79,78
15006,note_on,33,0,3,,,,,,,,,,2,,50,79
15020,note_on,141,0,1,,,,,,,,,,0,,82,0
15026,note_on,20,0,3,,,,,,,,,,2,,50,0
15060,note_on,40,0,1,,,,,,,,,,0,,86,78
15064,note_on,38,0,3,,,,,,,,,,2,,46,79
15088,note_on,24,0,3,,,,,,,,,,2,,46,0
15089,note_on,29,0,1,,,,,,,,,,0,,86,0
15121,note_on,32,0,1,,,,,,,,,,0,,84,65
15123,note_on,35,0,3,,,,,,,,,,2,,45,79
15152,note_on,29,0,3,,,,,,,,,,2,,45,0
15180,note_on,176,0,2,,,,,,,,,,1,,75,74
15181,note_on,1,0,2,,,,,,,,,,1,,79,0
15183,note_on,31,0,3,,,,,,,,,,2,,43,79
15211,note_on,28,0,3,,,,,,,,,,2,,43,0
15230,note_on,49,0,2,,,,,,,,,,1,,75,0
15240,note_on,10,0,2,,,,,,,,,,1,,77,89
15244,note_on,33,0,3,,,,,,,,,,2,,45,79
15262,note_on,22,0,2,,,,,,,,,,1,,77,0
15268,note_on,147,0,1,,,,,,,,,,0,,84,0
15270,note_on,26,0,3,,,,,,,,,,2,,45,0
15270,note_on,2,0,1,,,,,,,,,,0,,82,59
15299,note_on,29,0,1,,,,,,,,,,0,,81,66
15300,note_on,1,0,1,,,,,,,,,,0,,82,0
15301,note_on,39,0,2,,,,,,,,,,1,,72,73
15303,note_on,33,0,3,,,,,,,,,,2,,41,85
15324,note_on,23,0,2,,,,,,,,,,1,,72,0
15325,note_on,25,0,1,,,,,,,,,,0,,81,0
15327,note_on,2,0,1,,,,,,,,,,0,,79,72
15330,note_on,27,0,3,,,,,,,,,,2,,41,0
15356,note_on,29,0,1,,,,,,,,,,0,,79,0
15357,note_on,33,0,2,,,,,,,,,,1,,74,78
15358,note_on,2,0,1,,,,,,,,,,0,,77,75
15363,note_on,33,0,3,,,,,,,,,,2,,46,74
15379,note_on,22,0,2,,,,,,,,,,1,,74,0
15388,note_on,25,0,3,,,,,,,,,,2,,46,0
15417,note_on,38,0,2,,,,,,,,,,1,,70,71
15423,note_on,35,0,3,,,,,,,,,,2,,50,75
15443,note_on,26,0,2,,,,,,,,,,1,,70,0
15447,note_on,24,0,3,,,,,,,,,,2,,50,0
15479,note_on,121,0,1,,,,,,,,,,0,,77,0
15480,note_on,37,0,2,,,,,,,,,,1,,74,73
15482,note_on,35,0,3,,,,,,,,,,2,,48,73
15506,note_on,24,0,3,,,,,,,,,,2,,48,0
15535,note_on,56,0,1,,,,,,,,,,0,,77,85
15540,note_on,34,0,3,,,,,,,,,,2,,46,73
15561,note_on,26,0,1,,,,,,,,,,0,,77,0
15568,note_on,28,0,3,,,,,,,,,,2,,46,0
15588,note_on,108,0,2,,,,,,,,,,1,,74,0
15598,note_on,37,0,1,,,,,,,,,,0,,79,74
15602,note_on,34,0,3,,,,,,,,,,2,,51,77
15603,note_on,15,0,2,,,,,,,,,,1,,72,75
15713,note_on,111,0,3,,,,,,,,,,2,,51,0
15714,note_on,116,0,1,,,,,,,,,,0,,79,0
15717,note_on,3,0,1,,,,,,,,,,0,,74,63
15718,note_on,115,0,2,,,,,,,,,,1,,70,73
15722,note_on,9,0,3,,,,,,,,,,2,,52,86
15723,note_on,5,0,2,,,,,,,,,,1,,72,0
15824,note_on,102,0,3,,,,,,,,,,2,,52,0
15835,note_on,118,0,1,,,,,,,,,,0,,74,0
15836,note_on,1,0,1,,,,,,,,,,0,,72,67
15838,note_on,115,0,2,,,,,,,,,,1,,70,0
15839,note_on,15,0,3,,,,,,,,,,2,,53,69
15844,note_on,6,0,2,,,,,,,,,,1,,69,82
15865,note_on,29,0,1,,,,,,,,,,0,,72,0
15877,note_on,33,0,2,,,,,,,,,,1,,69,0
15899,note_on,34,0,1,,,,,,,,,,0,,77,82
15902,note_on,25,0,2,,,,,,,,,,1,,81,75
15959,note_on,60,0,1,,,,,,,,,,0,,79,87
15960,note_on,58,0,2,,,,,,,,,,1,,81,0
15961,note_on,2,0,1,,,,,,,,,,0,,77,0
15961,note_on,1,0,2,,,,,,,,,,1,,82,74
15965,note_on,126,0,3,,,,,,,,,,2,,53,0
16018,note_on,57,0,1,,,,,,,,,,0,,77,78
16019,note_on,58,0,2,,,,,,,,,,1,,82,0
16020,note_on,1,0,2,,,,,,,,,,1,,81,79
16021,note_on,3,0,1,,,,,,,,,,0,,79,0
16080,note_on,60,0,2,,,,,,,,,,1,,81,0
16080,note_on,59,0,1,,,,,,,,,,0,,86,74
16083,note_on,118,0,3,,,,,,,,,,2,,58,89
16083,note_on,3,0,1,,,,,,,,,,0,,77,0
16110,note_on,27,0,1,,,,,,,,,,0,,86,0
16138,note_on,28,0,1,,,,,,,,,,0,,82,67
16143,note_on,60,0,3,,,,,,,,,,2,,57,77
16145,note_on,2,0,3,,,,,,,,,,2,,58,0
16167,note_on,22,0,3,,,,,,,,,,2,,57,0
16204,note_on,37,0,3,,,,,,,,,,2,,55,68
16223,note_on,19,0,3,,,,,,,,,,2,,55,0
16256,note_on,0,0,1,,,,,,,,,,0,,81,70
16256,note_on,118,0,1,,,,,,,,,,0,,82,0
16260,note_on,37,0,3,,,,,,,,,,2,,53,89
16280,note_on,20,0,3,,,,,,,,,,2,,53,0
16319,note_on,63,0,1,,,,,,,,,,0,,81,0
16321,note_on,2,0,1,,,,,,,,,,0,,79,75
16322,note_on,42,0,3,,,,,,,,,,2,,51,67
16349,note_on,28,0,1,,,,,,,,,,0,,79,0
16382,note_on,33,0,1,,,,,,,,,,0,,75,62
16383,note_on,303,0,2,,,,,,,,,,1,,79,89
16421,note_on,99,0,3,,,,,,,,,,2,,51,0
16440,note_on,57,0,2,,,,,,,,,,1,,79,0
16440,note_on,0,0,2,,,,,,,,,,1,,81,77
16441,note_on,59,0,1,,,,,,,,,,0,,75,0
16442,note_on,1,0,1,,,,,,,,,,0,,77,73
16446,note_on,25,0,3,,,,,,,,,,2,,48,76
16503,note_on,61,0,1,,,,,,,,,,0,,77,0
16503,note_on,0,0,1,,,,,,,,,,0,,75,57
16503,note_on,63,0,2,,,,,,,,,,1,,81,0
16504,note_on,1,0,2,,,,,,,,,,1,,79,86
16540,note_on,94,0,3,,,,,,,,,,2,,48,0
16562,note_on,58,0,2,,,,,,,,,,1,,79,0
16563,note_on,60,0,1,,,,,,,,,,0,,75,0
16564,note_on,1,0,1,,,,,,,,,,0,,84,78
16565,note_on,25,0,3,,,,,,,,,,2,,57,70
16591,note_on,27,0,1,,,,,,,,,,0,,84,0
16624,note_on,33,0,1,,,,,,,,,,0,,81,72
16628,note_on,63,0,3,,,,,,,,,,2,,55,78
16630,note_on,2,0,3,,,,,,,,,,2,,57,0
16655,note_on,25,0,3,,,,,,,,,,2,,55,0
16684,note_on,29,0,3,,,,,,,,,,2,,53,79
16705,note_on,21,0,3,,,,,,,,,,2,,53,0
16741,note_on,117,0,1,,,,,,,,,,0,,81,0
16742,note_on,1,0,1,,,,,,,,,,0,,79,71
16745,note_on,40,0,3,,,,,,,,,,2,,51,89
16768,note_on,23,0,3,,,,,,,,,,2,,51,0
16800,note_on,58,0,1,,,,,,,,,,0,,79,0
16801,note_on,1,0,1,,,,,,,,,,0,,77,89
16803,note_on,35,0,3,,,,,,,,,,2,,50,76
16829,note_on,28,0,1,,,,,,,,,,0,,77,0
16861,note_on,299,0,2,,,,,,,,,,1,,77,82
16864,note_on,35,0,1,,,,,,,,,,0,,74,66
16899,note_on,96,0,3,,,,,,,,,,2,,50,0
16919,note_on,55,0,1,,,,,,,,,,0,,74,0
16919,note_on,0,0,1,,,,,,,,,,0,,75,66
16922,note_on,0,0,2,,,,,,,,,,1,,79,82
16922,note_on,61,0,2,,,,,,,,,,1,,77,0
16924,note_on,25,0,3,,,,,,,,,,2,,46,71
16979,note_on,60,0,1,,,,,,,,,,0,,75,0
16980,note_on,1,0,1,,,,,,,,,,0,,74,65
16984,note_on,62,0,2,,,,,,,,,,1,,79,0
16986,note_on,2,0,2,,,,,,,,,,1,,77,86
17010,note_on,86,0,3,,,,,,,,,,2,,46,0
17036,note_on,50,0,2,,,,,,,,,,1,,77,0
17041,note_on,61,0,1,,,,,,,,,,0,,74,0
17041,note_on,0,0,1,,,,,,,,,,0,,82,60
17042,note_on,32,0,3,,,,,,,,,,2,,50,75
17073,note_on,32,0,1,,,,,,,,,,0,,82,0
17100,note_on,27,0,1,,,,,,,,,,0,,74,63
17105,note_on,69,0,2,,,,,,,,,,1,,77,86
17132,note_on,90,0,3,,,,,,,,,,2,,50,0
17159,note_on,59,0,1,,,,,,,,,,0,,75,64
17160,note_on,55,0,2,,,,,,,,,,1,,77,0
17161,note_on,1,0,2,,,,,,,,,,1,,79,84
17162,note_on,30,0,3,,,,,,,,,,2,,46,75
17162,note_on,3,0,1,,,,,,,,,,0,,74,0
17217,note_on,55,0,1,,,,,,,,,,0,,75,0
17219,note_on,2,0,1,,,,,,,,,,0,,74,59
17219,note_on,58,0,2,,,,,,,,,,1,,79,0
17220,note_on,1,0,2,,,,,,,,,,1,,77,91
17246,note_on,84,0,3,,,,,,,,,,2,,46,0
17269,note_on,49,0,2,,,,,,,,,,1,,77,0
17280,note_on,61,0,1,,,,,,,,,,0,,82,74
17282,note_on,36,0,3,,,,,,,,,,2,,50,75
17282,note_on,2,0,1,,,,,,,,,,0,,74,0
17310,note_on,28,0,1,,,,,,,,,,0,,82,0
17340,note_on,30,0,1,,,,,,,,,,0,,77,85
17364,note_on,24,0,1,,,,,,,,,,0,,77,0
17384,note_on,102,0,3,,,,,,,,,,2,,50,0
17399,note_on,35,0,1,,,,,,,,,,0,,74,63
17403,note_on,19,0,3,,,,,,,,,,2,,46,75
17422,note_on,23,0,1,,,,,,,,,,0,,74,0
17457,note_on,35,0,1,,,,,,,,,,0,,70,69
17459,note_on,190,0,2,,,,,,,,,,1,,74,70
17483,note_on,26,0,1,,,,,,,,,,0,,70,0
17485,note_on,26,0,2,,,,,,,,,,1,,74,0
17487,note_on,84,0,3,,,,,,,,,,2,,46,0
17516,note_on,31,0,2,,,,,,,,,,1,,69,63
17518,note_on,35,0,1,,,,,,,,,,0,,72,63
17518,note_on,31,0,3,,,,,,,,,,2,,53,75
17542,note_on,24,0,1,,,,,,,,,,0,,72,0
17544,note_on,2,0,1,,,,,,,,,,0,,74,62
17564,note_on,20,0,1,,,,,,,,,,0,,74,0
17565,note_on,1,0,1,,,,,,,,,,0,,72,62
17584,note_on,19,0,1,,,,,,,,,,0,,72,0
17585,note_on,1,0,1,,,,,,,,,,0,,74,64
17604,note_on,0,0,1,,,,,,,,,,0,,72,63
17604,note_on,19,0,1,,,,,,,,,,0,,74,0
17621,note_on,0,0,1,,,,,,,,,,0,,74,67
17621,note_on,17,0,1,,,,,,,,,,0,,72,0
17625,note_on,107,0,3,,,,,,,,,,2,,53,0
17640,note_on,19,0,1,,,,,,,,,,0,,74,0
17641,note_on,16,0,3,,,,,,,,,,2,,41,74
17641,note_on,1,0,1,,,,,,,,,,0,,72,64
17658,note_on,0,0,1,,,,,,,,,,0,,74,62
17658,note_on,17,0,1,,,,,,,,,,0,,72,0
17662,note_on,146,0,2,,,,,,,,,,1,,69,0
17677,note_on,19,0,1,,,,,,,,,,0,,74,0
17678,note_on,1,0,1,,,,,,,,,,0,,72,63
17694,note_on,16,0,1,,,,,,,,,,0,,72,0
17699,note_on,37,0,2,,,,,,,,,,1,,77,74
17704,note_on,10,0,1,,,,,,,,,,0,,70,59
17727,note_on,28,0,2,,,,,,,,,,1,,77,0
17729,note_on,25,0,1,,,,,,,,,,0,,70,0
17748,note_on,107,0,3,,,,,,,,,,2,,41,0
17762,note_on,35,0,2,,,,,,,,,,1,,74,71
17765,note_on,36,0,1,,,,,,,,,,0,,70,69
17767,note_on,19,0,3,,,,,,,,,,2,,46,73
17822,note_on,57,0,1,,,,,,,,,,0,,70,0
17824,note_on,2,0,1,,,,,,,,,,0,,72,67
17849,note_on,87,0,2,,,,,,,,,,1,,74,0
17850,note_on,26,0,1,,,,,,,,,,0,,72,0
17850,note_on,0,0,1,,,,,,,,,,0,,74,66
17881,note_on,31,0,1,,,,,,,,,,0,,75,69
17881,note_on,114,0,3,,,,,,,,,,2,,46,0
17882,note_on,1,0,1,,,,,,,,,,0,,74,0
17906,note_on,24,0,1,,,,,,,,,,0,,75,0
17909,note_on,3,0,1,,,,,,,,,,0,,77,80
17935,note_on,26,0,1,,,,,,,,,,0,,77,0
17938,note_on,3,0,1,,,,,,,,,,0,,79,72
17966,note_on,28,0,1,,,,,,,,,,0,,79,0
17967,note_on,1,0,1,,,,,,,,,,0,,81,80
17994,note_on,27,0,1,,,,,,,,,,0,,81,0
17996,note_on,2,0,1,,,,,,,,,,0,,82,71
18000,note_on,119,0,3,,,,,,,,,,2,,50,76
18021,note_on,25,0,1,,,,,,,,,,0,,82,0
18057,note_on,36,0,1,,,,,,,,,,0,,77,75
18083,note_on,26,0,1,,,,,,,,,,0,,77,0
18099,note_on,99,0,3,,,,,,,,,,2,,50,0
18119,note_on,36,0,1,,,,,,,,,,0,,74,74
18120,note_on,21,0,3,,,,,,,,,,2,,46,73
18135,note_on,16,0,1,,,,,,,,,,0,,74,0
18141,note_on,6,0,1,,,,,,,,,,0,,75,61
18153,note_on,12,0,1,,,,,,,,,,0,,74,61
18154,note_on,1,0,1,,,,,,,,,,0,,75,0
18167,note_on,13,0,1,,,,,,,,,,0,,75,39
18170,note_on,3,0,1,,,,,,,,,,0,,74,0
18180,note_on,10,0,1,,,,,,,,,,0,,72,63
18183,note_on,3,0,1,,,,,,,,,,0,,75,0
18211,note_on,28,0,1,,,,,,,,,,0,,72,0
18214,note_on,3,0,1,,,,,,,,,,0,,70,67
18220,note_on,100,0,3,,,,,,,,,,2,,46,0
18238,note_on,24,0,1,,,,,,,,,,0,,70,0
18242,note_on,22,0,3,,,,,,,,,,2,,50,76
18245,note_on,7,0,1,,,,,,,,,,0,,82,69
18275,note_on,30,0,1,,,,,,,,,,0,,82,0
18302,note_on,27,0,1,,,,,,,,,,0,,77,89
18330,note_on,28,0,1,,,,,,,,,,0,,77,0
18343,note_on,101,0,3,,,,,,,,,,2,,50,0
18364,note_on,21,0,3,,,,,,,,,,2,,46,61
18365,note_on,35,0,1,,,,,,,,,,0,,74,73
18389,note_on,24,0,1,,,,,,,,,,0,,74,0
18389,note_on,0,0,1,,,,,,,,,,0,,75,64
18406,note_on,17,0,1,,,,,,,,,,0,,74,59
18409,note_on,3,0,1,,,,,,,,,,0,,75,0
18420,note_on,11,0,1,,,,,,,,,,0,,72,65
18425,note_on,5,0,1,,,,,,,,,,0,,74,0
18448,note_on,23,0,1,,,,,,,,,,0,,70,62
18449,note_on,1,0,1,,,,,,,,,,0,,72,0
18465,note_on,101,0,3,,,,,,,,,,2,,46,0
18477,note_on,28,0,1,,,,,,,,,,0,,77,87
18480,note_on,3,0,1,,,,,,,,,,0,,70,0
18481,note_on,16,0,3,,,,,,,,,,2,,45,86
18525,note_on,44,0,3,,,,,,,,,,2,,45,0
18542,note_on,17,0,3,,,,,,,,,,2,,53,79
18605,note_on,63,0,3,,,,,,,,,,2,,53,0
18606,note_on,1,0,3,,,,,,,,,,2,,58,79
18634,note_on,28,0,3,,,,,,,,,,2,,58,0
18667,note_on,33,0,3,,,,,,,,,,2,,57,78
18674,note_on,194,0,1,,,,,,,,,,0,,77,0
18687,note_on,20,0,3,,,,,,,,,,2,,57,0
18723,note_on,49,0,1,,,,,,,,,,0,,82,66
18728,note_on,41,0,3,,,,,,,,,,2,,55,77
18786,note_on,63,0,1,,,,,,,,,,0,,86,74
18790,note_on,4,0,1,,,,,,,,,,0,,82,0
18849,note_on,59,0,1,,,,,,,,,,0,,86,0
18851,note_on,2,0,1,,,,,,,,,,0,,82,66
18897,note_on,169,0,3,,,,,,,,,,2,,55,0
18905,note_on,8,0,3,,,,,,,,,,2,,51,75
18906,note_on,0,0,1,,,,,,,,,,0,,79,89
18906,note_on,55,0,1,,,,,,,,,,0,,82,0
18926,note_on,21,0,3,,,,,,,,,,2,,51,0
18939,note_on,33,0,1,,,,,,,,,,0,,79,0
18961,note_on,35,0,3,,,,,,,,,,2,,48,82
18965,note_on,26,0,1,,,,,,,,,,0,,75,66
19021,note_on,60,0,3,,,,,,,,,,2,,48,0
19023,note_on,2,0,3,,,,,,,,,,2,,50,74
19024,note_on,59,0,1,,,,,,,,,,0,,77,82
19025,note_on,1,0,1,,,,,,,,,,0,,75,0
19043,note_on,20,0,3,,,,,,,,,,2,,50,0
19053,note_on,0,0,1,,,,,,,,,,0,,79,73
19053,note_on,28,0,1,,,,,,,,,,0,,77,0
19083,note_on,40,0,3,,,,,,,,,,2,,51,79
19086,note_on,0,0,1,,,,,,,,,,0,,77,78
19086,note_on,33,0,1,,,,,,,,,,0,,79,0
19102,note_on,19,0,3,,,,,,,,,,2,,51,0
19141,note_on,39,0,3,,,,,,,,,,2,,48,89
19144,note_on,0,0,1,,,,,,,,,,0,,75,70
19144,note_on,58,0,1,,,,,,,,,,0,,77,0
19160,note_on,19,0,3,,,,,,,,,,2,,48,0
19184,note_on,40,0,1,,,,,,,,,,0,,75,0
19201,note_on,41,0,3,,,,,,,,,,2,,53,77
