tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
39680,note_on,32,0,3,,,,,,,,2,,,76,0
39694,note_on,46,0,1,,,,,,,,11,,,79,0
39696,note_on,2,0,1,,,,,,,,11,,,76,127
39742,note_on,46,0,1,,,,,,,,11,,,76,0
39744,note_on,64,0,2,,,,,,,,0,,,81,127
39744,note_on,64,0,4,,,,,,,,4,,,59,75
39744,note_on,2,0,1,,,,,,,,11,,,81,127
39744,note_on,64,0,3,,,,,,,,2,,,78,127
39776,note_on,32,0,4,,,,,,,,4,,,59,0
39776,note_on,32,0,2,,,,,,,,0,,,81,0
39776,note_on,32,0,3,,,,,,,,2,,,78,0
39790,note_on,46,0,1,,,,,,,,11,,,81,0
39792,note_on,2,0,1,,,,,,,,11,,,78,127
39838,note_on,46,0,1,,,,,,,,11,,,78,0
39840,note_on,64,0,2,,,,,,,,0,,,79,127
39840,note_on,64,0,3,,,,,,,,2,,,76,127
39840,note_on,64,0,4,,,,,,,,4,,,59,75
39840,note_on,2,0,1,,,,,,,,11,,,79,127
39872,note_on,32,0,2,,,,,,,,0,,,79,0
39872,note_on,32,0,3,,,,,,,,2,,,76,0
39872,note_on,32,0,4,,,,,,,,4,,,59,0
39886,note_on,46,0,1,,,,,,,,11,,,79,0
39888,note_on,2,0,1,,,,,,,,11,,,76,127
39934,note_on,46,0,1,,,,,,,,11,,,76,0
39936,note_on,2,0,1,,,,,,,,11,,,75,127
39936,note_on,64,0,3,,,,,,,,2,,,75,127
39936,note_on,64,0,2,,,,,,,,0,,,78,127
39936,note_on,64,0,4,,,,,,,,4,,,59,75
39968,note_on,32,0,4,,,,,,,,4,,,59,0
39968,note_on,32,0,3,,,,,,,,2,,,75,0
39968,note_on,32,0,2,,,,,,,,0,,,78,0
39982,note_on,46,0,1,,,,,,,,11,,,75,0
39984,note_on,2,0,1,,,,,,,,11,,,71,127
40030,note_on,46,0,1,,,,,,,,11,,,71,0
40032,note_on,64,0,2,,,,,,,,0,,,79,127
40032,note_on,64,0,3,,,,,,,,2,,,76,127
40032,note_on,64,0,4,,,,,,,,4,,,59,75
40032,note_on,2,0,1,,,,,,,,11,,,79,127
40064,note_on,32,0,3,,,,,,,,2,,,76,0
40064,note_on,32,0,2,,,,,,,,0,,,79,0
40064,note_on,32,0,4,,,,,,,,4,,,59,0
40078,note_on,46,0,1,,,,,,,,11,,,79,0
40080,note_on,2,0,1,,,,,,,,11,,,76,127
40126,note_on,46,0,1,,,,,,,,11,,,76,0
40128,note_on,64,0,2,,,,,,,,0,,,78,127
40128,note_on,64,0,3,,,,,,,,2,,,76,127
40128,note_on,64,0,4,,,,,,,,4,,,59,75
40128,note_on,2,0,1,,,,,,,,11,,,76,127
40160,note_on,32,0,3,,,,,,,,2,,,76,0
40160,note_on,32,0,2,,,,,,,,0,,,78,0
40160,note_on,32,0,4,,,,,,,,4,,,59,0
40174,note_on,46,0,1,,,,,,,,11,,,76,0
40176,note_on,2,0,1,,,,,,,,11,,,75,127
40198,note_on,22,0,1,,,,,,,,11,,,75,0
40200,note_on,2,0,1,,,,,,,,11,,,76,127
40222,note_on,22,0,1,,,,,,,,11,,,76,0
40224,note_on,64,0,2,,,,,,,,0,,,79,127
40224,note_on,2,0,1,,,,,,,,11,,,75,127
40224,note_on,64,0,4,,,,,,,,4,,,59,75
40224,note_on,64,0,3,,,,,,,,2,,,75,127
40246,note_on,22,0,1,,,,,,,,11,,,75,0
40248,note_on,2,0,1,,,,,,,,11,,,76,127
40256,note_on,32,0,2,,,,,,,,0,,,79,0
40256,note_on,32,0,3,,,,,,,,2,,,75,0
40256,note_on,32,0,4,,,,,,,,4,,,59,0
40270,note_on,22,0,1,,,,,,,,11,,,76,0
40272,note_on,2,0,1,,,,,,,,11,,,75,127
40318,note_on,46,0,1,,,,,,,,11,,,75,0
40320,control_change,64,0,2,,,,,,,,0,10,64,,
40320,note_on,3888,0,5,,,,,,,,6,,,52,92
40320,note_on,0,0,4,,,,,,,,4,,,59,75
40320,control_change,64,0,4,,,,,,,,4,10,64,,
40320,note_on,3888,0,6,,,,,,,,8,,,40,92
40320,note_on,0,0,3,,,,,,,,2,,,76,127
40320,note_on,2,0,1,,,,,,,,11,,,76,127
40320,note_on,0,0,2,,,,,,,,0,,,79,127
40320,control_change,64,0,3,,,,,,,,2,10,64,,
40414,note_on,94,0,5,,,,,,,,6,,,52,0
40414,note_on,94,0,6,,,,,,,,8,,,40,0
40416,note_on,2,0,5,,,,,,,,6,,,64,92
40416,note_on,2,0,6,,,,,,,,8,,,52,92
40462,note_on,46,0,6,,,,,,,,8,,,52,0
40462,note_on,46,0,5,,,,,,,,6,,,64,0
40464,note_on,2,0,6,,,,,,,,8,,,51,92
40464,note_on,2,0,5,,,,,,,,6,,,63,92
40510,note_on,46,0,6,,,,,,,,8,,,51,0
40510,note_on,46,0,5,,,,,,,,6,,,63,0
40512,note_on,2,0,6,,,,,,,,8,,,52,92
40512,note_on,2,0,5,,,,,,,,6,,,64,92
40576,note_on,256,0,2,,,,,,,,0,,,79,0
40576,note_on,256,0,4,,,,,,,,4,,,59,0
40576,note_on,256,0,3,,,,,,,,2,,,76,0
40606,note_on,94,0,5,,,,,,,,6,,,64,0
40606,note_on,94,0,6,,,,,,,,8,,,52,0
40608,note_on,32,0,3,,,,,,,,2,,,78,127
40608,note_on,2,0,5,,,,,,,,6,,,52,92
40608,note_on,32,0,2,,,,,,,,0,,,81,127
40608,note_on,32,0,4,,,,,,,,4,,,71,75
40608,note_on,2,0,6,,,,,,,,8,,,40,92
40654,note_on,46,0,3,,,,,,,,2,,,78,0
40654,note_on,46,0,2,,,,,,,,0,,,81,0
40656,note_on,2,0,3,,,,,,,,2,,,76,127
40656,note_on,336,0,1,,,,,,,,11,,,76,0
40656,note_on,2,0,2,,,,,,,,0,,,79,127
40702,note_on,46,0,3,,,,,,,,2,,,76,0
40702,note_on,46,0,2,,,,,,,,0,,,79,0
40702,note_on,94,0,4,,,,,,,,4,,,71,0
40702,note_on,94,0,6,,,,,,,,8,,,40,0
40702,note_on,94,0,5,,,,,,,,6,,,52,0
40704,note_on,2,0,5,,,,,,,,6,,,47,92
40704,note_on,2,0,3,,,,,,,,2,,,75,127
40704,note_on,2,0,2,,,,,,,,0,,,78,127
40704,note_on,2,0,4,,,,,,,,4,,,71,75
40704,note_on,2,0,6,,,,,,,,8,,,35,92
40798,note_on,94,0,5,,,,,,,,6,,,47,0
40798,note_on,94,0,6,,,,,,,,8,,,35,0
40800,note_on,2,0,6,,,,,,,,8,,,47,92
40800,note_on,2,0,5,,,,,,,,6,,,59,92
40846,note_on,46,0,6,,,,,,,,8,,,47,0
40846,note_on,46,0,5,,,,,,,,6,,,59,0
40848,note_on,2,0,5,,,,,,,,6,,,57,92
40848,note_on,2,0,6,,,,,,,,8,,,45,92
40894,note_on,46,0,6,,,,,,,,8,,,45,0
40894,note_on,46,0,5,,,,,,,,6,,,57,0
40896,note_on,2,0,5,,,,,,,,6,,,59,92
40896,note_on,2,0,6,,,,,,,,8,,,47,92
40960,note_on,256,0,3,,,,,,,,2,,,75,0
40960,note_on,256,0,4,,,,,,,,4,,,71,0
40960,note_on,256,0,2,,,,,,,,0,,,78,0
40990,note_on,94,0,5,,,,,,,,6,,,59,0
40990,note_on,94,0,6,,,,,,,,8,,,47,0
40992,note_on,32,0,2,,,,,,,,0,,,76,127
40992,note_on,32,0,3,,,,,,,,2,,,73,127
40992,note_on,32,0,4,,,,,,,,4,,,71,75
40992,note_on,2,0,6,,,,,,,,8,,,35,92
40992,note_on,2,0,5,,,,,,,,6,,,47,92
41038,note_on,46,0,3,,,,,,,,2,,,73,0
41038,note_on,46,0,2,,,,,,,,0,,,76,0
41040,note_on,2,0,3,,,,,,,,2,,,71,127
41040,note_on,2,0,2,,,,,,,,0,,,75,127
41086,note_on,94,0,4,,,,,,,,4,,,71,0
41086,note_on,46,0,3,,,,,,,,2,,,71,0
41086,note_on,94,0,5,,,,,,,,6,,,47,0
41086,note_on,94,0,6,,,,,,,,8,,,35,0
41086,note_on,46,0,2,,,,,,,,0,,,75,0
41088,note_on,2,0,3,,,,,,,,2,,,79,127
41088,note_on,2,0,4,,,,,,,,4,,,71,75
41088,note_on,2,0,6,,,,,,,,8,,,40,92
41088,note_on,2,0,2,,,,,,,,0,,,76,127
41088,note_on,2,0,5,,,,,,,,6,,,52,92
41182,note_on,94,0,3,,,,,,,,2,,,79,0
41182,note_on,94,0,6,,,,,,,,8,,,40,0
41182,note_on,94,0,5,,,,,,,,6,,,52,0
41182,note_on,94,0,2,,,,,,,,0,,,76,0
41182,note_on,94,0,4,,,,,,,,4,,,71,0
41184,note_on,2,0,2,,,,,,,,0,,,78,127
41184,note_on,2,0,5,,,,,,,,6,,,45,92
41184,note_on,2,0,4,,,,,,,,4,,,72,75
41184,note_on,2,0,3,,,,,,,,2,,,81,127
41184,note_on,2,0,6,,,,,,,,8,,,33,92
41278,note_on,94,0,3,,,,,,,,2,,,81,0
41278,note_on,94,0,4,,,,,,,,4,,,72,0
41278,note_on,94,0,5,,,,,,,,6,,,45,0
41278,note_on,94,0,2,,,,,,,,0,,,78,0
41278,note_on,94,0,6,,,,,,,,8,,,33,0
41280,note_on,2,0,6,,,,,,,,8,,,40,92
41280,note_on,2,0,4,,,,,,,,4,,,71,75
41280,note_on,2,0,2,,,,,,,,0,,,76,127
41280,note_on,2,0,5,,,,,,,,6,,,52,92
41280,note_on,2,0,3,,,,,,,,2,,,79,127
41374,note_on,94,0,5,,,,,,,,6,,,52,0
41374,note_on,94,0,6,,,,,,,,8,,,40,0
41374,note_on,94,0,4,,,,,,,,4,,,71,0
41376,note_on,2,0,5,,,,,,,,6,,,46,92
41376,note_on,2,0,6,,,,,,,,8,,,34,92
41376,note_on,2,0,4,,,,,,,,4,,,73,75
41440,note_on,160,0,2,,,,,,,,0,,,76,0
41440,note_on,160,0,3,,,,,,,,2,,,79,0
41470,note_on,94,0,6,,,,,,,,8,,,34,0
41470,note_on,94,0,5,,,,,,,,6,,,46,0
41470,note_on,94,0,4,,,,,,,,4,,,73,0
41472,note_on,2,0,5,,,,,,,,6,,,47,92
41472,note_on,2,0,4,,,,,,,,4,,,66,75
41472,note_on,2,0,6,,,,,,,,8,,,35,92
41472,note_on,32,0,3,,,,,,,,2,,,78,127
41472,note_on,32,0,2,,,,,,,,0,,,75,127
41566,note_on,94,0,5,,,,,,,,6,,,47,0
41566,note_on,94,0,6,,,,,,,,8,,,35,0
41568,note_on,2,0,5,,,,,,,,6,,,59,92
41568,note_on,2,0,6,,,,,,,,8,,,47,92
41614,note_on,46,0,6,,,,,,,,8,,,47,0
41614,note_on,46,0,5,,,,,,,,6,,,59,0
41616,note_on,2,0,6,,,,,,,,8,,,45,92
41616,note_on,2,0,5,,,,,,,,6,,,57,92
41632,note_on,160,0,4,,,,,,,,4,,,66,0
41662,note_on,46,0,5,,,,,,,,6,,,57,0
41662,note_on,46,0,6,,,,,,,,8,,,45,0
41664,note_on,32,0,4,,,,,,,,4,,,75,75
41664,note_on,2,0,5,,,,,,,,6,,,59,92
41664,note_on,2,0,6,,,,,,,,8,,,47,92
41728,note_on,256,0,2,,,,,,,,0,,,75,0
41728,note_on,256,0,3,,,,,,,,2,,,78,0
41758,note_on,94,0,5,,,,,,,,6,,,59,0
41758,note_on,94,0,6,,,,,,,,8,,,47,0
41758,note_on,94,0,4,,,,,,,,4,,,75,0
41760,note_on,2,0,4,,,,,,,,4,,,71,75
41760,note_on,32,0,3,,,,,,,,2,,,76,127
41760,note_on,2,0,5,,,,,,,,6,,,52,92
41760,note_on,2,0,6,,,,,,,,8,,,40,92
41760,note_on,32,0,2,,,,,,,,0,,,79,127
41854,note_on,94,0,4,,,,,,,,4,,,71,0
41854,note_on,94,0,3,,,,,,,,2,,,76,0
41854,note_on,94,0,5,,,,,,,,6,,,52,0
41854,note_on,94,0,6,,,,,,,,8,,,40,0
41854,note_on,94,0,2,,,,,,,,0,,,79,0
41856,note_on,2,0,3,,,,,,,,2,,,76,127
41856,note_on,2,0,6,,,,,,,,8,,,40,92
41856,note_on,2,0,5,,,,,,,,6,,,52,92
41856,note_on,2,0,2,,,,,,,,0,,,79,127
41856,note_on,2,0,4,,,,,,,,4,,,71,75
41950,note_on,94,0,6,,,,,,,,8,,,40,0
41950,note_on,94,0,5,,,,,,,,6,,,52,0
41952,note_on,2,0,6,,,,,,,,8,,,52,92
41952,note_on,2,0,5,,,,,,,,6,,,64,92
41998,note_on,46,0,5,,,,,,,,6,,,64,0
41998,note_on,46,0,6,,,,,,,,8,,,52,0
42000,note_on,2,0,5,,,,,,,,6,,,63,92
42000,note_on,2,0,6,,,,,,,,8,,,51,92
42046,note_on,46,0,6,,,,,,,,8,,,51,0
42046,note_on,46,0,5,,,,,,,,6,,,63,0
42048,note_on,2,0,5,,,,,,,,6,,,64,92
42048,note_on,2,0,6,,,,,,,,8,,,52,92
42112,note_on,256,0,4,,,,,,,,4,,,71,0
42112,note_on,256,0,2,,,,,,,,0,,,79,0
42112,note_on,256,0,3,,,,,,,,2,,,76,0
42142,note_on,94,0,6,,,,,,,,8,,,52,0
42142,note_on,94,0,5,,,,,,,,6,,,64,0
42144,note_on,32,0,4,,,,,,,,4,,,71,75
42144,note_on,2,0,6,,,,,,,,8,,,40,92
42144,note_on,32,0,2,,,,,,,,0,,,81,127
42144,note_on,2,0,5,,,,,,,,6,,,52,92
42144,note_on,32,0,3,,,,,,,,2,,,78,127
42190,note_on,46,0,3,,,,,,,,2,,,78,0
42190,note_on,46,0,2,,,,,,,,0,,,81,0
42192,note_on,2,0,2,,,,,,,,0,,,79,127
42192,note_on,2,0,3,,,,,,,,2,,,76,127
42238,note_on,94,0,4,,,,,,,,4,,,71,0
42238,note_on,46,0,3,,,,,,,,2,,,76,0
42238,note_on,94,0,6,,,,,,,,8,,,40,0
42238,note_on,46,0,2,,,,,,,,0,,,79,0
42238,note_on,94,0,5,,,,,,,,6,,,52,0
42240,note_on,2,0,5,,,,,,,,6,,,47,92
42240,note_on,2,0,2,,,,,,,,0,,,78,127
42240,note_on,2,0,4,,,,,,,,4,,,71,75
42240,note_on,2,0,3,,,,,,,,2,,,75,127
42240,note_on,2,0,6,,,,,,,,8,,,35,92
42334,note_on,94,0,5,,,,,,,,6,,,47,0
42334,note_on,94,0,6,,,,,,,,8,,,35,0
42336,note_on,2,0,5,,,,,,,,6,,,59,92
42336,note_on,2,0,6,,,,,,,,8,,,47,92
42382,note_on,46,0,6,,,,,,,,8,,,47,0
42382,note_on,46,0,5,,,,,,,,6,,,59,0
42384,note_on,2,0,6,,,,,,,,8,,,45,92
42384,note_on,2,0,5,,,,,,,,6,,,57,92
42430,note_on,46,0,6,,,,,,,,8,,,45,0
42430,note_on,46,0,5,,,,,,,,6,,,57,0
42432,note_on,2,0,6,,,,,,,,8,,,47,92
42432,note_on,2,0,5,,,,,,,,6,,,59,92
42496,note_on,256,0,2,,,,,,,,0,,,78,0
42496,note_on,256,0,4,,,,,,,,4,,,71,0
42496,note_on,256,0,3,,,,,,,,2,,,75,0
42526,note_on,94,0,6,,,,,,,,8,,,47,0
42526,note_on,94,0,5,,,,,,,,6,,,59,0
42528,note_on,2,0,6,,,,,,,,8,,,35,92
42528,note_on,32,0,3,,,,,,,,2,,,73,127
42528,note_on,32,0,2,,,,,,,,0,,,76,127
42528,note_on,32,0,4,,,,,,,,4,,,71,75
42528,note_on,2,0,5,,,,,,,,6,,,47,92
42574,note_on,46,0,3,,,,,,,,2,,,73,0
42574,note_on,46,0,2,,,,,,,,0,,,76,0
42576,note_on,2,0,3,,,,,,,,2,,,71,127
42576,note_on,2,0,2,,,,,,,,0,,,75,127
42622,note_on,94,0,6,,,,,,,,8,,,35,0
42622,note_on,94,0,5,,,,,,,,6,,,47,0
42622,note_on,94,0,4,,,,,,,,4,,,71,0
42622,note_on,46,0,2,,,,,,,,0,,,75,0
42622,note_on,46,0,3,,,,,,,,2,,,71,0
42624,note_on,2,0,5,,,,,,,,6,,,52,92
42624,note_on,2,0,2,,,,,,,,0,,,76,127
42624,note_on,2,0,3,,,,,,,,2,,,79,127
42624,note_on,2,0,4,,,,,,,,4,,,71,75
42624,note_on,2,0,6,,,,,,,,8,,,40,92
42718,note_on,94,0,3,,,,,,,,2,,,79,0
42718,note_on,94,0,6,,,,,,,,8,,,40,0
42718,note_on,94,0,2,,,,,,,,0,,,76,0
42718,note_on,94,0,5,,,,,,,,6,,,52,0
42718,note_on,94,0,4,,,,,,,,4,,,71,0
42720,note_on,2,0,6,,,,,,,,8,,,33,92
42720,note_on,2,0,5,,,,,,,,6,,,45,92
42720,note_on,2,0,3,,,,,,,,2,,,81,127
42720,note_on,2,0,4,,,,,,,,4,,,72,75
42720,note_on,2,0,2,,,,,,,,0,,,78,127
42814,note_on,94,0,2,,,,,,,,0,,,78,0
42814,note_on,94,0,4,,,,,,,,4,,,72,0
42814,note_on,94,0,3,,,,,,,,2,,,81,0
42814,note_on,94,0,5,,,,,,,,6,,,45,0
42814,note_on,94,0,6,,,,,,,,8,,,33,0
42816,note_on,2,0,4,,,,,,,,4,,,71,75
42816,note_on,2,0,6,,,,,,,,8,,,40,92
42816,note_on,2,0,2,,,,,,,,0,,,76,127
42816,note_on,2,0,5,,,,,,,,6,,,52,92
42816,note_on,2,0,3,,,,,,,,2,,,79,127
42910,note_on,94,0,4,,,,,,,,4,,,71,0
42910,note_on,94,0,6,,,,,,,,8,,,40,0
42910,note_on,94,0,5,,,,,,,,6,,,52,0
42912,note_on,2,0,6,,,,,,,,8,,,34,92
42912,note_on,2,0,5,,,,,,,,6,,,46,92
42912,note_on,2,0,4,,,,,,,,4,,,73,75
42976,note_on,160,0,2,,,,,,,,0,,,76,0
42976,note_on,160,0,3,,,,,,,,2,,,79,0
43006,note_on,94,0,4,,,,,,,,4,,,73,0
43006,note_on,94,0,5,,,,,,,,6,,,46,0
43006,note_on,94,0,6,,,,,,,,8,,,34,0
43008,note_on,2,0,6,,,,,,,,8,,,35,92
43008,note_on,2,0,4,,,,,,,,4,,,66,75
43008,note_on,32,0,2,,,,,,,,0,,,75,127
43008,note_on,32,0,3,,,,,,,,2,,,78,127
43008,note_on,2,0,5,,,,,,,,6,,,47,92
43102,note_on,94,0,5,,,,,,,,6,,,47,0
43102,note_on,94,0,6,,,,,,,,8,,,35,0
43104,note_on,2,0,6,,,,,,,,8,,,47,92
43104,note_on,2,0,5,,,,,,,,6,,,59,92
43150,note_on,46,0,6,,,,,,,,8,,,47,0
43150,note_on,46,0,5,,,,,,,,6,,,59,0
43152,note_on,2,0,5,,,,,,,,6,,,57,92
43152,note_on,2,0,6,,,,,,,,8,,,45,92
43168,note_on,160,0,4,,,,,,,,4,,,66,0
43198,note_on,46,0,5,,,,,,,,6,,,57,0
43198,note_on,46,0,6,,,,,,,,8,,,45,0
43200,note_on,2,0,6,,,,,,,,8,,,47,92
43200,note_on,2,0,5,,,,,,,,6,,,59,92
43264,note_on,256,0,3,,,,,,,,2,,,78,0
43264,note_on,256,0,2,,,,,,,,0,,,75,0
43294,note_on,94,0,5,,,,,,,,6,,,59,0
43294,note_on,94,0,6,,,,,,,,8,,,47,0
43296,control_change,32,0,2,,,,,,,,0,10,0,,
43296,note_on,128,0,4,,,,,,,,4,,,63,75
43296,control_change,32,0,3,,,,,,,,2,10,0,,
43296,note_on,0,0,3,,,,,,,,2,,,78,92
43296,note_on,2,0,6,,,,,,,,8,,,35,92
43296,note_on,0,0,2,,,,,,,,0,,,83,92
43296,note_on,2640,0,1,,,,,,,,11,,,78,127
43296,note_on,2,0,5,,,,,,,,6,,,47,92
43390,note_on,94,0,4,,,,,,,,4,,,63,0
43390,note_on,94,0,2,,,,,,,,0,,,83,0
43390,note_on,94,0,6,,,,,,,,8,,,35,0
43390,note_on,94,0,3,,,,,,,,2,,,78,0
43390,note_on,94,0,5,,,,,,,,6,,,47,0
43390,note_on,94,0,1,,,,,,,,11,,,78,0
43392,note_on,2,0,2,,,,,,,,0,,,59,92
43392,note_on,2,0,4,,,,,,,,4,,,63,75
43392,note_on,2,0,6,,,,,,,,8,,,35,92
43392,note_on,2,0,1,,,,,,,,11,,,78,127
43392,note_on,2,0,5,,,,,,,,6,,,47,92
43392,note_on,2,0,3,,,,,,,,2,,,59,92
43438,note_on,46,0,1,,,,,,,,11,,,78,0
43440,note_on,2,0,1,,,,,,,,11,,,76,127
43486,note_on,46,0,1,,,,,,,,11,,,76,0
43486,note_on,94,0,2,,,,,,,,0,,,59,0
43486,note_on,94,0,3,,,,,,,,2,,,59,0
43488,note_on,2,0,2,,,,,,,,0,,,83,92
43488,note_on,2,0,1,,,,,,,,11,,,78,127
43488,note_on,2,0,3,,,,,,,,2,,,78,92
43552,note_on,160,0,6,,,,,,,,8,,,35,0
43552,note_on,160,0,4,,,,,,,,4,,,63,0
43552,note_on,160,0,5,,,,,,,,6,,,47,0
43582,note_on,94,0,2,,,,,,,,0,,,83,0
43582,note_on,94,0,1,,,,,,,,11,,,78,0
43582,note_on,94,0,3,,,,,,,,2,,,78,0
43584,note_on,2,0,1,,,,,,,,11,,,78,127
43584,note_on,32,0,5,,,,,,,,6,,,47,92
43584,note_on,2,0,2,,,,,,,,0,,,59,92
43584,note_on,32,0,6,,,,,,,,8,,,35,92
43584,note_on,2,0,3,,,,,,,,2,,,59,92
43584,note_on,32,0,4,,,,,,,,4,,,63,75
43630,note_on,46,0,1,,,,,,,,11,,,78,0
43632,note_on,2,0,1,,,,,,,,11,,,76,127
43678,note_on,46,0,1,,,,,,,,11,,,76,0
43678,note_on,94,0,3,,,,,,,,2,,,59,0
43678,note_on,94,0,2,,,,,,,,0,,,59,0
43680,note_on,2,0,3,,,,,,,,2,,,78,92
43680,note_on,2,0,2,,,,,,,,0,,,83,92
43680,note_on,2,0,1,,,,,,,,11,,,78,127
43744,note_on,160,0,4,,,,,,,,4,,,63,0
43744,note_on,160,0,6,,,,,,,,8,,,35,0
43744,note_on,160,0,5,,,,,,,,6,,,47,0
43774,note_on,94,0,1,,,,,,,,11,,,78,0
43774,note_on,94,0,3,,,,,,,,2,,,78,0
43774,note_on,94,0,2,,,,,,,,0,,,83,0
43776,note_on,32,0,5,,,,,,,,6,,,47,92
43776,note_on,32,0,4,,,,,,,,4,,,63,75
43776,note_on,32,0,6,,,,,,,,8,,,35,92
43776,note_on,2,0,2,,,,,,,,0,,,59,92
43776,note_on,2,0,1,,,,,,,,11,,,78,127
43776,note_on,2,0,3,,,,,,,,2,,,59,92
43870,note_on,94,0,2,,,,,,,,0,,,59,0
43870,note_on,94,0,1,,,,,,,,11,,,78,0
43870,note_on,94,0,3,,,,,,,,2,,,59,0
43872,note_on,2,0,2,,,,,,,,0,,,83,92
43872,note_on,2,0,1,,,,,,,,11,,,78,127
43872,note_on,2,0,3,,,,,,,,2,,,78,92
43936,note_on,160,0,4,,,,,,,,4,,,63,0
43936,note_on,160,0,5,,,,,,,,6,,,47,0
43936,note_on,160,0,6,,,,,,,,8,,,35,0
43966,note_on,94,0,2,,,,,,,,0,,,83,0
43966,note_on,94,0,1,,,,,,,,11,,,78,0
43966,note_on,94,0,3,,,,,,,,2,,,78,0
43968,note_on,2,0,1,,,,,,,,11,,,83,127
43968,note_on,2,0,2,,,,,,,,0,,,83,92
43968,note_on,2,0,3,,,,,,,,2,,,78,92
44062,note_on,94,0,3,,,,,,,,2,,,78,0
44062,note_on,94,0,2,,,,,,,,0,,,83,0
44064,note_on,2,0,2,,,,,,,,0,,,81,92
44064,note_on,2,0,3,,,,,,,,2,,,78,92
44110,note_on,46,0,2,,,,,,,,0,,,81,0
44110,note_on,46,0,3,,,,,,,,2,,,78,0
44112,note_on,2,0,2,,,,,,,,0,,,79,92
44112,note_on,2,0,3,,,,,,,,2,,,76,92
44128,note_on,160,0,1,,,,,,,,11,,,83,0
44158,note_on,46,0,2,,,,,,,,0,,,79,0
44158,note_on,46,0,3,,,,,,,,2,,,76,0
44160,note_on,224,0,5,,,,,,,,6,,,47,92
44160,note_on,2,0,2,,,,,,,,0,,,81,92
44160,note_on,32,0,1,,,,,,,,11,,,78,127
44160,note_on,224,0,6,,,,,,,,8,,,35,92
44160,note_on,2,0,3,,,,,,,,2,,,78,92
44160,note_on,224,0,4,,,,,,,,4,,,63,75
44206,note_on,46,0,1,,,,,,,,11,,,78,0
44208,note_on,2,0,1,,,,,,,,11,,,76,127
44254,note_on,94,0,2,,,,,,,,0,,,81,0
44254,note_on,46,0,1,,,,,,,,11,,,76,0
44254,note_on,94,0,3,,,,,,,,2,,,78,0
44256,note_on,2,0,2,,,,,,,,0,,,81,92
44256,note_on,2,0,1,,,,,,,,11,,,78,127
44256,note_on,2,0,3,,,,,,,,2,,,78,92
44320,note_on,160,0,4,,,,,,,,4,,,63,0
44320,note_on,160,0,5,,,,,,,,6,,,47,0
44320,note_on,160,0,6,,,,,,,,8,,,35,0
44350,note_on,94,0,3,,,,,,,,2,,,78,0
44350,note_on,94,0,2,,,,,,,,0,,,81,0
44350,note_on,94,0,1,,,,,,,,11,,,78,0
44352,note_on,32,0,6,,,,,,,,8,,,35,92
44352,note_on,2,0,3,,,,,,,,2,,,59,92
44352,note_on,32,0,4,,,,,,,,4,,,63,75
44352,note_on,2,0,1,,,,,,,,11,,,78,127
44352,note_on,2,0,2,,,,,,,,0,,,59,92
44352,note_on,32,0,5,,,,,,,,6,,,47,92
44398,note_on,46,0,1,,,,,,,,11,,,78,0
44400,note_on,2,0,1,,,,,,,,11,,,76,127
44446,note_on,46,0,1,,,,,,,,11,,,76,0
44446,note_on,94,0,3,,,,,,,,2,,,59,0
44446,note_on,94,0,2,,,,,,,,0,,,59,0
44448,note_on,2,0,1,,,,,,,,11,,,78,127
44448,note_on,2,0,3,,,,,,,,2,,,78,92
44448,note_on,2,0,2,,,,,,,,0,,,81,92
44512,note_on,160,0,6,,,,,,,,8,,,35,0
44512,note_on,160,0,5,,,,,,,,6,,,47,0
44512,note_on,160,0,4,,,,,,,,4,,,63,0
44542,note_on,94,0,2,,,,,,,,0,,,81,0
44542,note_on,94,0,1,,,,,,,,11,,,78,0
44542,note_on,94,0,3,,,,,,,,2,,,78,0
44544,note_on,32,0,6,,,,,,,,8,,,35,92
44544,note_on,2,0,1,,,,,,,,11,,,78,127
44544,note_on,32,0,5,,,,,,,,6,,,47,92
44544,note_on,32,0,4,,,,,,,,4,,,63,75
44544,note_on,2,0,3,,,,,,,,2,,,59,92
44544,note_on,2,0,2,,,,,,,,0,,,59,92
44638,note_on,94,0,1,,,,,,,,11,,,78,0
44638,note_on,94,0,3,,,,,,,,2,,,59,0
44638,note_on,94,0,2,,,,,,,,0,,,59,0
44640,note_on,2,0,2,,,,,,,,0,,,81,92
44640,note_on,2,0,1,,,,,,,,11,,,78,127
44640,note_on,2,0,3,,,,,,,,2,,,78,92
44704,note_on,160,0,6,,,,,,,,8,,,35,0
44704,note_on,160,0,5,,,,,,,,6,,,47,0
44704,note_on,160,0,4,,,,,,,,4,,,63,0
44734,note_on,94,0,1,,,,,,,,11,,,78,0
44734,note_on,94,0,2,,,,,,,,0,,,81,0
44734,note_on,94,0,3,,,,,,,,2,,,78,0
44736,note_on,2,0,1,,,,,,,,11,,,81,127
44736,note_on,2,0,3,,,,,,,,2,,,78,92
44736,note_on,2,0,2,,,,,,,,0,,,81,92
44830,note_on,94,0,2,,,,,,,,0,,,81,0
44830,note_on,94,0,3,,,,,,,,2,,,78,0
44832,note_on,2,0,2,,,,,,,,0,,,79,92
44832,note_on,2,0,3,,,,,,,,2,,,76,92
44878,note_on,46,0,2,,,,,,,,0,,,79,0
