tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity
23732,note_off,,,,,24,0,1,,,0,82,64
23757,note_off,,,,,25,0,1,,,0,83,64
23759,note_on,,,,,2,0,1,,,0,82,48
23807,note_off,,,,,48,0,1,,,0,74,64
23809,note_on,,,,,2,0,1,,,0,76,29
23857,note_off,,,,,48,0,1,,,0,82,64
23857,note_on,,,,,0,0,1,,,0,80,37
23906,note_off,,,,,0,0,1,,,0,76,64
23906,note_off,,,,,49,0,1,,,0,80,64
23908,note_on,,,,,0,0,1,,,0,78,53
23908,note_on,,,,,2,0,1,,,0,82,44
23957,note_off,,,,,0,0,1,,,0,82,64
23957,note_off,,,,,49,0,1,,,0,78,64
23959,note_on,,,,,0,0,1,,,0,80,41
23959,note_on,,,,,2,0,1,,,0,76,38
24008,note_off,,,,,0,0,1,,,0,76,64
24008,note_off,,,,,49,0,1,,,0,80,64
24008,note_on,,,,,0,0,1,,,0,78,41
24008,note_on,,,,,0,0,1,,,0,75,40
24057,note_off,,,,,49,0,1,,,0,75,64
24057,note_off,,,,,0,0,1,,,0,78,64
24059,note_on,,,,,2,0,1,,,0,76,41
24059,note_on,,,,,0,0,1,,,0,73,46
24107,note_off,,,,,48,0,1,,,0,73,64
24107,note_off,,,,,0,0,1,,,0,76,64
24109,note_on,,,,,2,0,1,,,0,75,41
24109,note_on,,,,,0,0,1,,,0,71,39
24158,note_on,,,,,0,0,1,,,0,73,44
24158,note_off,,,,,0,0,1,,,0,75,64
24158,note_off,,,,,49,0,1,,,0,71,64
24158,note_on,,,,,0,0,1,,,0,70,33
24207,note_off,,,,,49,0,1,,,0,70,64
24207,note_off,,,,,0,0,1,,,0,73,64
24209,note_on,,,,,2,0,1,,,0,71,41
24209,note_on,,,,,0,0,1,,,0,68,36
24258,note_off,,,,,0,0,1,,,0,71,64
24258,note_off,,,,,49,0,1,,,0,68,64
24259,note_on,,,,,0,0,1,,,0,66,39
24259,note_on,,,,,1,0,1,,,0,70,41
24309,note_off,,,,,50,0,1,,,0,66,64
24309,note_off,,,,,0,0,1,,,0,70,64
24309,note_on,,,,,0,0,1,,,0,71,51
24309,note_on,,,,,0,0,1,,,0,68,43
24357,note_off,,,,,48,0,1,,,0,71,64
24360,note_on,,,,,3,0,1,,,0,73,42
24408,note_off,,,,,0,0,1,,,0,68,64
24408,note_off,,,,,48,0,1,,,0,73,64
24408,note_on,,,,,0,0,1,,,0,75,46
24408,note_on,,,,,0,0,1,,,0,68,39
24458,note_off,,,,,50,0,1,,,0,75,64
24458,note_on,,,,,0,0,1,,,0,76,58
24507,note_off,,,,,49,0,1,,,0,76,64
24507,note_off,,,,,0,0,1,,,0,68,64
24508,note_on,,,,,1,0,1,,,0,78,44
24508,note_on,,,,,0,0,1,,,0,70,43
24558,note_off,,,,,50,0,1,,,0,78,64
24560,note_on,,,,,2,0,1,,,0,75,45
24609,note_on,,,,,0,0,1,,,0,66,36
24609,note_on,,,,,0,0,1,,,0,76,51
24609,note_off,,,,,0,0,1,,,0,70,64
24609,note_off,,,,,49,0,1,,,0,75,64
24657,note_off,,,,,48,0,1,,,0,76,64
24659,note_on,,,,,2,0,1,,,0,73,46
24709,note_off,,,,,50,0,1,,,0,73,64
24709,note_off,,,,,0,0,1,,,0,66,64
24710,note_on,,,,,0,0,1,,,0,71,40
24710,note_on,,,,,1,0,1,,,0,75,48
24759,note_on,,,,,0,0,1,,,0,71,41
24759,note_off,,,,,49,0,1,,,0,75,64
24808,note_off,,,,,0,0,1,,,0,71,64
24808,note_off,,,,,49,0,1,,,0,71,64
24809,note_on,,,,,0,0,1,,,0,64,34
24809,note_on,,,,,1,0,1,,,0,76,48
24859,note_off,,,,,50,0,1,,,0,76,64
24861,note_on,,,,,2,0,1,,,0,73,40
24910,note_off,,,,,0,0,1,,,0,64,64
24910,note_on,,,,,0,0,1,,,0,75,46
24910,note_on,,,,,0,0,1,,,0,66,37
24910,note_off,,,,,49,0,1,,,0,73,64
24958,note_off,,,,,48,0,1,,,0,75,64
24960,note_on,,,,,2,0,1,,,0,71,41
25008,note_off,,,,,48,0,1,,,0,71,64
25008,note_off,,,,,0,0,1,,,0,66,64
25010,note_on,,,,,0,0,1,,,0,54,41
25010,note_on,,,,,2,0,1,,,0,73,39
25059,note_on,,,,,0,0,1,,,0,70,41
25059,note_off,,,,,49,0,1,,,0,73,64
25108,note_off,,,,,0,0,1,,,0,54,64
25108,note_off,,,,,49,0,1,,,0,70,64
25110,note_on,,,,,2,0,1,,,0,83,66
25110,note_on,,,,,0,0,1,,,0,47,47
25159,note_off,,,,,49,0,1,,,0,83,64
25161,note_on,,,,,2,0,1,,,0,78,41
25209,note_off,,,,,48,0,1,,,0,78,64
25209,note_on,,,,,0,0,1,,,0,75,34
25258,note_off,,,,,49,0,1,,,0,75,64
25260,note_on,,,,,2,0,1,,,0,71,40
25309,note_off,,,,,49,0,1,,,0,71,64
25309,note_off,,,,,0,0,1,,,0,47,64
25311,note_on,,,,,2,0,1,,,0,78,61
25311,note_on,,,,,0,0,1,,,0,47,51
25311,note_on,,,,,0,0,1,,,0,35,51
25360,note_off,,,,,49,0,1,,,0,78,64
25360,note_on,,,,,0,0,1,,,0,75,53
25409,note_off,,,,,49,0,1,,,0,75,64
25411,note_on,,,,,2,0,1,,,0,71,49
25459,note_off,,,,,48,0,1,,,0,71,64
25462,note_on,,,,,3,0,1,,,0,66,44
25510,note_on,,,,,0,0,1,,,0,47,48
25510,note_off,,,,,0,0,1,,,0,47,64
25510,note_off,,,,,0,0,1,,,0,35,64
25510,note_off,,,,,48,0,1,,,0,66,64
25510,note_on,,,,,0,0,1,,,0,35,51
25510,note_on,,,,,0,0,1,,,0,75,56
25560,note_off,,,,,50,0,1,,,0,75,64
25560,note_on,,,,,0,0,1,,,0,71,44
25609,note_off,,,,,49,0,1,,,0,71,64
25611,note_on,,,,,2,0,1,,,0,66,43
25660,note_on,,,,,0,0,1,,,0,63,40
25660,note_off,,,,,49,0,1,,,0,66,64
25710,note_off,,,,,50,0,1,,,0,63,64
25711,note_on,,,,,0,0,1,,,0,71,49
25711,note_off,,,,,0,0,1,,,0,47,64
25711,note_off,,,,,1,0,1,,,0,35,64
25712,note_on,,,,,0,0,1,,,0,35,51
25712,note_on,,,,,1,0,1,,,0,47,53
25759,note_off,,,,,47,0,1,,,0,71,64
25761,note_on,,,,,2,0,1,,,0,66,39
25810,note_off,,,,,49,0,1,,,0,66,64
25810,note_on,,,,,0,0,1,,,0,63,44
25861,note_on,,,,,0,0,1,,,0,59,50
25861,note_off,,,,,51,0,1,,,0,63,64
25910,note_off,,,,,0,0,1,,,0,47,64
25910,note_off,,,,,0,0,1,,,0,35,64
25910,note_off,,,,,49,0,1,,,0,59,64
25911,note_on,,,,,0,0,1,,,0,59,51
25911,note_on,,,,,0,0,1,,,0,47,54
25911,note_on,,,,,1,0,1,,,0,35,51
25936,note_off,,,,,25,0,1,,,0,59,64
25936,note_on,,,,,0,0,1,,,0,61,45
25961,note_on,,,,,0,0,1,,,0,59,48
25961,note_off,,,,,25,0,1,,,0,61,64
25985,note_off,,,,,24,0,1,,,0,59,64
25987,note_on,,,,,2,0,1,,,0,61,42
26011,note_on,,,,,0,0,1,,,0,59,36
26011,note_off,,,,,24,0,1,,,0,61,64
26111,note_off,,,,,0,0,1,,,0,47,64
26111,note_off,,,,,100,0,1,,,0,59,64
26111,note_off,,,,,0,0,1,,,0,35,64
26311,note_on,,,,,0,0,1,,,0,80,46
26311,note_on,,,,,200,0,1,,,0,83,50
26511,note_off,,,,,200,0,1,,,0,80,64
26511,note_off,,,,,0,0,1,,,0,83,64
26513,note_on,,,,,2,0,1,,,0,81,55
26513,note_on,,,,,0,0,1,,,0,78,35
26544,note_off,,,,,31,0,1,,,0,81,64
26546,note_on,,,,,2,0,1,,,0,83,55
26578,note_off,,,,,32,0,1,,,0,83,64
26578,note_on,,,,,0,0,1,,,0,81,51
26712,note_on,,,,,0,0,1,,,0,64,41
26712,note_off,,,,,134,0,1,,,0,81,64
26712,note_off,,,,,0,0,1,,,0,78,64
26712,note_on,,,,,0,0,1,,,0,76,35
26712,note_on,,,,,0,0,1,,,0,81,41
26736,note_off,,,,,24,0,1,,,0,81,64
26737,note_on,,,,,1,0,1,,,0,80,46
26810,note_off,,,,,73,0,1,,,0,64,64
26813,note_on,,,,,3,0,1,,,0,59,41
26912,note_off,,,,,99,0,1,,,0,76,64
26912,note_off,,,,,0,0,1,,,0,80,64
26912,note_off,,,,,0,0,1,,,0,59,64
26912,note_on,,,,,0,0,1,,,0,52,43
27012,note_off,,,,,100,0,1,,,0,52,64
27014,note_on,,,,,2,0,1,,,0,40,41
27111,note_off,,,,,97,0,1,,,0,40,64
27113,note_on,,,,,0,0,1,,,0,71,41
27113,note_on,,,,,2,0,1,,,0,80,48
27312,note_off,,,,,0,0,1,,,0,80,64
27312,note_off,,,,,199,0,1,,,0,71,64
27313,note_on,,,,,0,0,1,,,0,78,50
27313,note_on,,,,,1,0,1,,,0,69,39
27346,note_on,,,,,0,0,1,,,0,80,50
27346,note_off,,,,,33,0,1,,,0,78,64
27380,note_on,,,,,0,0,1,,,0,78,44
27380,note_off,,,,,34,0,1,,,0,80,64
27513,note_on,,,,,0,0,1,,,0,64,41
27513,note_on,,,,,0,0,1,,,0,78,32
27513,note_on,,,,,0,0,1,,,0,68,35
27513,note_off,,,,,0,0,1,,,0,69,64
27513,note_off,,,,,133,0,1,,,0,78,64
27537,note_off,,,,,24,0,1,,,0,78,64
27539,note_on,,,,,2,0,1,,,0,76,36
27613,note_off,,,,,74,0,1,,,0,64,64
27615,note_on,,,,,2,0,1,,,0,59,41
27712,note_off,,,,,0,0,1,,,0,68,64
27712,note_off,,,,,0,0,1,,,0,76,64
27712,note_off,,,,,97,0,1,,,0,59,64
27713,note_on,,,,,1,0,1,,,0,52,43
27814,note_on,,,,,0,0,1,,,0,40,41
27814,note_off,,,,,101,0,1,,,0,52,64
27913,note_off,,,,,99,0,1,,,0,40,64
27914,note_on,,,,,1,0,1,,,0,83,50
27914,note_on,,,,,0,0,1,,,0,80,44
28114,note_off,,,,,200,0,1,,,0,80,64
28114,note_off,,,,,0,0,1,,,0,83,64
28114,note_on,,,,,0,0,1,,,0,78,44
28114,note_on,,,,,0,0,1,,,0,81,55
28148,note_on,,,,,0,0,1,,,0,83,55
28148,note_off,,,,,34,0,1,,,0,81,64
28179,note_off,,,,,31,0,1,,,0,83,64
28181,note_on,,,,,2,0,1,,,0,81,50
28315,note_off,,,,,134,0,1,,,0,81,64
28315,note_off,,,,,0,0,1,,,0,78,64
28315,note_on,,,,,0,0,1,,,0,76,37
28315,note_on,,,,,0,0,1,,,0,81,45
28315,note_on,,,,,0,0,1,,,0,64,41
28339,note_on,,,,,0,0,1,,,0,80,41
28339,note_off,,,,,24,0,1,,,0,81,64
28415,note_on,,,,,0,0,1,,,0,59,41
28415,note_off,,,,,76,0,1,,,0,64,64
28513,note_off,,,,,0,0,1,,,0,76,64
28513,note_off,,,,,0,0,1,,,0,80,64
28513,note_off,,,,,98,0,1,,,0,59,64
28514,note_on,,,,,1,0,1,,,0,52,43
28615,note_off,,,,,101,0,1,,,0,52,64
28615,note_on,,,,,0,0,1,,,0,40,41
28714,note_off,,,,,99,0,1,,,0,40,64
28714,note_on,,,,,0,0,1,,,0,71,39
28714,note_on,,,,,0,0,1,,,0,80,48
28916,note_on,,,,,0,0,1,,,0,78,55
28916,note_on,,,,,0,0,1,,,0,69,36
28916,note_off,,,,,0,0,1,,,0,71,64
28916,note_off,,,,,202,0,1,,,0,80,64
28947,note_off,,,,,31,0,1,,,0,78,64
28949,note_on,,,,,2,0,1,,,0,80,55
28981,note_off,,,,,32,0,1,,,0,80,64
28983,note_on,,,,,2,0,1,,,0,78,43
29114,note_off,,,,,131,0,1,,,0,78,64
29114,note_off,,,,,0,0,1,,,0,69,64
29116,note_on,,,,,2,0,1,,,0,68,36
29116,note_on,,,,,0,0,1,,,0,78,45
29116,note_on,,,,,0,0,1,,,0,64,41
29140,note_on,,,,,0,0,1,,,0,76,46
29140,note_off,,,,,24,0,1,,,0,78,64
29216,note_on,,,,,0,0,1,,,0,59,41
29216,note_off,,,,,76,0,1,,,0,64,64
29315,note_off,,,,,0,0,1,,,0,68,64
29315,note_off,,,,,0,0,1,,,0,76,64
29315,note_off,,,,,99,0,1,,,0,59,64
29316,note_on,,,,,1,0,1,,,0,52,43
29415,note_off,,,,,99,0,1,,,0,52,64
29417,note_on,,,,,2,0,1,,,0,40,41
29516,note_off,,,,,99,0,1,,,0,40,64
29516,note_on,,,,,0,0,1,,,0,80,45
29516,note_on,,,,,0,0,1,,,0,64,48
29541,note_off,,,,,25,0,1,,,0,80,64
29543,note_on,,,,,2,0,1,,,0,81,45
29565,note_off,,,,,22,0,1,,,0,81,64
29567,note_on,,,,,2,0,1,,,0,83,57
29616,note_off,,,,,49,0,1,,,0,64,64
29617,note_on,,,,,1,0,1,,,0,68,39
29715,note_off,,,,,98,0,1,,,0,68,64
29717,note_on,,,,,2,0,1,,,0,66,35
29817,note_on,,,,,0,0,1,,,0,64,23
29817,note_off,,,,,100,0,1,,,0,83,64
29817,note_off,,,,,0,0,1,,,0,66,64
29817,note_on,,,,,0,0,1,,,0,74,46
29916,note_off,,,,,99,0,1,,,0,64,64
29918,note_on,,,,,0,0,1,,,0,69,51
29918,note_on,,,,,0,0,1,,,0,73,42
29918,note_off,,,,,2,0,1,,,0,74,64
30016,note_off,,,,,98,0,1,,,0,69,64
30018,note_on,,,,,0,0,1,,,0,81,47
30018,note_off,,,,,2,0,1,,,0,73,64
30018,note_on,,,,,0,0,1,,,0,73,41
30117,note_on,,,,,0,0,1,,,0,71,50
30117,note_on,,,,,0,0,1,,,0,80,47
30117,note_off,,,,,0,0,1,,,0,81,64
30117,note_off,,,,,99,0,1,,,0,73,64
30216,note_off,,,,,99,0,1,,,0,71,64
30218,note_off,,,,,2,0,1,,,0,80,64
30218,note_on,,,,,0,0,1,,,0,78,41
30218,note_on,,,,,0,0,1,,,0,69,46
30316,note_off,,,,,98,0,1,,,0,69,64
30318,note_off,,,,,2,0,1,,,0,78,64
30318,note_on,,,,,0,0,1,,,0,80,45
30318,note_on,,,,,0,0,1,,,0,64,48
30342,note_off,,,,,24,0,1,,,0,80,64
30342,note_on,,,,,0,0,1,,,0,81,45
30366,note_off,,,,,24,0,1,,,0,81,64
30368,note_on,,,,,2,0,1,,,0,83,55
30417,note_off,,,,,49,0,1,,,0,64,64
30417,note_on,,,,,0,0,1,,,0,68,43
30517,note_off,,,,,100,0,1,,,0,68,64
30519,note_on,,,,,2,0,1,,,0,66,44
30617,note_off,,,,,98,0,1,,,0,66,64
30617,note_off,,,,,0,0,1,,,0,83,64
30617,note_on,,,,,0,0,1,,,0,74,47
30617,note_on,,,,,0,0,1,,,0,64,48
30718,note_on,,,,,0,0,1,,,0,73,44
30718,note_on,,,,,0,0,1,,,0,69,55
30718,note_off,,,,,0,0,1,,,0,74,64
30718,note_off,,,,,101,0,1,,,0,64,64
30817,note_off,,,,,99,0,1,,,0,69,64
30819,note_on,,,,,0,0,1,,,0,81,50
30819,note_off,,,,,2,0,1,,,0,73,64
30819,note_on,,,,,0,0,1,,,0,73,41
30918,note_on,,,,,0,0,1,,,0,80,43
30918,note_on,,,,,0,0,1,,,0,71,53
30918,note_off,,,,,0,0,1,,,0,81,64
30918,note_off,,,,,99,0,1,,,0,73,64
31018,note_on,,,,,0,0,1,,,0,69,46
31018,note_on,,,,,0,0,1,,,0,78,38
31018,note_off,,,,,0,0,1,,,0,80,64
31018,note_off,,,,,100,0,1,,,0,71,64
31118,note_off,,,,,100,0,1,,,0,69,64
31120,note_on,,,,,0,0,1,,,0,64,51
31120,note_on,,,,,0,0,1,,,0,80,45
31120,note_off,,,,,2,0,1,,,0,78,64
31144,note_off,,,,,24,0,1,,,0,80,64
31144,note_on,,,,,0,0,1,,,0,81,45
31168,note_on,,,,,0,0,1,,,0,83,48
31168,note_off,,,,,24,0,1,,,0,81,64
31219,note_on,,,,,0,0,1,,,0,68,44
31219,note_off,,,,,51,0,1,,,0,64,64
31319,note_off,,,,,100,0,1,,,0,68,64
31319,note_on,,,,,0,0,1,,,0,66,37
31417,note_off,,,,,98,0,1,,,0,66,64
31419,note_on,,,,,0,0,1,,,0,76,46
31419,note_off,,,,,2,0,1,,,0,83,64
31419,note_on,,,,,0,0,1,,,0,64,47
31519,note_off,,,,,0,0,1,,,0,76,64
31519,note_off,,,,,100,0,1,,,0,64,64
31519,note_on,,,,,0,0,1,,,0,71,57
31519,note_on,,,,,0,0,1,,,0,75,39
31621,note_off,,,,,102,0,1,,,0,75,64
31621,note_on,,,,,0,0,1,,,0,81,46
31718,note_off,,,,,97,0,1,,,0,71,64
31721,note_off,,,,,3,0,1,,,0,81,64
31721,note_on,,,,,0,0,1,,,0,80,41
31721,note_on,,,,,0,0,1,,,0,59,47
31820,note_off,,,,,99,0,1,,,0,80,64
31820,note_on,,,,,0,0,1,,,0,78,39
31920,note_off,,,,,100,0,1,,,0,59,64
31921,note_off,,,,,1,0,1,,,0,78,64
31921,note_on,,,,,0,0,1,,,0,64,46
31921,note_on,,,,,0,0,1,,,0,80,39
31969,note_on,,,,,0,0,1,,,0,78,41
31969,note_off,,,,,48,0,1,,,0,80,64
32020,note_on,,,,,0,0,1,,,0,76,46
32020,note_off,,,,,51,0,1,,,0,78,64
32120,note_on,,,,,0,0,1,,,0,52,42
32120,note_off,,,,,100,0,1,,,0,64,64
32221,note_on,,,,,0,0,1,,,0,75,39
32221,note_off,,,,,101,0,1,,,0,76,64
32319,note_off,,,,,98,0,1,,,0,52,64
32321,note_on,,,,,2,0,1,,,0,40,40
32421,note_off,,,,,100,0,1,,,0,75,64
32421,note_on,,,,,0,0,1,,,0,76,37
32721,note_off,,,,,300,0,1,,,0,76,64
32721,note_on,,,,,0,0,1,,,0,64,34
32721,note_on,,,,,0,0,1,,,0,76,32
32721,note_off,,,,,0,0,1,,,0,40,64
32745,note_off,,,,,24,0,1,,,0,76,64
32747,note_on,,,,,2,0,1,,,0,77,32
32769,note_off,,,,,22,0,1,,,0,77,64
32772,note_on,,,,,3,0,1,,,0,79,41
32820,note_off,,,,,48,0,1,,,0,64,64
32822,note_on,,,,,2,0,1,,,0,67,28
32920,note_off,,,,,98,0,1,,,0,67,64
32922,note_on,,,,,2,0,1,,,0,66,31
33022,note_on,,,,,0,0,1,,,0,64,33
33022,note_on,,,,,0,0,1,,,0,71,35
33022,note_off,,,,,0,0,1,,,0,79,64
33022,note_off,,,,,100,0,1,,,0,66,64
33120,note_off,,,,,0,0,1,,,0,71,64
33120,note_off,,,,,98,0,1,,,0,64,64
33121,note_on,,,,,1,0,1,,,0,72,31
33122,note_on,,,,,1,0,1,,,0,69,35
33222,note_on,,,,,0,0,1,,,0,72,35
33222,note_off,,,,,100,0,1,,,0,69,64
33222,note_off,,,,,0,0,1,,,0,72,64
33222,note_on,,,,,0,0,1,,,0,78,30
33321,note_on,,,,,0,0,1,,,0,71,32
33321,note_off,,,,,99,0,1,,,0,72,64
33321,note_off,,,,,0,0,1,,,0,78,64
33321,note_on,,,,,0,0,1,,,0,76,30
33421,note_off,,,,,0,0,1,,,0,76,64
33421,note_off,,,,,100,0,1,,,0,71,64
33423,note_on,,,,,2,0,1,,,0,75,32
33423,note_on,,,,,0,0,1,,,0,69,33
33523,note_on,,,,,0,0,1,,,0,76,32
33523,note_on,,,,,0,0,1,,,0,64,39
33523,note_off,,,,,100,0,1,,,0,69,64
33523,note_off,,,,,0,0,1,,,0,75,64
33547,note_on,,,,,0,0,1,,,0,77,32
33547,note_off,,,,,24,0,1,,,0,76,64
33572,note_off,,,,,25,0,1,,,0,77,64
33573,note_on,,,,,1,0,1,,,0,79,44
33622,note_off,,,,,49,0,1,,,0,64,64
33622,note_on,,,,,0,0,1,,,0,67,31
33721,note_off,,,,,99,0,1,,,0,67,64
33723,note_on,,,,,2,0,1,,,0,66,23
33823,note_off,,,,,100,0,1,,,0,66,64
33823,note_off,,,,,0,0,1,,,0,79,64
33823,note_on,,,,,0,0,1,,,0,71,35
33823,note_on,,,,,0,0,1,,,0,64,30
33922,note_off,,,,,99,0,1,,,0,64,64
33922,note_off,,,,,0,0,1,,,0,71,64
33922,note_on,,,,,0,0,1,,,0,72,35
33922,note_on,,,,,0,0,1,,,0,69,41
34022,note_off,,,,,0,0,1,,,0,72,64
34022,note_off,,,,,100,0,1,,,0,69,64
34023,note_on,,,,,0,0,1,,,0,72,34
34023,note_on,,,,,1,0,1,,,0,78,33
34123,note_on,,,,,0,0,1,,,0,76,34
34123,note_off,,,,,0,0,1,,,0,78,64
34123,note_off,,,,,100,0,1,,,0,72,64
34123,note_on,,,,,0,0,1,,,0,71,37
34223,note_off,,,,,100,0,1,,,0,71,64
34223,note_off,,,,,0,0,1,,,0,76,64
34224,note_on,,,,,0,0,1,,,0,69,34
34224,note_on,,,,,1,0,1,,,0,75,30
34322,note_off,,,,,0,0,1,,,0,75,64
34322,note_off,,,,,98,0,1,,,0,69,64
34323,note_on,,,,,0,0,1,,,0,64,44
34323,note_on,,,,,1,0,1,,,0,79,32
34348,note_on,,,,,0,0,1,,,0,81,32
34348,note_off,,,,,25,0,1,,,0,79,64
34373,note_off,,,,,25,0,1,,,0,81,64
34375,note_on,,,,,2,0,1,,,0,83,44
34423,note_on,,,,,0,0,1,,,0,67,35
34423,note_off,,,,,48,0,1,,,0,64,64
34523,note_off,,,,,100,0,1,,,0,67,64
34525,note_on,,,,,2,0,1,,,0,66,24
34623,note_off,,,,,98,0,1,,,0,83,64
34623,note_off,,,,,0,0,1,,,0,66,64
34624,note_on,,,,,1,0,1,,,0,71,34
34624,note_on,,,,,0,0,1,,,0,64,30
34724,note_on,,,,,0,0,1,,,0,69,33
34724,note_off,,,,,100,0,1,,,0,64,64
34724,note_off,,,,,0,0,1,,,0,71,64
34724,note_on,,,,,0,0,1,,,0,72,39
34824,note_off,,,,,100,0,1,,,0,72,64
34825,note_on,,,,,1,0,1,,,0,81,39
34825,note_on,,,,,0,0,1,,,0,78,27
34923,note_off,,,,,0,0,1,,,0,69,64
34923,note_off,,,,,98,0,1,,,0,78,64
34923,note_off,,,,,0,0,1,,,0,81,64
34924,note_on,,,,,1,0,1,,,0,57,32
35024,note_on,,,,,100,0,1,,,0,79,31
35024,note_on,,,,,0,0,1,,,0,76,30
35124,note_off,,,,,100,0,1,,,0,76,64
35124,note_off,,,,,0,0,1,,,0,57,64
35124,note_off,,,,,0,0,1,,,0,79,64
35125,note_on,,,,,0,0,1,,,0,59,37
35125,note_on,,,,,0,0,1,,,0,71,32
35125,note_on,,,,,0,0,1,,,0,76,35
35125,note_on,,,,,1,0,1,,,0,79,33
35175,note_off,,,,,0,0,1,,,0,79,64
35175,note_off,,,,,50,0,1,,,0,76,64
35175,note_on,,,,,0,0,1,,,0,78,32
35223,note_off,,,,,48,0,1,,,0,78,64
35226,note_on,,,,,3,0,1,,,0,76,30
35325,note_off,,,,,99,0,1,,,0,59,64
35325,note_off,,,,,0,0,1,,,0,71,64
35325,note_on,,,,,0,0,1,,,0,47,39
35424,note_off,,,,,99,0,1,,,0,76,64
35426,note_on,,,,,2,0,1,,,0,76,29
35523,note_off,,,,,97,0,1,,,0,47,64
35525,note_on,,,,,2,0,1,,,0,35,44
35625,note_on,,,,,0,0,1,,,0,78,30
35625,note_off,,,,,100,0,1,,,0,76,64
35725,note_off,,,,,100,0,1,,,0,35,64
35926,note_on,,,,,0,0,1,,,0,83,55
35926,note_on,,,,,0,0,1,,,0,71,44
35926,note_on,,,,,0,0,1,,,0,74,38
35926,note_off,,,,,201,0,1,,,0,78,64
36024,note_off,,,,,98,0,1,,,0,71,64
36025,note_off,,,,,1,0,1,,,0,74,64
36026,note_on,,,,,0,0,1,,,0,74,41
36026,note_on,,,,,1,0,1,,,0,78,44
36126,note_on,,,,,0,0,1,,,0,73,39
36126,note_on,,,,,0,0,1,,,0,76,44
36126,note_off,,,,,0,0,1,,,0,78,64
36126,note_off,,,,,100,0,1,,,0,74,64
36226,note_on,,,,,0,0,1,,,0,74,40
36226,note_off,,,,,100,0,1,,,0,73,64
36226,note_on,,,,,0,0,1,,,0,71,37
36226,note_off,,,,,0,0,1,,,0,76,64
36325,note_off,,,,,99,0,1,,,0,71,64
36325,note_off,,,,,0,0,1,,,0,74,64
36327,note_on,,,,,0,0,1,,,0,66,41
36327,note_on,,,,,2,0,1,,,0,73,40
36427,note_on,,,,,0,0,1,,,0,82,37
36427,note_on,,,,,0,0,1,,,0,79,35
36427,note_on,,,,,0,0,1,,,0,76,37
36427,note_off,,,,,0,0,1,,,0,83,64
36427,note_off,,,,,0,0,1,,,0,73,64
36427,note_off,,,,,100,0,1,,,0,66,64
36527,note_on,,,,,0,0,1,,,0,83,46
36527,note_on,,,,,0,0,1,,,0,78,33
36527,note_off,,,,,0,0,1,,,0,76,64
36527,note_off,,,,,100,0,1,,,0,82,64
36527,note_off,,,,,0,0,1,,,0,79,64
36527,note_on,,,,,0,0,1,,,0,74,36
36625,note_off,,,,,0,0,1,,,0,78,64
36625,note_off,,,,,0,0,1,,,0,83,64
36625,note_off,,,,,98,0,1,,,0,74,64
36626,note_on,,,,,0,0,1,,,0,73,34
36626,note_on,,,,,0,0,1,,,0,76,30
36626,note_on,,,,,1,0,1,,,0,82,39
36727,note_on,,,,,0,0,1,,,0,71,43
36727,note_off,,,,,0,0,1,,,0,82,64
36727,note_off,,,,,0,0,1,,,0,76,64
36727,note_off,,,,,101,0,1,,,0,73,64
36727,note_on,,,,,0,0,1,,,0,83,55
36727,note_on,,,,,0,0,1,,,0,74,37
36826,note_off,,,,,0,0,1,,,0,74,64
36826,note_off,,,,,99,0,1,,,0,71,64
36829,note_on,,,,,3,0,1,,,0,78,40
36829,note_on,,,,,0,0,1,,,0,74,40
36926,note_off,,,,,97,0,1,,,0,74,64
36926,note_off,,,,,0,0,1,,,0,78,64
36927,note_on,,,,,1,0,1,,,0,76,42
36928,note_on,,,,,1,0,1,,,0,73,36
37028,note_off,,,,,0,0,1,,,0,76,64
37028,note_off,,,,,100,0,1,,,0,73,64
37028,note_on,,,,,0,0,1,,,0,74,44
37028,note_on,,,,,0,0,1,,,0,71,34
37127,note_off,,,,,99,0,1,,,0,71,64
37127,note_off,,,,,0,0,1,,,0,74,64
37128,note_on,,,,,0,0,1,,,0,66,41
37128,note_on,,,,,1,0,1,,,0,73,41
37226,note_off,,,,,0,0,1,,,0,83,64
37226,note_off,,,,,0,0,1,,,0,73,64
37226,note_off,,,,,98,0,1,,,0,66,64
37227,note_on,,,,,1,0,1,,,0,79,41
37227,note_on,,,,,0,0,1,,,0,82,44
37227,note_on,,,,,0,0,1,,,0,76,39
37328,note_on,,,,,0,0,1,,,0,78,35
37328,note_off,,,,,101,0,1,,,0,76,64
37328,note_off,,,,,0,0,1,,,0,82,64
37328,note_off,,,,,0,0,1,,,0,79,64
37328,note_on,,,,,0,0,1,,,0,83,51
37328,note_on,,,,,0,0,1,,,0,74,37
37427,note_off,,,,,99,0,1,,,0,74,64
37427,note_off,,,,,0,0,1,,,0,83,64
37427,note_off,,,,,0,0,1,,,0,78,64
37428,note_on,,,,,1,0,1,,,0,73,36
37428,note_on,,,,,0,0,1,,,0,76,48
37428,note_on,,,,,0,0,1,,,0,82,50
37527,note_off,,,,,0,0,1,,,0,73,64
37527,note_off,,,,,0,0,1,,,0,76,64
37527,note_off,,,,,99,0,1,,,0,82,64
37528,note_on,,,,,0,0,1,,,0,71,41
37528,note_on,,,,,0,0,1,,,0,74,39
