tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,key,control,value,channel,program,note,velocity
5280,note_on,0,0,3,,,,,,,,,0,,75,80
5300,control_change,60,0,8,,,,,,,7,37,6,,,
5340,control_change,40,0,8,,,,,,,7,38,6,,,
5400,control_change,60,0,8,,,,,,,7,40,6,,,
5440,note_off,160,0,3,,,,,,,,,0,,75,80
5440,note_on,0,0,3,,,,,,,,,0,,72,80
5440,note_on,0,0,2,,,,,,,,,1,,69,80
5440,note_off,160,0,2,,,,,,,,,1,,72,80
5460,control_change,60,0,8,,,,,,,7,41,6,,,
5500,control_change,220,0,9,,,,,,,7,74,7,,,
5520,control_change,60,0,8,,,,,,,7,43,6,,,
5540,control_change,20,0,8,,,,,,,7,44,6,,,
5560,control_change,300,0,5,,,,,,,7,112,3,,,
5580,control_change,20,0,5,,,,,,,7,115,3,,,
5600,note_on,0,0,3,,,,,,,,,0,,69,80
5600,note_off,160,0,3,,,,,,,,,0,,72,80
5600,note_on,0,0,2,,,,,,,,,1,,63,80
5600,note_off,160,0,2,,,,,,,,,1,,69,80
5600,control_change,0,0,9,,,,,,,7,71,7,,,
5600,control_change,100,0,9,,,,,,,7,73,7,,,
5600,control_change,60,0,8,,,,,,,7,46,6,,,
5660,control_change,60,0,8,,,,,,,7,47,6,,,
5680,control_change,100,0,5,,,,,,,7,116,3,,,
5720,control_change,40,0,5,,,,,,,7,118,3,,,
5720,control_change,60,0,8,,,,,,,7,48,6,,,
5743,note_off,935,0,12,,,,,,,,,10,,63,62
5760,note_off,40,0,5,,,,,,,,,3,,41,83
5760,note_on,0,0,7,,,,,,,,,4,,29,105
5760,note_on,40,0,8,,,,,,,,,6,,65,55
5760,note_off,160,0,2,,,,,,,,,1,,63,80
5760,note_off,160,0,3,,,,,,,,,0,,69,80
5760,note_on,0,0,5,,,,,,,,,3,,41,83
5760,note_off,960,0,7,,,,,,,,,4,,29,105
5760,note_on,17,0,12,,,,,,,,,10,,62,63
5800,control_change,1300,0,4,,,,,,,7,75,12,,,
5840,control_change,40,0,4,,,,,,,7,74,12,,,
5860,control_change,20,0,4,,,,,,,7,72,12,,,
5860,control_change,100,0,8,,,,,,,7,50,6,,,
5900,control_change,40,0,4,,,,,,,7,71,12,,,
5920,note_on,160,0,3,,,,,,,,,0,,65,80
5920,note_on,160,0,2,,,,,,,,,1,,62,80
5940,control_change,40,0,4,,,,,,,7,69,12,,,
5940,control_change,80,0,8,,,,,,,7,51,6,,,
6040,control_change,100,0,4,,,,,,,7,68,12,,,
6060,control_change,780,0,1,,,,,,,7,63,2,,,
6080,note_off,160,0,2,,,,,,,,,1,,62,80
6080,note_on,0,0,2,,,,,,,,,1,,65,80
6080,note_off,160,0,3,,,,,,,,,0,,65,80
6080,note_on,0,0,3,,,,,,,,,0,,70,80
6080,control_change,140,0,8,,,,,,,7,53,6,,,
6120,control_change,0,0,12,,,,,,,7,97,10,,,
6120,control_change,360,0,12,,,,,,,7,96,10,,,
6180,control_change,100,0,8,,,,,,,7,54,6,,,
6200,control_change,20,0,8,,,,,,,7,56,6,,,
6240,control_change,120,0,12,,,,,,,7,98,10,,,
6240,note_on,0,0,2,,,,,,,,,1,,70,80
6240,control_change,40,0,8,,,,,,,7,57,6,,,
6240,note_off,160,0,2,,,,,,,,,1,,65,80
6240,note_on,0,0,3,,,,,,,,,0,,74,80
6240,note_off,160,0,3,,,,,,,,,0,,70,80
6240,control_change,180,0,1,,,,,,,7,61,2,,,
6300,control_change,60,0,8,,,,,,,7,59,6,,,
6320,control_change,20,0,8,,,,,,,7,60,6,,,
6340,control_change,100,0,12,,,,,,,7,100,10,,,
6360,control_change,40,0,8,,,,,,,7,61,6,,,
6380,control_change,40,0,12,,,,,,,7,101,10,,,
6380,control_change,20,0,8,,,,,,,7,63,6,,,
6400,note_off,160,0,3,,,,,,,,,0,,74,80
6400,note_off,160,0,2,,,,,,,,,1,,70,80
6400,note_on,0,0,2,,,,,,,,,1,,65,80
6400,note_on,0,0,3,,,,,,,,,0,,70,80
6420,control_change,380,0,4,,,,,,,7,66,12,,,
6440,control_change,20,0,4,,,,,,,7,65,12,,,
6440,control_change,60,0,12,,,,,,,7,103,10,,,
6440,control_change,60,0,8,,,,,,,7,64,6,,,
6460,control_change,20,0,4,,,,,,,7,63,12,,,
6480,control_change,40,0,8,,,,,,,7,66,6,,,
6520,control_change,60,0,4,,,,,,,7,62,12,,,
6540,control_change,60,0,8,,,,,,,7,67,6,,,
6560,control_change,20,0,8,,,,,,,7,69,6,,,
6560,note_off,160,0,3,,,,,,,,,0,,70,80
6560,note_off,160,0,2,,,,,,,,,1,,65,80
6560,note_on,0,0,2,,,,,,,,,1,,62,80
6560,note_on,0,0,3,,,,,,,,,0,,65,80
6580,control_change,140,0,12,,,,,,,7,104,10,,,
6600,control_change,840,0,5,,,,,,,7,116,3,,,
6620,control_change,60,0,8,,,,,,,7,70,6,,,
6640,control_change,120,0,4,,,,,,,7,61,12,,,
6640,control_change,60,0,12,,,,,,,7,106,10,,,
6660,control_change,20,0,4,,,,,,,7,59,12,,,
6660,control_change,40,0,8,,,,,,,7,72,6,,,
6680,control_change,20,0,8,,,,,,,7,73,6,,,
6688,note_off,48,0,12,,,,,,,,,10,,62,63
6700,control_change,20,0,8,,,,,,,7,74,6,,,
6700,control_change,100,0,5,,,,,,,7,115,3,,,
6720,note_off,160,0,3,,,,,,,,,0,,65,80
6720,note_off,20,0,5,,,,,,,,,3,,41,83
6720,note_on,0,0,5,,,,,,,,,3,,41,83
6720,note_on,0,0,7,,,,,,,,,4,,29,105
6720,note_off,960,0,7,,,,,,,,,4,,29,105
6720,note_on,32,0,12,,,,,,,,,10,,61,62
6720,note_off,160,0,2,,,,,,,,,1,,62,80
6728,note_on,6728,0,11,,,,,,,,,11,,67,64
6740,control_change,20,0,5,,,,,,,7,112,3,,,
6760,control_change,60,0,8,,,,,,,7,76,6,,,
6780,control_change,60,0,12,,,,,,,7,107,10,,,
6820,control_change,60,0,8,,,,,,,7,77,6,,,
6840,control_change,100,0,5,,,,,,,7,111,3,,,
6840,control_change,60,0,12,,,,,,,7,109,10,,,
6880,note_on,160,0,3,,,,,,,,,0,,64,80
6880,control_change,40,0,5,,,,,,,7,110,3,,,
6880,note_on,160,0,2,,,,,,,,,1,,61,80
6880,control_change,60,0,8,,,,,,,7,79,6,,,
6880,control_change,0,0,8,,,,,,,7,80,6,,,
6900,control_change,20,0,8,,,,,,,7,82,6,,,
6920,control_change,20,0,8,,,,,,,7,83,6,,,
6940,control_change,60,0,5,,,,,,,7,107,3,,,
7000,control_change,2240,0,6,,,,,,,7,71,11,,,
7000,control_change,0,0,8,,,,,,,7,85,6,,,
7000,control_change,80,0,8,,,,,,,7,86,6,,,
7020,control_change,20,0,6,,,,,,,7,73,11,,,
7020,control_change,180,0,12,,,,,,,7,110,10,,,
7040,control_change,20,0,6,,,,,,,7,74,11,,,
7040,note_on,0,0,3,,,,,,,,,0,,70,80
7040,note_off,160,0,3,,,,,,,,,0,,64,80
7040,note_off,160,0,2,,,,,,,,,1,,61,80
7040,note_on,0,0,2,,,,,,,,,1,,64,80
7040,control_change,20,0,12,,,,,,,7,111,10,,,
7060,control_change,60,0,8,,,,,,,7,87,6,,,
7060,control_change,20,0,6,,,,,,,7,75,11,,,
7060,control_change,120,0,5,,,,,,,7,106,3,,,
7080,control_change,20,0,6,,,,,,,7,77,11,,,
7100,control_change,20,0,6,,,,,,,7,78,11,,,
7100,control_change,60,0,12,,,,,,,7,113,10,,,
7140,control_change,40,0,12,,,,,,,7,114,10,,,
7140,control_change,80,0,8,,,,,,,7,89,6,,,
7140,control_change,40,0,6,,,,,,,7,80,11,,,
7160,control_change,20,0,6,,,,,,,7,81,11,,,
7180,control_change,20,0,6,,,,,,,7,83,11,,,
7200,control_change,20,0,6,,,,,,,7,84,11,,,
7200,note_on,0,0,2,,,,,,,,,1,,70,80
7200,note_off,160,0,3,,,,,,,,,0,,70,80
7200,note_on,0,0,3,,,,,,,,,0,,73,80
7200,control_change,60,0,8,,,,,,,7,90,6,,,
7200,note_off,160,0,2,,,,,,,,,1,,64,80
7220,control_change,80,0,12,,,,,,,7,116,10,,,
7240,control_change,40,0,8,,,,,,,7,92,6,,,
7240,control_change,40,0,6,,,,,,,7,86,11,,,
7260,control_change,40,0,12,,,,,,,7,117,10,,,
7260,control_change,20,0,8,,,,,,,7,93,6,,,
7260,control_change,20,0,6,,,,,,,7,87,11,,,
7300,control_change,40,0,6,,,,,,,7,88,11,,,
7320,control_change,60,0,8,,,,,,,7,95,6,,,
7320,control_change,60,0,12,,,,,,,7,119,10,,,
7320,control_change,0,0,12,,,,,,,7,120,10,,,
7340,control_change,40,0,6,,,,,,,7,90,11,,,
7360,note_off,160,0,2,,,,,,,,,1,,70,80
7360,control_change,40,0,8,,,,,,,7,96,6,,,
7360,note_on,0,0,2,,,,,,,,,1,,64,80
7360,note_on,0,0,3,,,,,,,,,0,,70,80
7360,note_off,160,0,3,,,,,,,,,0,,73,80
7380,control_change,40,0,6,,,,,,,7,91,11,,,
7420,control_change,60,0,8,,,,,,,7,98,6,,,
7420,control_change,40,0,6,,,,,,,7,93,11,,,
7420,control_change,0,0,12,,,,,,,7,123,10,,,
7420,control_change,360,0,5,,,,,,,7,104,3,,,
7420,control_change,100,0,12,,,,,,,7,122,10,,,
7440,control_change,20,0,6,,,,,,,7,94,11,,,
7440,control_change,20,0,8,,,,,,,7,99,6,,,
7460,control_change,20,0,8,,,,,,,7,100,6,,,
7460,control_change,40,0,12,,,,,,,7,124,10,,,
7460,control_change,40,0,5,,,,,,,7,102,3,,,
7480,control_change,40,0,6,,,,,,,7,96,11,,,
7500,control_change,20,0,6,,,,,,,7,97,11,,,
7500,control_change,40,0,12,,,,,,,7,126,10,,,
7520,note_off,160,0,3,,,,,,,,,0,,70,80
7520,note_on,0,0,3,,,,,,,,,0,,64,80
7520,note_off,160,0,2,,,,,,,,,1,,64,80
7520,note_on,0,0,2,,,,,,,,,1,,61,80
7520,control_change,60,0,8,,,,,,,7,102,6,,,
7520,control_change,20,0,6,,,,,,,7,99,11,,,
7540,control_change,20,0,6,,,,,,,7,100,11,,,
7540,control_change,80,0,5,,,,,,,7,100,3,,,
7540,control_change,40,0,12,,,,,,,7,127,10,,,
7540,control_change,20,0,8,,,,,,,7,103,6,,,
7580,control_change,40,0,6,,,,,,,7,101,11,,,
7580,control_change,40,0,8,,,,,,,7,105,6,,,
7580,control_change,0,0,8,,,,,,,7,106,6,,,
7620,control_change,80,0,5,,,,,,,7,99,3,,,
7620,control_change,40,0,8,,,,,,,7,108,6,,,
7620,control_change,40,0,6,,,,,,,7,103,11,,,
7640,control_change,20,0,6,,,,,,,7,104,11,,,
7640,control_change,980,0,4,,,,,,,7,61,12,,,
7656,note_off,116,0,12,,,,,,,,,10,,61,62
7680,note_off,160,0,2,,,,,,,,,1,,61,80
7680,note_on,40,0,4,,,,,,,,,12,,69,58
7680,control_change,0,0,2,,,,,,,7,61,1,,,
7680,note_off,952,0,11,,,,,,,,,11,,67,64
7680,note_on,0,0,8,,,,,,,,,6,,65,50
7680,note_off,60,0,8,,,,,,,,,6,,65,55
7680,note_off,160,0,3,,,,,,,,,0,,64,80
7680,control_change,0,0,3,,,,,,,7,61,0,,,
7680,note_on,0,0,7,,,,,,,,,4,,29,105
7680,note_off,960,0,7,,,,,,,,,4,,29,105
7680,note_on,0,0,5,,,,,,,,,3,,41,83
7680,note_off,60,0,5,,,,,,,,,3,,41,83
7680,note_on,24,0,12,,,,,,,,,10,,60,76
7680,note_on,40,0,6,,,,,,,,,11,,65,60
7688,note_on,8,0,11,,,,,,,,,11,,69,57
7740,control_change,60,0,4,,,,,,,7,62,12,,,
7760,control_change,20,0,4,,,,,,,7,63,12,,,
7780,control_change,100,0,6,,,,,,,7,106,11,,,
7800,control_change,20,0,6,,,,,,,7,107,11,,,
7820,control_change,60,0,4,,,,,,,7,65,12,,,
7820,control_change,140,0,5,,,,,,,7,96,3,,,
7840,note_on,160,0,2,,,,,,,,,1,,60,80
7840,note_on,160,0,3,,,,,,,,,0,,65,80
7840,control_change,40,0,6,,,,,,,7,109,11,,,
7860,control_change,40,0,5,,,,,,,7,95,3,,,
7860,control_change,40,0,4,,,,,,,7,66,12,,,
7900,control_change,60,0,6,,,,,,,7,110,11,,,
7940,control_change,100,0,2,,,,,,,7,60,1,,,
7940,control_change,0,0,3,,,,,,,7,57,0,,,
7940,control_change,80,0,4,,,,,,,7,68,12,,,
7940,control_change,0,0,2,,,,,,,7,57,1,,,
7940,control_change,100,0,3,,,,,,,7,60,0,,,
7960,control_change,60,0,6,,,,,,,7,112,11,,,
7960,control_change,20,0,2,,,,,,,7,55,1,,,
7960,control_change,100,0,5,,,,,,,7,94,3,,,
7960,control_change,20,0,3,,,,,,,7,55,0,,,
7960,control_change,20,0,4,,,,,,,7,69,12,,,
7965,note_off,5,0,3,,,,,,,,,0,,65,80
7965,note_off,5,0,2,,,,,,,,,1,,60,80
8000,control_change,40,0,4,,,,,,,7,71,12,,,
8000,note_on,35,0,2,,,,,,,,,1,,65,80
8000,note_on,35,0,3,,,,,,,,,0,,69,80
8020,control_change,60,0,6,,,,,,,7,113,11,,,
8020,control_change,20,0,4,,,,,,,7,72,12,,,
8040,control_change,360,0,8,,,,,,,7,106,6,,,
8060,control_change,380,0,12,,,,,,,7,126,10,,,
8060,control_change,40,0,4,,,,,,,7,74,12,,,
8080,control_change,20,0,4,,,,,,,7,75,12,,,
8080,control_change,40,0,8,,,,,,,7,105,6,,,
8080,control_change,20,0,12,,,,,,,7,124,10,,,
8100,control_change,20,0,4,,,,,,,7,76,12,,,
8100,control_change,140,0,5,,,,,,,7,91,3,,,
8125,note_off,125,0,3,,,,,,,,,0,,69,80
8125,note_off,125,0,2,,,,,,,,,1,,65,80
8140,control_change,40,0,4,,,,,,,7,78,12,,,
8140,control_change,60,0,12,,,,,,,7,123,10,,,
8160,control_change,20,0,4,,,,,,,7,79,12,,,
8160,note_on,35,0,2,,,,,,,,,1,,69,80
8160,note_on,35,0,3,,,,,,,,,0,,72,80
8160,control_change,20,0,12,,,,,,,7,122,10,,,
8180,control_change,160,0,6,,,,,,,7,114,11,,,
8180,control_change,80,0,5,,,,,,,7,90,3,,,
8180,control_change,0,0,4,,,,,,,7,81,12,,,
8180,control_change,20,0,4,,,,,,,7,82,12,,,
8200,control_change,120,0,8,,,,,,,7,102,6,,,
8200,control_change,0,0,8,,,,,,,7,103,6,,,
8200,control_change,20,0,6,,,,,,,7,116,11,,,
8240,control_change,80,0,12,,,,,,,7,120,10,,,
8240,control_change,40,0,6,,,,,,,7,117,11,,,
8260,control_change,80,0,5,,,,,,,7,88,3,,,
8260,control_change,0,0,4,,,,,,,7,85,12,,,
8260,control_change,80,0,4,,,,,,,7,84,12,,,
8260,control_change,60,0,8,,,,,,,7,100,6,,,
8260,control_change,20,0,12,,,,,,,7,119,10,,,
8260,control_change,20,0,6,,,,,,,7,119,11,,,
8280,control_change,20,0,8,,,,,,,7,99,6,,,
8280,control_change,20,0,4,,,,,,,7,87,12,,,
8285,note_off,125,0,3,,,,,,,,,0,,72,80
8285,note_off,125,0,2,,,,,,,,,1,,69,80
8320,note_on,35,0,3,,,,,,,,,0,,69,80
8320,note_on,35,0,2,,,,,,,,,1,,65,80
8320,control_change,40,0,8,,,,,,,7,98,6,,,
8320,control_change,60,0,12,,,,,,,7,117,10,,,
8320,control_change,60,0,6,,,,,,,7,120,11,,,
8320,control_change,40,0,4,,,,,,,7,88,12,,,
8340,control_change,20,0,12,,,,,,,7,116,10,,,
8340,control_change,20,0,4,,,,,,,7,89,12,,,
8340,control_change,20,0,8,,,,,,,7,96,6,,,
8360,control_change,40,0,6,,,,,,,7,122,11,,,
8360,control_change,20,0,4,,,,,,,7,91,12,,,
8380,control_change,20,0,6,,,,,,,7,123,11,,,
8380,control_change,20,0,4,,,,,,,7,92,12,,,
8380,control_change,40,0,12,,,,,,,7,114,10,,,
8400,control_change,20,0,6,,,,,,,7,125,11,,,
8400,control_change,60,0,8,,,,,,,7,95,6,,,
8400,control_change,20,0,12,,,,,,,7,113,10,,,
8400,control_change,20,0,4,,,,,,,7,94,12,,,
8420,control_change,20,0,4,,,,,,,7,95,12,,,
8420,control_change,20,0,8,,,,,,,7,93,6,,,
8440,control_change,40,0,12,,,,,,,7,111,10,,,
8445,note_off,125,0,2,,,,,,,,,1,,65,80
8445,note_off,125,0,3,,,,,,,,,0,,69,80
8460,control_change,40,0,8,,,,,,,7,92,6,,,
8460,control_change,60,0,6,,,,,,,7,126,11,,,
8480,note_on,35,0,3,,,,,,,,,0,,65,80
8480,control_change,40,0,12,,,,,,,7,110,10,,,
8480,control_change,20,0,8,,,,,,,7,90,6,,,
8480,note_on,35,0,2,,,,,,,,,1,,60,80
8480,control_change,60,0,4,,,,,,,7,97,12,,,
8500,control_change,20,0,8,,,,,,,7,89,6,,,
8500,control_change,40,0,6,,,,,,,7,127,11,,,
8500,control_change,20,0,4,,,,,,,7,98,12,,,
8520,control_change,20,0,8,,,,,,,7,86,6,,,
8520,control_change,40,0,12,,,,,,,7,109,10,,,
8520,control_change,0,0,8,,,,,,,7,87,6,,,
8520,control_change,20,0,4,,,,,,,7,100,12,,,
8540,control_change,20,0,8,,,,,,,7,85,6,,,
8540,control_change,20,0,12,,,,,,,7,107,10,,,
8560,control_change,20,0,8,,,,,,,7,83,6,,,
8580,control_change,20,0,8,,,,,,,7,82,6,,,
8580,control_change,40,0,12,,,,,,,7,106,10,,,
8580,control_change,60,0,4,,,,,,,7,101,12,,,
8600,control_change,20,0,4,,,,,,,7,102,12,,,
8600,control_change,2360,0,1,,,,,,,7,63,2,,,
8600,control_change,20,0,8,,,,,,,7,80,6,,,
8600,control_change,20,0,12,,,,,,,7,104,10,,,
8605,note_off,125,0,2,,,,,,,,,1,,60,80
8605,note_off,125,0,3,,,,,,,,,0,,65,80
8620,control_change,20,0,4,,,,,,,7,104,12,,,
8620,control_change,20,0,1,,,,,,,7,64,2,,,
8640,note_on,0,0,7,,,,,,,,,4,,29,105
8640,note_off,960,0,7,,,,,,,,,4,,29,105
8640,program_change,20,0,1,,,,,,,,,2,45,,
8640,note_off,380,0,5,,,,,,,,,3,,41,83
8640,note_on,0,0,5,,,,,,,,,3,,41,83
8640,control_change,40,0,12,,,,,,,7,103,10,,,
8660,control_change,20,0,12,,,,,,,7,101,10,,,
8700,control_change,100,0,8,,,,,,,7,79,6,,,
8720,control_change,20,0,8,,,,,,,7,77,6,,,
8720,control_change,60,0,12,,,,,,,7,100,10,,,
8740,control_change,20,0,12,,,,,,,7,98,10,,,
8760,control_change,40,0,8,,,,,,,7,76,6,,,
8780,control_change,20,0,8,,,,,,,7,74,6,,,
8800,note_on,0,0,2,,,,,,,,,1,,60,64
8800,control_change,195,0,2,,,,,,,7,54,1,,,
8800,control_change,195,0,3,,,,,,,7,54,0,,,
8800,note_on,0,0,3,,,,,,,,,0,,65,64
8820,control_change,80,0,12,,,,,,,7,97,10,,,
8820,control_change,40,0,8,,,,,,,7,73,6,,,
8840,control_change,20,0,12,,,,,,,7,96,10,,,
8840,control_change,40,0,2,,,,,,,7,52,1,,,
8840,control_change,40,0,3,,,,,,,7,52,0,,,
8840,control_change,20,0,8,,,,,,,7,72,6,,,
8840,control_change,220,0,4,,,,,,,7,102,12,,,
8860,control_change,20,0,4,,,,,,,7,101,12,,,
8880,control_change,20,0,4,,,,,,,7,100,12,,,
8880,control_change,40,0,8,,,,,,,7,70,6,,,
8900,control_change,20,0,4,,,,,,,7,98,12,,,
8920,control_change,40,0,8,,,,,,,7,69,6,,,
8940,control_change,20,0,8,,,,,,,7,67,6,,,
8940,control_change,100,0,12,,,,,,,7,94,10,,,
8940,control_change,40,0,4,,,,,,,7,97,12,,,
8940,control_change,300,0,5,,,,,,,7,86,3,,,
8958,note_off,118,0,3,,,,,,,,,0,,65,64
8958,note_off,118,0,2,,,,,,,,,1,,60,64
8960,control_change,20,0,4,,,,,,,7,95,12,,,
8960,note_on,2,0,3,,,,,,,,,0,,69,64
8960,control_change,20,0,12,,,,,,,7,93,10,,,
8960,control_change,20,0,5,,,,,,,7,84,3,,,
8960,note_on,2,0,2,,,,,,,,,1,,65,64
8980,control_change,20,0,4,,,,,,,7,94,12,,,
8980,control_change,40,0,8,,,,,,,7,66,6,,,
9000,control_change,20,0,8,,,,,,,7,64,6,,,
9020,control_change,40,0,4,,,,,,,7,92,12,,,
9020,control_change,60,0,12,,,,,,,7,91,10,,,
9040,control_change,20,0,4,,,,,,,7,91,12,,,
9060,control_change,20,0,4,,,,,,,7,89,12,,,
9060,control_change,40,0,12,,,,,,,7,90,10,,,
9060,control_change,60,0,8,,,,,,,7,63,6,,,
9080,control_change,20,0,4,,,,,,,7,88,12,,,
9080,control_change,20,0,8,,,,,,,7,61,6,,,
9080,control_change,580,0,6,,,,,,,7,126,11,,,
9100,control_change,140,0,5,,,,,,,7,83,3,,,
9100,control_change,20,0,8,,,,,,,7,60,6,,,
9100,control_change,20,0,4,,,,,,,7,87,12,,,
9118,note_off,158,0,3,,,,,,,,,0,,69,64
9118,note_off,158,0,2,,,,,,,,,1,,65,64
9120,control_change,40,0,6,,,,,,,7,125,11,,,
9120,control_change,20,0,5,,,,,,,7,80,3,,,
9120,control_change,20,0,4,,,,,,,7,85,12,,,
9120,note_on,2,0,2,,,,,,,,,1,,69,64
9120,note_on,2,0,3,,,,,,,,,0,,72,64
9140,control_change,40,0,8,,,,,,,7,59,6,,,
9140,control_change,20,0,6,,,,,,,7,123,11,,,
9140,control_change,80,0,12,,,,,,,7,88,10,,,
9160,control_change,20,0,6,,,,,,,7,122,11,,,
9160,control_change,40,0,4,,,,,,,7,84,12,,,
9180,control_change,40,0,8,,,,,,,7,57,6,,,
9180,control_change,20,0,6,,,,,,,7,120,11,,,
9180,control_change,20,0,4,,,,,,,7,82,12,,,
9200,control_change,20,0,6,,,,,,,7,119,11,,,
9200,control_change,20,0,4,,,,,,,7,81,12,,,
9220,control_change,20,0,4,,,,,,,7,79,12,,,
9220,control_change,40,0,8,,,,,,,7,56,6,,,
9220,control_change,20,0,6,,,,,,,7,117,11,,,
9240,control_change,120,0,5,,,,,,,7,79,3,,,
9260,control_change,40,0,6,,,,,,,7,116,11,,,
9260,control_change,120,0,12,,,,,,,7,87,10,,,
9278,note_off,158,0,3,,,,,,,,,0,,72,64
9278,note_off,158,0,2,,,,,,,,,1,,69,64
9280,control_change,20,0,6,,,,,,,7,113,11,,,
9280,control_change,0,0,6,,,,,,,7,114,11,,,
9280,note_on,2,0,2,,,,,,,,,1,,65,64
9280,control_change,40,0,5,,,,,,,7,78,3,,,
9280,control_change,60,0,8,,,,,,,7,54,6,,,
9280,note_on,2,0,3,,,,,,,,,0,,69,64
9280,control_change,0,0,4,,,,,,,7,78,12,,,
9280,control_change,60,0,4,,,,,,,7,76,12,,,
9320,control_change,40,0,8,,,,,,,7,53,6,,,
9340,control_change,60,0,4,,,,,,,7,75,12,,,
9360,control_change,80,0,6,,,,,,,7,112,11,,,
9360,control_change,100,0,12,,,,,,,7,85,10,,,
9360,control_change,40,0,8,,,,,,,7,51,6,,,
9380,control_change,40,0,4,,,,,,,7,74,12,,,
9380,control_change,100,0,5,,,,,,,7,75,3,,,
9380,control_change,20,0,8,,,,,,,7,50,6,,,
9380,control_change,20,0,6,,,,,,,7,110,11,,,
9400,control_change,20,0,6,,,,,,,7,109,11,,,
9400,control_change,20,0,4,,,,,,,7,72,12,,,
9420,control_change,20,0,6,,,,,,,7,107,11,,,
9420,control_change,40,0,8,,,,,,,7,48,6,,,
9420,control_change,60,0,12,,,,,,,7,84,10,,,
9420,control_change,20,0,4,,,,,,,7,71,12,,,
9420,control_change,0,0,8,,,,,,,7,47,6,,,
9438,note_off,158,0,2,,,,,,,,,1,,65,64
9438,note_off,158,0,3,,,,,,,,,0,,69,64
9440,note_on,2,0,3,,,,,,,,,0,,65,64
9440,control_change,20,0,6,,,,,,,7,106,11,,,
9440,control_change,20,0,12,,,,,,,7,83,10,,,
9440,note_on,2,0,2,,,,,,,,,1,,60,64
9460,control_change,20,0,6,,,,,,,7,104,11,,,
9460,control_change,40,0,8,,,,,,,7,46,6,,,
9480,control_change,20,0,6,,,,,,,7,103,11,,,
9480,control_change,100,0,5,,,,,,,7,74,3,,,
9480,control_change,60,0,4,,,,,,,7,69,12,,,
9500,control_change,60,0,12,,,,,,,7,81,10,,,
9500,control_change,20,0,4,,,,,,,7,68,12,,,
9520,control_change,40,0,6,,,,,,,7,101,11,,,
9520,control_change,20,0,12,,,,,,,7,80,10,,,
9520,control_change,60,0,8,,,,,,,7,44,6,,,
9540,control_change,20,0,6,,,,,,,7,100,11,,,
9560,control_change,40,0,8,,,,,,,7,43,6,,,
9560,control_change,40,0,12,,,,,,,7,78,10,,,
9580,control_change,40,0,6,,,,,,,7,99,11,,,
9580,control_change,20,0,8,,,,,,,7,41,6,,,
9580,control_change,80,0,4,,,,,,,7,66,12,,,
9580,control_change,20,0,12,,,,,,,7,77,10,,,
9598,note_off,158,0,2,,,,,,,,,1,,60,64
9598,note_off,158,0,3,,,,,,,,,0,,65,64
9600,note_off,120,0,5,,,,,,,,,3,,41,83
9600,note_on,0,0,5,,,,,,,,,3,,41,83
9600,control_change,20,0,12,,,,,,,7,75,10,,,
9600,control_change,2,0,2,,,,,,,7,61,1,,,
9600,control_change,20,0,4,,,,,,,7,65,12,,,
9600,control_change,2,0,3,,,,,,,7,61,0,,,
9600,note_off,960,0,1,,,,,,,,,2,,53,58
9600,control_change,20,0,6,,,,,,,7,97,11,,,
9600,note_off,960,0,7,,,,,,,,,4,,29,105
9600,note_on,0,0,7,,,,,,,,,4,,29,105
9620,control_change,20,0,12,,,,,,,7,74,10,,,
9620,control_change,20,0,6,,,,,,,7,96,11,,,
9640,control_change,0,0,8,,,,,,,7,38,6,,,
9640,control_change,60,0,8,,,,,,,7,40,6,,,
9660,control_change,60,0,4,,,,,,,7,63,12,,,
9660,control_change,40,0,6,,,,,,,7,94,11,,,
9680,control_change,60,0,12,,,,,,,7,72,10,,,
9680,control_change,20,0,4,,,,,,,7,62,12,,,
9700,control_change,60,0,8,,,,,,,7,37,6,,,
9720,control_change,40,0,12,,,,,,,7,71,10,,,
9720,control_change,60,0,6,,,,,,,7,93,11,,,
9720,control_change,40,0,4,,,,,,,7,61,12,,,
9740,control_change,140,0,5,,,,,,,7,96,3,,,
9740,control_change,20,0,12,,,,,,,7,70,10,,,
9760,control_change,60,0,8,,,,,,,7,35,6,,,
9760,control_change,40,0,6,,,,,,,7,91,11,,,
9760,note_on,160,0,2,,,,,,,,,1,,60,64
9760,note_on,160,0,1,,,,,,,,,2,,57,64
9780,control_change,40,0,5,,,,,,,7,95,3,,,
9800,control_change,60,0,12,,,,,,,7,68,10,,,
9820,control_change,60,0,6,,,,,,,7,90,11,,,
9840,control_change,40,0,12,,,,,,,7,67,10,,,
9840,control_change,80,0,8,,,,,,,7,34,6,,,
9860,control_change,0,0,2,,,,,,,7,57,1,,,
9860,control_change,0,0,3,,,,,,,7,57,0,,,
9860,control_change,260,0,3,,,,,,,7,60,0,,,
9860,control_change,100,0,2,,,,,,,7,60,1,,,
9880,control_change,60,0,6,,,,,,,7,88,11,,,
9880,control_change,20,0,3,,,,,,,7,55,0,,,
9880,control_change,100,0,5,,,,,,,7,94,3,,,
9880,control_change,20,0,2,,,,,,,7,55,1,,,
9880,control_change,40,0,12,,,,,,,7,65,10,,,
9918,note_off,38,0,2,,,,,,,,,1,,60,64
9918,note_off,158,0,1,,,,,,,,,2,,57,64
