tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity,pitch
15448,note_off,,,,,64,0,9,,,,,8,,,64,0,
15472,note_on,,,,,32,0,8,,,,,7,,,67,32,
15480,note_on,,,,,32,0,9,,,,,8,,,64,32,
15536,note_off,,,,,64,0,8,,,,,7,,,67,0,
15544,note_off,,,,,64,0,9,,,,,8,,,64,0,
15568,note_on,,,,,32,0,8,,,,,7,,,66,36,
15576,note_on,,,,,32,0,9,,,,,8,,,63,34,
15632,note_off,,,,,64,0,8,,,,,7,,,66,0,
15640,note_off,,,,,64,0,9,,,,,8,,,63,0,
15664,note_on,,,,,32,0,8,,,,,7,,,66,31,
15672,note_on,,,,,32,0,9,,,,,8,,,63,31,
15728,note_off,,,,,64,0,8,,,,,7,,,66,0,
15736,note_off,,,,,64,0,9,,,,,8,,,63,0,
15744,note_off,,,,,384,0,12,,,,,11,,,47,0,
15760,note_off,,,,,384,0,11,,,,,10,,,59,0,
15760,note_on,,,,,32,0,8,,,,,7,,,67,35,
15760,note_off,,,,,384,0,13,,,,,12,,,35,0,
15768,note_on,,,,,32,0,9,,,,,8,,,64,35,
15824,note_off,,,,,64,0,8,,,,,7,,,67,0,
15832,note_off,,,,,64,0,9,,,,,8,,,64,0,
15856,note_on,,,,,32,0,8,,,,,7,,,67,33,
15864,note_on,,,,,32,0,9,,,,,8,,,64,33,
15920,note_off,,,,,64,0,8,,,,,7,,,67,0,
15928,note_off,,,,,64,0,9,,,,,8,,,64,0,
15936,note_on,,,,,192,0,12,,,,,11,,,47,20,
15952,note_on,,,,,192,0,11,,,,,10,,,59,20,
15952,note_on,,,,,192,0,13,,,,,12,,,35,40,
15952,note_on,,,,,32,0,8,,,,,7,,,70,36,
15960,note_on,,,,,32,0,9,,,,,8,,,61,33,
16016,note_off,,,,,64,0,8,,,,,7,,,70,0,
16024,note_off,,,,,64,0,9,,,,,8,,,61,0,
16048,note_on,,,,,32,0,8,,,,,7,,,70,31,
16056,note_on,,,,,32,0,9,,,,,8,,,61,31,
16112,note_off,,,,,64,0,8,,,,,7,,,70,0,
16120,note_off,,,,,64,0,9,,,,,8,,,61,0,
16128,note_off,,,,,192,0,12,,,,,11,,,47,0,
16128,note_on,,,,,0,0,12,,,,,11,,,47,20,
16144,note_on,,,,,0,0,13,,,,,12,,,35,40,
16144,note_off,,,,,192,0,13,,,,,12,,,35,0,
16144,note_off,,,,,192,0,11,,,,,10,,,59,0,
16144,note_on,,,,,0,0,11,,,,,10,,,59,20,
16144,note_on,,,,,32,0,8,,,,,7,,,71,36,
16152,note_on,,,,,32,0,9,,,,,8,,,62,30,
16208,note_off,,,,,64,0,8,,,,,7,,,71,0,
16216,note_off,,,,,64,0,9,,,,,8,,,62,0,
16240,note_on,,,,,32,0,8,,,,,7,,,71,31,
16248,note_on,,,,,32,0,9,,,,,8,,,62,31,
16304,note_off,,,,,64,0,8,,,,,7,,,71,0,
16312,note_off,,,,,64,0,9,,,,,8,,,62,0,
16320,note_on,,,,,0,0,12,,,,,11,,,43,20,
16320,note_off,,,,,192,0,12,,,,,11,,,47,0,
16336,note_on,,,,,0,0,13,,,,,12,,,31,41,
16336,note_off,,,,,192,0,13,,,,,12,,,35,0,
16336,note_on,,,,,32,0,8,,,,,7,,,73,38,
16336,note_on,,,,,0,0,11,,,,,10,,,55,20,
16336,note_off,,,,,192,0,11,,,,,10,,,59,0,
16344,note_on,,,,,32,0,9,,,,,8,,,64,33,
16400,note_off,,,,,64,0,8,,,,,7,,,73,0,
16408,note_off,,,,,64,0,9,,,,,8,,,64,0,
16432,note_on,,,,,32,0,8,,,,,7,,,73,35,
16440,note_on,,,,,32,0,9,,,,,8,,,64,35,
16496,note_off,,,,,64,0,8,,,,,7,,,73,0,
16504,note_off,,,,,64,0,9,,,,,8,,,64,0,
16512,note_off,,,,,192,0,12,,,,,11,,,43,0,
16512,note_on,,,,,0,0,12,,,,,11,,,47,20,
16528,note_on,,,,,15264,0,2,,,,,1,,,78,32,
16528,note_off,,,,,192,0,13,,,,,12,,,31,0,
16528,note_on,,,,,32,0,8,,,,,7,,,66,34,
16528,note_on,,,,,0,0,13,,,,,12,,,35,40,
16528,note_on,,,,,0,0,11,,,,,10,,,59,20,
16528,note_on,,,,,15024,0,3,,,,,2,,,78,28,
16528,note_off,,,,,192,0,11,,,,,10,,,55,0,
16536,note_on,,,,,32,0,9,,,,,8,,,62,41,
16592,note_off,,,,,64,0,8,,,,,7,,,66,0,
16600,note_off,,,,,64,0,9,,,,,8,,,62,0,
16624,note_on,,,,,32,0,8,,,,,7,,,66,30,
16632,note_on,,,,,32,0,9,,,,,8,,,62,29,
16688,note_off,,,,,64,0,8,,,,,7,,,66,0,
16696,note_off,,,,,64,0,9,,,,,8,,,62,0,
16720,note_on,,,,,32,0,8,,,,,7,,,65,32,
16728,note_on,,,,,32,0,9,,,,,8,,,61,31,
16784,note_off,,,,,64,0,8,,,,,7,,,65,0,
16792,note_off,,,,,64,0,9,,,,,8,,,61,0,
16816,note_on,,,,,32,0,8,,,,,7,,,65,31,
16824,note_on,,,,,32,0,9,,,,,8,,,61,29,
16880,note_off,,,,,64,0,8,,,,,7,,,65,0,
16888,note_off,,,,,64,0,9,,,,,8,,,61,0,
16896,note_off,,,,,384,0,12,,,,,11,,,47,0,
16912,note_on,,,,,32,0,8,,,,,7,,,66,33,
16912,note_off,,,,,384,0,11,,,,,10,,,59,0,
16912,note_off,,,,,384,0,13,,,,,12,,,35,0,
16920,note_on,,,,,32,0,9,,,,,8,,,62,33,
16976,note_off,,,,,64,0,8,,,,,7,,,66,0,
16984,note_off,,,,,64,0,9,,,,,8,,,62,0,
17008,note_on,,,,,32,0,8,,,,,7,,,66,31,
17016,note_on,,,,,32,0,9,,,,,8,,,62,31,
17072,note_off,,,,,64,0,8,,,,,7,,,66,0,
17080,note_off,,,,,64,0,9,,,,,8,,,62,0,
17088,note_on,,,,,192,0,12,,,,,11,,,47,20,
17104,note_on,,,,,192,0,13,,,,,12,,,35,40,
17104,note_on,,,,,32,0,8,,,,,7,,,62,34,
17104,note_on,,,,,192,0,11,,,,,10,,,59,20,
17112,note_on,,,,,32,0,9,,,,,8,,,59,30,
17168,note_off,,,,,64,0,8,,,,,7,,,62,0,
17176,note_off,,,,,64,0,9,,,,,8,,,59,0,
17200,note_on,,,,,32,0,8,,,,,7,,,62,31,
17208,note_on,,,,,32,0,9,,,,,8,,,59,32,
17264,note_off,,,,,64,0,8,,,,,7,,,62,0,
17272,note_off,,,,,64,0,9,,,,,8,,,59,0,
17280,note_off,,,,,192,0,12,,,,,11,,,47,0,
17280,note_on,,,,,0,0,12,,,,,11,,,47,20,
17296,note_on,,,,,0,0,13,,,,,12,,,35,40,
17296,note_off,,,,,192,0,11,,,,,10,,,59,0,
17296,note_on,,,,,0,0,11,,,,,10,,,59,20,
17296,note_on,,,,,32,0,8,,,,,7,,,64,36,
17296,note_off,,,,,192,0,13,,,,,12,,,35,0,
17304,note_on,,,,,32,0,9,,,,,8,,,61,33,
17360,note_off,,,,,64,0,8,,,,,7,,,64,0,
17368,note_off,,,,,64,0,9,,,,,8,,,61,0,
17392,note_on,,,,,32,0,8,,,,,7,,,64,33,
17400,note_on,,,,,32,0,9,,,,,8,,,61,33,
17456,note_off,,,,,64,0,8,,,,,7,,,64,0,
17464,note_off,,,,,64,0,9,,,,,8,,,61,0,
17472,note_on,,,,,0,0,12,,,,,11,,,47,20,
17472,note_off,,,,,192,0,12,,,,,11,,,47,0,
17488,note_on,,,,,0,0,13,,,,,12,,,35,40,
17488,note_off,,,,,192,0,13,,,,,12,,,35,0,
17488,note_off,,,,,192,0,11,,,,,10,,,59,0,
17488,note_on,,,,,0,0,11,,,,,10,,,59,20,
17488,note_on,,,,,32,0,8,,,,,7,,,66,38,
17496,note_on,,,,,32,0,9,,,,,8,,,62,34,
17552,note_off,,,,,64,0,8,,,,,7,,,66,0,
17560,note_off,,,,,64,0,9,,,,,8,,,62,0,
17584,note_on,,,,,32,0,8,,,,,7,,,66,35,
17592,note_on,,,,,32,0,9,,,,,8,,,62,35,
17648,note_off,,,,,64,0,8,,,,,7,,,66,0,
17656,note_off,,,,,64,0,9,,,,,8,,,62,0,
17664,note_off,,,,,192,0,12,,,,,11,,,47,0,
17664,note_on,,,,,0,0,12,,,,,11,,,47,20,
17680,note_off,,,,,192,0,13,,,,,12,,,35,0,
17680,note_on,,,,,0,0,11,,,,,10,,,59,20,
17680,note_off,,,,,192,0,11,,,,,10,,,59,0,
17680,note_on,,,,,0,0,13,,,,,12,,,35,40,
17680,note_on,,,,,0,0,3,,,,,2,,,71,27,
17680,note_off,,,,,1152,0,3,,,,,2,,,78,0,
17680,note_off,,,,,1152,0,2,,,,,1,,,78,0,
17680,note_on,,,,,32,0,8,,,,,7,,,67,35,
17680,note_on,,,,,0,0,2,,,,,1,,,71,29,
17688,note_on,,,,,32,0,9,,,,,8,,,64,35,
17744,note_off,,,,,64,0,8,,,,,7,,,67,0,
17752,note_off,,,,,64,0,9,,,,,8,,,64,0,
17776,note_on,,,,,32,0,8,,,,,7,,,67,32,
17784,note_on,,,,,32,0,9,,,,,8,,,64,32,
17840,note_off,,,,,64,0,8,,,,,7,,,67,0,
17848,note_off,,,,,64,0,9,,,,,8,,,64,0,
17872,note_on,,,,,32,0,8,,,,,7,,,66,33,
17880,note_on,,,,,32,0,9,,,,,8,,,63,34,
17936,note_off,,,,,64,0,8,,,,,7,,,66,0,
17944,note_off,,,,,64,0,9,,,,,8,,,63,0,
17968,note_on,,,,,32,0,8,,,,,7,,,66,29,
17976,note_on,,,,,32,0,9,,,,,8,,,63,29,
18032,note_off,,,,,64,0,8,,,,,7,,,66,0,
18040,note_off,,,,,64,0,9,,,,,8,,,63,0,
18048,note_off,,,,,384,0,12,,,,,11,,,47,0,
18064,note_on,,,,,32,0,8,,,,,7,,,67,34,
18064,note_off,,,,,384,0,13,,,,,12,,,35,0,
18064,note_off,,,,,384,0,11,,,,,10,,,59,0,
18072,note_on,,,,,32,0,9,,,,,8,,,64,32,
18128,note_off,,,,,64,0,8,,,,,7,,,67,0,
18136,note_off,,,,,64,0,9,,,,,8,,,64,0,
18160,note_on,,,,,32,0,8,,,,,7,,,67,31,
18168,note_on,,,,,32,0,9,,,,,8,,,64,31,
18224,note_off,,,,,64,0,8,,,,,7,,,67,0,
18232,note_off,,,,,64,0,9,,,,,8,,,64,0,
18240,note_on,,,,,192,0,12,,,,,11,,,47,20,
18256,note_off,,,,,576,0,2,,,,,1,,,71,0,
18256,note_on,,,,,0,0,3,,,,,2,,,70,22,
18256,note_on,,,,,192,0,13,,,,,12,,,35,40,
18256,note_off,,,,,576,0,3,,,,,2,,,71,0,
18256,note_on,,,,,192,0,11,,,,,10,,,59,20,
18256,note_on,,,,,32,0,8,,,,,7,,,73,36,
18264,note_on,,,,,32,0,9,,,,,8,,,64,33,
18272,note_on,,,,,16,0,2,,,,,1,,,70,24,
18320,note_off,,,,,64,0,8,,,,,7,,,73,0,
18328,note_off,,,,,64,0,9,,,,,8,,,64,0,
18352,note_on,,,,,32,0,8,,,,,7,,,73,35,
18360,note_on,,,,,32,0,9,,,,,8,,,64,34,
18416,note_off,,,,,64,0,8,,,,,7,,,73,0,
18424,note_off,,,,,64,0,9,,,,,8,,,64,0,
18432,note_on,,,,,0,0,12,,,,,11,,,47,20,
18432,note_off,,,,,192,0,12,,,,,11,,,47,0,
18448,note_on,,,,,32,0,8,,,,,7,,,71,38,
18448,note_on,,,,,0,0,3,,,,,2,,,71,27,
18448,note_off,,,,,192,0,3,,,,,2,,,70,0,
18448,note_on,,,,,0,0,13,,,,,12,,,35,40,
18448,note_off,,,,,192,0,13,,,,,12,,,35,0,
18448,note_on,,,,,0,0,11,,,,,10,,,59,20,
18448,note_off,,,,,192,0,11,,,,,10,,,59,0,
18448,note_on,,,,,176,0,2,,,,,1,,,71,25,
18456,note_on,,,,,32,0,9,,,,,8,,,62,34,
18464,note_off,,,,,16,0,2,,,,,1,,,70,0,
18512,note_off,,,,,64,0,8,,,,,7,,,71,0,
18520,note_off,,,,,64,0,9,,,,,8,,,62,0,
18544,note_on,,,,,32,0,8,,,,,7,,,71,32,
18552,note_on,,,,,32,0,9,,,,,8,,,62,32,
18608,note_off,,,,,64,0,8,,,,,7,,,71,0,
18616,note_off,,,,,64,0,9,,,,,8,,,62,0,
18624,note_on,,,,,0,0,12,,,,,11,,,43,20,
18624,note_off,,,,,192,0,12,,,,,11,,,47,0,
18640,note_on,,,,,0,0,2,,,,,1,,,73,30,
18640,note_on,,,,,0,0,3,,,,,2,,,73,29,
18640,note_off,,,,,192,0,3,,,,,2,,,71,0,
18640,note_off,,,,,192,0,11,,,,,10,,,59,0,
18640,note_off,,,,,176,0,2,,,,,1,,,71,0,
18640,note_on,,,,,0,0,11,,,,,10,,,55,20,
18640,note_on,,,,,32,0,8,,,,,7,,,70,37,
18640,note_on,,,,,0,0,13,,,,,12,,,31,40,
18640,note_off,,,,,192,0,13,,,,,12,,,35,0,
18648,note_on,,,,,32,0,9,,,,,8,,,64,32,
18704,note_off,,,,,64,0,8,,,,,7,,,70,0,
18712,note_off,,,,,64,0,9,,,,,8,,,64,0,
18736,note_on,,,,,32,0,8,,,,,7,,,70,33,
18744,note_on,,,,,32,0,9,,,,,8,,,64,33,
18800,note_off,,,,,64,0,8,,,,,7,,,70,0,
18808,note_off,,,,,64,0,9,,,,,8,,,64,0,
18816,note_off,,,,,176,0,2,,,,,1,,,73,0,
18816,note_on,,,,,0,0,12,,,,,11,,,47,20,
18816,note_off,,,,,176,0,3,,,,,2,,,73,0,
18816,note_off,,,,,192,0,12,,,,,11,,,43,0,
18832,note_on,,,,,32,0,8,,,,,7,,,71,33,
18832,note_on,,,,,16,0,2,,,,,1,,,78,29,
18832,note_on,,,,,0,0,13,,,,,12,,,35,40,
18832,note_off,,,,,192,0,13,,,,,12,,,31,0,
18832,note_off,,,,,192,0,11,,,,,10,,,55,0,
18832,note_on,,,,,0,0,11,,,,,10,,,59,20,
18832,note_on,,,,,16,0,3,,,,,2,,,78,28,
18840,note_on,,,,,32,0,9,,,,,8,,,62,32,
18896,note_off,,,,,64,0,8,,,,,7,,,71,0,
18904,note_off,,,,,64,0,9,,,,,8,,,62,0,
18928,note_on,,,,,32,0,8,,,,,7,,,71,29,
18936,note_on,,,,,32,0,9,,,,,8,,,62,29,
18992,note_off,,,,,64,0,8,,,,,7,,,71,0,
19000,note_off,,,,,64,0,9,,,,,8,,,62,0,
19024,note_on,,,,,32,0,8,,,,,7,,,65,31,
19032,note_on,,,,,32,0,9,,,,,8,,,61,32,
19088,note_off,,,,,64,0,8,,,,,7,,,65,0,
19096,note_off,,,,,64,0,9,,,,,8,,,61,0,
19120,note_on,,,,,32,0,8,,,,,7,,,65,30,
19128,note_on,,,,,32,0,9,,,,,8,,,61,30,
19184,note_off,,,,,64,0,8,,,,,7,,,65,0,
19192,note_off,,,,,64,0,9,,,,,8,,,61,0,
19200,note_off,,,,,384,0,12,,,,,11,,,47,0,
19216,note_on,,,,,32,0,8,,,,,7,,,66,33,
19216,note_off,,,,,384,0,11,,,,,10,,,59,0,
19216,note_off,,,,,384,0,13,,,,,12,,,35,0,
19224,note_on,,,,,32,0,9,,,,,8,,,62,33,
19280,note_off,,,,,64,0,8,,,,,7,,,66,0,
19288,note_off,,,,,64,0,9,,,,,8,,,62,0,
19312,note_on,,,,,32,0,8,,,,,7,,,66,32,
19320,note_on,,,,,32,0,9,,,,,8,,,62,31,
19376,note_off,,,,,64,0,8,,,,,7,,,66,0,
19384,note_off,,,,,64,0,9,,,,,8,,,62,0,
19392,note_on,,,,,192,0,12,,,,,11,,,47,20,
19408,note_on,,,,,192,0,11,,,,,10,,,59,20,
19408,note_on,,,,,32,0,8,,,,,7,,,62,34,
19408,note_on,,,,,192,0,13,,,,,12,,,35,40,
19416,note_on,,,,,32,0,9,,,,,8,,,59,30,
19472,note_off,,,,,64,0,8,,,,,7,,,62,0,
19480,note_off,,,,,64,0,9,,,,,8,,,59,0,
19504,note_on,,,,,32,0,8,,,,,7,,,62,31,
19512,note_on,,,,,32,0,9,,,,,8,,,59,31,
19568,note_off,,,,,64,0,8,,,,,7,,,62,0,
19576,note_off,,,,,64,0,9,,,,,8,,,59,0,
19584,note_off,,,,,192,0,12,,,,,11,,,47,0,
19584,note_on,,,,,0,0,12,,,,,11,,,47,20,
19600,note_off,,,,,192,0,11,,,,,10,,,59,0,
19600,note_on,,,,,0,0,11,,,,,10,,,59,20,
19600,note_off,,,,,192,0,13,,,,,12,,,35,0,
19600,note_on,,,,,0,0,13,,,,,12,,,35,40,
19600,note_on,,,,,32,0,8,,,,,7,,,64,35,
19608,note_on,,,,,32,0,9,,,,,8,,,61,32,
19664,note_off,,,,,64,0,8,,,,,7,,,64,0,
19672,note_off,,,,,64,0,9,,,,,8,,,61,0,
19696,note_on,,,,,32,0,8,,,,,7,,,64,33,
19704,note_on,,,,,32,0,9,,,,,8,,,61,33,
19760,note_off,,,,,64,0,8,,,,,7,,,64,0,
19768,note_off,,,,,64,0,9,,,,,8,,,61,0,
19776,note_on,,,,,0,0,12,,,,,11,,,47,20,
19776,note_off,,,,,192,0,12,,,,,11,,,47,0,
19792,note_off,,,,,192,0,11,,,,,10,,,59,0,
19792,note_on,,,,,0,0,11,,,,,10,,,59,20,
19792,note_on,,,,,32,0,8,,,,,7,,,66,38,
19792,note_off,,,,,192,0,13,,,,,12,,,35,0,
19792,note_on,,,,,0,0,13,,,,,12,,,35,40,
19800,note_on,,,,,32,0,9,,,,,8,,,62,34,
19856,note_off,,,,,64,0,8,,,,,7,,,66,0,
19864,note_off,,,,,64,0,9,,,,,8,,,62,0,
19888,note_on,,,,,32,0,8,,,,,7,,,66,35,
19896,note_on,,,,,32,0,9,,,,,8,,,62,35,
19952,note_off,,,,,64,0,8,,,,,7,,,66,0,
19960,note_off,,,,,64,0,9,,,,,8,,,62,0,
19968,note_on,,,,,0,0,12,,,,,11,,,47,20,
19968,note_off,,,,,192,0,12,,,,,11,,,47,0,
19984,note_on,,,,,0,0,13,,,,,12,,,35,40,
19984,note_off,,,,,192,0,11,,,,,10,,,59,0,
19984,note_on,,,,,0,0,11,,,,,10,,,59,20,
19984,note_off,,,,,1152,0,2,,,,,1,,,78,0,
19984,note_off,,,,,192,0,13,,,,,12,,,35,0,
19984,note_on,,,,,0,0,2,,,,,1,,,71,31,
19984,note_off,,,,,1152,0,3,,,,,2,,,78,0,
19984,note_on,,,,,0,0,3,,,,,2,,,71,27,
19984,note_on,,,,,32,0,8,,,,,7,,,67,33,
19992,note_on,,,,,32,0,9,,,,,8,,,64,35,
20048,note_off,,,,,64,0,8,,,,,7,,,67,0,
20056,note_off,,,,,64,0,9,,,,,8,,,64,0,
20080,note_on,,,,,32,0,8,,,,,7,,,67,31,
20088,note_on,,,,,32,0,9,,,,,8,,,64,31,
20144,note_off,,,,,64,0,8,,,,,7,,,67,0,
20152,note_off,,,,,64,0,9,,,,,8,,,64,0,
20176,note_on,,,,,32,0,8,,,,,7,,,66,33,
20184,note_on,,,,,32,0,9,,,,,8,,,63,33,
20240,note_off,,,,,64,0,8,,,,,7,,,66,0,
20248,note_off,,,,,64,0,9,,,,,8,,,63,0,
20272,note_on,,,,,32,0,8,,,,,7,,,66,29,
20280,note_on,,,,,32,0,9,,,,,8,,,63,29,
20336,note_off,,,,,64,0,8,,,,,7,,,66,0,
20344,note_off,,,,,64,0,9,,,,,8,,,63,0,
20352,note_off,,,,,384,0,12,,,,,11,,,47,0,
20368,note_off,,,,,384,0,11,,,,,10,,,59,0,
20368,note_on,,,,,32,0,8,,,,,7,,,67,31,
20368,note_off,,,,,384,0,13,,,,,12,,,35,0,
20376,note_on,,,,,32,0,9,,,,,8,,,64,32,
20432,note_off,,,,,64,0,8,,,,,7,,,67,0,
20440,note_off,,,,,64,0,9,,,,,8,,,64,0,
20464,note_on,,,,,32,0,8,,,,,7,,,67,30,
20472,note_on,,,,,32,0,9,,,,,8,,,64,30,
20528,note_off,,,,,64,0,8,,,,,7,,,67,0,
20536,note_off,,,,,64,0,9,,,,,8,,,64,0,
20544,note_on,,,,,192,0,12,,,,,11,,,47,20,
20560,note_on,,,,,192,0,13,,,,,12,,,35,40,
20560,note_on,,,,,192,0,11,,,,,10,,,59,20,
20560,note_off,,,,,576,0,2,,,,,1,,,71,0,
20560,note_on,,,,,32,0,8,,,,,7,,,73,33,
20560,note_off,,,,,576,0,3,,,,,2,,,71,0,
20560,note_on,,,,,0,0,3,,,,,2,,,70,21,
20568,note_on,,,,,32,0,9,,,,,8,,,64,33,
20584,note_on,,,,,24,0,2,,,,,1,,,70,27,
20624,note_off,,,,,64,0,8,,,,,7,,,73,0,
20632,note_off,,,,,64,0,9,,,,,8,,,64,0,
20656,note_on,,,,,32,0,8,,,,,7,,,73,35,
20664,note_on,,,,,32,0,9,,,,,8,,,64,32,
20720,note_off,,,,,64,0,8,,,,,7,,,73,0,
20728,note_off,,,,,64,0,9,,,,,8,,,64,0,
20736,note_on,,,,,0,0,12,,,,,11,,,47,20,
20736,note_off,,,,,192,0,12,,,,,11,,,47,0,
20752,note_off,,,,,192,0,3,,,,,2,,,70,0,
20752,note_on,,,,,0,0,13,,,,,12,,,35,40,
20752,note_on,,,,,32,0,8,,,,,7,,,71,38,
20752,note_on,,,,,0,0,3,,,,,2,,,71,26,
20752,note_off,,,,,192,0,13,,,,,12,,,35,0,
20752,note_on,,,,,0,0,11,,,,,10,,,59,20,
20752,note_off,,,,,192,0,11,,,,,10,,,59,0,
20760,note_on,,,,,32,0,9,,,,,8,,,62,34,
20768,note_on,,,,,184,0,2,,,,,1,,,71,30,
20776,note_off,,,,,8,0,2,,,,,1,,,70,0,
20816,note_off,,,,,64,0,8,,,,,7,,,71,0,
20824,note_off,,,,,64,0,9,,,,,8,,,62,0,
20848,note_on,,,,,32,0,8,,,,,7,,,71,32,
20856,note_on,,,,,32,0,9,,,,,8,,,62,32,
20912,note_off,,,,,64,0,8,,,,,7,,,71,0,
20920,note_off,,,,,64,0,9,,,,,8,,,62,0,
20928,note_off,,,,,192,0,12,,,,,11,,,47,0,
20928,note_on,,,,,0,0,12,,,,,11,,,47,20,
20944,note_on,,,,,0,0,13,,,,,12,,,31,40,
20944,note_on,,,,,32,0,8,,,,,7,,,70,34,
20944,note_on,,,,,0,0,3,,,,,2,,,73,29,
20944,note_off,,,,,192,0,13,,,,,12,,,35,0,
20944,note_on,,,,,0,0,11,,,,,10,,,55,20,
20944,note_off,,,,,192,0,11,,,,,10,,,59,0,
20944,note_off,,,,,192,0,3,,,,,2,,,71,0,
20952,note_on,,,,,176,0,2,,,,,1,,,73,33,
20952,note_on,,,,,32,0,9,,,,,8,,,64,32,
20960,note_off,,,,,8,0,2,,,,,1,,,71,0,
21008,note_off,,,,,64,0,8,,,,,7,,,70,0,
21016,note_off,,,,,64,0,9,,,,,8,,,64,0,
21040,note_on,,,,,32,0,8,,,,,7,,,70,30,
21048,note_on,,,,,32,0,9,,,,,8,,,64,31,
21104,note_off,,,,,64,0,8,,,,,7,,,70,0,
21112,note_off,,,,,64,0,9,,,,,8,,,64,0,
21120,note_off,,,,,176,0,3,,,,,2,,,73,0,
21120,note_off,,,,,192,0,12,,,,,11,,,47,0,
21120,note_on,,,,,0,0,12,,,,,11,,,38,20,
21128,note_off,,,,,168,0,2,,,,,1,,,73,0,
21136,note_on,,,,,0,0,11,,,,,10,,,50,20,
21136,note_on,,,,,0,0,13,,,,,12,,,38,40,
21136,note_on,,,,,32,0,8,,,,,7,,,69,32,
21136,note_on,,,,,16,0,3,,,,,2,,,74,31,
21136,note_on,,,,,8,0,2,,,,,1,,,74,34,
21136,note_off,,,,,192,0,11,,,,,10,,,55,0,
21136,note_off,,,,,192,0,13,,,,,12,,,31,0,
21144,note_on,,,,,32,0,9,,,,,8,,,66,33,
21200,note_off,,,,,64,0,8,,,,,7,,,69,0,
21208,note_off,,,,,64,0,9,,,,,8,,,66,0,
21232,note_on,,,,,32,0,8,,,,,7,,,69,29,
21240,note_on,,,,,32,0,9,,,,,8,,,66,29,
21296,note_off,,,,,64,0,8,,,,,7,,,69,0,
21304,note_off,,,,,64,0,9,,,,,8,,,66,0,
21328,note_on,,,,,32,0,8,,,,,7,,,68,31,
21336,note_on,,,,,32,0,9,,,,,8,,,65,32,
21392,note_off,,,,,64,0,8,,,,,7,,,68,0,
21400,note_off,,,,,64,0,9,,,,,8,,,65,0,
21424,note_on,,,,,32,0,8,,,,,7,,,68,30,
21432,note_on,,,,,32,0,9,,,,,8,,,65,30,
21488,note_off,,,,,64,0,8,,,,,7,,,68,0,
21496,note_off,,,,,64,0,9,,,,,8,,,65,0,
21504,note_off,,,,,384,0,12,,,,,11,,,38,0,
21520,note_off,,,,,384,0,11,,,,,10,,,50,0,
21520,note_on,,,,,32,0,8,,,,,7,,,69,35,
21520,note_off,,,,,384,0,13,,,,,12,,,38,0,
21528,note_on,,,,,32,0,9,,,,,8,,,66,34,
21584,note_off,,,,,64,0,8,,,,,7,,,69,0,
21592,note_off,,,,,64,0,9,,,,,8,,,66,0,
21616,note_on,,,,,32,0,8,,,,,7,,,69,31,
21624,note_on,,,,,32,0,9,,,,,8,,,66,32,
21680,note_off,,,,,64,0,8,,,,,7,,,69,0,
21688,note_off,,,,,64,0,9,,,,,8,,,66,0,
21696,note_on,,,,,192,0,12,,,,,11,,,50,20,
21712,note_on,,,,,192,0,11,,,,,10,,,50,20,
21712,note_on,,,,,32,0,8,,,,,7,,,66,34,
21712,note_on,,,,,192,0,13,,,,,12,,,38,40,
21720,note_on,,,,,32,0,9,,,,,8,,,62,30,
21776,note_off,,,,,64,0,8,,,,,7,,,66,0,
21784,note_off,,,,,64,0,9,,,,,8,,,62,0,
21808,note_on,,,,,32,0,8,,,,,7,,,66,31,
21816,note_on,,,,,32,0,9,,,,,8,,,62,31,
21872,note_off,,,,,64,0,8,,,,,7,,,66,0,
21880,note_off,,,,,64,0,9,,,,,8,,,62,0,
21888,note_on,,,,,0,0,12,,,,,11,,,50,20,
21888,note_off,,,,,192,0,12,,,,,11,,,50,0,
21904,note_on,,,,,0,0,13,,,,,12,,,38,40,
21904,note_off,,,,,192,0,13,,,,,12,,,38,0,
21904,note_on,,,,,0,0,11,,,,,10,,,50,20,
21904,note_off,,,,,192,0,11,,,,,10,,,50,0,
21904,note_on,,,,,32,0,8,,,,,7,,,67,36,
21912,note_on,,,,,32,0,9,,,,,8,,,64,32,
21968,note_off,,,,,64,0,8,,,,,7,,,67,0,
21976,note_off,,,,,64,0,9,,,,,8,,,64,0,
22000,note_on,,,,,32,0,8,,,,,7,,,67,33,
22008,note_on,,,,,32,0,9,,,,,8,,,64,33,
22064,note_off,,,,,64,0,8,,,,,7,,,67,0,
22072,note_off,,,,,64,0,9,,,,,8,,,64,0,
22080,note_off,,,,,192,0,12,,,,,11,,,50,0,
22080,note_on,,,,,0,0,12,,,,,11,,,50,20,
22096,note_on,,,,,0,0,11,,,,,10,,,50,20,
22096,note_on,,,,,32,0,8,,,,,7,,,69,38,
22096,note_off,,,,,192,0,11,,,,,10,,,50,0,
22096,note_on,,,,,0,0,13,,,,,12,,,38,40,
22096,note_off,,,,,192,0,13,,,,,12,,,38,0,
22104,note_on,,,,,32,0,9,,,,,8,,,66,34,
22160,note_off,,,,,64,0,8,,,,,7,,,69,0,
22168,note_off,,,,,64,0,9,,,,,8,,,66,0,
22192,note_on,,,,,32,0,8,,,,,7,,,69,35,
22200,note_on,,,,,32,0,9,,,,,8,,,66,35,
22256,note_off,,,,,64,0,8,,,,,7,,,69,0,
