tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,control,value,channel,program,data,note,velocity,pitch
171,text,,3,1,1,,,,,,,,,,,,,,
171,sysex,,0,0,8,,,,,,,,,,,"(65, 16, 66, 18, 64, 24, 51, 78, 39)",,,
171,text,,2,1,9,,,,,,,,,,,,,,
171,text,,0,1,9,,,,,,,,,,,,,,
171,sysex,,0,0,13,,,,,,,,,,,"(65, 16, 66, 18, 64, 28, 51, 68, 45)",,,
171,text,,2,1,8,,,,,,,,,,,,,,
171,text,,2,1,13,,,,,,,,,,,,,,
171,sysex,,0,0,9,,,,,,,,,,,"(65, 16, 66, 18, 64, 25, 50, 54, 63)",,,
172,text,,2,1,11,,,,,,,,,,,,,,
172,text,,3,1,7,,,,,,,,,,,,,,
172,sysex,,0,0,7,,,,,,,,,,,"(65, 16, 66, 18, 64, 23, 55, 64, 50)",,,
172,text,,3,1,5,,,,,,,,,,,,,,
172,text,,3,1,15,,,,,,,,,,,,,,
172,sysex,,0,0,15,,,,,,,,,,,"(65, 16, 66, 18, 64, 30, 55, 64, 43)",,,
172,sysex,,0,0,11,,,,,,,,,,,"(65, 16, 66, 18, 64, 26, 51, 62, 53)",,,
172,sysex,,0,0,5,,,,,,,,,,,"(65, 16, 66, 18, 64, 21, 55, 70, 46)",,,
172,sysex,,0,0,12,,,,,,,,,,,"(65, 16, 66, 18, 64, 27, 52, 46, 67)",,,
172,text,,0,1,12,,,,,,,,,,,,,,
172,text,,2,1,12,,,,,,,,,,,,,,
173,text,,2,1,13,,,,,,,,,,,,,,
173,text,,3,1,3,,,,,,,,,,,,,,
173,text,,0,1,3,,,,,,,,,,,,,,
173,sysex,,0,0,3,,,,,,,,,,,"(65, 16, 66, 18, 64, 19, 50, 56, 67)",,,
173,text,,3,1,2,,,,,,,,,,,,,,
173,text,,0,1,2,,,,,,,,,,,,,,
173,sysex,,0,0,13,,,,,,,,,,,"(65, 16, 66, 18, 64, 28, 52, 14, 98)",,,
173,text,,0,1,13,,,,,,,,,,,,,,
173,sysex,,0,0,2,,,,,,,,,,,"(65, 16, 66, 18, 64, 18, 50, 62, 62)",,,
173,sysex,,0,0,6,,,,,,,,,,,"(65, 16, 66, 18, 64, 22, 50, 64, 56)",,,
173,text,,0,1,6,,,,,,,,,,,,,,
173,text,,3,1,6,,,,,,,,,,,,,,
173,text,,2,1,9,,,,,,,,,,,,,,
173,sysex,,0,0,8,,,,,,,,,,,"(65, 16, 66, 18, 64, 24, 52, 58, 58)",,,
173,text,,0,1,4,,,,,,,,,,,,,,
173,text,,3,1,4,,,,,,,,,,,,,,
173,text,,2,1,8,,,,,,,,,,,,,,
173,sysex,,0,0,9,,,,,,,,,,,"(65, 16, 66, 18, 64, 25, 51, 74, 42)",,,
173,text,,0,1,8,,,,,,,,,,,,,,
173,sysex,,0,0,4,,,,,,,,,,,"(65, 16, 66, 18, 64, 20, 50, 52, 70)",,,
174,sysex,,0,0,11,,,,,,,,,,,"(65, 16, 66, 18, 64, 26, 52, 68, 46)",,,
174,text,,0,1,11,,,,,,,,,,,,,,
174,text,,2,1,11,,,,,,,,,,,,,,
174,sysex,,0,0,1,,,,,,,,,,,"(65, 16, 66, 18, 64, 17, 50, 54, 71)",,,
174,sysex,,0,0,12,,,,,,,,,,,"(65, 16, 66, 18, 64, 27, 53, 100, 12)",,,
174,text,,3,1,1,,,,,,,,,,,,,,
174,text,,2,1,12,,,,,,,,,,,,,,
174,text,,0,1,1,,,,,,,,,,,,,,
175,text,,3,1,7,,,,,,,,,,,,,,
175,text,,0,1,7,,,,,,,,,,,,,,
175,sysex,,0,0,7,,,,,,,,,,,"(65, 16, 66, 18, 64, 23, 50, 64, 55)",,,
175,text,,2,1,9,,,,,,,,,,,,,,
175,text,,2,1,8,,,,,,,,,,,,,,
175,sysex,,0,0,9,,,,,,,,,,,"(65, 16, 66, 18, 64, 25, 52, 58, 57)",,,
175,sysex,,0,0,15,,,,,,,,,,,"(65, 16, 66, 18, 64, 30, 50, 64, 48)",,,
175,sysex,,0,0,8,,,,,,,,,,,"(65, 16, 66, 18, 64, 24, 53, 100, 15)",,,
175,text,,0,1,9,,,,,,,,,,,,,,
175,text,,0,1,15,,,,,,,,,,,,,,
175,text,,3,1,15,,,,,,,,,,,,,,
175,sysex,,0,0,13,,,,,,,,,,,"(65, 16, 66, 18, 64, 28, 53, 100, 11)",,,
175,text,,2,1,13,,,,,,,,,,,,,,
175,text,,3,1,5,,,,,,,,,,,,,,
175,text,,0,1,5,,,,,,,,,,,,,,
175,sysex,,0,0,5,,,,,,,,,,,"(65, 16, 66, 18, 64, 21, 50, 62, 59)",,,
176,sysex,,0,0,12,,,,,,,,,,,"(65, 16, 66, 18, 64, 27, 54, 60, 51)",,,
176,text,,3,1,6,,,,,,,,,,,,,,
176,sysex,,0,0,2,,,,,,,,,,,"(65, 16, 66, 18, 64, 18, 51, 76, 47)",,,
176,sysex,,0,0,3,,,,,,,,,,,"(65, 16, 66, 18, 64, 19, 51, 70, 52)",,,
176,sysex,,0,0,6,,,,,,,,,,,"(65, 16, 66, 18, 64, 22, 51, 64, 55)",,,
176,text,,2,1,12,,,,,,,,,,,,,,
176,text,,3,1,3,,,,,,,,,,,,,,
176,text,,3,1,4,,,,,,,,,,,,,,
176,sysex,,0,0,4,,,,,,,,,,,"(65, 16, 66, 18, 64, 20, 51, 74, 47)",,,
176,sysex,,0,0,11,,,,,,,,,,,"(65, 16, 66, 18, 64, 26, 53, 100, 13)",,,
176,text,,2,1,11,,,,,,,,,,,,,,
176,text,,3,1,2,,,,,,,,,,,,,,
177,sysex,,0,0,13,,,,,,,,,,,"(65, 16, 66, 18, 64, 28, 54, 84, 26)",,,
177,text,,2,1,13,,,,,,,,,,,,,,
177,text,,2,1,9,,,,,,,,,,,,,,
177,text,,3,1,1,,,,,,,,,,,,,,
177,sysex,,0,0,9,,,,,,,,,,,"(65, 16, 66, 18, 64, 25, 53, 100, 14)",,,
177,text,,2,1,8,,,,,,,,,,,,,,
177,sysex,,0,0,8,,,,,,,,,,,"(65, 16, 66, 18, 64, 24, 54, 60, 54)",,,
177,sysex,,0,0,1,,,,,,,,,,,"(65, 16, 66, 18, 64, 17, 51, 30, 94)",,,
178,sysex,,0,0,11,,,,,,,,,,,"(65, 16, 66, 18, 64, 26, 54, 62, 50)",,,
178,sysex,,0,0,15,,,,,,,,,,,"(65, 16, 66, 18, 64, 30, 51, 64, 47)",,,
178,text,,3,1,15,,,,,,,,,,,,,,
178,text,,3,1,5,,,,,,,,,,,,,,
178,sysex,,0,0,7,,,,,,,,,,,"(65, 16, 66, 18, 64, 23, 51, 64, 54)",,,
178,text,,3,1,7,,,,,,,,,,,,,,
178,sysex,,0,0,5,,,,,,,,,,,"(65, 16, 66, 18, 64, 21, 51, 58, 62)",,,
178,text,,2,1,11,,,,,,,,,,,,,,
179,text,,0,1,4,,,,,,,,,,,,,,
179,sysex,,0,0,4,,,,,,,,,,,"(65, 16, 66, 18, 64, 20, 52, 70, 50)",,,
179,text,,3,1,3,,,,,,,,,,,,,,
179,sysex,,0,0,6,,,,,,,,,,,"(65, 16, 66, 18, 64, 22, 52, 68, 50)",,,
179,text,,3,1,6,,,,,,,,,,,,,,
179,text,,0,1,3,,,,,,,,,,,,,,
179,text,,3,1,4,,,,,,,,,,,,,,
179,text,,0,1,6,,,,,,,,,,,,,,
179,sysex,,0,0,3,,,,,,,,,,,"(65, 16, 66, 18, 64, 19, 52, 68, 53)",,,
179,sysex,,0,0,2,,,,,,,,,,,"(65, 16, 66, 18, 64, 18, 52, 65, 57)",,,
179,text,,2,1,9,,,,,,,,,,,,,,
179,text,,3,1,2,,,,,,,,,,,,,,
179,sysex,,0,0,9,,,,,,,,,,,"(65, 16, 66, 18, 64, 25, 54, 60, 53)",,,
179,text,,0,1,2,,,,,,,,,,,,,,
180,pitchwheel,,2,0,11,,,,,,,,,10,,,,,384
180,text,,0,1,1,,,,,,,,,,,,,,
180,text,,3,1,1,,,,,,,,,,,,,,
180,sysex,,0,0,1,,,,,,,,,,,"(65, 16, 66, 18, 64, 17, 52, 68, 55)",,,
181,sysex,,0,0,5,,,,,,,,,,,"(65, 16, 66, 18, 64, 21, 52, 68, 51)",,,
181,text,,0,1,5,,,,,,,,,,,,,,
181,text,,3,1,5,,,,,,,,,,,,,,
181,text,,3,1,7,,,,,,,,,,,,,,
181,text,,0,1,15,,,,,,,,,,,,,,
181,text,,3,1,15,,,,,,,,,,,,,,
181,sysex,,0,0,15,,,,,,,,,,,"(65, 16, 66, 18, 64, 30, 52, 64, 46)",,,
181,text,,0,1,7,,,,,,,,,,,,,,
181,pitchwheel,,2,0,9,,,,,,,,,8,,,,,-128
181,sysex,,0,0,7,,,,,,,,,,,"(65, 16, 66, 18, 64, 23, 52, 64, 53)",,,
182,sysex,,0,0,4,,,,,,,,,,,"(65, 16, 66, 18, 64, 20, 53, 100, 19)",,,
182,sysex,,0,0,3,,,,,,,,,,,"(65, 16, 66, 18, 64, 19, 53, 64, 56)",,,
182,text,,3,1,3,,,,,,,,,,,,,,
182,text,,3,1,2,,,,,,,,,,,,,,
182,text,,3,1,4,,,,,,,,,,,,,,
182,sysex,,0,0,6,,,,,,,,,,,"(65, 16, 66, 18, 64, 22, 53, 64, 53)",,,
182,sysex,,0,0,2,,,,,,,,,,,"(65, 16, 66, 18, 64, 18, 53, 64, 57)",,,
182,text,,3,1,6,,,,,,,,,,,,,,
183,text,,3,1,1,,,,,,,,,,,,,,
183,sysex,,0,0,1,,,,,,,,,,,"(65, 16, 66, 18, 64, 17, 53, 100, 22)",,,
184,sysex,,0,0,7,,,,,,,,,,,"(65, 16, 66, 18, 64, 23, 53, 64, 52)",,,
184,sysex,,0,0,15,,,,,,,,,,,"(65, 16, 66, 18, 64, 30, 53, 64, 45)",,,
184,text,,3,1,15,,,,,,,,,,,,,,
184,text,,3,1,7,,,,,,,,,,,,,,
184,sysex,,0,0,5,,,,,,,,,,,"(65, 16, 66, 18, 64, 21, 53, 64, 54)",,,
184,text,,3,1,5,,,,,,,,,,,,,,
185,text,,3,1,3,,,,,,,,,,,,,,
185,sysex,,0,0,4,,,,,,,,,,,"(65, 16, 66, 18, 64, 20, 54, 70, 48)",,,
185,text,,3,1,4,,,,,,,,,,,,,,
185,sysex,,0,0,2,,,,,,,,,,,"(65, 16, 66, 18, 64, 18, 54, 67, 53)",,,
185,sysex,,0,0,6,,,,,,,,,,,"(65, 16, 66, 18, 64, 22, 54, 68, 48)",,,
185,text,,3,1,6,,,,,,,,,,,,,,
185,sysex,,0,0,3,,,,,,,,,,,"(65, 16, 66, 18, 64, 19, 54, 64, 55)",,,
185,text,,3,1,2,,,,,,,,,,,,,,
186,sysex,,0,0,1,,,,,,,,,,,"(65, 16, 66, 18, 64, 17, 54, 68, 53)",,,
186,text,,3,1,1,,,,,,,,,,,,,,
187,sysex,,0,0,15,,,,,,,,,,,"(65, 16, 66, 18, 64, 30, 54, 65, 43)",,,
187,sysex,,0,0,7,,,,,,,,,,,"(65, 16, 66, 18, 64, 23, 54, 65, 50)",,,
187,text,,3,1,7,,,,,,,,,,,,,,
187,text,,3,1,15,,,,,,,,,,,,,,
187,text,,3,1,5,,,,,,,,,,,,,,
187,sysex,,0,0,5,,,,,,,,,,,"(65, 16, 66, 18, 64, 21, 54, 65, 52)",,,
188,pitchwheel,,3,0,3,,,,,,,,,2,,,,,-384
192,time_signature,,190,1,0,4,4,24,8,,,,,,,,,,
336,time_signature,,144,1,0,3,4,24,8,,,,,,,,,,
337,note_on,,160,0,13,,,,,,,,,12,,,40,46,
338,note_on,,0,0,4,,,,,,,,,3,,,59,34,
338,control_change,,153,0,4,,,,,,,11,64,3,,,,,
340,note_on,,3,0,13,,,,,,,,,12,,,40,0,
340,note_on,,0,0,5,,,,,,,,,4,,,56,44,
340,note_on,,0,0,5,,,,,,,,,4,,,64,44,
340,control_change,,153,0,5,,,,,,,11,64,4,,,,,
340,note_on,,0,0,13,,,,,,,,,12,,,40,44,
341,control_change,,3,0,4,,,,,,,11,65,3,,,,,
343,control_change,,2,0,4,,,,,,,11,66,3,,,,,
343,control_change,,3,0,5,,,,,,,11,65,4,,,,,
345,control_change,,2,0,5,,,,,,,11,66,4,,,,,
346,control_change,,3,0,4,,,,,,,11,67,3,,,,,
348,control_change,,3,0,5,,,,,,,11,67,4,,,,,
348,control_change,,2,0,4,,,,,,,11,68,3,,,,,
350,control_change,,2,0,5,,,,,,,11,68,4,,,,,
351,control_change,,3,0,4,,,,,,,11,69,3,,,,,
353,control_change,,2,0,4,,,,,,,11,70,3,,,,,
353,control_change,,3,0,5,,,,,,,11,69,4,,,,,
355,control_change,,2,0,5,,,,,,,11,70,4,,,,,
355,control_change,,2,0,4,,,,,,,11,71,3,,,,,
357,control_change,,2,0,5,,,,,,,11,71,4,,,,,
358,control_change,,3,0,4,,,,,,,11,72,3,,,,,
360,control_change,,3,0,5,,,,,,,11,72,4,,,,,
360,control_change,,2,0,4,,,,,,,11,73,3,,,,,
362,control_change,,2,0,5,,,,,,,11,73,4,,,,,
363,control_change,,3,0,4,,,,,,,11,74,3,,,,,
364,note_on,,24,0,13,,,,,,,,,12,,,40,0,
365,control_change,,2,0,4,,,,,,,11,75,3,,,,,
365,control_change,,3,0,5,,,,,,,11,74,4,,,,,
367,control_change,,2,0,5,,,,,,,11,75,4,,,,,
368,control_change,,3,0,4,,,,,,,11,76,3,,,,,
370,control_change,,2,0,4,,,,,,,11,77,3,,,,,
370,control_change,,3,0,5,,,,,,,11,76,4,,,,,
372,control_change,,2,0,4,,,,,,,11,78,3,,,,,
372,control_change,,2,0,5,,,,,,,11,77,4,,,,,
374,control_change,,2,0,5,,,,,,,11,78,4,,,,,
375,control_change,,3,0,4,,,,,,,11,79,3,,,,,
377,control_change,,2,0,4,,,,,,,11,80,3,,,,,
377,control_change,,3,0,5,,,,,,,11,79,4,,,,,
379,control_change,,2,0,5,,,,,,,11,80,4,,,,,
380,control_change,,3,0,4,,,,,,,11,81,3,,,,,
382,control_change,,2,0,4,,,,,,,11,82,3,,,,,
382,control_change,,3,0,5,,,,,,,11,81,4,,,,,
383,note_on,,19,0,13,,,,,,,,,12,,,39,46,
384,control_change,,2,0,5,,,,,,,11,82,4,,,,,
385,control_change,,3,0,4,,,,,,,11,83,3,,,,,
386,note_on,,3,0,13,,,,,,,,,12,,,39,0,
387,control_change,,3,0,5,,,,,,,11,83,4,,,,,
387,control_change,,2,0,4,,,,,,,11,84,3,,,,,
388,note_on,,2,0,13,,,,,,,,,12,,,39,44,
389,control_change,,2,0,5,,,,,,,11,84,4,,,,,
389,control_change,,2,0,4,,,,,,,11,85,3,,,,,
391,control_change,,2,0,5,,,,,,,11,85,4,,,,,
392,control_change,,3,0,4,,,,,,,11,86,3,,,,,
394,control_change,,3,0,5,,,,,,,11,86,4,,,,,
394,control_change,,2,0,4,,,,,,,11,87,3,,,,,
396,control_change,,2,0,5,,,,,,,11,87,4,,,,,
397,control_change,,3,0,4,,,,,,,11,88,3,,,,,
399,control_change,,3,0,5,,,,,,,11,88,4,,,,,
399,control_change,,2,0,4,,,,,,,11,89,3,,,,,
401,control_change,,2,0,5,,,,,,,11,89,4,,,,,
402,control_change,,3,0,4,,,,,,,11,90,3,,,,,
404,control_change,,2,0,4,,,,,,,11,91,3,,,,,
404,control_change,,3,0,5,,,,,,,11,90,4,,,,,
406,control_change,,2,0,4,,,,,,,11,92,3,,,,,
406,control_change,,2,0,5,,,,,,,11,91,4,,,,,
408,control_change,,2,0,5,,,,,,,11,92,4,,,,,
409,control_change,,3,0,4,,,,,,,11,93,3,,,,,
411,control_change,,2,0,4,,,,,,,11,94,3,,,,,
411,control_change,,3,0,5,,,,,,,11,93,4,,,,,
412,note_on,,24,0,13,,,,,,,,,12,,,39,0,
413,control_change,,2,0,5,,,,,,,11,94,4,,,,,
414,control_change,,3,0,4,,,,,,,11,95,3,,,,,
416,control_change,,3,0,5,,,,,,,11,95,4,,,,,
416,control_change,,2,0,4,,,,,,,11,96,3,,,,,
418,control_change,,2,0,4,,,,,,,11,97,3,,,,,
418,control_change,,2,0,5,,,,,,,11,96,4,,,,,
420,control_change,,2,0,5,,,,,,,11,97,4,,,,,
421,control_change,,3,0,4,,,,,,,11,98,3,,,,,
423,control_change,,3,0,5,,,,,,,11,98,4,,,,,
423,control_change,,2,0,4,,,,,,,11,99,3,,,,,
425,control_change,,2,0,5,,,,,,,11,99,4,,,,,
426,control_change,,3,0,4,,,,,,,11,100,3,,,,,
428,control_change,,3,0,5,,,,,,,11,100,4,,,,,
428,control_change,,2,0,4,,,,,,,11,101,3,,,,,
430,control_change,,2,0,5,,,,,,,11,101,4,,,,,
431,control_change,,3,0,4,,,,,,,11,102,3,,,,,
431,note_on,,19,0,13,,,,,,,,,12,,,37,46,
433,control_change,,2,0,4,,,,,,,11,103,3,,,,,
433,control_change,,3,0,5,,,,,,,11,102,4,,,,,
434,note_on,,3,0,13,,,,,,,,,12,,,37,0,
435,control_change,,2,0,4,,,,,,,11,104,3,,,,,
435,control_change,,2,0,5,,,,,,,11,103,4,,,,,
436,note_on,,2,0,13,,,,,,,,,12,,,37,44,
437,control_change,,2,0,5,,,,,,,11,104,4,,,,,
438,control_change,,3,0,4,,,,,,,11,105,3,,,,,
440,control_change,,2,0,4,,,,,,,11,106,3,,,,,
440,control_change,,3,0,5,,,,,,,11,105,4,,,,,
442,control_change,,2,0,5,,,,,,,11,106,4,,,,,
443,control_change,,3,0,4,,,,,,,11,107,3,,,,,
445,control_change,,2,0,4,,,,,,,11,108,3,,,,,
445,control_change,,3,0,5,,,,,,,11,107,4,,,,,
447,control_change,,2,0,5,,,,,,,11,108,4,,,,,
448,control_change,,3,0,4,,,,,,,11,109,3,,,,,
450,control_change,,2,0,4,,,,,,,11,110,3,,,,,
450,control_change,,3,0,5,,,,,,,11,109,4,,,,,
452,control_change,,2,0,4,,,,,,,11,111,3,,,,,
452,control_change,,2,0,5,,,,,,,11,110,4,,,,,
454,control_change,,2,0,5,,,,,,,11,111,4,,,,,
455,control_change,,3,0,4,,,,,,,11,112,3,,,,,
457,control_change,,2,0,4,,,,,,,11,113,3,,,,,
457,control_change,,3,0,5,,,,,,,11,112,4,,,,,
459,control_change,,2,0,5,,,,,,,11,113,4,,,,,
460,control_change,,3,0,4,,,,,,,11,114,3,,,,,
460,note_on,,24,0,13,,,,,,,,,12,,,37,0,
462,control_change,,2,0,4,,,,,,,11,115,3,,,,,
462,control_change,,3,0,5,,,,,,,11,114,4,,,,,
464,control_change,,2,0,5,,,,,,,11,115,4,,,,,
465,control_change,,3,0,4,,,,,,,11,116,3,,,,,
467,control_change,,2,0,4,,,,,,,11,117,3,,,,,
467,control_change,,3,0,5,,,,,,,11,116,4,,,,,
469,control_change,,2,0,5,,,,,,,11,117,4,,,,,
469,control_change,,2,0,4,,,,,,,11,118,3,,,,,
471,control_change,,2,0,5,,,,,,,11,118,4,,,,,
472,control_change,,3,0,4,,,,,,,11,119,3,,,,,
474,control_change,,2,0,4,,,,,,,11,120,3,,,,,
474,control_change,,3,0,5,,,,,,,11,119,4,,,,,
476,control_change,,2,0,5,,,,,,,11,120,4,,,,,
477,control_change,,3,0,4,,,,,,,11,121,3,,,,,
479,control_change,,2,0,4,,,,,,,11,122,3,,,,,
479,control_change,,3,0,5,,,,,,,11,121,4,,,,,
481,note_on,,21,0,13,,,,,,,,,12,,,35,44,
481,control_change,,2,0,4,,,,,,,11,123,3,,,,,
481,control_change,,2,0,5,,,,,,,11,122,4,,,,,
482,note_on,,1,0,4,,,,,,,,,3,,,59,0,
482,control_change,,0,0,4,,,,,,,11,123,3,,,,,
482,note_on,,0,0,4,,,,,,,,,3,,,63,24,
482,note_on,,0,0,4,,,,,,,,,3,,,57,14,
483,control_change,,2,0,5,,,,,,,11,123,4,,,,,
484,note_on,,3,0,13,,,,,,,,,12,,,35,0,
484,note_on,,0,0,13,,,,,,,,,12,,,35,44,
484,note_on,,1,0,5,,,,,,,,,4,,,64,0,
484,note_on,,0,0,5,,,,,,,,,4,,,56,0,
484,control_change,,0,0,5,,,,,,,11,123,4,,,,,
484,note_on,,0,0,5,,,,,,,,,4,,,59,34,
484,note_on,,0,0,5,,,,,,,,,4,,,66,44,
486,control_change,,4,0,4,,,,,,,11,122,3,,,,,
488,control_change,,4,0,5,,,,,,,11,122,4,,,,,
490,control_change,,4,0,4,,,,,,,11,121,3,,,,,
492,control_change,,4,0,5,,,,,,,11,121,4,,,,,
494,control_change,,4,0,4,,,,,,,11,120,3,,,,,
496,control_change,,4,0,5,,,,,,,11,120,4,,,,,
498,control_change,,4,0,4,,,,,,,11,119,3,,,,,
500,control_change,,4,0,5,,,,,,,11,119,4,,,,,
502,control_change,,4,0,4,,,,,,,11,118,3,,,,,
504,control_change,,4,0,5,,,,,,,11,118,4,,,,,
506,control_change,,4,0,4,,,,,,,11,117,3,,,,,
508,note_on,,24,0,13,,,,,,,,,12,,,35,0,
508,control_change,,4,0,5,,,,,,,11,117,4,,,,,
510,control_change,,4,0,4,,,,,,,11,116,3,,,,,
512,control_change,,4,0,5,,,,,,,11,116,4,,,,,
514,control_change,,4,0,4,,,,,,,11,115,3,,,,,
516,control_change,,4,0,5,,,,,,,11,115,4,,,,,
518,control_change,,4,0,4,,,,,,,11,114,3,,,,,
520,control_change,,4,0,5,,,,,,,11,114,4,,,,,
522,control_change,,4,0,4,,,,,,,11,113,3,,,,,
524,control_change,,4,0,5,,,,,,,11,113,4,,,,,
526,control_change,,4,0,4,,,,,,,11,112,3,,,,,
527,note_on,,19,0,13,,,,,,,,,12,,,33,44,
528,control_change,,4,0,5,,,,,,,11,112,4,,,,,
530,note_on,,3,0,13,,,,,,,,,12,,,33,0,
530,control_change,,4,0,4,,,,,,,11,111,3,,,,,
532,note_on,,2,0,13,,,,,,,,,12,,,33,44,
532,control_change,,4,0,5,,,,,,,11,111,4,,,,,
534,control_change,,4,0,4,,,,,,,11,110,3,,,,,
536,control_change,,4,0,5,,,,,,,11,110,4,,,,,
538,control_change,,4,0,4,,,,,,,11,109,3,,,,,
540,control_change,,4,0,5,,,,,,,11,109,4,,,,,
542,control_change,,4,0,4,,,,,,,11,108,3,,,,,
544,control_change,,4,0,5,,,,,,,11,108,4,,,,,
546,control_change,,4,0,4,,,,,,,11,107,3,,,,,
548,control_change,,4,0,5,,,,,,,11,107,4,,,,,
550,control_change,,4,0,4,,,,,,,11,106,3,,,,,
552,control_change,,4,0,5,,,,,,,11,106,4,,,,,
554,control_change,,4,0,4,,,,,,,11,105,3,,,,,
556,note_on,,24,0,13,,,,,,,,,12,,,33,0,
556,control_change,,4,0,5,,,,,,,11,105,4,,,,,
558,control_change,,4,0,4,,,,,,,11,104,3,,,,,
560,control_change,,4,0,5,,,,,,,11,104,4,,,,,
562,control_change,,4,0,4,,,,,,,11,103,3,,,,,
564,control_change,,4,0,5,,,,,,,11,103,4,,,,,
566,control_change,,4,0,4,,,,,,,11,102,3,,,,,
568,control_change,,4,0,5,,,,,,,11,102,4,,,,,
570,control_change,,4,0,4,,,,,,,11,101,3,,,,,
572,control_change,,4,0,5,,,,,,,11,101,4,,,,,
574,control_change,,4,0,4,,,,,,,11,100,3,,,,,
575,note_on,,19,0,13,,,,,,,,,12,,,30,44,
576,control_change,,4,0,5,,,,,,,11,100,4,,,,,
578,note_on,,3,0,13,,,,,,,,,12,,,30,0,
578,control_change,,4,0,4,,,,,,,11,99,3,,,,,
580,note_on,,2,0,13,,,,,,,,,12,,,30,44,
580,control_change,,4,0,5,,,,,,,11,99,4,,,,,
582,control_change,,4,0,4,,,,,,,11,98,3,,,,,
584,control_change,,4,0,5,,,,,,,11,98,4,,,,,
586,control_change,,4,0,4,,,,,,,11,97,3,,,,,
588,control_change,,4,0,5,,,,,,,11,97,4,,,,,
590,control_change,,4,0,4,,,,,,,11,96,3,,,,,
592,control_change,,4,0,5,,,,,,,11,96,4,,,,,
594,control_change,,4,0,4,,,,,,,11,95,3,,,,,
596,control_change,,4,0,5,,,,,,,11,95,4,,,,,
598,control_change,,4,0,4,,,,,,,11,94,3,,,,,
600,control_change,,4,0,5,,,,,,,11,94,4,,,,,
602,control_change,,4,0,4,,,,,,,11,93,3,,,,,
604,control_change,,4,0,5,,,,,,,11,93,4,,,,,
604,note_on,,24,0,13,,,,,,,,,12,,,30,0,
606,control_change,,4,0,4,,,,,,,11,92,3,,,,,
608,control_change,,4,0,5,,,,,,,11,92,4,,,,,
610,control_change,,4,0,4,,,,,,,11,91,3,,,,,
612,control_change,,4,0,5,,,,,,,11,91,4,,,,,
614,control_change,,4,0,4,,,,,,,11,90,3,,,,,
616,control_change,,4,0,5,,,,,,,11,90,4,,,,,
618,control_change,,4,0,4,,,,,,,11,89,3,,,,,
620,control_change,,4,0,5,,,,,,,11,89,4,,,,,
622,control_change,,4,0,4,,,,,,,11,88,3,,,,,
624,note_on,,448,0,12,,,,,,,,,11,,,52,34,
624,control_change,,4,0,5,,,,,,,11,88,4,,,,,
625,control_change,,448,0,8,,,,,,,11,64,7,,,,,
625,note_on,,21,0,13,,,,,,,,,12,,,28,44,
625,note_on,,0,0,8,,,,,,,,,7,,,83,26,
626,control_change,,0,0,4,,,,,,,11,87,3,,,,,
626,note_on,,0,0,4,,,,,,,,,3,,,56,9,
626,note_on,,0,0,4,,,,,,,,,3,,,64,19,
626,note_on,,0,0,4,,,,,,,,,3,,,63,0,
626,note_on,,4,0,4,,,,,,,,,3,,,57,0,
626,note_on,,446,0,11,,,,,,,,,10,,,71,24,
627,note_on,,0,0,9,,,,,,,,,8,,,71,26,
627,control_change,,446,0,9,,,,,,,11,64,8,,,,,
628,control_change,,3,0,8,,,,,,,11,65,7,,,,,
628,note_on,,4,0,5,,,,,,,,,4,,,59,0,
628,note_on,,0,0,5,,,,,,,,,4,,,66,0,
628,note_on,,0,0,5,,,,,,,,,4,,,68,44,
628,note_on,,0,0,5,,,,,,,,,4,,,59,34,
628,control_change,,0,0,5,,,,,,,11,87,4,,,,,
630,control_change,,4,0,4,,,,,,,11,86,3,,,,,
630,control_change,,3,0,9,,,,,,,11,65,8,,,,,
630,control_change,,2,0,8,,,,,,,11,66,7,,,,,
632,control_change,,2,0,8,,,,,,,11,67,7,,,,,
632,control_change,,2,0,9,,,,,,,11,66,8,,,,,
632,control_change,,4,0,5,,,,,,,11,86,4,,,,,
634,control_change,,4,0,4,,,,,,,11,85,3,,,,,
634,control_change,,2,0,9,,,,,,,11,67,8,,,,,
635,control_change,,3,0,8,,,,,,,11,68,7,,,,,
636,control_change,,4,0,5,,,,,,,11,85,4,,,,,
637,control_change,,3,0,9,,,,,,,11,68,8,,,,,
637,control_change,,2,0,8,,,,,,,11,69,7,,,,,
638,control_change,,4,0,4,,,,,,,11,84,3,,,,,
639,control_change,,2,0,8,,,,,,,11,70,7,,,,,
639,control_change,,2,0,9,,,,,,,11,69,8,,,,,
640,control_change,,4,0,5,,,,,,,11,84,4,,,,,
641,control_change,,2,0,9,,,,,,,11,70,8,,,,,
642,control_change,,3,0,8,,,,,,,11,71,7,,,,,
642,control_change,,4,0,4,,,,,,,11,83,3,,,,,
644,control_change,,2,0,8,,,,,,,11,72,7,,,,,
644,control_change,,4,0,5,,,,,,,11,83,4,,,,,
644,control_change,,3,0,9,,,,,,,11,71,8,,,,,
646,control_change,,2,0,9,,,,,,,11,72,8,,,,,
646,control_change,,2,0,8,,,,,,,11,73,7,,,,,
646,control_change,,4,0,4,,,,,,,11,82,3,,,,,
648,control_change,,2,0,9,,,,,,,11,73,8,,,,,
648,control_change,,4,0,5,,,,,,,11,82,4,,,,,
