tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,pitch,note,velocity
14880,control_change,384,0,2,,,,,,,64,0,2,,,,
14880,note_on,0,0,3,,,,,,,,,3,,,62,91
14880,note_on,0,0,3,,,,,,,,,3,,,65,91
14880,control_change,288,0,5,,,,,,,64,0,5,,,,
14880,control_change,48,0,3,,,,,,,64,0,3,,,,
14880,control_change,288,0,4,,,,,,,64,0,4,,,,
14976,note_off,96,0,1,,,,,,,,,1,,,83,0
15000,note_on,24,0,1,,,,,,,,,1,,,89,90
15072,note_off,0,0,3,,,,,,,,,3,,,62,0
15072,note_off,0,0,3,,,,,,,,,3,,,65,0
15072,note_off,192,0,3,,,,,,,,,3,,,68,0
15096,note_off,96,0,1,,,,,,,,,1,,,89,0
15120,control_change,240,0,5,,,,,,,64,127,5,,,,
15120,note_on,0,0,5,,,,,,,,,5,,,55,89
15120,control_change,240,0,2,,,,,,,64,127,2,,,,
15120,control_change,48,0,3,,,,,,,64,127,3,,,,
15120,note_on,0,0,1,,,,,,,,,1,,,86,89
15120,control_change,24,0,1,,,,,,,64,127,1,,,,
15120,control_change,240,0,4,,,,,,,64,127,4,,,,
15216,note_off,96,0,1,,,,,,,,,1,,,86,0
15240,note_on,24,0,1,,,,,,,,,1,,,83,88
15312,note_off,192,0,5,,,,,,,,,5,,,55,0
15336,note_off,96,0,1,,,,,,,,,1,,,83,0
15360,note_on,24,0,1,,,,,,,,,1,,,80,87
15360,note_on,0,0,3,,,,,,,,,3,,,62,87
15360,note_on,240,0,3,,,,,,,,,3,,,65,87
15360,note_on,0,0,3,,,,,,,,,3,,,68,87
15456,note_off,96,0,1,,,,,,,,,1,,,80,0
15480,note_on,24,0,1,,,,,,,,,1,,,77,86
15552,note_off,192,0,3,,,,,,,,,3,,,62,0
15552,note_off,0,0,3,,,,,,,,,3,,,68,0
15552,note_off,0,0,3,,,,,,,,,3,,,65,0
15576,note_off,96,0,1,,,,,,,,,1,,,77,0
15600,note_on,0,0,1,,,,,,,,,1,,,86,85
15600,control_change,24,0,1,,,,,,,64,0,1,,,,
15600,control_change,480,0,4,,,,,,,64,0,4,,,,
15600,control_change,288,0,5,,,,,,,64,0,5,,,,
15600,control_change,48,0,3,,,,,,,64,0,3,,,,
15600,note_on,0,0,3,,,,,,,,,3,,,65,85
15600,note_on,0,0,3,,,,,,,,,3,,,68,85
15600,note_on,0,0,3,,,,,,,,,3,,,62,85
15600,control_change,480,0,2,,,,,,,64,0,2,,,,
15696,note_off,96,0,1,,,,,,,,,1,,,86,0
15720,note_on,24,0,1,,,,,,,,,1,,,83,84
15792,note_off,192,0,3,,,,,,,,,3,,,62,0
15792,note_off,0,0,3,,,,,,,,,3,,,68,0
15792,note_off,0,0,3,,,,,,,,,3,,,65,0
15816,note_off,96,0,1,,,,,,,,,1,,,83,0
15840,note_on,0,0,5,,,,,,,,,5,,,55,84
15840,control_change,48,0,3,,,,,,,64,127,3,,,,
15840,control_change,240,0,2,,,,,,,64,127,2,,,,
15840,control_change,240,0,5,,,,,,,64,127,5,,,,
15840,control_change,24,0,1,,,,,,,64,127,1,,,,
15840,note_on,0,0,1,,,,,,,,,1,,,80,84
15840,control_change,240,0,4,,,,,,,64,127,4,,,,
15936,note_off,96,0,1,,,,,,,,,1,,,80,0
15960,note_on,24,0,1,,,,,,,,,1,,,77,83
16032,note_off,192,0,5,,,,,,,,,5,,,55,0
16056,note_off,96,0,1,,,,,,,,,1,,,77,0
16080,note_on,0,0,3,,,,,,,,,3,,,68,82
16080,note_on,0,0,3,,,,,,,,,3,,,62,82
16080,note_on,240,0,3,,,,,,,,,3,,,65,82
16080,note_on,24,0,1,,,,,,,,,1,,,83,82
16176,note_off,96,0,1,,,,,,,,,1,,,83,0
16200,note_on,24,0,1,,,,,,,,,1,,,80,81
16272,note_off,192,0,3,,,,,,,,,3,,,62,0
16272,note_off,0,0,3,,,,,,,,,3,,,68,0
16272,note_off,0,0,3,,,,,,,,,3,,,65,0
16296,note_off,96,0,1,,,,,,,,,1,,,80,0
16320,note_on,0,0,3,,,,,,,,,3,,,65,80
16320,control_change,288,0,5,,,,,,,64,0,5,,,,
16320,control_change,48,0,3,,,,,,,64,0,3,,,,
16320,note_on,0,0,3,,,,,,,,,3,,,68,80
16320,note_on,0,0,3,,,,,,,,,3,,,62,80
16320,control_change,24,0,1,,,,,,,64,0,1,,,,
16320,note_on,0,0,1,,,,,,,,,1,,,77,80
16320,control_change,480,0,4,,,,,,,64,0,4,,,,
16320,control_change,480,0,2,,,,,,,64,0,2,,,,
16416,note_off,96,0,1,,,,,,,,,1,,,77,0
16440,note_on,24,0,1,,,,,,,,,1,,,74,79
16512,note_off,0,0,3,,,,,,,,,3,,,65,0
16512,note_off,0,0,3,,,,,,,,,3,,,68,0
16512,note_off,192,0,3,,,,,,,,,3,,,62,0
16536,note_off,96,0,1,,,,,,,,,1,,,74,0
16560,note_on,240,0,5,,,,,,,,,5,,,55,78
16560,note_on,24,0,1,,,,,,,,,1,,,80,78
16656,note_off,96,0,1,,,,,,,,,1,,,80,0
16680,note_on,24,0,1,,,,,,,,,1,,,77,78
16752,note_off,192,0,5,,,,,,,,,5,,,55,0
16776,note_off,96,0,1,,,,,,,,,1,,,77,0
16800,note_on,0,0,3,,,,,,,,,3,,,67,77
16800,note_on,24,0,1,,,,,,,,,1,,,74,77
16800,note_on,0,0,3,,,,,,,,,3,,,62,77
16800,note_on,288,0,3,,,,,,,,,3,,,65,77
16896,note_off,96,0,1,,,,,,,,,1,,,74,0
16920,note_on,24,0,1,,,,,,,,,1,,,71,78
16992,note_off,192,0,3,,,,,,,,,3,,,62,0
16992,note_off,0,0,3,,,,,,,,,3,,,67,0
16992,note_off,0,0,3,,,,,,,,,3,,,65,0
17016,note_off,96,0,1,,,,,,,,,1,,,71,0
17040,note_on,0,0,5,,,,,,,,,5,,,48,78
17040,note_on,0,0,1,,,,,,,,,1,,,79,78
17040,note_on,24,0,1,,,,,,,,,1,,,67,78
17040,note_on,720,0,2,,,,,,,,,2,,,76,78
17040,note_on,288,0,5,,,,,,,,,5,,,36,78
17160,set_tempo,2760,1,0,,,,,,500000,,,,,,,
17232,note_off,192,0,5,,,,,,,,,5,,,48,0
17232,note_off,0,0,1,,,,,,,,,1,,,67,0
17232,note_off,192,0,1,,,,,,,,,1,,,79,0
17232,note_off,0,0,5,,,,,,,,,5,,,36,0
17232,note_off,192,0,2,,,,,,,,,2,,,76,0
17280,set_tempo,120,1,0,,,,,,495867,,,,,,,
17280,note_on,48,0,1,,,,,,,,,1,,,67,88
17280,note_on,0,0,1,,,,,,,,,1,,,79,88
17280,note_on,48,0,2,,,,,,,,,2,,,76,88
17280,note_on,0,0,5,,,,,,,,,5,,,48,88
17280,note_on,48,0,5,,,,,,,,,5,,,36,88
17568,note_off,288,0,5,,,,,,,,,5,,,48,0
17568,note_off,0,0,5,,,,,,,,,5,,,36,0
17640,note_off,360,0,2,,,,,,,,,2,,,76,0
17640,note_on,0,0,2,,,,,,,,,2,,,74,83
17640,note_on,0,0,1,,,,,,,,,1,,,77,83
17640,note_off,360,0,1,,,,,,,,,1,,,79,0
17640,note_off,0,0,1,,,,,,,,,1,,,67,0
17640,note_on,0,0,1,,,,,,,,,1,,,65,83
17736,note_off,96,0,2,,,,,,,,,2,,,74,0
17736,note_off,96,0,1,,,,,,,,,1,,,77,0
17736,note_off,0,0,1,,,,,,,,,1,,,65,0
17760,note_on,192,0,5,,,,,,,,,5,,,48,84
17760,note_on,24,0,2,,,,,,,,,2,,,72,84
17760,note_on,0,0,1,,,,,,,,,1,,,76,84
17760,note_on,1440,0,4,,,,,,,,,4,,,60,84
17760,note_on,0,0,4,,,,,,,,,4,,,58,84
17760,note_on,24,0,1,,,,,,,,,1,,,64,84
17952,note_off,192,0,5,,,,,,,,,5,,,48,0
17952,note_off,0,0,4,,,,,,,,,4,,,60,0
17952,note_off,192,0,2,,,,,,,,,2,,,72,0
17952,note_off,192,0,1,,,,,,,,,1,,,76,0
17952,note_off,0,0,1,,,,,,,,,1,,,64,0
17952,note_off,192,0,4,,,,,,,,,4,,,58,0
18000,note_on,48,0,5,,,,,,,,,5,,,48,94
18000,note_on,48,0,2,,,,,,,,,2,,,72,94
18000,note_on,48,0,1,,,,,,,,,1,,,64,94
18000,note_on,0,0,1,,,,,,,,,1,,,76,94
18000,note_on,0,0,4,,,,,,,,,4,,,58,94
18000,note_on,48,0,4,,,,,,,,,4,,,60,94
18192,note_off,192,0,1,,,,,,,,,1,,,76,0
18192,note_off,0,0,1,,,,,,,,,1,,,64,0
18192,note_off,192,0,4,,,,,,,,,4,,,58,0
18192,note_off,0,0,4,,,,,,,,,4,,,60,0
18192,note_off,192,0,2,,,,,,,,,2,,,72,0
18192,note_off,192,0,5,,,,,,,,,5,,,48,0
18240,note_on,0,0,1,,,,,,,,,1,,,76,89
18240,note_on,48,0,1,,,,,,,,,1,,,64,89
18240,note_on,48,0,4,,,,,,,,,4,,,60,89
18240,note_on,0,0,4,,,,,,,,,4,,,58,89
18240,note_on,48,0,2,,,,,,,,,2,,,72,89
18240,note_on,48,0,5,,,,,,,,,5,,,48,89
18432,note_off,192,0,1,,,,,,,,,1,,,76,0
18432,note_off,0,0,1,,,,,,,,,1,,,64,0
18432,note_off,192,0,5,,,,,,,,,5,,,48,0
18432,note_off,192,0,4,,,,,,,,,4,,,58,0
18432,note_off,192,0,2,,,,,,,,,2,,,72,0
18432,note_off,0,0,4,,,,,,,,,4,,,60,0
18480,note_on,48,0,5,,,,,,,,,5,,,48,99
18480,note_on,0,0,4,,,,,,,,,4,,,58,99
18480,note_on,0,0,1,,,,,,,,,1,,,76,99
18480,note_on,48,0,1,,,,,,,,,1,,,64,99
18480,note_on,48,0,2,,,,,,,,,2,,,72,99
18480,note_on,48,0,4,,,,,,,,,4,,,60,99
18600,set_tempo,1320,1,0,,,,,,500000,,,,,,,
18672,note_off,0,0,4,,,,,,,,,4,,,60,0
18672,note_off,192,0,4,,,,,,,,,4,,,58,0
18672,note_off,192,0,2,,,,,,,,,2,,,72,0
18672,note_off,192,0,5,,,,,,,,,5,,,48,0
18672,note_off,0,0,1,,,,,,,,,1,,,64,0
18672,note_off,192,0,1,,,,,,,,,1,,,76,0
18720,note_on,48,0,1,,,,,,,,,1,,,65,109
18720,note_on,0,0,1,,,,,,,,,1,,,77,109
18720,set_tempo,120,1,0,,,,,,495867,,,,,,,
18720,note_on,48,0,2,,,,,,,,,2,,,72,109
18720,note_on,48,0,5,,,,,,,,,5,,,48,109
18720,note_on,48,0,4,,,,,,,,,4,,,60,109
18720,note_on,0,0,4,,,,,,,,,4,,,57,109
19200,note_off,480,0,4,,,,,,,,,4,,,57,0
19200,note_on,0,0,4,,,,,,,,,4,,,53,87
19200,note_off,480,0,1,,,,,,,,,1,,,77,0
19200,note_off,0,0,1,,,,,,,,,1,,,65,0
19200,note_on,0,0,1,,,,,,,,,1,,,69,87
19200,note_on,0,0,1,,,,,,,,,1,,,81,87
19440,note_on,0,0,4,,,,,,,,,4,,,52,76
19440,note_off,240,0,4,,,,,,,,,4,,,53,0
19440,note_on,0,0,1,,,,,,,,,1,,,67,76
19440,note_off,0,0,1,,,,,,,,,1,,,69,0
19440,note_off,240,0,1,,,,,,,,,1,,,81,0
19440,note_on,0,0,1,,,,,,,,,1,,,79,76
19800,note_off,360,0,4,,,,,,,,,4,,,52,0
19800,note_off,360,0,1,,,,,,,,,1,,,79,0
19800,note_off,1080,0,5,,,,,,,,,5,,,48,0
19800,note_off,1080,0,2,,,,,,,,,2,,,72,0
19800,note_off,0,0,1,,,,,,,,,1,,,67,0
19800,note_off,0,0,4,,,,,,,,,4,,,60,0
19920,note_on,120,0,5,,,,,,,,,5,,,60,62
19920,note_on,120,0,2,,,,,,,,,2,,,84,62
19920,note_on,0,0,4,,,,,,,,,4,,,70,62
19920,note_on,120,0,4,,,,,,,,,4,,,72,62
19920,note_on,120,0,1,,,,,,,,,1,,,76,62
19920,note_on,0,0,1,,,,,,,,,1,,,88,62
19935,set_tempo,1215,1,0,,,,,,508474,,,,,,,
20112,note_off,192,0,2,,,,,,,,,2,,,84,0
20112,note_off,192,0,4,,,,,,,,,4,,,70,0
20112,note_off,0,0,4,,,,,,,,,4,,,72,0
20112,note_off,0,0,1,,,,,,,,,1,,,76,0
20112,note_off,192,0,1,,,,,,,,,1,,,88,0
20112,note_off,192,0,5,,,,,,,,,5,,,60,0
20160,note_on,48,0,5,,,,,,,,,5,,,60,75
20160,note_on,0,0,1,,,,,,,,,1,,,89,75
20160,note_on,48,0,1,,,,,,,,,1,,,77,75
20160,note_on,0,0,4,,,,,,,,,4,,,69,75
20160,note_on,48,0,4,,,,,,,,,4,,,72,75
20160,note_on,48,0,2,,,,,,,,,2,,,84,75
20640,note_on,0,0,1,,,,,,,,,1,,,93,59
20640,note_off,480,0,1,,,,,,,,,1,,,89,0
20640,note_on,0,0,1,,,,,,,,,1,,,81,59
20640,note_on,0,0,4,,,,,,,,,4,,,65,59
20640,note_off,0,0,1,,,,,,,,,1,,,77,0
20640,note_off,480,0,4,,,,,,,,,4,,,69,0
20760,set_tempo,825,1,0,,,,,,517241,,,,,,,
20880,note_off,240,0,4,,,,,,,,,4,,,65,0
20880,note_off,0,0,1,,,,,,,,,1,,,81,0
20880,note_off,240,0,1,,,,,,,,,1,,,93,0
20880,note_on,0,0,1,,,,,,,,,1,,,79,51
20880,note_on,0,0,4,,,,,,,,,4,,,64,51
20880,note_on,0,0,1,,,,,,,,,1,,,91,51
20880,set_tempo,120,1,0,,,,,,600000,,,,,,,
21240,set_tempo,360,1,0,,,,,,1071428,,,,,,,
21240,note_off,0,0,1,,,,,,,,,1,,,79,0
21240,note_off,0,0,4,,,,,,,,,4,,,72,0
21240,note_off,360,0,4,,,,,,,,,4,,,64,0
21240,note_off,1080,0,5,,,,,,,,,5,,,60,0
21240,note_off,360,0,1,,,,,,,,,1,,,91,0
21240,note_off,1080,0,2,,,,,,,,,2,,,84,0
21360,set_tempo,120,1,0,,,,,,495867,,,,,,,
21360,note_on,120,0,4,,,,,,,,,4,,,60,46
21360,note_on,120,0,5,,,,,,,,,5,,,52,46
21360,note_on,120,0,2,,,,,,,,,2,,,67,46
21360,note_on,120,0,1,,,,,,,,,1,,,72,46
21480,note_off,120,0,1,,,,,,,,,1,,,72,0
21480,note_on,0,0,1,,,,,,,,,1,,,74,47
21552,note_off,192,0,2,,,,,,,,,2,,,67,0
21552,note_off,192,0,4,,,,,,,,,4,,,60,0
21552,note_off,192,0,5,,,,,,,,,5,,,52,0
21576,note_off,96,0,1,,,,,,,,,1,,,74,0
21600,note_on,0,0,2,,,,,,,,,2,,,72,54
21600,note_on,48,0,2,,,,,,,,,2,,,69,54
21600,note_on,48,0,5,,,,,,,,,5,,,53,54
21600,note_on,48,0,4,,,,,,,,,4,,,60,54
21600,note_on,0,0,4,,,,,,,,,4,,,62,54
21600,note_on,24,0,1,,,,,,,,,1,,,74,54
21960,note_off,360,0,4,,,,,,,,,4,,,62,0
21960,note_off,0,0,2,,,,,,,,,2,,,69,0
21960,note_off,0,0,4,,,,,,,,,4,,,60,0
21960,note_off,360,0,5,,,,,,,,,5,,,53,0
21960,note_off,360,0,1,,,,,,,,,1,,,74,0
21960,note_off,360,0,2,,,,,,,,,2,,,72,0
22080,note_on,120,0,5,,,,,,,,,5,,,53,53
22080,note_on,120,0,4,,,,,,,,,4,,,60,53
22080,note_on,120,0,2,,,,,,,,,2,,,69,53
22080,note_on,0,0,4,,,,,,,,,4,,,62,53
22080,note_on,120,0,1,,,,,,,,,1,,,74,53
22080,note_on,0,0,2,,,,,,,,,2,,,72,53
22200,note_off,120,0,1,,,,,,,,,1,,,74,0
22200,note_on,0,0,1,,,,,,,,,1,,,75,55
22272,note_off,0,0,2,,,,,,,,,2,,,69,0
22272,note_off,192,0,2,,,,,,,,,2,,,72,0
22272,note_off,192,0,5,,,,,,,,,5,,,53,0
22272,note_off,0,0,4,,,,,,,,,4,,,60,0
22272,note_off,192,0,4,,,,,,,,,4,,,62,0
22296,note_off,96,0,1,,,,,,,,,1,,,75,0
22320,note_on,0,0,2,,,,,,,,,2,,,72,63
22320,note_on,48,0,2,,,,,,,,,2,,,69,63
22320,note_on,0,0,4,,,,,,,,,4,,,63,63
22320,note_on,48,0,4,,,,,,,,,4,,,60,63
22320,note_on,48,0,5,,,,,,,,,5,,,54,63
22320,note_on,24,0,1,,,,,,,,,1,,,75,63
22680,note_off,0,0,4,,,,,,,,,4,,,60,0
22680,note_off,360,0,4,,,,,,,,,4,,,63,0
22680,note_off,360,0,5,,,,,,,,,5,,,54,0
22680,note_off,360,0,1,,,,,,,,,1,,,75,0
22680,note_off,360,0,2,,,,,,,,,2,,,72,0
22680,note_off,0,0,2,,,,,,,,,2,,,69,0
22800,note_on,0,0,2,,,,,,,,,2,,,72,61
22800,note_on,120,0,5,,,,,,,,,5,,,54,61
22800,note_on,120,0,4,,,,,,,,,4,,,60,61
22800,note_on,120,0,2,,,,,,,,,2,,,69,61
22800,note_on,120,0,1,,,,,,,,,1,,,75,61
22800,note_on,0,0,4,,,,,,,,,4,,,63,61
22920,note_off,120,0,1,,,,,,,,,1,,,75,0
22920,note_on,0,0,1,,,,,,,,,1,,,76,62
22992,note_off,192,0,2,,,,,,,,,2,,,72,0
22992,note_off,0,0,4,,,,,,,,,4,,,60,0
22992,note_off,192,0,4,,,,,,,,,4,,,63,0
22992,note_off,0,0,2,,,,,,,,,2,,,69,0
22992,note_off,192,0,5,,,,,,,,,5,,,54,0
23016,note_off,96,0,1,,,,,,,,,1,,,76,0
23040,note_on,48,0,2,,,,,,,,,2,,,67,72
23040,note_on,0,0,2,,,,,,,,,2,,,72,72
23040,note_on,48,0,5,,,,,,,,,5,,,55,72
23040,note_on,24,0,1,,,,,,,,,1,,,76,72
23040,note_on,48,0,4,,,,,,,,,4,,,64,72
23040,note_on,0,0,4,,,,,,,,,4,,,60,72
23400,note_off,360,0,4,,,,,,,,,4,,,60,0
23400,note_off,0,0,4,,,,,,,,,4,,,64,0
23400,note_off,360,0,2,,,,,,,,,2,,,72,0
23400,note_off,0,0,2,,,,,,,,,2,,,67,0
23400,note_off,360,0,5,,,,,,,,,5,,,55,0
23400,note_off,360,0,1,,,,,,,,,1,,,76,0
23520,note_on,0,0,2,,,,,,,,,2,,,72,68
23520,note_on,120,0,1,,,,,,,,,1,,,76,68
23520,note_on,120,0,2,,,,,,,,,2,,,70,68
23520,note_on,120,0,4,,,,,,,,,4,,,64,68
23520,note_on,0,0,4,,,,,,,,,4,,,60,68
23520,note_on,120,0,5,,,,,,,,,5,,,55,68
23640,note_off,120,0,1,,,,,,,,,1,,,76,0
23640,note_on,0,0,1,,,,,,,,,1,,,77,69
23712,note_off,192,0,5,,,,,,,,,5,,,55,0
23712,note_off,0,0,2,,,,,,,,,2,,,70,0
23712,note_off,192,0,4,,,,,,,,,4,,,60,0
23712,note_off,0,0,4,,,,,,,,,4,,,64,0
23712,note_off,192,0,2,,,,,,,,,2,,,72,0
23736,note_off,96,0,1,,,,,,,,,1,,,77,0
23760,note_on,0,0,4,,,,,,,,,4,,,65,80
23760,note_on,48,0,4,,,,,,,,,4,,,60,80
23760,note_on,48,0,5,,,,,,,,,5,,,56,80
23760,note_on,48,0,2,,,,,,,,,2,,,68,80
23760,note_on,0,0,2,,,,,,,,,2,,,72,80
23760,note_on,24,0,1,,,,,,,,,1,,,77,80
24120,note_off,360,0,2,,,,,,,,,2,,,72,0
24120,note_off,0,0,2,,,,,,,,,2,,,68,0
24120,note_off,360,0,4,,,,,,,,,4,,,65,0
24120,note_off,360,0,5,,,,,,,,,5,,,56,0
24120,note_off,360,0,1,,,,,,,,,1,,,77,0
24120,note_off,0,0,4,,,,,,,,,4,,,60,0
24240,note_on,0,0,2,,,,,,,,,2,,,72,97
24240,note_on,0,0,2,,,,,,,,,2,,,66,97
24240,note_on,120,0,2,,,,,,,,,2,,,75,97
24240,note_on,120,0,5,,,,,,,,,5,,,45,97
24240,note_on,120,0,1,,,,,,,,,1,,,78,97
24240,note_on,0,0,5,,,,,,,,,5,,,33,97
24360,set_tempo,3000,1,0,,,,,,500000,,,,,,,
24432,note_off,0,0,2,,,,,,,,,2,,,66,0
24432,note_off,192,0,2,,,,,,,,,2,,,72,0
24432,note_off,192,0,1,,,,,,,,,1,,,78,0
24432,note_off,0,0,2,,,,,,,,,2,,,75,0
24480,set_tempo,120,1,0,,,,,,495867,,,,,,,
24480,note_on,0,0,5,,,,,,,,,5,,,34,50
24480,note_on,0,0,5,,,,,,,,,5,,,46,50
24480,note_off,0,0,5,,,,,,,,,5,,,45,0
24480,note_on,0,0,2,,,,,,,,,2,,,67,50
24480,note_on,48,0,1,,,,,,,,,1,,,79,50
24480,note_on,48,0,2,,,,,,,,,2,,,70,50
24480,note_off,240,0,5,,,,,,,,,5,,,33,0
24672,note_off,192,0,5,,,,,,,,,5,,,34,0
24672,note_off,0,0,5,,,,,,,,,5,,,46,0
24720,note_on,0,0,3,,,,,,,,,3,,,55,41
24720,note_on,7728,0,3,,,,,,,,,3,,,58,41
24840,note_on,0,0,1,,,,,,,,,1,,,77,41
24840,note_off,360,0,1,,,,,,,,,1,,,79,0
24960,note_off,120,0,1,,,,,,,,,1,,,77,0
24960,note_on,0,0,1,,,,,,,,,1,,,75,42
24960,note_on,0,0,3,,,,,,,,,3,,,63,42
24960,note_off,240,0,3,,,,,,,,,3,,,58,0
25080,note_off,120,0,3,,,,,,,,,3,,,55,0
25140,note_off,660,0,2,,,,,,,,,2,,,67,0
25145,note_off,5,0,2,,,,,,,,,2,,,70,0
25152,note_off,72,0,3,,,,,,,,,3,,,63,0
25152,note_off,192,0,1,,,,,,,,,1,,,75,0
25200,note_on,55,0,2,,,,,,,,,2,,,70,53
25200,note_on,0,0,2,,,,,,,,,2,,,68,53
25200,note_on,528,0,5,,,,,,,,,5,,,34,53
25200,note_on,0,0,5,,,,,,,,,5,,,46,53
25200,note_on,48,0,1,,,,,,,,,1,,,75,53
25392,note_off,192,0,5,,,,,,,,,5,,,46,0
25392,note_off,0,0,5,,,,,,,,,5,,,34,0
25440,note_on,288,0,3,,,,,,,,,3,,,58,44
25440,note_on,0,0,3,,,,,,,,,3,,,56,44
25440,note_off,240,0,1,,,,,,,,,1,,,75,0
25440,note_on,0,0,1,,,,,,,,,1,,,74,44
25560,note_on,0,0,1,,,,,,,,,1,,,72,44
25560,note_off,120,0,1,,,,,,,,,1,,,74,0
25680,note_on,0,0,3,,,,,,,,,3,,,62,45
25680,note_off,240,0,3,,,,,,,,,3,,,58,0
25680,note_off,120,0,1,,,,,,,,,1,,,72,0
25680,note_on,0,0,1,,,,,,,,,1,,,70,45
25776,note_off,96,0,1,,,,,,,,,1,,,70,0
25800,note_off,120,0,3,,,,,,,,,3,,,56,0
25860,note_off,0,0,2,,,,,,,,,2,,,70,0
25860,note_off,660,0,2,,,,,,,,,2,,,68,0
25872,note_off,72,0,3,,,,,,,,,3,,,62,0
25920,note_on,528,0,5,,,,,,,,,5,,,46,60
25920,note_on,0,0,2,,,,,,,,,2,,,67,60
25920,note_on,60,0,2,,,,,,,,,2,,,70,60
25920,note_on,144,0,1,,,,,,,,,1,,,79,60
25920,note_on,0,0,5,,,,,,,,,5,,,34,60
26160,note_on,288,0,3,,,,,,,,,3,,,55,47
26160,note_off,0,0,5,,,,,,,,,5,,,46,0
26160,note_off,240,0,5,,,,,,,,,5,,,34,0
26160,note_on,0,0,3,,,,,,,,,3,,,58,47
26280,note_on,0,0,1,,,,,,,,,1,,,77,47
26280,note_off,360,0,1,,,,,,,,,1,,,79,0
26400,note_off,120,0,1,,,,,,,,,1,,,77,0
26400,note_on,0,0,1,,,,,,,,,1,,,75,48
26400,note_on,0,0,3,,,,,,,,,3,,,63,48
26400,note_off,240,0,3,,,,,,,,,3,,,58,0
26520,note_off,120,0,3,,,,,,,,,3,,,55,0
26575,note_off,655,0,2,,,,,,,,,2,,,67,0
26580,note_off,5,0,2,,,,,,,,,2,,,70,0
26592,note_off,192,0,1,,,,,,,,,1,,,75,0
26592,note_off,72,0,3,,,,,,,,,3,,,63,0
26640,note_on,48,0,1,,,,,,,,,1,,,75,49
26640,note_on,0,0,2,,,,,,,,,2,,,68,49
26640,note_on,60,0,2,,,,,,,,,2,,,70,49
26640,note_on,0,0,5,,,,,,,,,5,,,34,49
26640,note_on,480,0,5,,,,,,,,,5,,,46,49
26832,note_off,192,0,5,,,,,,,,,5,,,34,0
26832,note_off,0,0,5,,,,,,,,,5,,,46,0
26880,note_off,240,0,1,,,,,,,,,1,,,75,0
26880,note_on,0,0,1,,,,,,,,,1,,,74,50
26880,note_on,288,0,3,,,,,,,,,3,,,56,50
26880,note_on,0,0,3,,,,,,,,,3,,,58,50
27000,note_off,120,0,1,,,,,,,,,1,,,74,0
27000,note_on,0,0,1,,,,,,,,,1,,,72,50
27120,note_off,120,0,1,,,,,,,,,1,,,72,0
27120,note_on,0,0,1,,,,,,,,,1,,,70,51
27120,note_off,240,0,3,,,,,,,,,3,,,58,0
27120,note_on,0,0,3,,,,,,,,,3,,,62,51
27216,note_off,96,0,1,,,,,,,,,1,,,70,0
27240,set_tempo,2760,1,0,,,,,,500000,,,,,,,
27240,note_off,120,0,3,,,,,,,,,3,,,56,0
27292,note_off,652,0,2,,,,,,,,,2,,,70,0
27300,note_off,8,0,2,,,,,,,,,2,,,68,0
27312,note_off,72,0,3,,,,,,,,,3,,,62,0
27360,control_change,48,0,3,,,,,,,64,127,3,,,,
27360,control_change,144,0,1,,,,,,,64,127,1,,,,
27360,note_on,0,0,5,,,,,,,,,5,,,36,65
27360,control_change,3240,0,4,,,,,,,64,127,4,,,,
27360,set_tempo,120,1,0,,,,,,495867,,,,,,,
27360,control_change,60,0,2,,,,,,,64,127,2,,,,
27360,note_on,0,0,2,,,,,,,,,2,,,68,65
27360,note_on,0,0,1,,,,,,,,,1,,,80,65
27360,control_change,528,0,5,,,,,,,64,127,5,,,,
27360,note_on,0,0,5,,,,,,,,,5,,,48,65
27360,note_on,0,0,2,,,,,,,,,2,,,72,65
27600,note_on,0,0,3,,,,,,,,,3,,,60,53
27600,note_on,240,0,3,,,,,,,,,3,,,55,53
27600,note_off,240,0,5,,,,,,,,,5,,,36,0
27600,note_off,0,0,5,,,,,,,,,5,,,48,0
27720,note_off,360,0,1,,,,,,,,,1,,,80,0
27720,note_on,0,0,1,,,,,,,,,1,,,79,53
27840,control_change,120,0,1,,,,,,,64,0,1,,,,
27840,note_off,0,0,3,,,,,,,,,3,,,60,0
27840,control_change,480,0,4,,,,,,,64,0,4,,,,
27840,control_change,240,0,3,,,,,,,64,0,3,,,,
27840,control_change,480,0,2,,,,,,,64,0,2,,,,
27840,note_off,0,0,1,,,,,,,,,1,,,79,0
27840,note_on,0,0,3,,,,,,,,,3,,,65,54
27840,control_change,240,0,5,,,,,,,64,0,5,,,,
27840,note_on,0,0,1,,,,,,,,,1,,,77,54
27960,note_off,120,0,3,,,,,,,,,3,,,55,0
28020,note_off,180,0,2,,,,,,,,,2,,,68,0
28020,note_off,0,0,2,,,,,,,,,2,,,72,0
28032,note_off,192,0,1,,,,,,,,,1,,,77,0
28032,note_off,72,0,3,,,,,,,,,3,,,65,0
28080,note_on,60,0,2,,,,,,,,,2,,,72,55
28080,note_on,0,0,5,,,,,,,,,5,,,48,55
28080,note_on,0,0,2,,,,,,,,,2,,,70,55
28080,note_on,240,0,5,,,,,,,,,5,,,36,55
28080,note_on,48,0,1,,,,,,,,,1,,,77,55
28272,note_off,0,0,5,,,,,,,,,5,,,36,0
